WP_004753574.1	lcl|NZ_AHNT02000019.1_cds_WP_000340715.1_3438	94.186	86	106
WP_004755091.1	lcl|NZ_AHNT02000019.1_cds_WP_000410273.1_3437	96.815	314	314
WP_004755091.1	lcl|NZ_AHNT02000074.1_cds_WP_000744702.1_603	24.471	331	314
WP_004755091.1	lcl|NZ_AHNT02000019.1_cds_WP_000646251.1_3434	26.866	268	314
WP_004755091.1	lcl|NZ_AHNT02000019.1_cds_WP_000723086.1_3367	22.917	288	314
WP_004777161.1	lcl|NZ_AHNT02000019.1_cds_WP_000604524.1_3436	94.247	365	365
WP_004766667.1	lcl|NZ_AHNT02000019.1_cds_WP_000884059.1_3435	96.757	185	185
WP_004766667.1	lcl|NZ_AHNT02000071.1_cds_WP_000351733.1_842	40.714	140	185
WP_004755430.1	lcl|NZ_AHNT02000019.1_cds_WP_000646251.1_3434	98.176	329	329
WP_004755430.1	lcl|NZ_AHNT02000074.1_cds_WP_000744702.1_603	32.381	315	329
WP_004755430.1	lcl|NZ_AHNT02000019.1_cds_WP_000723086.1_3367	30.448	335	329
WP_004755430.1	lcl|NZ_AHNT02000060.1_cds_WP_001984071.1_1379	31.935	310	329
WP_004755430.1	lcl|NZ_AHNT02000074.1_cds_WP_000649925.1_441	29.573	328	329
WP_004755430.1	lcl|NZ_AHNT02000060.1_cds_WP_000709511.1_1368	29.730	333	329
WP_004755430.1	lcl|NZ_AHNT02000060.1_cds_WP_000688696.1_1399	29.455	275	329
WP_004755430.1	lcl|NZ_AHNT02000019.1_cds_WP_001067557.1_3431	27.541	305	329
WP_004755430.1	lcl|NZ_AHNT02000019.1_cds_WP_000475904.1_3384	27.372	274	329
WP_004755430.1	lcl|NZ_AHNT02000019.1_cds_WP_000410273.1_3437	26.101	318	329
WP_004755430.1	lcl|NZ_AHNT02000038.1_cds_WP_001074787.1_2232	29.057	265	329
WP_004755430.1	lcl|NZ_AHNT02000062.1_cds_WP_001003557.1_1301	25.000	332	329
WP_004755430.1	lcl|NZ_AHNT02000019.1_cds_WP_000378097.1_3414	24.419	172	329
WP_004758405.1	lcl|NZ_AHNT02000019.1_cds_WP_000774260.1_3433	94.007	267	267
WP_004758405.1	lcl|NZ_AHNT02000019.1_cds_WP_000842260.1_3366	26.842	190	267
WP_004758405.1	lcl|NZ_AHNT02000060.1_cds_WP_000667727.1_1421	30.909	110	267
WP_004758405.1	lcl|NZ_AHNT02000067.1_cds_WP_000805357.1_1196	27.660	188	267
WP_016748627.1	lcl|NZ_AHNT02000019.1_cds_WP_000602734.1_3432	96.857	509	509
WP_016748627.1	lcl|NZ_AHNT02000038.1_cds_WP_000291585.1_2310	27.469	324	509
WP_016748627.1	lcl|NZ_AHNT02000038.1_cds_WP_000364507.1_2309	31.111	90	509
WP_016748627.1	lcl|NZ_AHNT02000019.1_cds_WP_000602734.1_3432	96.857	509	509
WP_016748627.1	lcl|NZ_AHNT02000038.1_cds_WP_000291585.1_2310	27.469	324	509
WP_016748627.1	lcl|NZ_AHNT02000038.1_cds_WP_000364507.1_2309	31.111	90	509
WP_004755319.1	lcl|NZ_AHNT02000019.1_cds_WP_001067557.1_3431	96.667	330	330
WP_004755319.1	lcl|NZ_AHNT02000019.1_cds_WP_000646251.1_3434	29.316	307	330
WP_004755319.1	lcl|NZ_AHNT02000060.1_cds_WP_001984071.1_1379	24.632	272	330
WP_004755319.1	lcl|NZ_AHNT02000074.1_cds_WP_000744702.1_603	26.266	316	330
WP_004755319.1	lcl|NZ_AHNT02000062.1_cds_WP_001003557.1_1301	28.287	251	330
WP_004755319.1	lcl|NZ_AHNT02000019.1_cds_WP_000723086.1_3367	24.925	333	330
WP_004755319.1	lcl|NZ_AHNT02000074.1_cds_WP_000649925.1_441	29.644	253	330
WP_004755319.1	lcl|NZ_AHNT02000060.1_cds_WP_000688696.1_1399	25.792	221	330
WP_004754883.1	lcl|NZ_AHNT02000019.1_cds_WP_001198107.1_3430	95.902	366	366
WP_004754883.1	lcl|NZ_AHNT02000019.1_cds_WP_000608292.1_3429	39.726	365	366
WP_004754883.1	lcl|NZ_AHNT02000019.1_cds_WP_000575178.1_3373	34.262	359	366
WP_004754883.1	lcl|NZ_AHNT02000019.1_cds_WP_000172657.1_3413	31.937	382	366
WP_004754883.1	lcl|NZ_AHNT02000060.1_cds_WP_001281953.1_1415	28.232	379	366
WP_004754883.1	lcl|NZ_AHNT02000084.1_cds_WP_000538749.1_199	29.412	357	366
WP_004754883.1	lcl|NZ_AHNT02000009.1_cds_WP_001982414.1_3821	31.579	190	366
WP_016560370.1	lcl|NZ_AHNT02000019.1_cds_WP_000608292.1_3429	96.458	367	367
WP_016560370.1	lcl|NZ_AHNT02000019.1_cds_WP_001198107.1_3430	39.178	365	367
WP_016560370.1	lcl|NZ_AHNT02000019.1_cds_WP_000575178.1_3373	36.043	369	367
WP_016560370.1	lcl|NZ_AHNT02000019.1_cds_WP_000172657.1_3413	31.507	365	367
WP_016560370.1	lcl|NZ_AHNT02000084.1_cds_WP_000538749.1_199	31.649	376	367
WP_016560370.1	lcl|NZ_AHNT02000060.1_cds_WP_001281953.1_1415	30.423	378	367
WP_016560370.1	lcl|NZ_AHNT02000009.1_cds_WP_001982414.1_3821	25.140	358	367
WP_004755296.1	lcl|NZ_AHNT02000019.1_cds_WP_000689744.1_3428	91.360	544	544
WP_004755296.1	lcl|NZ_AHNT02000019.1_cds_WP_000689744.1_3428	91.360	544	544
WP_002740998.1	lcl|NZ_AHNT02000019.1_cds_WP_000342717.1_3427	94.717	265	265
WP_002740998.1	lcl|NZ_AHNT02000010.1_cds_WP_001002663.1_3733	46.091	243	265
WP_004777170.1	lcl|NZ_AHNT02000019.1_cds_WP_001246618.1_3426	92.581	310	310
WP_004777170.1	lcl|NZ_AHNT02000043.1_cds_WP_000501205.1_2029	36.513	304	310
WP_004777170.1	lcl|NZ_AHNT02000045.1_cds_WP_001183723.1_1961	26.471	306	310
WP_004777170.1	lcl|NZ_AHNT02000071.1_cds_WP_000279894.1_771	23.282	262	310
WP_004777170.1	lcl|NZ_AHNT02000019.1_cds_WP_001246618.1_3426	92.581	310	310
WP_004777170.1	lcl|NZ_AHNT02000043.1_cds_WP_000501205.1_2029	36.513	304	310
WP_004777170.1	lcl|NZ_AHNT02000045.1_cds_WP_001183723.1_1961	26.471	306	310
WP_004777170.1	lcl|NZ_AHNT02000071.1_cds_WP_000279894.1_771	23.282	262	310
WP_004754589.1	lcl|NZ_AHNT02000019.1_cds_WP_000479982.1_3425	94.318	264	264
WP_002733551.1	lcl|NZ_AHNT02000019.1_cds_WP_000715958.1_3424	96.124	129	130
WP_004777167.1	lcl|NZ_AHNT02000019.1_cds_WP_001088861.1_3423	98.611	144	144
WP_004777149.1	lcl|NZ_AHNT02000019.1_cds_WP_000517242.1_3422	95.023	221	221
WP_004777149.1	lcl|NZ_AHNT02000074.1_cds_WP_001082178.1_574	29.487	78	221
WP_004777149.1	lcl|NZ_AHNT02000043.1_cds_WP_001069828.1_2009	28.440	109	221
WP_162833666.1	lcl|NZ_AHNT02000043.1_cds_WP_100227647.1_2021	45.349	258	265
WP_162833666.1	lcl|NZ_AHNT02000071.1_cds_WP_330949909.1_707	93.506	77	265
WP_162833666.1	lcl|NZ_AHNT02000071.1_cds_WP_002071328.1_709	96.552	58	265
WP_162833666.1	lcl|NZ_AHNT02000071.1_cds_WP_330981610.1_708	86.364	66	265
WP_162833666.1	lcl|NZ_AHNT02000035.1_cds_LEP1GSC107_RS2000000231900_2839	93.548	31	265
WP_162833666.1	lcl|NZ_AHNT02000035.1_cds_LEP1GSC107_RS2000000231900_2839	80.000	15	265
WP_162833666.1	lcl|NZ_AHNT02000016.1_cds_LEP1GSC107_RS0205255_3541	36.364	99	265
WP_162833666.1	lcl|NZ_AHNT02000016.1_cds_LEP1GSC107_RS2000000231345_3542	53.488	43	265
WP_162833666.1	lcl|NZ_AHNT02000016.1_cds_LEP1GSC107_RS2000000231345_3542	45.000	20	265
WP_162833666.1	lcl|NZ_AHNT02000043.1_cds_WP_100227647.1_2021	45.349	258	265
WP_162833666.1	lcl|NZ_AHNT02000071.1_cds_WP_330949909.1_707	93.506	77	265
WP_162833666.1	lcl|NZ_AHNT02000071.1_cds_WP_002071328.1_709	96.552	58	265
WP_162833666.1	lcl|NZ_AHNT02000071.1_cds_WP_330981610.1_708	86.364	66	265
WP_162833666.1	lcl|NZ_AHNT02000035.1_cds_LEP1GSC107_RS2000000231900_2839	93.548	31	265
WP_162833666.1	lcl|NZ_AHNT02000035.1_cds_LEP1GSC107_RS2000000231900_2839	80.000	15	265
WP_162833666.1	lcl|NZ_AHNT02000016.1_cds_LEP1GSC107_RS0205255_3541	36.364	99	265
WP_162833666.1	lcl|NZ_AHNT02000016.1_cds_LEP1GSC107_RS2000000231345_3542	53.488	43	265
WP_162833666.1	lcl|NZ_AHNT02000016.1_cds_LEP1GSC107_RS2000000231345_3542	45.000	20	265
WP_016748629.1	lcl|NZ_AHNT02000060.1_cds_WP_001237993.1_1345	24.110	365	682
WP_016748630.1	lcl|NZ_AHNT02000066.1_cds_WP_002088097.1_1236	25.333	225	333
WP_016748630.1	lcl|NZ_AHNT02000066.1_cds_WP_002088097.1_1236	25.333	225	333
WP_016560406.1	lcl|NZ_AHNT02000019.1_cds_WP_001015416.1_3420	25.888	394	392
WP_016560406.1	lcl|NZ_AHNT02000019.1_cds_WP_001283954.1_3395	28.351	194	392
WP_016560406.1	lcl|NZ_AHNT02000043.1_cds_WP_000347685.1_2008	23.926	163	392
WP_016560406.1	lcl|NZ_AHNT02000037.1_cds_WP_000402846.1_2353	23.629	237	392
WP_016560441.1	lcl|NZ_AHNT02000019.1_cds_WP_000611594.1_3421	54.598	174	174
WP_016560441.1	lcl|NZ_AHNT02000074.1_cds_WP_001206947.1_566	32.283	127	174
WP_016560449.1	lcl|NZ_AHNT02000019.1_cds_WP_001015416.1_3420	64.764	403	405
WP_016560449.1	lcl|NZ_AHNT02000043.1_cds_WP_000347685.1_2008	22.488	209	405
WP_016560426.1	lcl|NZ_AHNT02000019.1_cds_WP_000608292.1_3429	38.760	258	362
WP_016560426.1	lcl|NZ_AHNT02000060.1_cds_WP_001281953.1_1415	29.551	379	362
WP_016560426.1	lcl|NZ_AHNT02000019.1_cds_WP_000172657.1_3413	29.155	367	362
WP_016560426.1	lcl|NZ_AHNT02000019.1_cds_WP_001198107.1_3430	31.014	345	362
