WP_004753574.1	lcl|NZ_RQGY01000003.1_cds_WP_135594790.1_1239	64.865	74	106
WP_004755091.1	lcl|NZ_RQGY01000003.1_cds_WP_135594788.1_1238	83.226	310	314
WP_004755091.1	lcl|NZ_RQGY01000014.1_cds_WP_100725791.1_2268	22.840	324	314
WP_004755091.1	lcl|NZ_RQGY01000003.1_cds_WP_135652128.1_1185	21.854	302	314
WP_004755091.1	lcl|NZ_RQGY01000003.1_cds_WP_135638522.1_1187	22.143	280	314
WP_004755091.1	lcl|NZ_RQGY01000003.1_cds_WP_135652118.1_1167	25.668	187	314
WP_004755091.1	lcl|NZ_RQGY01000012.1_cds_WP_100715920.1_3229	24.118	170	314
WP_004766667.1	lcl|NZ_RQGY01000003.1_cds_WP_135652139.1_1207	32.124	193	185
WP_004766667.1	lcl|NZ_RQGY01000003.1_cds_WP_135591902.1_795	31.783	129	185
WP_004755430.1	lcl|NZ_RQGY01000003.1_cds_WP_135638522.1_1187	32.226	301	329
WP_004755430.1	lcl|NZ_RQGY01000003.1_cds_WP_135652128.1_1185	30.820	305	329
WP_004755430.1	lcl|NZ_RQGY01000014.1_cds_WP_100725791.1_2268	30.255	314	329
WP_004755430.1	lcl|NZ_RQGY01000015.1_cds_WP_135653092.1_1740	31.715	309	329
WP_004755430.1	lcl|NZ_RQGY01000012.1_cds_WP_100715920.1_3229	29.326	341	329
WP_004755430.1	lcl|NZ_RQGY01000003.1_cds_WP_135652118.1_1167	26.377	345	329
WP_004755430.1	lcl|NZ_RQGY01000014.1_cds_WP_135605665.1_2241	29.393	313	329
WP_004755430.1	lcl|NZ_RQGY01000015.1_cds_WP_100725525.1_1921	28.125	320	329
WP_004755430.1	lcl|NZ_RQGY01000003.1_cds_WP_135594788.1_1238	28.302	318	329
WP_004755430.1	lcl|NZ_RQGY01000018.1_cds_WP_135593349.1_3495	27.092	251	329
WP_004755430.1	lcl|NZ_RQGY01000003.1_cds_WP_135652131.1_1194	21.723	267	329
WP_004755430.1	lcl|NZ_RQGY01000003.1_cds_WP_135652132.1_1197	33.548	155	329
WP_004755430.1	lcl|NZ_RQGY01000003.1_cds_WP_135652127.1_1183	26.538	260	329
WP_004755430.1	lcl|NZ_RQGY01000018.1_cds_WP_100725556.1_3487	24.275	276	329
WP_004755430.1	lcl|NZ_RQGY01000012.1_cds_WP_210409557.1_3218	26.840	231	329
WP_004755430.1	lcl|NZ_RQGY01000014.1_cds_WP_135591134.1_2320	28.226	248	329
WP_004755430.1	lcl|NZ_RQGY01000003.1_cds_WP_135652105.1_1150	24.364	275	329
WP_004755430.1	lcl|NZ_RQGY01000008.1_cds_WP_135652345.1_2809	26.257	179	329
WP_004758405.1	lcl|NZ_RQGY01000003.1_cds_WP_135594704.1_1195	28.571	217	267
WP_004758405.1	lcl|NZ_RQGY01000003.1_cds_WP_135594689.1_1186	27.350	234	267
WP_004758405.1	lcl|NZ_RQGY01000003.1_cds_WP_100727872.1_1089	24.904	261	267
WP_004758405.1	lcl|NZ_RQGY01000015.1_cds_WP_135594434.1_1854	28.736	174	267
WP_004758405.1	lcl|NZ_RQGY01000003.1_cds_WP_135604079.1_1166	25.641	195	267
WP_004758405.1	lcl|NZ_RQGY01000012.1_cds_WP_100715921.1_3230	28.272	191	267
WP_016748627.1	lcl|NZ_RQGY01000003.1_cds_WP_100717124.1_817	25.836	329	509
WP_016748627.1	lcl|NZ_RQGY01000003.1_cds_WP_135604374.1_818	32.759	58	509
WP_016748627.1	lcl|NZ_RQGY01000003.1_cds_WP_100717124.1_817	25.836	329	509
WP_016748627.1	lcl|NZ_RQGY01000003.1_cds_WP_135604374.1_818	32.759	58	509
WP_004755319.1	lcl|NZ_RQGY01000015.1_cds_WP_135653092.1_1740	24.101	278	330
WP_004755319.1	lcl|NZ_RQGY01000018.1_cds_WP_135593349.1_3495	27.547	265	330
WP_004755319.1	lcl|NZ_RQGY01000014.1_cds_WP_100725791.1_2268	27.899	276	330
WP_004755319.1	lcl|NZ_RQGY01000003.1_cds_WP_135638522.1_1187	22.963	270	330
WP_004755319.1	lcl|NZ_RQGY01000014.1_cds_WP_135605665.1_2241	26.415	318	330
WP_004755319.1	lcl|NZ_RQGY01000003.1_cds_WP_135652118.1_1167	24.923	325	330
WP_004755319.1	lcl|NZ_RQGY01000018.1_cds_WP_100725556.1_3487	24.242	264	330
WP_004755319.1	lcl|NZ_RQGY01000003.1_cds_WP_135652128.1_1185	23.864	264	330
WP_004755319.1	lcl|NZ_RQGY01000012.1_cds_WP_100715920.1_3229	23.841	302	330
WP_004755319.1	lcl|NZ_RQGY01000014.1_cds_WP_135591134.1_2320	25.118	211	330
WP_004755319.1	lcl|NZ_RQGY01000003.1_cds_WP_135652131.1_1194	26.515	132	330
WP_004755319.1	lcl|NZ_RQGY01000008.1_cds_WP_135652345.1_2809	25.620	242	330
WP_004755319.1	lcl|NZ_RQGY01000003.1_cds_WP_135594788.1_1238	23.324	343	330
WP_004755319.1	lcl|NZ_RQGY01000015.1_cds_WP_100725525.1_1921	28.477	151	330
WP_004754883.1	lcl|NZ_RQGY01000014.1_cds_WP_135593278.1_1999	29.948	384	366
WP_004754883.1	lcl|NZ_RQGY01000003.1_cds_WP_135652142.1_1212	30.337	356	366
WP_004754883.1	lcl|NZ_RQGY01000003.1_cds_WP_135652155.1_1235	30.641	359	366
WP_004754883.1	lcl|NZ_RQGY01000003.1_cds_WP_135652150.1_1226	28.928	401	366
WP_004754883.1	lcl|NZ_RQGY01000003.1_cds_WP_100718929.1_254	29.577	355	366
WP_004754883.1	lcl|NZ_RQGY01000015.1_cds_WP_135593957.1_1418	21.958	337	366
WP_016560370.1	lcl|NZ_RQGY01000003.1_cds_WP_135652155.1_1235	36.571	350	367
WP_016560370.1	lcl|NZ_RQGY01000003.1_cds_WP_135652150.1_1226	32.381	315	367
WP_016560370.1	lcl|NZ_RQGY01000003.1_cds_WP_100718929.1_254	28.912	377	367
WP_016560370.1	lcl|NZ_RQGY01000014.1_cds_WP_135593278.1_1999	28.042	378	367
WP_016560370.1	lcl|NZ_RQGY01000003.1_cds_WP_135652142.1_1212	23.607	377	367
WP_016560370.1	lcl|NZ_RQGY01000015.1_cds_WP_135593957.1_1418	27.171	357	367
WP_016560370.1	lcl|NZ_RQGY01000008.1_cds_WP_135593449.1_2488	33.019	106	367
WP_002740998.1	lcl|NZ_RQGY01000015.1_cds_WP_100715657.1_1471	42.798	243	265
WP_004777170.1	lcl|NZ_RQGY01000008.1_cds_WP_135652383.1_2904	36.129	310	310
WP_004777170.1	lcl|NZ_RQGY01000008.1_cds_WP_100717700.1_2560	29.487	312	310
WP_004777170.1	lcl|NZ_RQGY01000003.1_cds_WP_100718541.1_731	21.756	262	310
WP_004777170.1	lcl|NZ_RQGY01000008.1_cds_WP_135652383.1_2904	36.129	310	310
WP_004777170.1	lcl|NZ_RQGY01000008.1_cds_WP_100717700.1_2560	29.487	312	310
WP_004777170.1	lcl|NZ_RQGY01000003.1_cds_WP_100718541.1_731	21.756	262	310
WP_004777149.1	lcl|NZ_RQGY01000003.1_cds_WP_135651976.1_715	31.000	100	221
WP_016748629.1	lcl|NZ_RQGY01000003.1_cds_WP_135651848.1_446	27.467	375	682
WP_016748630.1	lcl|NZ_RQGY01000014.1_cds_WP_135639706.1_2208	25.641	234	333
WP_016748630.1	lcl|NZ_RQGY01000010.1_cds_WP_135652469.1_3116	26.087	230	333
WP_016748630.1	lcl|NZ_RQGY01000014.1_cds_WP_135639706.1_2208	25.641	234	333
WP_016748630.1	lcl|NZ_RQGY01000010.1_cds_WP_135652469.1_3116	26.087	230	333
WP_016560406.1	lcl|NZ_RQGY01000003.1_cds_WP_135594712.1_1200	25.517	145	392
WP_016560406.1	lcl|NZ_RQGY01000003.1_cds_WP_135651845.1_442	25.524	286	392
WP_016560406.1	lcl|NZ_RQGY01000003.1_cds_WP_135651975.1_714	28.713	101	392
WP_016560406.1	lcl|NZ_RQGY01000015.1_cds_WP_100715706.1_1526	21.374	262	392
WP_016560441.1	lcl|NZ_RQGY01000014.1_cds_WP_135652719.1_2061	31.111	135	174
WP_016560426.1	lcl|NZ_RQGY01000003.1_cds_WP_135652150.1_1226	35.943	281	362
WP_016560426.1	lcl|NZ_RQGY01000003.1_cds_WP_135652155.1_1235	28.989	376	362
WP_016560426.1	lcl|NZ_RQGY01000014.1_cds_WP_135593278.1_1999	28.125	384	362
WP_016560426.1	lcl|NZ_RQGY01000003.1_cds_WP_135652142.1_1212	28.772	285	362
WP_016560426.1	lcl|NZ_RQGY01000003.1_cds_WP_100718929.1_254	29.572	257	362
WP_016560426.1	lcl|NZ_RQGY01000015.1_cds_WP_135593957.1_1418	22.678	366	362
WP_016560417.1	lcl|NZ_RQGY01000003.1_cds_WP_135652152.1_1231	24.820	278	308
WP_016560417.1	lcl|NZ_RQGY01000003.1_cds_WP_135652152.1_1231	24.820	278	308
WP_016560501.1	lcl|NZ_RQGY01000003.1_cds_WP_167879885.1_1236	33.453	556	595
WP_016560501.1	lcl|NZ_RQGY01000014.1_cds_WP_100716163.1_1983	31.421	366	595
WP_016560501.1	lcl|NZ_RQGY01000003.1_cds_WP_135651700.1_61	30.127	395	595
WP_016560501.1	lcl|NZ_RQGY01000014.1_cds_WP_135605505.1_2043	29.582	311	595
WP_016560501.1	lcl|NZ_RQGY01000015.1_cds_WP_135653088.1_1734	34.914	232	595
WP_016560501.1	lcl|NZ_RQGY01000015.1_cds_WP_135653086.1_1732	33.040	227	595
WP_016560501.1	lcl|NZ_RQGY01000010.1_cds_WP_135603428.1_2927	28.682	258	595
WP_016560501.1	lcl|NZ_RQGY01000003.1_cds_WP_135591471.1_386	29.493	217	595
