WP_004753574.1	lcl|NZ_JADDXJ010000058.1_cds_WP_002725873.1_2690	89.535	86	106
WP_004755091.1	lcl|NZ_JADDXJ010000058.1_cds_WP_002725867.1_2691	93.226	310	314
WP_004755091.1	lcl|NZ_JADDXJ010000071.1_cds_WP_061208146.1_3127	22.630	327	314
WP_004755091.1	lcl|NZ_JADDXJ010000009.1_cds_WP_193816902.1_3683	22.302	278	314
WP_004755091.1	lcl|NZ_JADDXJ010000009.1_cds_WP_011669957.1_3681	25.294	170	314
WP_004755091.1	lcl|NZ_JADDXJ010000009.1_cds_WP_011671706.1_3661	23.488	281	314
WP_004755091.1	lcl|NZ_JADDXJ010000114.1_cds_WP_002729504.1_228	22.941	170	314
WP_004755091.1	lcl|NZ_JADDXJ010000011.1_cds_IQA86_RS04065_292	27.586	203	314
WP_004766667.1	lcl|NZ_JADDXJ010000001.1_cds_WP_002750963.1_1149	34.337	166	185
WP_004766667.1	lcl|NZ_JADDXJ010000009.1_cds_WP_011669938.1_3700	34.463	177	185
WP_004755430.1	lcl|NZ_JADDXJ010000009.1_cds_WP_193816902.1_3683	31.153	321	329
WP_004755430.1	lcl|NZ_JADDXJ010000071.1_cds_WP_061208146.1_3127	30.794	315	329
WP_004755430.1	lcl|NZ_JADDXJ010000009.1_cds_WP_011671706.1_3661	31.642	335	329
WP_004755430.1	lcl|NZ_JADDXJ010000011.1_cds_IQA86_RS04065_292	31.494	308	329
WP_004755430.1	lcl|NZ_JADDXJ010000009.1_cds_WP_011669957.1_3681	28.852	305	329
WP_004755430.1	lcl|NZ_JADDXJ010000114.1_cds_WP_002729504.1_228	27.566	341	329
WP_004755430.1	lcl|NZ_JADDXJ010000011.1_cds_WP_002754065.1_289	28.485	330	329
WP_004755430.1	lcl|NZ_JADDXJ010000008.1_cds_WP_193817147.1_3487	30.032	313	329
WP_004755430.1	lcl|NZ_JADDXJ010000003.1_cds_IQA86_RS01310_2128	25.347	288	329
WP_004755430.1	lcl|NZ_JADDXJ010000058.1_cds_WP_002725867.1_2691	27.309	249	329
WP_004755430.1	lcl|NZ_JADDXJ010000089.1_cds_WP_002751102.1_3440	26.217	267	329
WP_004755430.1	lcl|NZ_JADDXJ010000009.1_cds_WP_011669959.1_3679	27.854	219	329
WP_004755430.1	lcl|NZ_JADDXJ010000108.1_cds_WP_011669202.1_97	24.629	337	329
WP_004755430.1	lcl|NZ_JADDXJ010000083.1_cds_WP_193817227.1_3359	27.049	244	329
WP_004758405.1	lcl|NZ_JADDXJ010000009.1_cds_WP_193816901.1_3682	26.840	231	267
WP_004758405.1	lcl|NZ_JADDXJ010000009.1_cds_WP_011669974.1_3660	26.455	189	267
WP_004758405.1	lcl|NZ_JADDXJ010000035.1_cds_WP_061208961.1_1920	32.727	110	267
WP_004758405.1	lcl|NZ_JADDXJ010000076.1_cds_WP_002766579.1_3214	26.882	186	267
WP_004758405.1	lcl|NZ_JADDXJ010000114.1_cds_IQA86_RS15820_229	25.806	186	267
WP_016748627.1	lcl|NZ_JADDXJ010000005.1_cds_WP_193817070.1_2768	27.217	327	509
WP_016748627.1	lcl|NZ_JADDXJ010000005.1_cds_WP_002751286.1_2767	31.111	90	509
WP_016748627.1	lcl|NZ_JADDXJ010000005.1_cds_WP_193817070.1_2768	27.217	327	509
WP_016748627.1	lcl|NZ_JADDXJ010000005.1_cds_WP_002751286.1_2767	31.111	90	509
