WP_004753574.1	lcl|NZ_APGN01000146.1_cds_WP_004462903.1_1592	93.023	86	106
WP_004755091.1	lcl|NZ_APGN01000146.1_cds_WP_004464977.1_1593	92.903	310	314
WP_004755091.1	lcl|NZ_APGN01000223.1_cds_WP_004461583.1_2691	24.691	324	314
WP_004755091.1	lcl|NZ_APGN01000146.1_cds_WP_004464967.1_1644	23.656	279	314
WP_004755091.1	lcl|NZ_APGN01000174.1_cds_WP_004480590.1_2027	24.398	332	314
WP_004755091.1	lcl|NZ_APGN01000146.1_cds_WP_004465002.1_1646	25.294	170	314
WP_004755091.1	lcl|NZ_APGN01000146.1_cds_WP_004476514.1_1665	23.239	284	314
WP_004755091.1	lcl|NZ_APGN01000260.1_cds_WP_004468319.1_3156	22.941	170	314
WP_004766667.1	lcl|NZ_APGN01000282.1_cds_WP_004460143.1_3410	35.714	154	185
WP_004766667.1	lcl|NZ_APGN01000146.1_cds_WP_004494299.1_1627	35.593	177	185
WP_004755430.1	lcl|NZ_APGN01000146.1_cds_WP_004464967.1_1644	32.087	321	329
WP_004755430.1	lcl|NZ_APGN01000223.1_cds_WP_004461583.1_2691	29.841	315	329
WP_004755430.1	lcl|NZ_APGN01000146.1_cds_WP_004476514.1_1665	31.343	335	329
WP_004755430.1	lcl|NZ_APGN01000227.1_cds_WP_004461234.1_2736	32.476	311	329
WP_004755430.1	lcl|NZ_APGN01000146.1_cds_WP_004465002.1_1646	30.164	305	329
WP_004755430.1	lcl|NZ_APGN01000260.1_cds_WP_004468319.1_3156	27.381	336	329
WP_004755430.1	lcl|NZ_APGN01000174.1_cds_WP_004480590.1_2027	30.154	325	329
WP_004755430.1	lcl|NZ_APGN01000127.1_cds_WP_004461242.1_1353	28.882	322	329
WP_004755430.1	lcl|NZ_APGN01000008.1_cds_WP_032913769.1_176	25.797	345	329
WP_004755430.1	lcl|NZ_APGN01000146.1_cds_WP_004464977.1_1593	25.633	316	329
WP_004755430.1	lcl|NZ_APGN01000137.1_cds_WP_004470510.1_1506	27.273	264	329
WP_004755430.1	lcl|NZ_APGN01000146.1_cds_WP_004465101.1_1648	27.854	219	329
WP_004755430.1	lcl|NZ_APGN01000221.1_cds_WP_004483653.1_2604	24.773	331	329
WP_004755430.1	lcl|NZ_APGN01000272.1_cds_WP_004472818.1_3232	27.273	286	329
WP_004758405.1	lcl|NZ_APGN01000146.1_cds_WP_004475169.1_1645	26.423	246	267
WP_004758405.1	lcl|NZ_APGN01000056.1_cds_WP_004477560.1_629	30.808	198	267
WP_004758405.1	lcl|NZ_APGN01000146.1_cds_WP_004476528.1_1666	26.842	190	267
WP_004758405.1	lcl|NZ_APGN01000126.1_cds_WP_016754360.1_1344	26.882	186	267
WP_004758405.1	lcl|NZ_APGN01000260.1_cds_WP_004477855.1_3157	25.789	190	267
WP_016748627.1	lcl|NZ_APGN01000239.1_cds_WP_004463881.1_2943	27.607	326	509
WP_016748627.1	lcl|NZ_APGN01000239.1_cds_WP_004460640.1_2942	33.333	90	509
WP_016748627.1	lcl|NZ_APGN01000239.1_cds_WP_004463881.1_2943	27.607	326	509
WP_016748627.1	lcl|NZ_APGN01000239.1_cds_WP_004460640.1_2942	33.333	90	509
WP_004755319.1	lcl|NZ_APGN01000227.1_cds_WP_004461234.1_2736	24.908	273	330
WP_004755319.1	lcl|NZ_APGN01000146.1_cds_WP_004464967.1_1644	22.909	275	330
WP_004755319.1	lcl|NZ_APGN01000223.1_cds_WP_004461583.1_2691	28.261	276	330
WP_004755319.1	lcl|NZ_APGN01000146.1_cds_WP_004476514.1_1665	26.946	334	330
WP_004755319.1	lcl|NZ_APGN01000221.1_cds_WP_004483653.1_2604	25.103	243	330
WP_004755319.1	lcl|NZ_APGN01000008.1_cds_WP_032913769.1_176	26.126	222	330
WP_004755319.1	lcl|NZ_APGN01000174.1_cds_WP_004480590.1_2027	29.675	246	330
WP_004755319.1	lcl|NZ_APGN01000260.1_cds_WP_004468319.1_3156	27.143	140	330
WP_004755319.1	lcl|NZ_APGN01000137.1_cds_WP_004470510.1_1506	28.462	130	330
WP_004754883.1	lcl|NZ_APGN01000146.1_cds_WP_004494297.1_1658	32.558	344	366
WP_004754883.1	lcl|NZ_APGN01000056.1_cds_WP_004466571.1_622	28.989	376	366
WP_004754883.1	lcl|NZ_APGN01000146.1_cds_WP_004475202.1_1604	34.528	307	366
WP_004754883.1	lcl|NZ_APGN01000146.1_cds_WP_004465299.1_1621	29.668	391	366
WP_004754883.1	lcl|NZ_APGN01000162.1_cds_WP_004480135.1_1844	31.025	361	366
WP_004754883.1	lcl|NZ_APGN01000146.1_cds_WP_004476552.1_1601	37.379	206	366
WP_004754883.1	lcl|NZ_APGN01000008.1_cds_WP_004460480.1_175	32.447	188	366
WP_016560370.1	lcl|NZ_APGN01000146.1_cds_WP_004494297.1_1658	35.429	350	367
WP_016560370.1	lcl|NZ_APGN01000162.1_cds_WP_004480135.1_1844	32.982	379	367
WP_016560370.1	lcl|NZ_APGN01000146.1_cds_WP_004465299.1_1621	31.452	372	367
WP_016560370.1	lcl|NZ_APGN01000056.1_cds_WP_004466571.1_622	30.423	378	367
WP_016560370.1	lcl|NZ_APGN01000146.1_cds_WP_004475202.1_1604	33.564	289	367
WP_016560370.1	lcl|NZ_APGN01000146.1_cds_WP_004476552.1_1601	28.249	354	367
WP_016560370.1	lcl|NZ_APGN01000008.1_cds_WP_004460480.1_175	26.257	358	367
WP_016560370.1	lcl|NZ_APGN01000282.1_cds_WP_004494747.1_3445	34.884	86	367
WP_002740998.1	lcl|NZ_APGN01000081.1_cds_WP_004457662.1_850	46.091	243	265
WP_004777170.1	lcl|NZ_APGN01000076.1_cds_WP_004462784.1_807	37.627	295	310
WP_004777170.1	lcl|NZ_APGN01000160.1_cds_WP_004473577.1_1812	26.623	308	310
WP_004777170.1	lcl|NZ_APGN01000144.1_cds_WP_004462208.1_1579	24.434	221	310
WP_004777170.1	lcl|NZ_APGN01000076.1_cds_WP_004462784.1_807	37.627	295	310
WP_004777170.1	lcl|NZ_APGN01000160.1_cds_WP_004473577.1_1812	26.623	308	310
WP_004777170.1	lcl|NZ_APGN01000144.1_cds_WP_004462208.1_1579	24.434	221	310
WP_004777149.1	lcl|NZ_APGN01000016.1_cds_WP_004462594.1_270	27.723	101	221
WP_004777149.1	lcl|NZ_APGN01000146.1_cds_WP_004475084.1_1609	27.273	143	221
WP_162833666.1	lcl|NZ_APGN01000089.1_cds_LEP1GSC162_RS20405_928	52.326	86	265
WP_162833666.1	lcl|NZ_APGN01000003.1_cds_LEP1GSC162_RS20740_10	54.054	37	265
WP_162833666.1	lcl|NZ_APGN01000089.1_cds_LEP1GSC162_RS20405_928	52.326	86	265
WP_162833666.1	lcl|NZ_APGN01000003.1_cds_LEP1GSC162_RS20740_10	54.054	37	265
WP_016748629.1	lcl|NZ_APGN01000008.1_cds_WP_004472678.1_184	21.951	328	682
WP_016748630.1	lcl|NZ_APGN01000038.1_cds_WP_004458991.1_488	26.606	218	333
WP_016748630.1	lcl|NZ_APGN01000038.1_cds_WP_004458991.1_488	26.606	218	333
WP_016560406.1	lcl|NZ_APGN01000146.1_cds_WP_004494292.1_1636	25.000	140	392
WP_016560406.1	lcl|NZ_APGN01000016.1_cds_WP_004480789.1_269	26.316	114	392
WP_016560406.1	lcl|NZ_APGN01000041.1_cds_WP_004481151.1_497	22.083	240	392
WP_016560406.1	lcl|NZ_APGN01000223.1_cds_WP_004469895.1_2662	24.706	170	392
WP_016560441.1	lcl|NZ_APGN01000094.1_cds_WP_004485991.1_943	29.921	127	174
WP_016560426.1	lcl|NZ_APGN01000146.1_cds_WP_004465299.1_1621	31.351	370	362
WP_016560426.1	lcl|NZ_APGN01000056.1_cds_WP_004466571.1_622	29.659	381	362
WP_016560426.1	lcl|NZ_APGN01000146.1_cds_WP_004476552.1_1601	35.146	239	362
WP_016560426.1	lcl|NZ_APGN01000146.1_cds_WP_004475202.1_1604	38.028	213	362
WP_016560426.1	lcl|NZ_APGN01000146.1_cds_WP_004494297.1_1658	32.906	234	362
WP_016560426.1	lcl|NZ_APGN01000008.1_cds_WP_004460480.1_175	26.158	367	362
WP_016560426.1	lcl|NZ_APGN01000162.1_cds_WP_004480135.1_1844	33.333	252	362
WP_016560426.1	lcl|NZ_APGN01000282.1_cds_WP_004494747.1_3445	31.092	119	362
WP_099046747.1	lcl|NZ_APGN01000254.1_cds_WP_196218944.1_3070	70.455	44	256
WP_099046747.1	lcl|NZ_APGN01000254.1_cds_WP_196218944.1_3070	69.811	53	256
WP_099046747.1	lcl|NZ_APGN01000191.1_cds_WP_004480864.1_2217	70.370	27	256
WP_099046747.1	lcl|NZ_APGN01000089.1_cds_LEP1GSC162_RS20405_928	27.184	103	256
WP_099046747.1	lcl|NZ_APGN01000254.1_cds_WP_196218944.1_3070	70.455	44	256
WP_099046747.1	lcl|NZ_APGN01000254.1_cds_WP_196218944.1_3070	69.811	53	256
WP_099046747.1	lcl|NZ_APGN01000191.1_cds_WP_004480864.1_2217	70.370	27	256
WP_099046747.1	lcl|NZ_APGN01000089.1_cds_LEP1GSC162_RS20405_928	27.184	103	256
WP_244266170.1	lcl|NZ_APGN01000146.1_cds_WP_004475124.1_1635	30.114	176	370
WP_016560501.1	lcl|NZ_APGN01000185.1_cds_WP_050562807.1_2181	33.158	380	595
WP_016560501.1	lcl|NZ_APGN01000136.1_cds_WP_017863782.1_1449	33.074	257	595
WP_016560501.1	lcl|NZ_APGN01000202.1_cds_WP_004459265.1_2387	33.197	244	595
WP_016560501.1	lcl|NZ_APGN01000146.1_cds_WP_004494288.1_1622	29.565	230	595
WP_016560501.1	lcl|NZ_APGN01000197.1_cds_WP_004461439.1_2310	31.818	220	595
WP_016560501.1	lcl|NZ_APGN01000239.1_cds_WP_004460645.1_2937	26.471	238	595
WP_016560501.1	lcl|NZ_APGN01000220.1_cds_WP_004480113.1_2580	29.048	210	595
WP_016560501.1	lcl|NZ_APGN01000265.1_cds_WP_004494700.1_3197	31.579	209	595
WP_016560501.1	lcl|NZ_APGN01000182.1_cds_WP_004464119.1_2117	29.717	212	595
WP_016560501.1	lcl|NZ_APGN01000019.1_cds_WP_004466161.1_285	27.556	225	595
WP_016560501.1	lcl|NZ_APGN01000206.1_cds_WP_004473839.1_2462	24.797	246	595
WP_016560501.1	lcl|NZ_APGN01000282.1_cds_WP_004460182.1_3430	28.000	250	595
WP_016560501.1	lcl|NZ_APGN01000108.1_cds_WP_004461802.1_1134	26.027	219	595
WP_016560501.1	lcl|NZ_APGN01000108.1_cds_WP_004461802.1_1134	24.675	154	595
WP_016560501.1	lcl|NZ_APGN01000048.1_cds_WP_004459763.1_540	26.667	225	595
WP_016560501.1	lcl|NZ_APGN01000202.1_cds_WP_004469508.1_2397	26.860	242	595
WP_016560501.1	lcl|NZ_APGN01000240.1_cds_WP_004494631.1_2948	27.982	218	595
WP_016560501.1	lcl|NZ_APGN01000240.1_cds_WP_004494631.1_2948	29.756	205	595
WP_016560501.1	lcl|NZ_APGN01000282.1_cds_WP_004481334.1_3377	24.771	218	595
WP_016560501.1	lcl|NZ_APGN01000282.1_cds_WP_004494735.1_3411	25.316	237	595
WP_016560501.1	lcl|NZ_APGN01000007.1_cds_WP_004474610.1_90	24.409	254	595
WP_016560501.1	lcl|NZ_APGN01000272.1_cds_WP_004459333.1_3239	25.391	256	595
WP_016560501.1	lcl|NZ_APGN01000202.1_cds_WP_004467532.1_2398	24.896	241	595
WP_016560501.1	lcl|NZ_APGN01000218.1_cds_WP_004479667.1_2555	21.277	235	595
WP_016560501.1	lcl|NZ_APGN01000170.1_cds_WP_004480430.1_1944	23.874	222	595
WP_016560501.1	lcl|NZ_APGN01000228.1_cds_WP_004480385.1_2748	24.000	225	595
WP_016560501.1	lcl|NZ_APGN01000185.1_cds_WP_050562807.1_2181	33.158	380	595
WP_016560501.1	lcl|NZ_APGN01000136.1_cds_WP_017863782.1_1449	33.074	257	595
WP_016560501.1	lcl|NZ_APGN01000202.1_cds_WP_004459265.1_2387	33.197	244	595
WP_016560501.1	lcl|NZ_APGN01000146.1_cds_WP_004494288.1_1622	29.565	230	595
WP_016560501.1	lcl|NZ_APGN01000197.1_cds_WP_004461439.1_2310	31.818	220	595
WP_016560501.1	lcl|NZ_APGN01000239.1_cds_WP_004460645.1_2937	26.471	238	595
WP_016560501.1	lcl|NZ_APGN01000220.1_cds_WP_004480113.1_2580	29.048	210	595
WP_016560501.1	lcl|NZ_APGN01000265.1_cds_WP_004494700.1_3197	31.579	209	595
WP_016560501.1	lcl|NZ_APGN01000182.1_cds_WP_004464119.1_2117	29.717	212	595
WP_016560501.1	lcl|NZ_APGN01000019.1_cds_WP_004466161.1_285	27.556	225	595
WP_016560501.1	lcl|NZ_APGN01000206.1_cds_WP_004473839.1_2462	24.797	246	595
WP_016560501.1	lcl|NZ_APGN01000282.1_cds_WP_004460182.1_3430	28.000	250	595
WP_016560501.1	lcl|NZ_APGN01000108.1_cds_WP_004461802.1_1134	26.027	219	595
WP_016560501.1	lcl|NZ_APGN01000108.1_cds_WP_004461802.1_1134	24.675	154	595
WP_016560501.1	lcl|NZ_APGN01000048.1_cds_WP_004459763.1_540	26.667	225	595
WP_016560501.1	lcl|NZ_APGN01000202.1_cds_WP_004469508.1_2397	26.860	242	595
WP_016560501.1	lcl|NZ_APGN01000240.1_cds_WP_004494631.1_2948	27.982	218	595
WP_016560501.1	lcl|NZ_APGN01000240.1_cds_WP_004494631.1_2948	29.756	205	595
WP_016560501.1	lcl|NZ_APGN01000282.1_cds_WP_004481334.1_3377	24.771	218	595
WP_016560501.1	lcl|NZ_APGN01000282.1_cds_WP_004494735.1_3411	25.316	237	595
WP_016560501.1	lcl|NZ_APGN01000007.1_cds_WP_004474610.1_90	24.409	254	595
WP_016560501.1	lcl|NZ_APGN01000272.1_cds_WP_004459333.1_3239	25.391	256	595
WP_016560501.1	lcl|NZ_APGN01000202.1_cds_WP_004467532.1_2398	24.896	241	595
WP_016560501.1	lcl|NZ_APGN01000218.1_cds_WP_004479667.1_2555	21.277	235	595
WP_016560501.1	lcl|NZ_APGN01000170.1_cds_WP_004480430.1_1944	23.874	222	595
WP_016560501.1	lcl|NZ_APGN01000228.1_cds_WP_004480385.1_2748	24.000	225	595
WP_004777131.1	lcl|NZ_APGN01000146.1_cds_WP_004465173.1_1647	23.622	254	295
WP_004777131.1	lcl|NZ_APGN01000146.1_cds_WP_004493578.1_1664	28.378	296	295
WP_004777131.1	lcl|NZ_APGN01000223.1_cds_WP_004461583.1_2691	42.105	38	295
WP_004754985.1	lcl|NZ_APGN01000056.1_cds_WP_004466571.1_622	33.083	399	392
WP_004754985.1	lcl|NZ_APGN01000146.1_cds_WP_004465299.1_1621	33.079	393	392
WP_004754985.1	lcl|NZ_APGN01000146.1_cds_WP_004475202.1_1604	30.769	325	392
WP_004754985.1	lcl|NZ_APGN01000146.1_cds_WP_004476552.1_1601	32.099	243	392
WP_004754985.1	lcl|NZ_APGN01000008.1_cds_WP_004460480.1_175	26.316	380	392
WP_004754985.1	lcl|NZ_APGN01000146.1_cds_WP_004494297.1_1658	25.824	364	392
WP_004754985.1	lcl|NZ_APGN01000162.1_cds_WP_004480135.1_1844	30.603	232	392
WP_004755121.1	lcl|NZ_APGN01000146.1_cds_WP_004494310.1_1596	28.080	349	331
WP_004755121.1	lcl|NZ_APGN01000146.1_cds_WP_004476535.1_1618	27.574	272	331
WP_004755121.1	lcl|NZ_APGN01000158.1_cds_WP_004494341.1_1775	28.910	211	331
WP_004755121.1	lcl|NZ_APGN01000146.1_cds_WP_004494310.1_1596	28.080	349	331
WP_004755121.1	lcl|NZ_APGN01000146.1_cds_WP_004476535.1_1618	27.574	272	331
WP_004755121.1	lcl|NZ_APGN01000158.1_cds_WP_004494341.1_1775	28.910	211	331
WP_000440092.1	lcl|NZ_APGN01000012.1_cds_WP_004493877.1_224	27.468	233	250
WP_000440092.1	lcl|NZ_APGN01000146.1_cds_WP_004475113.1_1603	26.316	247	250
WP_000440092.1	lcl|NZ_APGN01000146.1_cds_WP_004494293.1_1597	23.913	230	250
WP_004753708.1	lcl|NZ_APGN01000163.1_cds_WP_004477001.1_1861	25.478	314	442
WP_004753708.1	lcl|NZ_APGN01000282.1_cds_WP_032914281.1_3456	22.917	432	442
WP_004753708.1	lcl|NZ_APGN01000282.1_cds_WP_004460245.1_3466	26.531	294	442
WP_004777157.1	lcl|NZ_APGN01000174.1_cds_WP_032913893.1_2039	34.231	260	261
WP_004777157.1	lcl|NZ_APGN01000096.1_cds_WP_004459028.1_965	24.312	218	261
WP_004754565.1	lcl|NZ_APGN01000146.1_cds_WP_004494303.1_1619	23.256	301	331
WP_004754396.1	lcl|NZ_APGN01000146.1_cds_WP_004494310.1_1596	32.479	351	350
WP_004754396.1	lcl|NZ_APGN01000146.1_cds_WP_004476535.1_1618	36.395	294	350
WP_004754396.1	lcl|NZ_APGN01000158.1_cds_WP_004494341.1_1775	33.564	289	350
WP_004754396.1	lcl|NZ_APGN01000146.1_cds_WP_004494310.1_1596	32.479	351	350
WP_004754396.1	lcl|NZ_APGN01000146.1_cds_WP_004476535.1_1618	36.395	294	350
WP_004754396.1	lcl|NZ_APGN01000158.1_cds_WP_004494341.1_1775	33.564	289	350
WP_004753843.1	lcl|NZ_APGN01000020.1_cds_WP_004481621.1_339	26.897	145	241
WP_004754697.1	lcl|NZ_APGN01000239.1_cds_WP_004460642.1_2940	41.107	253	292
WP_004754697.1	lcl|NZ_APGN01000191.1_cds_WP_004469662.1_2225	26.943	193	292
WP_004755403.1	lcl|NZ_APGN01000223.1_cds_WP_004467161.1_2697	28.889	90	139
WP_244266171.1	lcl|NZ_APGN01000146.1_cds_WP_004494285.1_1632	25.926	162	218
WP_004755081.1	lcl|NZ_APGN01000146.1_cds_WP_004465253.1_1628	34.322	236	261
WP_016560493.1	lcl|NZ_APGN01000284.1_cds_WP_004462302.1_3520	29.572	257	264
WP_016560493.1	lcl|NZ_APGN01000154.1_cds_WP_004467201.1_1713	31.890	254	264
WP_016560493.1	lcl|NZ_APGN01000179.1_cds_WP_004457569.1_2081	31.600	250	264
WP_016560493.1	lcl|NZ_APGN01000153.1_cds_WP_004468127.1_1702	30.279	251	264
WP_016560493.1	lcl|NZ_APGN01000137.1_cds_WP_004461033.1_1504	29.457	258	264
WP_016560493.1	lcl|NZ_APGN01000146.1_cds_WP_004494279.1_1616	25.095	263	264
WP_016560493.1	lcl|NZ_APGN01000163.1_cds_WP_004459902.1_1875	30.151	199	264
WP_016560493.1	lcl|NZ_APGN01000020.1_cds_WP_032913777.1_330	26.953	256	264
WP_016560493.1	lcl|NZ_APGN01000020.1_cds_WP_004459686.1_324	25.967	181	264
WP_004754038.1	lcl|NZ_APGN01000146.1_cds_WP_004494292.1_1636	23.958	192	308
WP_004754038.1	lcl|NZ_APGN01000016.1_cds_WP_004480789.1_269	25.000	196	308
WP_004754038.1	lcl|NZ_APGN01000041.1_cds_WP_004481151.1_497	24.157	178	308
WP_004755437.1	lcl|NZ_APGN01000153.1_cds_WP_004468127.1_1702	33.465	254	247
WP_004755437.1	lcl|NZ_APGN01000154.1_cds_WP_004467201.1_1713	29.508	244	247
WP_004755437.1	lcl|NZ_APGN01000179.1_cds_WP_004457569.1_2081	32.283	254	247
WP_004755437.1	lcl|NZ_APGN01000284.1_cds_WP_004462302.1_3520	28.346	254	247
WP_004755437.1	lcl|NZ_APGN01000020.1_cds_WP_004459686.1_324	28.761	226	247
WP_004755437.1	lcl|NZ_APGN01000146.1_cds_WP_004494279.1_1616	24.409	254	247
WP_004755437.1	lcl|NZ_APGN01000137.1_cds_WP_004461033.1_1504	28.302	265	247
WP_004755437.1	lcl|NZ_APGN01000020.1_cds_WP_032913777.1_330	25.391	256	247
