WP_004753574.1	lcl|NZ_AFKS01000270.1_cds_WP_000340715.1_1263	94.186	86	106
WP_004755091.1	lcl|NZ_AFKS01000118.1_cds_WP_000630261.1_2737	96.642	268	314
WP_004755091.1	lcl|NZ_AFKS01000270.1_cds_WP_141567334.1_1262	96.154	52	314
WP_004755091.1	lcl|NZ_AFKS01000118.1_cds_WP_000093099.1_2717	57.143	63	314
WP_004755091.1	lcl|NZ_AFKS01000196.1_cds_WP_000744700.1_1785	24.471	331	314
WP_004755091.1	lcl|NZ_AFKS01000118.1_cds_WP_000646250.1_2734	27.239	268	314
WP_004755091.1	lcl|NZ_AFKS01000061.1_cds_WP_000723090.1_3420	22.917	288	314
WP_004755091.1	lcl|NZ_AFKS01000118.1_cds_WP_000600889.1_2708	24.194	186	314
WP_004777161.1	lcl|NZ_AFKS01000118.1_cds_WP_000604524.1_2736	94.247	365	365
WP_004766667.1	lcl|NZ_AFKS01000118.1_cds_WP_000884059.1_2735	96.757	185	185
WP_004766667.1	lcl|NZ_AFKS01000115.1_cds_WP_000351733.1_2796	40.714	140	185
WP_004755430.1	lcl|NZ_AFKS01000118.1_cds_WP_000646250.1_2734	97.568	329	329
WP_004755430.1	lcl|NZ_AFKS01000196.1_cds_WP_000744700.1_1785	32.381	315	329
WP_004755430.1	lcl|NZ_AFKS01000061.1_cds_WP_000723090.1_3420	31.045	335	329
WP_004755430.1	lcl|NZ_AFKS01000118.1_cds_WP_000600889.1_2708	31.677	322	329
WP_004755430.1	lcl|NZ_AFKS01000116.1_cds_WP_001984071.1_2754	31.935	310	329
WP_004755430.1	lcl|NZ_AFKS01000105.1_cds_WP_000649925.1_2971	29.573	328	329
WP_004755430.1	lcl|NZ_AFKS01000358.1_cds_WP_000709511.1_460	29.730	333	329
WP_004755430.1	lcl|NZ_AFKS01000118.1_cds_WP_000601375.1_2681	25.000	300	329
WP_004755430.1	lcl|NZ_AFKS01000116.1_cds_WP_000688695.1_2774	29.091	275	329
WP_004755430.1	lcl|NZ_AFKS01000118.1_cds_WP_001067557.1_2731	27.541	305	329
WP_004755430.1	lcl|NZ_AFKS01000010.1_cds_WP_000475904.1_3824	27.372	274	329
WP_004755430.1	lcl|NZ_AFKS01000118.1_cds_WP_000630261.1_2737	27.711	249	329
WP_004755430.1	lcl|NZ_AFKS01000151.1_cds_WP_001074785.1_2226	29.057	265	329
WP_004755430.1	lcl|NZ_AFKS01000387.1_cds_WP_001003555.1_328	25.148	338	329
WP_004755430.1	lcl|NZ_AFKS01000118.1_cds_WP_000487322.1_2683	26.994	326	329
WP_004758405.1	lcl|NZ_AFKS01000118.1_cds_WP_000774262.1_2733	93.633	267	267
WP_004758405.1	lcl|NZ_AFKS01000118.1_cds_WP_000859505.1_2684	26.693	251	267
WP_004758405.1	lcl|NZ_AFKS01000118.1_cds_WP_000800438.1_2703	25.630	238	267
WP_004758405.1	lcl|NZ_AFKS01000250.1_cds_WP_000667727.1_1309	30.909	110	267
WP_004758405.1	lcl|NZ_AFKS01000096.1_cds_WP_000805357.1_3264	27.660	188	267
WP_016748627.1	lcl|NZ_AFKS01000118.1_cds_WP_000612797.1_2732	96.267	509	509
