WP_004753574.1	lcl|NZ_AOUW01000022.1_cds_WP_002733653.1_3107	88.372	86	106
WP_004755091.1	lcl|NZ_AOUW01000022.1_cds_WP_002733579.1_3106	92.994	314	314
WP_004755091.1	lcl|NZ_AOUW01000029.1_cds_WP_002722638.1_2819	22.936	327	314
WP_004755091.1	lcl|NZ_AOUW01000022.1_cds_WP_002733534.1_3103	26.493	268	314
WP_004755091.1	lcl|NZ_AOUW01000045.1_cds_WP_002727919.1_2337	23.843	281	314
WP_004755091.1	lcl|NZ_AOUW01000087.1_cds_WP_002729504.1_142	22.941	170	314
WP_004755091.1	lcl|NZ_AOUW01000009.1_cds_WP_002728309.1_3267	27.586	203	314
WP_004755091.1	lcl|NZ_AOUW01000031.1_cds_WP_016749081.1_2766	24.503	151	314
WP_004777161.1	lcl|NZ_AOUW01000022.1_cds_WP_026054882.1_3105	86.575	365	365
WP_004766667.1	lcl|NZ_AOUW01000022.1_cds_WP_002733646.1_3104	96.757	185	185
WP_004766667.1	lcl|NZ_AOUW01000043.1_cds_WP_002721790.1_2395	34.337	166	185
WP_004755430.1	lcl|NZ_AOUW01000022.1_cds_WP_002733534.1_3103	97.872	329	329
WP_004755430.1	lcl|NZ_AOUW01000029.1_cds_WP_002722638.1_2819	30.159	315	329
WP_004755430.1	lcl|NZ_AOUW01000045.1_cds_WP_002727919.1_2337	30.564	337	329
WP_004755430.1	lcl|NZ_AOUW01000009.1_cds_WP_002728309.1_3267	30.868	311	329
WP_004755430.1	lcl|NZ_AOUW01000087.1_cds_WP_002729504.1_142	27.566	341	329
WP_004755430.1	lcl|NZ_AOUW01000009.1_cds_WP_002735602.1_3264	28.485	330	329
WP_004755430.1	lcl|NZ_AOUW01000031.1_cds_WP_002733638.1_2758	27.941	340	329
WP_004755430.1	lcl|NZ_AOUW01000027.1_cds_WP_002732362.1_2923	29.487	312	329
WP_004755430.1	lcl|NZ_AOUW01000031.1_cds_WP_002733546.1_2724	26.667	270	329
WP_004755430.1	lcl|NZ_AOUW01000022.1_cds_WP_016749079.1_3100	28.387	310	329
WP_004755430.1	lcl|NZ_AOUW01000073.1_cds_WP_002732331.1_1035	26.254	339	329
WP_004755430.1	lcl|NZ_AOUW01000031.1_cds_WP_002744551.1_2764	29.889	271	329
WP_004755430.1	lcl|NZ_AOUW01000031.1_cds_WP_002733698.1_2716	26.642	274	329
WP_004755430.1	lcl|NZ_AOUW01000022.1_cds_WP_002733579.1_3106	27.309	249	329
WP_004755430.1	lcl|NZ_AOUW01000031.1_cds_WP_016749081.1_2766	23.975	317	329
WP_004755430.1	lcl|NZ_AOUW01000077.1_cds_WP_002728462.1_556	26.217	267	329
WP_004755430.1	lcl|NZ_AOUW01000065.1_cds_WP_002732574.1_1385	24.924	329	329
WP_004755430.1	lcl|NZ_AOUW01000075.1_cds_WP_002728696.1_715	27.459	244	329
WP_004755430.1	lcl|NZ_AOUW01000031.1_cds_WP_002733757.1_2726	31.034	174	329
WP_004758405.1	lcl|NZ_AOUW01000022.1_cds_WP_002733627.1_3102	97.004	267	267
WP_004758405.1	lcl|NZ_AOUW01000031.1_cds_WP_002733554.1_2727	24.701	251	267
WP_004758405.1	lcl|NZ_AOUW01000031.1_cds_WP_002733775.1_2753	24.370	238	267
WP_004758405.1	lcl|NZ_AOUW01000045.1_cds_WP_002727921.1_2336	26.455	189	267
WP_004758405.1	lcl|NZ_AOUW01000088.1_cds_WP_002729040.1_29	32.727	110	267
WP_004758405.1	lcl|NZ_AOUW01000079.1_cds_WP_002766579.1_344	26.882	186	267
WP_004758405.1	lcl|NZ_AOUW01000087.1_cds_WP_002729513.1_141	25.806	186	267
WP_016748627.1	lcl|NZ_AOUW01000022.1_cds_WP_002738292.1_3101	99.607	509	509
WP_016748627.1	lcl|NZ_AOUW01000077.1_cds_WP_002728536.1_483	27.217	327	509
WP_016748627.1	lcl|NZ_AOUW01000077.1_cds_WP_002728534.1_484	31.111	90	509
WP_016748627.1	lcl|NZ_AOUW01000022.1_cds_WP_002738292.1_3101	99.607	509	509
WP_016748627.1	lcl|NZ_AOUW01000077.1_cds_WP_002728536.1_483	27.217	327	509
WP_016748627.1	lcl|NZ_AOUW01000077.1_cds_WP_002728534.1_484	31.111	90	509
WP_004755319.1	lcl|NZ_AOUW01000022.1_cds_WP_016749079.1_3100	97.879	330	330
WP_004755319.1	lcl|NZ_AOUW01000031.1_cds_WP_002744551.1_2764	28.522	291	330
WP_004755319.1	lcl|NZ_AOUW01000022.1_cds_WP_002733534.1_3103	29.316	307	330
WP_004755319.1	lcl|NZ_AOUW01000009.1_cds_WP_002728309.1_3267	25.641	273	330
WP_004755319.1	lcl|NZ_AOUW01000045.1_cds_WP_002727919.1_2337	26.814	317	330
WP_004755319.1	lcl|NZ_AOUW01000029.1_cds_WP_002722638.1_2819	28.369	282	330
WP_004755319.1	lcl|NZ_AOUW01000031.1_cds_WP_016749081.1_2766	29.864	221	330
WP_004755319.1	lcl|NZ_AOUW01000073.1_cds_WP_002732331.1_1035	26.754	228	330
WP_004755319.1	lcl|NZ_AOUW01000027.1_cds_WP_002732362.1_2923	28.571	322	330
WP_004755319.1	lcl|NZ_AOUW01000065.1_cds_WP_002732574.1_1385	24.898	245	330
WP_004755319.1	lcl|NZ_AOUW01000031.1_cds_WP_002733546.1_2724	24.723	271	330
WP_004755319.1	lcl|NZ_AOUW01000087.1_cds_WP_002729504.1_142	26.761	142	330
WP_004755319.1	lcl|NZ_AOUW01000031.1_cds_WP_002733638.1_2758	25.773	291	330
WP_004755319.1	lcl|NZ_AOUW01000077.1_cds_WP_002728462.1_556	25.417	240	330
WP_004755319.1	lcl|NZ_AOUW01000022.1_cds_WP_002733579.1_3106	25.223	337	330
WP_004754883.1	lcl|NZ_AOUW01000031.1_cds_WP_002733737.1_2770	33.051	354	366
WP_004754883.1	lcl|NZ_AOUW01000045.1_cds_WP_002733556.1_2343	34.278	353	366
WP_004754883.1	lcl|NZ_AOUW01000088.1_cds_WP_002728994.1_35	28.307	378	366
WP_004754883.1	lcl|NZ_AOUW01000022.1_cds_WP_002733587.1_3089	32.869	359	366
WP_004754883.1	lcl|NZ_AOUW01000031.1_cds_WP_002733730.1_2750	26.966	356	366
WP_004754883.1	lcl|NZ_AOUW01000028.1_cds_WP_002724694.1_2866	29.917	361	366
WP_004754883.1	lcl|NZ_AOUW01000031.1_cds_WP_002733599.1_2757	27.374	358	366
WP_004754883.1	lcl|NZ_AOUW01000073.1_cds_WP_002724641.1_1034	32.086	187	366
WP_016560370.1	lcl|NZ_AOUW01000031.1_cds_WP_002733737.1_2770	40.111	359	367
WP_016560370.1	lcl|NZ_AOUW01000045.1_cds_WP_002733556.1_2343	36.043	369	367
WP_016560370.1	lcl|NZ_AOUW01000028.1_cds_WP_002724694.1_2866	33.858	381	367
WP_016560370.1	lcl|NZ_AOUW01000022.1_cds_WP_002733587.1_3089	40.611	229	367
WP_016560370.1	lcl|NZ_AOUW01000088.1_cds_WP_002728994.1_35	30.319	376	367
WP_016560370.1	lcl|NZ_AOUW01000031.1_cds_WP_002733599.1_2757	29.944	354	367
WP_016560370.1	lcl|NZ_AOUW01000031.1_cds_WP_002733730.1_2750	24.267	375	367
