WP_004753574.1	lcl|NZ_JADDVN010000005.1_cds_WP_002725873.1_2804	89.535	86	106
WP_004755091.1	lcl|NZ_JADDVN010000005.1_cds_WP_002733579.1_2803	92.994	314	314
WP_004755091.1	lcl|NZ_JADDVN010000019.1_cds_WP_002722638.1_757	22.936	327	314
WP_004755091.1	lcl|NZ_JADDVN010000005.1_cds_WP_002733534.1_2800	26.493	268	314
WP_004755091.1	lcl|NZ_JADDVN010000005.1_cds_WP_002740024.1_2709	23.843	281	314
WP_004755091.1	lcl|NZ_JADDVN010000014.1_cds_WP_002743770.1_467	22.941	170	314
WP_004755091.1	lcl|NZ_JADDVN010000006.1_cds_WP_002728309.1_2958	27.586	203	314
WP_004755091.1	lcl|NZ_JADDVN010000005.1_cds_WP_016749081.1_2771	24.503	151	314
WP_004777161.1	lcl|NZ_JADDVN010000005.1_cds_WP_026054882.1_2802	86.575	365	365
WP_004766667.1	lcl|NZ_JADDVN010000005.1_cds_WP_002733646.1_2801	96.757	185	185
WP_004766667.1	lcl|NZ_JADDVN010000003.1_cds_WP_002721790.1_1973	34.337	166	185
WP_004755430.1	lcl|NZ_JADDVN010000005.1_cds_WP_002733534.1_2800	97.872	329	329
WP_004755430.1	lcl|NZ_JADDVN010000019.1_cds_WP_002722638.1_757	30.159	315	329
WP_004755430.1	lcl|NZ_JADDVN010000005.1_cds_WP_002740024.1_2709	31.157	337	329
WP_004755430.1	lcl|NZ_JADDVN010000006.1_cds_WP_002728309.1_2958	30.868	311	329
WP_004755430.1	lcl|NZ_JADDVN010000014.1_cds_WP_002743770.1_467	27.566	341	329
WP_004755430.1	lcl|NZ_JADDVN010000006.1_cds_WP_002728316.1_2961	28.485	330	329
WP_004755430.1	lcl|NZ_JADDVN010000005.1_cds_WP_002733638.1_2763	27.941	340	329
WP_004755430.1	lcl|NZ_JADDVN010000075.1_cds_WP_002741146.1_3105	29.487	312	329
WP_004755430.1	lcl|NZ_JADDVN010000005.1_cds_WP_002733546.1_2734	26.667	270	329
WP_004755430.1	lcl|NZ_JADDVN010000005.1_cds_WP_002740721.1_2797	28.387	310	329
WP_004755430.1	lcl|NZ_JADDVN010000007.1_cds_WP_002732331.1_3137	26.254	339	329
WP_004755430.1	lcl|NZ_JADDVN010000005.1_cds_WP_002744551.1_2769	29.889	271	329
WP_004755430.1	lcl|NZ_JADDVN010000005.1_cds_WP_002733698.1_2726	26.642	274	329
WP_004755430.1	lcl|NZ_JADDVN010000005.1_cds_WP_002733579.1_2803	27.309	249	329
WP_004755430.1	lcl|NZ_JADDVN010000005.1_cds_WP_016749081.1_2771	23.975	317	329
WP_004755430.1	lcl|NZ_JADDVN010000059.1_cds_WP_002740236.1_2687	26.217	267	329
WP_004755430.1	lcl|NZ_JADDVN010000004.1_cds_WP_002721725.1_2387	25.223	337	329
WP_004755430.1	lcl|NZ_JADDVN010000004.1_cds_WP_002739935.1_2475	27.869	244	329
WP_004755430.1	lcl|NZ_JADDVN010000005.1_cds_WP_002733757.1_2736	31.034	174	329
WP_004758405.1	lcl|NZ_JADDVN010000005.1_cds_WP_002733627.1_2799	97.004	267	267
WP_004758405.1	lcl|NZ_JADDVN010000005.1_cds_WP_002738295.1_2737	24.701	251	267
WP_004758405.1	lcl|NZ_JADDVN010000005.1_cds_WP_002740926.1_2758	24.790	238	267
WP_004758405.1	lcl|NZ_JADDVN010000005.1_cds_WP_002727921.1_2708	26.455	189	267
WP_004758405.1	lcl|NZ_JADDVN010000025.1_cds_WP_002729040.1_1263	32.727	110	267
WP_004758405.1	lcl|NZ_JADDVN010000002.1_cds_WP_002766579.1_1508	26.882	186	267
WP_004758405.1	lcl|NZ_JADDVN010000014.1_cds_WP_002729513.1_468	25.806	186	267
WP_016748627.1	lcl|NZ_JADDVN010000005.1_cds_WP_002740779.1_2798	99.411	509	509
WP_016748627.1	lcl|NZ_JADDVN010000010.1_cds_WP_002728536.1_78	27.217	327	509
WP_016748627.1	lcl|NZ_JADDVN010000010.1_cds_WP_002728534.1_77	31.111	90	509
WP_016748627.1	lcl|NZ_JADDVN010000005.1_cds_WP_002740779.1_2798	99.411	509	509
WP_016748627.1	lcl|NZ_JADDVN010000010.1_cds_WP_002728536.1_78	27.217	327	509
WP_016748627.1	lcl|NZ_JADDVN010000010.1_cds_WP_002728534.1_77	31.111	90	509
WP_004755319.1	lcl|NZ_JADDVN010000005.1_cds_WP_002740721.1_2797	98.485	330	330
WP_004755319.1	lcl|NZ_JADDVN010000005.1_cds_WP_002744551.1_2769	28.522	291	330
WP_004755319.1	lcl|NZ_JADDVN010000005.1_cds_WP_002733534.1_2800	29.316	307	330
WP_004755319.1	lcl|NZ_JADDVN010000006.1_cds_WP_002728309.1_2958	25.641	273	330
WP_004755319.1	lcl|NZ_JADDVN010000005.1_cds_WP_002740024.1_2709	26.814	317	330
WP_004755319.1	lcl|NZ_JADDVN010000019.1_cds_WP_002722638.1_757	28.369	282	330
WP_004755319.1	lcl|NZ_JADDVN010000005.1_cds_WP_016749081.1_2771	29.864	221	330
WP_004755319.1	lcl|NZ_JADDVN010000007.1_cds_WP_002732331.1_3137	26.754	228	330
WP_004755319.1	lcl|NZ_JADDVN010000075.1_cds_WP_002741146.1_3105	29.268	287	330
WP_004755319.1	lcl|NZ_JADDVN010000004.1_cds_WP_002721725.1_2387	24.898	245	330
WP_004755319.1	lcl|NZ_JADDVN010000005.1_cds_WP_002733546.1_2734	24.723	271	330
WP_004755319.1	lcl|NZ_JADDVN010000005.1_cds_WP_002733638.1_2763	25.773	291	330
WP_004755319.1	lcl|NZ_JADDVN010000014.1_cds_WP_002743770.1_467	26.056	142	330
WP_004755319.1	lcl|NZ_JADDVN010000005.1_cds_WP_002733579.1_2803	25.223	337	330
WP_004755319.1	lcl|NZ_JADDVN010000059.1_cds_WP_002740236.1_2687	25.417	240	330
WP_004754883.1	lcl|NZ_JADDVN010000005.1_cds_WP_002740826.1_2796	98.907	366	366
WP_004754883.1	lcl|NZ_JADDVN010000005.1_cds_WP_002740861.1_2795	39.726	365	366
WP_004754883.1	lcl|NZ_JADDVN010000005.1_cds_WP_002733737.1_2775	33.051	354	366
WP_004754883.1	lcl|NZ_JADDVN010000005.1_cds_WP_002740294.1_2715	34.278	353	366
WP_004754883.1	lcl|NZ_JADDVN010000025.1_cds_WP_002728994.1_1269	28.307	378	366
WP_004754883.1	lcl|NZ_JADDVN010000006.1_cds_WP_002738884.1_3007	29.917	361	366
WP_004754883.1	lcl|NZ_JADDVN010000005.1_cds_WP_002733599.1_2762	27.374	358	366
WP_004754883.1	lcl|NZ_JADDVN010000007.1_cds_WP_002724641.1_3138	32.086	187	366
WP_016560370.1	lcl|NZ_JADDVN010000005.1_cds_WP_002740861.1_2795	98.910	367	367
WP_016560370.1	lcl|NZ_JADDVN010000005.1_cds_WP_002740826.1_2796	39.452	365	367
WP_016560370.1	lcl|NZ_JADDVN010000005.1_cds_WP_002733737.1_2775	40.111	359	367
WP_016560370.1	lcl|NZ_JADDVN010000005.1_cds_WP_002740294.1_2715	36.043	369	367
WP_016560370.1	lcl|NZ_JADDVN010000006.1_cds_WP_002738884.1_3007	33.596	381	367
WP_016560370.1	lcl|NZ_JADDVN010000025.1_cds_WP_002728994.1_1269	30.319	376	367
WP_016560370.1	lcl|NZ_JADDVN010000005.1_cds_WP_002733599.1_2762	29.944	354	367
WP_016560370.1	lcl|NZ_JADDVN010000007.1_cds_WP_002724641.1_3138	25.698	358	367
WP_004755296.1	lcl|NZ_JADDVN010000005.1_cds_WP_002740729.1_2794	98.897	544	544
WP_004755296.1	lcl|NZ_JADDVN010000005.1_cds_WP_002740729.1_2794	98.897	544	544
WP_002740998.1	lcl|NZ_JADDVN010000005.1_cds_WP_002740998.1_2793	100.000	265	265
WP_002740998.1	lcl|NZ_JADDVN010000002.1_cds_WP_002742191.1_1477	45.679	243	265
WP_004777170.1	lcl|NZ_JADDVN010000005.1_cds_WP_032853071.1_2792	99.677	310	310
WP_004777170.1	lcl|NZ_JADDVN010000035.1_cds_WP_002741402.1_1834	37.500	304	310
WP_004777170.1	lcl|NZ_JADDVN010000020.1_cds_WP_002727287.1_1004	27.586	290	310
WP_004777170.1	lcl|NZ_JADDVN010000003.1_cds_WP_002727177.1_2025	24.887	221	310
WP_004777170.1	lcl|NZ_JADDVN010000005.1_cds_WP_032853071.1_2792	99.677	310	310
WP_004777170.1	lcl|NZ_JADDVN010000035.1_cds_WP_002741402.1_1834	37.500	304	310
WP_004777170.1	lcl|NZ_JADDVN010000020.1_cds_WP_002727287.1_1004	27.586	290	310
WP_004777170.1	lcl|NZ_JADDVN010000003.1_cds_WP_002727177.1_2025	24.887	221	310
WP_004754589.1	lcl|NZ_JADDVN010000005.1_cds_WP_002740848.1_2791	98.864	264	264
WP_002733551.1	lcl|NZ_JADDVN010000005.1_cds_WP_032853450.1_2790	99.231	130	130
WP_004777167.1	lcl|NZ_JADDVN010000005.1_cds_WP_004777167.1_2789	100.000	144	144
WP_004777149.1	lcl|NZ_JADDVN010000005.1_cds_WP_002740917.1_2788	99.548	221	221
WP_004777149.1	lcl|NZ_JADDVN010000019.1_cds_WP_011671435.1_786	28.205	78	221
WP_004777149.1	lcl|NZ_JADDVN010000039.1_cds_WP_002727076.1_1945	28.037	107	221
