WP_004753574.1	lcl|NZ_JACCKC010000002.1_cds_WP_040913380.1_2527	93.023	86	106
WP_004755091.1	lcl|NZ_JACCKC010000002.1_cds_WP_218740012.1_2528	91.290	310	314
WP_004755091.1	lcl|NZ_JACCKC010000001.1_cds_WP_118954467.1_1584	23.006	326	314
WP_004755091.1	lcl|NZ_JACCKC010000002.1_cds_WP_218740055.1_2572	24.710	259	314
WP_004755091.1	lcl|NZ_JACCKC010000002.1_cds_WP_218740053.1_2570	22.302	278	314
WP_004755091.1	lcl|NZ_JACCKC010000002.1_cds_WP_135781012.1_2590	22.807	285	314
WP_004755091.1	lcl|NZ_JACCKC010000012.1_cds_WP_118957901.1_210	24.118	170	314
WP_004755091.1	lcl|NZ_JACCKC010000001.1_cds_WP_135778774.1_1882	25.854	205	314
WP_004766667.1	lcl|NZ_JACCKC010000004.1_cds_WP_118956693.1_3115	38.312	154	185
WP_004766667.1	lcl|NZ_JACCKC010000002.1_cds_WP_218740034.1_2551	33.333	177	185
WP_004755430.1	lcl|NZ_JACCKC010000002.1_cds_WP_135781012.1_2590	32.036	334	329
WP_004755430.1	lcl|NZ_JACCKC010000002.1_cds_WP_218740053.1_2570	35.019	257	329
WP_004755430.1	lcl|NZ_JACCKC010000001.1_cds_WP_118954467.1_1584	31.429	315	329
WP_004755430.1	lcl|NZ_JACCKC010000002.1_cds_WP_218740055.1_2572	31.373	306	329
WP_004755430.1	lcl|NZ_JACCKC010000001.1_cds_WP_135778774.1_1882	31.410	312	329
WP_004755430.1	lcl|NZ_JACCKC010000012.1_cds_WP_118957901.1_210	27.976	336	329
WP_004755430.1	lcl|NZ_JACCKC010000001.1_cds_WP_218739586.1_1741	30.120	332	329
WP_004755430.1	lcl|NZ_JACCKC010000001.1_cds_WP_118964863.1_1994	29.503	322	329
WP_004755430.1	lcl|NZ_JACCKC010000002.1_cds_WP_218740047.1_2564	25.758	264	329
WP_004755430.1	lcl|NZ_JACCKC010000001.1_cds_WP_218739408.1_1384	28.458	253	329
