WP_004753574.1	lcl|NZ_JASEXH010000052.1_cds_WP_004462903.1_3228	93.023	86	106
WP_004755091.1	lcl|NZ_JASEXH010000052.1_cds_WP_004472299.1_3229	92.903	310	314
WP_004755091.1	lcl|NZ_JASEXH010000027.1_cds_WP_004461583.1_2456	24.691	324	314
WP_004755091.1	lcl|NZ_JASEXH010000052.1_cds_WP_004479538.1_3232	25.157	318	314
WP_004755091.1	lcl|NZ_JASEXH010000005.1_cds_WP_004472946.1_978	24.398	332	314
WP_004755091.1	lcl|NZ_JASEXH010000039.1_cds_WP_282965079.1_2943	23.239	284	314
WP_004755091.1	lcl|NZ_JASEXH010000042.1_cds_WP_004468319.1_3013	22.941	170	314
WP_004777161.1	lcl|NZ_JASEXH010000052.1_cds_WP_004479563.1_3230	83.288	365	365
WP_004766667.1	lcl|NZ_JASEXH010000052.1_cds_WP_016755108.1_3231	94.595	185	185
WP_004766667.1	lcl|NZ_JASEXH010000003.1_cds_WP_004460143.1_704	35.714	154	185
WP_004755430.1	lcl|NZ_JASEXH010000052.1_cds_WP_004479538.1_3232	93.293	328	329
WP_004755430.1	lcl|NZ_JASEXH010000027.1_cds_WP_004461583.1_2456	29.841	315	329
WP_004755430.1	lcl|NZ_JASEXH010000039.1_cds_WP_282965079.1_2943	31.343	335	329
WP_004755430.1	lcl|NZ_JASEXH010000001.1_cds_WP_004461234.1_43	32.476	311	329
WP_004755430.1	lcl|NZ_JASEXH010000042.1_cds_WP_004468319.1_3013	27.381	336	329
WP_004755430.1	lcl|NZ_JASEXH010000005.1_cds_WP_004472946.1_978	30.154	325	329
WP_004755430.1	lcl|NZ_JASEXH010000001.1_cds_WP_004467290.1_46	28.882	322	329
WP_004755430.1	lcl|NZ_JASEXH010000052.1_cds_WP_020783865.1_3235	29.804	255	329
WP_004755430.1	lcl|NZ_JASEXH010000008.1_cds_WP_061206120.1_1302	26.087	345	329
WP_004755430.1	lcl|NZ_JASEXH010000052.1_cds_WP_004472299.1_3229	25.633	316	329
WP_004755430.1	lcl|NZ_JASEXH010000066.1_cds_WP_004472277.1_3366	26.050	238	329
WP_004755430.1	lcl|NZ_JASEXH010000067.1_cds_WP_282965207.1_3373	26.894	264	329
WP_004755430.1	lcl|NZ_JASEXH010000031.1_cds_WP_004459320.1_2654	27.273	286	329
WP_004755430.1	lcl|NZ_JASEXH010000022.1_cds_WP_282964917.1_2246	24.773	331	329
WP_004758405.1	lcl|NZ_JASEXH010000052.1_cds_WP_061220367.1_3233	90.262	267	267
WP_004758405.1	lcl|NZ_JASEXH010000037.1_cds_WP_004474348.1_2841	30.808	198	267
WP_004758405.1	lcl|NZ_JASEXH010000039.1_cds_WP_004462154.1_2942	26.316	190	267
WP_004758405.1	lcl|NZ_JASEXH010000001.1_cds_WP_016754360.1_14	26.882	186	267
WP_004758405.1	lcl|NZ_JASEXH010000042.1_cds_WP_004466593.1_3014	25.789	190	267
WP_016748627.1	lcl|NZ_JASEXH010000052.1_cds_WP_020783862.1_3234	88.386	508	509
WP_016748627.1	lcl|NZ_JASEXH010000004.1_cds_WP_004463881.1_799	27.607	326	509
WP_016748627.1	lcl|NZ_JASEXH010000004.1_cds_WP_004460640.1_798	33.333	90	509
WP_016748627.1	lcl|NZ_JASEXH010000052.1_cds_WP_020783862.1_3234	88.386	508	509
WP_016748627.1	lcl|NZ_JASEXH010000004.1_cds_WP_004463881.1_799	27.607	326	509
WP_016748627.1	lcl|NZ_JASEXH010000004.1_cds_WP_004460640.1_798	33.333	90	509
WP_004755319.1	lcl|NZ_JASEXH010000052.1_cds_WP_020783865.1_3235	93.333	330	330
WP_004755319.1	lcl|NZ_JASEXH010000052.1_cds_WP_004479538.1_3232	29.642	307	330
WP_004755319.1	lcl|NZ_JASEXH010000001.1_cds_WP_004461234.1_43	24.908	273	330
WP_004755319.1	lcl|NZ_JASEXH010000027.1_cds_WP_004461583.1_2456	28.261	276	330
WP_004755319.1	lcl|NZ_JASEXH010000039.1_cds_WP_282965079.1_2943	26.946	334	330
WP_004755319.1	lcl|NZ_JASEXH010000008.1_cds_WP_061206120.1_1302	26.126	222	330
WP_004755319.1	lcl|NZ_JASEXH010000005.1_cds_WP_004472946.1_978	29.675	246	330
WP_004755319.1	lcl|NZ_JASEXH010000022.1_cds_WP_282964917.1_2246	24.280	243	330
WP_004755319.1	lcl|NZ_JASEXH010000086.1_cds_WP_020783617.1_3451	27.333	150	330
WP_004755319.1	lcl|NZ_JASEXH010000042.1_cds_WP_004468319.1_3013	27.143	140	330
WP_004755319.1	lcl|NZ_JASEXH010000067.1_cds_WP_282965207.1_3373	28.462	130	330
WP_004754883.1	lcl|NZ_JASEXH010000052.1_cds_WP_004472322.1_3236	92.623	366	366
WP_004754883.1	lcl|NZ_JASEXH010000052.1_cds_WP_004472364.1_3237	39.891	366	366
WP_004754883.1	lcl|NZ_JASEXH010000062.1_cds_WP_004462146.1_3346	32.558	344	366
WP_004754883.1	lcl|NZ_JASEXH010000037.1_cds_WP_004466571.1_2847	28.989	376	366
WP_004754883.1	lcl|NZ_JASEXH010000014.1_cds_WP_004465893.1_1764	31.025	361	366
WP_004754883.1	lcl|NZ_JASEXH010000086.1_cds_QMM61_RS17225_3450	35.156	256	366
WP_004754883.1	lcl|NZ_JASEXH010000008.1_cds_WP_004460480.1_1303	32.447	188	366
WP_004754883.1	lcl|NZ_JASEXH010000070.1_cds_WP_282965212.1_3387	37.255	51	366
WP_016560370.1	lcl|NZ_JASEXH010000052.1_cds_WP_004472364.1_3237	89.373	367	367
WP_016560370.1	lcl|NZ_JASEXH010000052.1_cds_WP_004472322.1_3236	39.178	365	367
WP_016560370.1	lcl|NZ_JASEXH010000062.1_cds_WP_004462146.1_3346	35.429	350	367
WP_016560370.1	lcl|NZ_JASEXH010000014.1_cds_WP_004465893.1_1764	32.982	379	367
WP_016560370.1	lcl|NZ_JASEXH010000037.1_cds_WP_004466571.1_2847	30.423	378	367
WP_016560370.1	lcl|NZ_JASEXH010000086.1_cds_QMM61_RS17225_3450	35.294	272	367
WP_016560370.1	lcl|NZ_JASEXH010000008.1_cds_WP_004460480.1_1303	26.257	358	367
WP_016560370.1	lcl|NZ_JASEXH010000070.1_cds_WP_282965212.1_3387	27.451	51	367
WP_004755296.1	lcl|NZ_JASEXH010000052.1_cds_WP_004479653.1_3238	87.132	544	544
