WP_004753574.1	lcl|NZ_ANMX01000099.1_cds_WP_000340715.1_1904	94.186	86	106
WP_004755091.1	lcl|NZ_ANMX01000099.1_cds_WP_000410273.1_1903	96.815	314	314
WP_004755091.1	lcl|NZ_ANMX01000194.1_cds_WP_000744700.1_3707	24.471	331	314
WP_004755091.1	lcl|NZ_ANMX01000099.1_cds_WP_000646250.1_1900	27.239	268	314
WP_004755091.1	lcl|NZ_ANMX01000145.1_cds_WP_000723092.1_2655	22.837	289	314
WP_004755091.1	lcl|NZ_ANMX01000159.1_cds_WP_001033107.1_3082	21.245	273	314
WP_004777161.1	lcl|NZ_ANMX01000099.1_cds_WP_001967810.1_1902	93.973	365	365
WP_004766667.1	lcl|NZ_ANMX01000099.1_cds_WP_000884059.1_1901	96.757	185	185
WP_004766667.1	lcl|NZ_ANMX01000058.1_cds_WP_000351733.1_978	40.714	140	185
WP_004755430.1	lcl|NZ_ANMX01000099.1_cds_WP_000646250.1_1900	97.568	329	329
WP_004755430.1	lcl|NZ_ANMX01000194.1_cds_WP_000744700.1_3707	32.381	315	329
WP_004755430.1	lcl|NZ_ANMX01000145.1_cds_WP_000723092.1_2655	30.448	335	329
WP_004755430.1	lcl|NZ_ANMX01000039.1_cds_WP_001984071.1_625	31.935	310	329
WP_004755430.1	lcl|NZ_ANMX01000099.1_cds_WP_000699346.1_1886	29.762	336	329
WP_004755430.1	lcl|NZ_ANMX01000098.1_cds_WP_000649923.1_1816	29.573	328	329
WP_004755430.1	lcl|NZ_ANMX01000081.1_cds_WP_000709513.1_1472	29.730	333	329
WP_004755430.1	lcl|NZ_ANMX01000164.1_cds_WP_000688696.1_3211	29.455	275	329
WP_004755430.1	lcl|NZ_ANMX01000099.1_cds_WP_001067556.1_1897	27.541	305	329
WP_004755430.1	lcl|NZ_ANMX01000145.1_cds_WP_000475904.1_2672	27.372	274	329
WP_004755430.1	lcl|NZ_ANMX01000099.1_cds_WP_000410273.1_1903	26.101	318	329
WP_004755430.1	lcl|NZ_ANMX01000019.1_cds_WP_001074785.1_347	29.057	265	329
WP_004755430.1	lcl|NZ_ANMX01000159.1_cds_WP_001033107.1_3082	26.045	311	329
WP_004755430.1	lcl|NZ_ANMX01000091.1_cds_WP_001003557.1_1679	25.000	332	329
WP_004758405.1	lcl|NZ_ANMX01000099.1_cds_WP_000774256.1_1899	93.633	267	267
WP_004758405.1	lcl|NZ_ANMX01000145.1_cds_WP_000842260.1_2654	26.842	190	267
WP_004758405.1	lcl|NZ_ANMX01000060.1_cds_WP_000667727.1_1090	30.909	110	267
WP_004758405.1	lcl|NZ_ANMX01000027.1_cds_WP_000805359.1_484	28.191	188	267
WP_016748627.1	lcl|NZ_ANMX01000099.1_cds_WP_000612794.1_1898	97.053	509	509
WP_016748627.1	lcl|NZ_ANMX01000201.1_cds_WP_000291586.1_3870	27.469	324	509
WP_016748627.1	lcl|NZ_ANMX01000201.1_cds_WP_000364507.1_3869	31.111	90	509
WP_016748627.1	lcl|NZ_ANMX01000099.1_cds_WP_000612794.1_1898	97.053	509	509
WP_016748627.1	lcl|NZ_ANMX01000201.1_cds_WP_000291586.1_3870	27.469	324	509
WP_016748627.1	lcl|NZ_ANMX01000201.1_cds_WP_000364507.1_3869	31.111	90	509
WP_004755319.1	lcl|NZ_ANMX01000099.1_cds_WP_001067556.1_1897	96.364	330	330
WP_004755319.1	lcl|NZ_ANMX01000099.1_cds_WP_000646250.1_1900	28.990	307	330
WP_004755319.1	lcl|NZ_ANMX01000039.1_cds_WP_001984071.1_625	24.632	272	330
WP_004755319.1	lcl|NZ_ANMX01000194.1_cds_WP_000744700.1_3707	26.266	316	330
WP_004755319.1	lcl|NZ_ANMX01000145.1_cds_WP_000723092.1_2655	24.925	333	330
WP_004755319.1	lcl|NZ_ANMX01000091.1_cds_WP_001003557.1_1679	28.287	251	330
WP_004755319.1	lcl|NZ_ANMX01000099.1_cds_WP_000699346.1_1886	27.907	215	330
WP_004755319.1	lcl|NZ_ANMX01000098.1_cds_WP_000649923.1_1816	29.644	253	330
WP_004755319.1	lcl|NZ_ANMX01000164.1_cds_WP_000688696.1_3211	25.792	221	330
WP_004754883.1	lcl|NZ_ANMX01000145.1_cds_WP_000575178.1_2661	34.262	359	366
WP_004754883.1	lcl|NZ_ANMX01000083.1_cds_WP_001281953.1_1492	28.232	379	366
WP_004754883.1	lcl|NZ_ANMX01000159.1_cds_WP_000172653.1_3092	31.300	377	366
WP_004754883.1	lcl|NZ_ANMX01000159.1_cds_WP_000331751.1_3086	32.958	355	366
WP_004754883.1	lcl|NZ_ANMX01000222.1_cds_WP_000538750.1_4167	29.412	357	366
WP_004754883.1	lcl|NZ_ANMX01000206.1_cds_WP_001982414.1_3953	31.579	190	366
WP_016560370.1	lcl|NZ_ANMX01000145.1_cds_WP_000575178.1_2661	36.043	369	367
WP_016560370.1	lcl|NZ_ANMX01000159.1_cds_WP_000172653.1_3092	32.295	353	367
WP_016560370.1	lcl|NZ_ANMX01000222.1_cds_WP_000538750.1_4167	31.649	376	367
WP_016560370.1	lcl|NZ_ANMX01000159.1_cds_WP_000331751.1_3086	35.692	325	367
WP_016560370.1	lcl|NZ_ANMX01000083.1_cds_WP_001281953.1_1492	30.423	378	367
WP_016560370.1	lcl|NZ_ANMX01000206.1_cds_WP_001982414.1_3953	25.140	358	367
WP_004755296.1	lcl|NZ_ANMX01000099.1_cds_WP_000776640.1_1896	37.912	546	544
WP_004755296.1	lcl|NZ_ANMX01000099.1_cds_WP_000776640.1_1896	37.912	546	544
WP_002740998.1	lcl|NZ_ANMX01000099.1_cds_WP_000424609.1_1895	67.045	264	265
WP_002740998.1	lcl|NZ_ANMX01000032.1_cds_WP_001002663.1_524	46.091	243	265
WP_004777170.1	lcl|NZ_ANMX01000099.1_cds_WP_002074065.1_1894	89.032	310	310
WP_004777170.1	lcl|NZ_ANMX01000001.1_cds_WP_000501205.1_22	36.513	304	310
WP_004777170.1	lcl|NZ_ANMX01000172.1_cds_WP_001183723.1_3261	26.471	306	310
WP_004777170.1	lcl|NZ_ANMX01000089.1_cds_WP_000279894.1_1646	23.282	262	310
WP_004777170.1	lcl|NZ_ANMX01000099.1_cds_WP_002074065.1_1894	89.032	310	310
WP_004777170.1	lcl|NZ_ANMX01000001.1_cds_WP_000501205.1_22	36.513	304	310
WP_004777170.1	lcl|NZ_ANMX01000172.1_cds_WP_001183723.1_3261	26.471	306	310
WP_004777170.1	lcl|NZ_ANMX01000089.1_cds_WP_000279894.1_1646	23.282	262	310
WP_004754589.1	lcl|NZ_ANMX01000099.1_cds_WP_000479986.1_1893	95.455	264	264
WP_002733551.1	lcl|NZ_ANMX01000099.1_cds_WP_000715957.1_1892	96.899	129	130
WP_004777167.1	lcl|NZ_ANMX01000099.1_cds_WP_001088861.1_1891	98.611	144	144
WP_004777149.1	lcl|NZ_ANMX01000099.1_cds_WP_000517242.1_1890	95.023	221	221
WP_004777149.1	lcl|NZ_ANMX01000194.1_cds_WP_001079442.1_3736	29.487	78	221
WP_004777149.1	lcl|NZ_ANMX01000134.1_cds_WP_001069830.1_2514	29.358	109	221
WP_004777149.1	lcl|NZ_ANMX01000001.1_cds_WP_001069830.1_3	29.358	109	221
WP_162833666.1	lcl|NZ_ANMX01000099.1_cds_WP_100225240.1_1883	43.846	260	265
WP_162833666.1	lcl|NZ_ANMX01000016.1_cds_WP_330949909.1_262	93.506	77	265
WP_162833666.1	lcl|NZ_ANMX01000016.1_cds_WP_001971359.1_264	94.828	58	265
WP_162833666.1	lcl|NZ_ANMX01000016.1_cds_WP_232306358.1_263	87.805	41	265
WP_162833666.1	lcl|NZ_ANMX01000152.1_cds_LEP1GSC034_RS1000000132385_2818	96.774	31	265
WP_162833666.1	lcl|NZ_ANMX01000152.1_cds_LEP1GSC034_RS1000000132385_2818	83.333	18	265
WP_162833666.1	lcl|NZ_ANMX01000099.1_cds_WP_100225240.1_1883	43.846	260	265
WP_162833666.1	lcl|NZ_ANMX01000016.1_cds_WP_330949909.1_262	93.506	77	265
WP_162833666.1	lcl|NZ_ANMX01000016.1_cds_WP_001971359.1_264	94.828	58	265
WP_162833666.1	lcl|NZ_ANMX01000016.1_cds_WP_232306358.1_263	87.805	41	265
WP_162833666.1	lcl|NZ_ANMX01000152.1_cds_LEP1GSC034_RS1000000132385_2818	96.774	31	265
WP_162833666.1	lcl|NZ_ANMX01000152.1_cds_LEP1GSC034_RS1000000132385_2818	83.333	18	265
WP_016748629.1	lcl|NZ_ANMX01000157.1_cds_WP_001237996.1_2989	23.836	365	682
WP_016748630.1	lcl|NZ_ANMX01000080.1_cds_WP_001977383.1_1465	25.778	225	333
WP_016748630.1	lcl|NZ_ANMX01000080.1_cds_WP_001977383.1_1465	25.778	225	333
WP_016560406.1	lcl|NZ_ANMX01000159.1_cds_WP_000795980.1_3085	26.716	408	392
WP_016560406.1	lcl|NZ_ANMX01000159.1_cds_WP_001028949.1_3083	29.610	385	392
WP_016560406.1	lcl|NZ_ANMX01000159.1_cds_WP_001283954.1_3106	28.351	194	392
WP_016560406.1	lcl|NZ_ANMX01000134.1_cds_WP_000347682.1_2513	23.926	163	392
WP_016560406.1	lcl|NZ_ANMX01000001.1_cds_WP_000347682.1_4	23.926	163	392
WP_016560406.1	lcl|NZ_ANMX01000216.1_cds_WP_000402846.1_4081	23.629	237	392
WP_016560441.1	lcl|NZ_ANMX01000159.1_cds_WP_000697807.1_3084	42.771	166	174
WP_016560441.1	lcl|NZ_ANMX01000097.1_cds_WP_001206949.1_1810	32.283	127	174
WP_016560449.1	lcl|NZ_ANMX01000159.1_cds_WP_000795980.1_3085	37.186	398	405
WP_016560449.1	lcl|NZ_ANMX01000159.1_cds_WP_001028949.1_3083	21.212	363	405
WP_016560449.1	lcl|NZ_ANMX01000134.1_cds_WP_000347682.1_2513	22.010	209	405
WP_016560449.1	lcl|NZ_ANMX01000001.1_cds_WP_000347682.1_4	22.010	209	405
WP_016560426.1	lcl|NZ_ANMX01000159.1_cds_WP_000331751.1_3086	80.886	361	362
WP_016560426.1	lcl|NZ_ANMX01000159.1_cds_WP_000172653.1_3092	30.829	386	362
WP_016560426.1	lcl|NZ_ANMX01000083.1_cds_WP_001281953.1_1492	29.551	379	362
WP_016560426.1	lcl|NZ_ANMX01000145.1_cds_WP_000575178.1_2661	32.143	280	362
WP_016560426.1	lcl|NZ_ANMX01000206.1_cds_WP_001982414.1_3953	24.384	365	362
WP_016560426.1	lcl|NZ_ANMX01000222.1_cds_WP_000538750.1_4167	29.457	258	362
WP_016560417.1	lcl|NZ_ANMX01000159.1_cds_WP_001968211.1_3087	90.909	308	308
WP_016560417.1	lcl|NZ_ANMX01000159.1_cds_WP_001968211.1_3087	90.909	308	308
WP_099046747.1	lcl|NZ_ANMX01000099.1_cds_WP_100225240.1_1883	26.996	263	256
WP_099046747.1	lcl|NZ_ANMX01000016.1_cds_WP_001971359.1_264	39.286	56	256
WP_099046747.1	lcl|NZ_ANMX01000099.1_cds_WP_100225240.1_1883	26.996	263	256
WP_099046747.1	lcl|NZ_ANMX01000016.1_cds_WP_001971359.1_264	39.286	56	256
WP_016560398.1	lcl|NZ_ANMX01000159.1_cds_WP_000608679.1_3090	33.425	362	413
WP_016560398.1	lcl|NZ_ANMX01000159.1_cds_WP_000179390.1_3080	33.865	251	413
WP_016560501.1	lcl|NZ_ANMX01000159.1_cds_WP_001035839.1_3089	59.792	577	595
WP_016560501.1	lcl|NZ_ANMX01000066.1_cds_WP_000172198.1_1203	34.309	376	595
WP_016560501.1	lcl|NZ_ANMX01000017.1_cds_WP_000667646.1_287	34.884	258	595
WP_016560501.1	lcl|NZ_ANMX01000097.1_cds_WP_000828456.1_1755	33.061	245	595
WP_016560501.1	lcl|NZ_ANMX01000156.1_cds_WP_000510777.1_2901	33.636	220	595
WP_016560501.1	lcl|NZ_ANMX01000066.1_cds_WP_001973922.1_1217	28.169	213	595
WP_016560501.1	lcl|NZ_ANMX01000201.1_cds_WP_000047473.1_3864	26.471	238	595
WP_016560501.1	lcl|NZ_ANMX01000121.1_cds_WP_001161018.1_2280	30.000	220	595
WP_016560501.1	lcl|NZ_ANMX01000091.1_cds_WP_001972977.1_1700	22.179	257	595
WP_016560501.1	lcl|NZ_ANMX01000058.1_cds_WP_000666552.1_999	28.049	246	595
WP_016560501.1	lcl|NZ_ANMX01000010.1_cds_WP_000603361.1_131	28.000	225	595
WP_016560501.1	lcl|NZ_ANMX01000036.1_cds_WP_000619173.1_555	28.992	238	595
WP_016560501.1	lcl|NZ_ANMX01000209.1_cds_WP_000184521.1_4015	28.718	195	595
WP_016560501.1	lcl|NZ_ANMX01000153.1_cds_WP_001982953.1_2828	27.570	214	595
WP_016560501.1	lcl|NZ_ANMX01000011.1_cds_WP_000052667.1_167	26.222	225	595
WP_016560501.1	lcl|NZ_ANMX01000012.1_cds_WP_001141162.1_191	24.576	236	595
WP_016560501.1	lcl|NZ_ANMX01000158.1_cds_WP_000590871.1_3068	26.087	253	595
WP_016560501.1	lcl|NZ_ANMX01000061.1_cds_WP_001973582.1_1119	25.991	227	595
WP_016560501.1	lcl|NZ_ANMX01000061.1_cds_WP_001973582.1_1119	30.952	168	595
WP_016560501.1	lcl|NZ_ANMX01000010.1_cds_WP_000054169.1_113	20.874	206	595
WP_016560501.1	lcl|NZ_ANMX01000133.1_cds_WP_000536759.1_2481	26.961	204	595
WP_016560501.1	lcl|NZ_ANMX01000058.1_cds_WP_000433117.1_947	23.853	218	595
WP_016560501.1	lcl|NZ_ANMX01000066.1_cds_WP_000626143.1_1197	25.000	256	595
WP_016560501.1	lcl|NZ_ANMX01000088.1_cds_WP_000651459.1_1623	23.938	259	595
WP_016560501.1	lcl|NZ_ANMX01000058.1_cds_WP_001089498.1_979	24.545	220	595
WP_016560501.1	lcl|NZ_ANMX01000036.1_cds_WP_000218836.1_554	22.868	258	595
WP_016560501.1	lcl|NZ_ANMX01000070.1_cds_WP_000481722.1_1270	25.561	223	595
WP_016560501.1	lcl|NZ_ANMX01000070.1_cds_WP_000481722.1_1270	25.210	238	595
WP_016560501.1	lcl|NZ_ANMX01000012.1_cds_WP_000431145.1_187	23.958	192	595
WP_016560501.1	lcl|NZ_ANMX01000159.1_cds_WP_001035839.1_3089	59.792	577	595
WP_016560501.1	lcl|NZ_ANMX01000066.1_cds_WP_000172198.1_1203	34.309	376	595
WP_016560501.1	lcl|NZ_ANMX01000017.1_cds_WP_000667646.1_287	34.884	258	595
WP_016560501.1	lcl|NZ_ANMX01000097.1_cds_WP_000828456.1_1755	33.061	245	595
WP_016560501.1	lcl|NZ_ANMX01000156.1_cds_WP_000510777.1_2901	33.636	220	595
WP_016560501.1	lcl|NZ_ANMX01000066.1_cds_WP_001973922.1_1217	28.169	213	595
WP_016560501.1	lcl|NZ_ANMX01000201.1_cds_WP_000047473.1_3864	26.471	238	595
WP_016560501.1	lcl|NZ_ANMX01000121.1_cds_WP_001161018.1_2280	30.000	220	595
WP_016560501.1	lcl|NZ_ANMX01000091.1_cds_WP_001972977.1_1700	22.179	257	595
WP_016560501.1	lcl|NZ_ANMX01000058.1_cds_WP_000666552.1_999	28.049	246	595
WP_016560501.1	lcl|NZ_ANMX01000010.1_cds_WP_000603361.1_131	28.000	225	595
WP_016560501.1	lcl|NZ_ANMX01000036.1_cds_WP_000619173.1_555	28.992	238	595
WP_016560501.1	lcl|NZ_ANMX01000209.1_cds_WP_000184521.1_4015	28.718	195	595
WP_016560501.1	lcl|NZ_ANMX01000153.1_cds_WP_001982953.1_2828	27.570	214	595
WP_016560501.1	lcl|NZ_ANMX01000011.1_cds_WP_000052667.1_167	26.222	225	595
WP_016560501.1	lcl|NZ_ANMX01000012.1_cds_WP_001141162.1_191	24.576	236	595
WP_016560501.1	lcl|NZ_ANMX01000158.1_cds_WP_000590871.1_3068	26.087	253	595
WP_016560501.1	lcl|NZ_ANMX01000061.1_cds_WP_001973582.1_1119	25.991	227	595
WP_016560501.1	lcl|NZ_ANMX01000061.1_cds_WP_001973582.1_1119	30.952	168	595
WP_016560501.1	lcl|NZ_ANMX01000010.1_cds_WP_000054169.1_113	20.874	206	595
WP_016560501.1	lcl|NZ_ANMX01000133.1_cds_WP_000536759.1_2481	26.961	204	595
WP_016560501.1	lcl|NZ_ANMX01000058.1_cds_WP_000433117.1_947	23.853	218	595
WP_016560501.1	lcl|NZ_ANMX01000066.1_cds_WP_000626143.1_1197	25.000	256	595
WP_016560501.1	lcl|NZ_ANMX01000088.1_cds_WP_000651459.1_1623	23.938	259	595
WP_016560501.1	lcl|NZ_ANMX01000058.1_cds_WP_001089498.1_979	24.545	220	595
WP_016560501.1	lcl|NZ_ANMX01000036.1_cds_WP_000218836.1_554	22.868	258	595
WP_016560501.1	lcl|NZ_ANMX01000070.1_cds_WP_000481722.1_1270	25.561	223	595
WP_016560501.1	lcl|NZ_ANMX01000070.1_cds_WP_000481722.1_1270	25.210	238	595
WP_016560501.1	lcl|NZ_ANMX01000012.1_cds_WP_000431145.1_187	23.958	192	595
WP_004777131.1	lcl|NZ_ANMX01000159.1_cds_WP_000378461.1_3091	67.708	288	295
WP_004777131.1	lcl|NZ_ANMX01000145.1_cds_WP_000642154.1_2656	28.956	297	295
WP_004777131.1	lcl|NZ_ANMX01000194.1_cds_WP_000744700.1_3707	47.368	38	295
WP_004777131.1	lcl|NZ_ANMX01000099.1_cds_WP_000699346.1_1886	25.157	159	295
WP_004754985.1	lcl|NZ_ANMX01000159.1_cds_WP_000172653.1_3092	80.102	392	392
WP_004754985.1	lcl|NZ_ANMX01000083.1_cds_WP_001281953.1_1492	32.564	390	392
WP_004754985.1	lcl|NZ_ANMX01000159.1_cds_WP_000331751.1_3086	29.670	364	392
WP_004754985.1	lcl|NZ_ANMX01000206.1_cds_WP_001982414.1_3953	25.789	380	392
WP_004754985.1	lcl|NZ_ANMX01000145.1_cds_WP_000575178.1_2661	24.586	362	392
WP_004754985.1	lcl|NZ_ANMX01000222.1_cds_WP_000538750.1_4167	26.549	339	392
WP_004777134.1	lcl|NZ_ANMX01000159.1_cds_WP_000952993.1_3093	48.264	288	297
WP_004755121.1	lcl|NZ_ANMX01000093.1_cds_WP_001011674.1_1718	30.645	186	331
WP_004755121.1	lcl|NZ_ANMX01000159.1_cds_WP_001033783.1_3097	25.726	241	331
WP_004755121.1	lcl|NZ_ANMX01000093.1_cds_WP_001011674.1_1718	30.645	186	331
WP_004755121.1	lcl|NZ_ANMX01000159.1_cds_WP_001033783.1_3097	25.726	241	331
WP_000440092.1	lcl|NZ_ANMX01000082.1_cds_WP_001014596.1_1482	28.205	234	250
WP_000440092.1	lcl|NZ_ANMX01000159.1_cds_WP_000691020.1_3094	27.315	216	250
WP_004753708.1	lcl|NZ_ANMX01000159.1_cds_WP_000691020.1_3094	29.025	441	442
WP_004753708.1	lcl|NZ_ANMX01000037.1_cds_WP_001075136.1_569	25.152	330	442
WP_004753708.1	lcl|NZ_ANMX01000058.1_cds_WP_000638427.1_1024	22.633	433	442
WP_004753708.1	lcl|NZ_ANMX01000122.1_cds_WP_000995954.1_2328	25.763	295	442
WP_004777157.1	lcl|NZ_ANMX01000098.1_cds_WP_001069020.1_1826	33.846	260	261
WP_004777157.1	lcl|NZ_ANMX01000051.1_cds_WP_000625288.1_841	24.771	218	261
WP_004754565.1	lcl|NZ_ANMX01000159.1_cds_WP_000653658.1_3095	76.807	332	331
WP_004758378.1	lcl|NZ_ANMX01000159.1_cds_WP_001968196.1_3096	87.097	155	155
WP_004754396.1	lcl|NZ_ANMX01000159.1_cds_WP_001033783.1_3097	93.696	349	350
WP_004754396.1	lcl|NZ_ANMX01000093.1_cds_WP_001011674.1_1718	33.333	288	350
WP_004754396.1	lcl|NZ_ANMX01000159.1_cds_WP_001033783.1_3097	93.696	349	350
WP_004754396.1	lcl|NZ_ANMX01000093.1_cds_WP_001011674.1_1718	33.333	288	350
WP_004753843.1	lcl|NZ_ANMX01000162.1_cds_WP_017850351.1_3179	26.897	145	241
WP_004754697.1	lcl|NZ_ANMX01000159.1_cds_WP_000802826.1_3100	98.973	292	292
WP_004754697.1	lcl|NZ_ANMX01000201.1_cds_WP_001056080.1_3867	40.078	257	292
WP_004754697.1	lcl|NZ_ANMX01000039.1_cds_WP_000355770.1_621	26.455	189	292
WP_004755403.1	lcl|NZ_ANMX01000159.1_cds_WP_000102499.1_3101	94.964	139	139
WP_004755403.1	lcl|NZ_ANMX01000194.1_cds_WP_000371239.1_3702	30.000	90	139
WP_004777119.1	lcl|NZ_ANMX01000159.1_cds_LEP1GSC034_RS1000000133190_3102	97.619	42	55
WP_244266171.1	lcl|NZ_ANMX01000159.1_cds_LEP1GSC034_RS1000000133190_3102	94.737	57	218
WP_004755081.1	lcl|NZ_ANMX01000159.1_cds_WP_001016533.1_3103	98.084	261	261
WP_016560493.1	lcl|NZ_ANMX01000159.1_cds_WP_000412931.1_3104	96.591	264	264
WP_016560493.1	lcl|NZ_ANMX01000162.1_cds_WP_000566240.1_3199	29.572	257	264
WP_016560493.1	lcl|NZ_ANMX01000123.1_cds_WP_000998676.1_2355	31.890	254	264
WP_016560493.1	lcl|NZ_ANMX01000101.1_cds_WP_000653653.1_1916	31.621	253	264
WP_016560493.1	lcl|NZ_ANMX01000028.1_cds_WP_000043153.1_495	31.200	250	264
WP_016560493.1	lcl|NZ_ANMX01000019.1_cds_WP_000351753.1_349	29.457	258	264
WP_016560493.1	lcl|NZ_ANMX01000159.1_cds_WP_000750438.1_3108	27.092	251	264
WP_016560493.1	lcl|NZ_ANMX01000175.1_cds_WP_002067215.1_3301	28.643	199	264
WP_016560493.1	lcl|NZ_ANMX01000040.1_cds_WP_001968389.1_644	22.984	248	264
WP_016560493.1	lcl|NZ_ANMX01000040.1_cds_WP_000600054.1_650	24.309	181	264
WP_016560493.1	lcl|NZ_ANMX01000098.1_cds_WP_000646910.1_1825	27.068	133	264
WP_004754038.1	lcl|NZ_ANMX01000159.1_cds_WP_001283954.1_3106	91.558	308	308
WP_004754038.1	lcl|NZ_ANMX01000134.1_cds_WP_000347682.1_2513	21.825	252	308
WP_004754038.1	lcl|NZ_ANMX01000001.1_cds_WP_000347682.1_4	21.825	252	308
