WP_004753574.1	lcl|NZ_JQQL01000090.1_cds_WP_000340715.1_1995	94.186	86	106
WP_004755091.1	lcl|NZ_JQQL01000090.1_cds_WP_017852651.1_1994	94.194	310	314
WP_004755091.1	lcl|NZ_JQQL01000005.1_cds_WP_061285444.1_139	24.471	331	314
WP_004755091.1	lcl|NZ_JQQL01000079.1_cds_WP_017850690.1_1770	22.648	287	314
WP_004755091.1	lcl|NZ_JQQL01000016.1_cds_WP_000723094.1_428	23.264	288	314
WP_004755091.1	lcl|NZ_JQQL01000079.1_cds_WP_061285904.1_1772	23.372	261	314
WP_004766667.1	lcl|NZ_JQQL01000053.1_cds_WP_000351733.1_1326	40.714	140	185
WP_004766667.1	lcl|NZ_JQQL01000079.1_cds_WP_017850671.1_1753	34.463	177	185
WP_004755430.1	lcl|NZ_JQQL01000079.1_cds_WP_017850690.1_1770	31.153	321	329
WP_004755430.1	lcl|NZ_JQQL01000005.1_cds_WP_061285444.1_139	32.381	315	329
WP_004755430.1	lcl|NZ_JQQL01000016.1_cds_WP_000723094.1_428	30.746	335	329
WP_004755430.1	lcl|NZ_JQQL01000054.1_cds_WP_001984071.1_1354	31.935	310	329
WP_004755430.1	lcl|NZ_JQQL01000079.1_cds_WP_061285904.1_1772	29.508	305	329
WP_004755430.1	lcl|NZ_JQQL01000036.1_cds_WP_017852211.1_829	29.664	327	329
WP_004755430.1	lcl|NZ_JQQL01000311.1_cds_WP_061286539.1_3924	29.538	325	329
WP_004755430.1	lcl|NZ_JQQL01000054.1_cds_WP_000688696.1_1374	29.455	275	329
WP_004755430.1	lcl|NZ_JQQL01000090.1_cds_WP_017852651.1_1994	24.848	330	329
WP_004755430.1	lcl|NZ_JQQL01000079.1_cds_WP_061285905.1_1774	26.277	274	329
WP_004755430.1	lcl|NZ_JQQL01000070.1_cds_WP_061285867.1_1631	26.284	331	329
WP_004755430.1	lcl|NZ_JQQL01000092.1_cds_WP_061285996.1_2017	29.057	265	329
WP_004755430.1	lcl|NZ_JQQL01000072.1_cds_WP_017852840.1_1661	28.395	243	329
WP_004758405.1	lcl|NZ_JQQL01000079.1_cds_WP_017850691.1_1771	25.610	246	267
WP_004758405.1	lcl|NZ_JQQL01000016.1_cds_WP_000842260.1_427	26.842	190	267
WP_004758405.1	lcl|NZ_JQQL01000049.1_cds_WP_017852335.1_1103	30.909	110	267
WP_004758405.1	lcl|NZ_JQQL01000062.1_cds_WP_017852500.1_1507	32.710	107	267
WP_016748627.1	lcl|NZ_JQQL01000186.1_cds_WP_000291586.1_3254	27.469	324	509
WP_016748627.1	lcl|NZ_JQQL01000186.1_cds_WP_000364507.1_3255	31.111	90	509
WP_016748627.1	lcl|NZ_JQQL01000186.1_cds_WP_000291586.1_3254	27.469	324	509
WP_016748627.1	lcl|NZ_JQQL01000186.1_cds_WP_000364507.1_3255	31.111	90	509
WP_004755319.1	lcl|NZ_JQQL01000079.1_cds_WP_017850690.1_1770	23.358	274	330
WP_004755319.1	lcl|NZ_JQQL01000054.1_cds_WP_001984071.1_1354	24.632	272	330
WP_004755319.1	lcl|NZ_JQQL01000005.1_cds_WP_061285444.1_139	26.582	316	330
WP_004755319.1	lcl|NZ_JQQL01000016.1_cds_WP_000723094.1_428	24.625	333	330
WP_004755319.1	lcl|NZ_JQQL01000070.1_cds_WP_061285867.1_1631	26.545	275	330
WP_004755319.1	lcl|NZ_JQQL01000036.1_cds_WP_017852211.1_829	29.249	253	330
WP_004755319.1	lcl|NZ_JQQL01000054.1_cds_WP_000688696.1_1374	25.792	221	330
WP_004754883.1	lcl|NZ_JQQL01000079.1_cds_WP_061285908.1_1786	33.428	353	366
WP_004754883.1	lcl|NZ_JQQL01000090.1_cds_WP_017852640.1_1984	34.853	307	366
WP_004754883.1	lcl|NZ_JQQL01000054.1_cds_WP_017852267.1_1389	28.042	378	366
WP_004754883.1	lcl|NZ_JQQL01000079.1_cds_WP_061285910.1_1747	29.156	391	366
WP_004754883.1	lcl|NZ_JQQL01000316.1_cds_WP_000538750.1_3960	29.412	357	366
WP_004754883.1	lcl|NZ_JQQL01000090.1_cds_WP_017852643.1_1987	37.379	206	366
WP_004754883.1	lcl|NZ_JQQL01000133.1_cds_WP_001982414.1_2701	31.579	190	366
WP_016560370.1	lcl|NZ_JQQL01000079.1_cds_WP_061285908.1_1786	36.043	369	367
WP_016560370.1	lcl|NZ_JQQL01000079.1_cds_WP_061285910.1_1747	31.720	372	367
