WP_004753574.1	lcl|NZ_AOGV02000016.1_cds_WP_000340715.1_2773	94.186	86	106
WP_004755091.1	lcl|NZ_AOGV02000016.1_cds_WP_000410273.1_2772	96.815	314	314
WP_004755091.1	lcl|NZ_AOGV02000016.1_cds_WP_000093099.1_2752	57.143	63	314
WP_004755091.1	lcl|NZ_AOGV02000026.1_cds_WP_000744700.1_1790	24.471	331	314
WP_004755091.1	lcl|NZ_AOGV02000016.1_cds_WP_000646250.1_2769	27.239	268	314
WP_004755091.1	lcl|NZ_AOGV02000016.1_cds_WP_000723090.1_2690	22.917	288	314
WP_004755091.1	lcl|NZ_AOGV02000016.1_cds_WP_000600889.1_2743	24.194	186	314
WP_004777161.1	lcl|NZ_AOGV02000016.1_cds_WP_000604524.1_2771	94.247	365	365
WP_004766667.1	lcl|NZ_AOGV02000016.1_cds_WP_000884059.1_2770	96.757	185	185
WP_004766667.1	lcl|NZ_AOGV02000011.1_cds_WP_000351733.1_3037	40.714	140	185
WP_004755430.1	lcl|NZ_AOGV02000016.1_cds_WP_000646250.1_2769	97.568	329	329
WP_004755430.1	lcl|NZ_AOGV02000026.1_cds_WP_000744700.1_1790	32.381	315	329
WP_004755430.1	lcl|NZ_AOGV02000016.1_cds_WP_000723090.1_2690	31.045	335	329
WP_004755430.1	lcl|NZ_AOGV02000016.1_cds_WP_000600889.1_2743	31.677	322	329
WP_004755430.1	lcl|NZ_AOGV02000022.1_cds_WP_001984071.1_2381	31.935	310	329
WP_004755430.1	lcl|NZ_AOGV02000021.1_cds_WP_000649925.1_2448	29.573	328	329
WP_004755430.1	lcl|NZ_AOGV02000025.1_cds_WP_000709511.1_2017	29.730	333	329
WP_004755430.1	lcl|NZ_AOGV02000016.1_cds_WP_000601375.1_2716	25.000	300	329
WP_004755430.1	lcl|NZ_AOGV02000022.1_cds_WP_000688695.1_2361	29.091	275	329
WP_004755430.1	lcl|NZ_AOGV02000016.1_cds_WP_001067557.1_2766	27.541	305	329
WP_004755430.1	lcl|NZ_AOGV02000016.1_cds_WP_000475904.1_2707	27.372	274	329
WP_004755430.1	lcl|NZ_AOGV02000016.1_cds_WP_000410273.1_2772	26.101	318	329
WP_004755430.1	lcl|NZ_AOGV02000011.1_cds_WP_001074785.1_3242	29.057	265	329
WP_004755430.1	lcl|NZ_AOGV02000034.1_cds_WP_001003555.1_1124	25.148	338	329
WP_004755430.1	lcl|NZ_AOGV02000016.1_cds_WP_000487322.1_2718	26.994	326	329
WP_004758405.1	lcl|NZ_AOGV02000016.1_cds_WP_000774262.1_2768	93.633	267	267
WP_004758405.1	lcl|NZ_AOGV02000016.1_cds_WP_000859505.1_2719	26.693	251	267
WP_004758405.1	lcl|NZ_AOGV02000016.1_cds_WP_002969399.1_2738	25.630	238	267
WP_004758405.1	lcl|NZ_AOGV02000016.1_cds_WP_000842260.1_2689	26.842	190	267
WP_004758405.1	lcl|NZ_AOGV02000024.1_cds_WP_000805357.1_2190	27.660	188	267
WP_004758405.1	lcl|NZ_AOGV02000010.1_cds_LEP1GSC204_RS02000000224885_3385	36.207	58	267
WP_016748627.1	lcl|NZ_AOGV02000016.1_cds_WP_000612797.1_2767	96.267	509	509
WP_016748627.1	lcl|NZ_AOGV02000011.1_cds_WP_000291591.1_3318	27.469	324	509
WP_016748627.1	lcl|NZ_AOGV02000011.1_cds_WP_000364507.1_3317	31.111	90	509
WP_016748627.1	lcl|NZ_AOGV02000016.1_cds_WP_000612797.1_2767	96.267	509	509
WP_016748627.1	lcl|NZ_AOGV02000011.1_cds_WP_000291591.1_3318	27.469	324	509
WP_016748627.1	lcl|NZ_AOGV02000011.1_cds_WP_000364507.1_3317	31.111	90	509
WP_004755319.1	lcl|NZ_AOGV02000016.1_cds_WP_001067557.1_2766	96.667	330	330
WP_004755319.1	lcl|NZ_AOGV02000016.1_cds_WP_000646250.1_2769	28.990	307	330
WP_004755319.1	lcl|NZ_AOGV02000016.1_cds_WP_000600889.1_2743	27.068	266	330
WP_004755319.1	lcl|NZ_AOGV02000022.1_cds_WP_001984071.1_2381	24.632	272	330
WP_004755319.1	lcl|NZ_AOGV02000026.1_cds_WP_000744700.1_1790	26.266	316	330
WP_004755319.1	lcl|NZ_AOGV02000034.1_cds_WP_001003555.1_1124	28.287	251	330
WP_004755319.1	lcl|NZ_AOGV02000016.1_cds_WP_000723090.1_2690	24.925	333	330
WP_004755319.1	lcl|NZ_AOGV02000021.1_cds_WP_000649925.1_2448	29.644	253	330
WP_004755319.1	lcl|NZ_AOGV02000022.1_cds_WP_000688695.1_2361	25.792	221	330
WP_004755319.1	lcl|NZ_AOGV02000016.1_cds_WP_000601375.1_2716	25.362	276	330
