WP_004753574.1	lcl|NZ_ANNL01000057.1_cds_WP_000340715.1_1587	94.186	86	106
WP_004755091.1	lcl|NZ_ANNL01000057.1_cds_WP_000712241.1_1586	96.497	314	314
WP_004755091.1	lcl|NZ_ANNL01000055.1_cds_WP_000744700.1_1421	24.471	331	314
WP_004755091.1	lcl|NZ_ANNL01000057.1_cds_WP_000646240.1_1583	26.866	268	314
WP_004755091.1	lcl|NZ_ANNL01000057.1_cds_WP_000723084.1_1516	23.264	288	314
WP_004777161.1	lcl|NZ_ANNL01000057.1_cds_WP_000604524.1_1585	94.247	365	365
WP_004766667.1	lcl|NZ_ANNL01000057.1_cds_WP_000884058.1_1584	96.757	185	185
WP_004766667.1	lcl|NZ_ANNL01000118.1_cds_WP_000351733.1_3361	40.714	140	185
WP_004755430.1	lcl|NZ_ANNL01000057.1_cds_WP_000646240.1_1583	98.176	329	329
WP_004755430.1	lcl|NZ_ANNL01000055.1_cds_WP_000744700.1_1421	32.381	315	329
WP_004755430.1	lcl|NZ_ANNL01000057.1_cds_WP_000723084.1_1516	31.157	337	329
WP_004755430.1	lcl|NZ_ANNL01000115.1_cds_WP_001984071.1_3214	31.935	310	329
WP_004755430.1	lcl|NZ_ANNL01000023.1_cds_WP_000649924.1_661	29.573	328	329
WP_004755430.1	lcl|NZ_ANNL01000015.1_cds_WP_000709512.1_404	30.030	333	329
WP_004755430.1	lcl|NZ_ANNL01000057.1_cds_WP_001067557.1_1580	27.541	305	329
WP_004755430.1	lcl|NZ_ANNL01000115.1_cds_LEP1GSC013_RS01000000127235_3194	31.016	187	329
WP_004755430.1	lcl|NZ_ANNL01000115.1_cds_LEP1GSC013_RS01000000127235_3194	27.273	77	329
WP_004755430.1	lcl|NZ_ANNL01000057.1_cds_WP_000475906.1_1533	26.642	274	329
WP_004755430.1	lcl|NZ_ANNL01000057.1_cds_WP_000712241.1_1586	25.786	318	329
WP_004755430.1	lcl|NZ_ANNL01000094.1_cds_WP_001074785.1_2714	29.057	265	329
WP_004755430.1	lcl|NZ_ANNL01000091.1_cds_WP_001003551.1_2560	25.301	332	329
WP_004755430.1	lcl|NZ_ANNL01000057.1_cds_WP_000378096.1_1563	24.419	172	329
WP_004758405.1	lcl|NZ_ANNL01000057.1_cds_WP_000774257.1_1582	94.007	267	267
WP_004758405.1	lcl|NZ_ANNL01000057.1_cds_WP_000842260.1_1515	26.842	190	267
WP_004758405.1	lcl|NZ_ANNL01000085.1_cds_WP_000667728.1_2376	30.909	110	267
WP_004758405.1	lcl|NZ_ANNL01000003.1_cds_WP_000805356.1_62	27.660	188	267
WP_016748627.1	lcl|NZ_ANNL01000057.1_cds_WP_010679538.1_1581	97.053	509	509
WP_016748627.1	lcl|NZ_ANNL01000060.1_cds_WP_000291587.1_1629	27.469	324	509
WP_016748627.1	lcl|NZ_ANNL01000060.1_cds_WP_000364507.1_1630	31.111	90	509
WP_016748627.1	lcl|NZ_ANNL01000057.1_cds_WP_010679538.1_1581	97.053	509	509
WP_016748627.1	lcl|NZ_ANNL01000060.1_cds_WP_000291587.1_1629	27.469	324	509
WP_016748627.1	lcl|NZ_ANNL01000060.1_cds_WP_000364507.1_1630	31.111	90	509
WP_004755319.1	lcl|NZ_ANNL01000057.1_cds_WP_001067557.1_1580	96.667	330	330
WP_004755319.1	lcl|NZ_ANNL01000057.1_cds_WP_000646240.1_1583	28.990	307	330
WP_004755319.1	lcl|NZ_ANNL01000115.1_cds_WP_001984071.1_3214	24.632	272	330
WP_004755319.1	lcl|NZ_ANNL01000057.1_cds_WP_000723084.1_1516	25.526	333	330
WP_004755319.1	lcl|NZ_ANNL01000055.1_cds_WP_000744700.1_1421	26.266	316	330
WP_004755319.1	lcl|NZ_ANNL01000091.1_cds_WP_001003551.1_2560	28.287	251	330
WP_004755319.1	lcl|NZ_ANNL01000023.1_cds_WP_000649924.1_661	29.644	253	330
WP_004755319.1	lcl|NZ_ANNL01000115.1_cds_LEP1GSC013_RS01000000127235_3194	27.273	132	330
WP_004755319.1	lcl|NZ_ANNL01000115.1_cds_LEP1GSC013_RS01000000127235_3194	25.316	79	330
WP_004754883.1	lcl|NZ_ANNL01000057.1_cds_WP_001198108.1_1579	95.628	366	366
WP_004754883.1	lcl|NZ_ANNL01000057.1_cds_WP_000608294.1_1578	39.726	365	366
WP_004754883.1	lcl|NZ_ANNL01000057.1_cds_WP_010679520.1_1522	33.983	359	366
WP_004754883.1	lcl|NZ_ANNL01000057.1_cds_WP_000172655.1_1562	31.937	382	366
WP_004754883.1	lcl|NZ_ANNL01000085.1_cds_WP_001281951.1_2383	28.232	379	366
WP_004754883.1	lcl|NZ_ANNL01000074.1_cds_WP_000538750.1_2080	29.412	357	366
WP_004754883.1	lcl|NZ_ANNL01000027.1_cds_WP_001982414.1_765	31.579	190	366
WP_016560370.1	lcl|NZ_ANNL01000057.1_cds_WP_000608294.1_1578	96.730	367	367
WP_016560370.1	lcl|NZ_ANNL01000057.1_cds_WP_001198108.1_1579	39.178	365	367
WP_016560370.1	lcl|NZ_ANNL01000057.1_cds_WP_010679520.1_1522	36.043	369	367
WP_016560370.1	lcl|NZ_ANNL01000057.1_cds_WP_000172655.1_1562	31.507	365	367
WP_016560370.1	lcl|NZ_ANNL01000074.1_cds_WP_000538750.1_2080	31.649	376	367
WP_016560370.1	lcl|NZ_ANNL01000085.1_cds_WP_001281951.1_2383	30.423	378	367
WP_016560370.1	lcl|NZ_ANNL01000027.1_cds_WP_001982414.1_765	25.140	358	367
WP_004755296.1	lcl|NZ_ANNL01000057.1_cds_WP_010679467.1_1577	91.544	544	544
WP_004755296.1	lcl|NZ_ANNL01000057.1_cds_WP_010679467.1_1577	91.544	544	544
WP_002740998.1	lcl|NZ_ANNL01000057.1_cds_WP_000342716.1_1576	94.717	265	265
WP_002740998.1	lcl|NZ_ANNL01000027.1_cds_WP_001002664.1_784	46.091	243	265
WP_004777170.1	lcl|NZ_ANNL01000057.1_cds_WP_001246615.1_1575	92.903	310	310
WP_004777170.1	lcl|NZ_ANNL01000070.1_cds_WP_000538784.1_2002	36.824	296	310
WP_004777170.1	lcl|NZ_ANNL01000112.1_cds_WP_001183723.1_3156	26.471	306	310
WP_004777170.1	lcl|NZ_ANNL01000032.1_cds_WP_020783254.1_937	23.282	262	310
WP_004777170.1	lcl|NZ_ANNL01000057.1_cds_WP_001246615.1_1575	92.903	310	310
WP_004777170.1	lcl|NZ_ANNL01000070.1_cds_WP_000538784.1_2002	36.824	296	310
WP_004777170.1	lcl|NZ_ANNL01000112.1_cds_WP_001183723.1_3156	26.471	306	310
WP_004777170.1	lcl|NZ_ANNL01000032.1_cds_WP_020783254.1_937	23.282	262	310
WP_004754589.1	lcl|NZ_ANNL01000057.1_cds_WP_000479980.1_1574	94.697	264	264
WP_002733551.1	lcl|NZ_ANNL01000057.1_cds_WP_000715958.1_1573	96.124	129	130
WP_004777167.1	lcl|NZ_ANNL01000057.1_cds_WP_001088861.1_1572	98.611	144	144
WP_004777149.1	lcl|NZ_ANNL01000057.1_cds_WP_000517242.1_1571	95.023	221	221
WP_004777149.1	lcl|NZ_ANNL01000016.1_cds_WP_001082180.1_444	29.487	78	221
WP_004777149.1	lcl|NZ_ANNL01000045.1_cds_WP_001069832.1_1205	28.440	109	221
WP_162833666.1	lcl|NZ_ANNL01000081.1_cds_LEP1GSC013_RS1000000131435_2309	96.774	31	265
WP_162833666.1	lcl|NZ_ANNL01000128.1_cds_LEP1GSC013_RS1000000130180_3594	41.860	86	265
WP_162833666.1	lcl|NZ_ANNL01000128.1_cds_LEP1GSC013_RS1000000131560_3595	53.488	43	265
WP_162833666.1	lcl|NZ_ANNL01000128.1_cds_LEP1GSC013_RS1000000131560_3595	45.000	20	265
WP_162833666.1	lcl|NZ_ANNL01000081.1_cds_LEP1GSC013_RS1000000131435_2309	96.774	31	265
WP_162833666.1	lcl|NZ_ANNL01000128.1_cds_LEP1GSC013_RS1000000130180_3594	41.860	86	265
WP_162833666.1	lcl|NZ_ANNL01000128.1_cds_LEP1GSC013_RS1000000131560_3595	53.488	43	265
WP_162833666.1	lcl|NZ_ANNL01000128.1_cds_LEP1GSC013_RS1000000131560_3595	45.000	20	265
WP_016748629.1	lcl|NZ_ANNL01000008.1_cds_WP_001237992.1_178	23.757	362	682
WP_016748630.1	lcl|NZ_ANNL01000116.1_cds_WP_010679700.1_3261	25.778	225	333
WP_016748630.1	lcl|NZ_ANNL01000116.1_cds_WP_010679700.1_3261	25.778	225	333
WP_016560406.1	lcl|NZ_ANNL01000057.1_cds_WP_001015415.1_1569	25.381	394	392
WP_016560406.1	lcl|NZ_ANNL01000057.1_cds_WP_010679549.1_1544	28.351	194	392
WP_016560406.1	lcl|NZ_ANNL01000045.1_cds_WP_000347686.1_1204	23.926	163	392
WP_016560406.1	lcl|NZ_ANNL01000130.1_cds_WP_000402846.1_3652	23.629	237	392
WP_016560441.1	lcl|NZ_ANNL01000057.1_cds_WP_000611594.1_1570	54.598	174	174
WP_016560441.1	lcl|NZ_ANNL01000016.1_cds_WP_001206947.1_452	32.283	127	174
WP_016560449.1	lcl|NZ_ANNL01000057.1_cds_WP_001015415.1_1569	64.764	403	405
WP_016560449.1	lcl|NZ_ANNL01000045.1_cds_WP_000347686.1_1204	22.488	209	405
WP_016560426.1	lcl|NZ_ANNL01000057.1_cds_WP_000608294.1_1578	38.760	258	362
WP_016560426.1	lcl|NZ_ANNL01000085.1_cds_WP_001281951.1_2383	29.551	379	362
WP_016560426.1	lcl|NZ_ANNL01000057.1_cds_WP_000172655.1_1562	29.155	367	362
WP_016560426.1	lcl|NZ_ANNL01000057.1_cds_WP_001198108.1_1579	31.014	345	362
WP_016560426.1	lcl|NZ_ANNL01000057.1_cds_WP_010679520.1_1522	31.786	280	362
WP_016560426.1	lcl|NZ_ANNL01000027.1_cds_WP_001982414.1_765	24.384	365	362
WP_016560426.1	lcl|NZ_ANNL01000074.1_cds_WP_000538750.1_2080	29.457	258	362
WP_016560398.1	lcl|NZ_ANNL01000057.1_cds_WP_000481873.1_1566	86.683	413	413
WP_016560398.1	lcl|NZ_ANNL01000057.1_cds_WP_001011325.1_1565	38.034	234	413
WP_016560501.1	lcl|NZ_ANNL01000057.1_cds_WP_010679523.1_1564	92.114	596	595
WP_016560501.1	lcl|NZ_ANNL01000123.1_cds_WP_000172207.1_3476	34.309	376	595
WP_016560501.1	lcl|NZ_ANNL01000074.1_cds_WP_000667645.1_2055	35.271	258	595
WP_016560501.1	lcl|NZ_ANNL01000023.1_cds_WP_000828450.1_591	33.061	245	595
WP_016560501.1	lcl|NZ_ANNL01000108.1_cds_WP_000510774.1_3047	33.937	221	595
WP_016560501.1	lcl|NZ_ANNL01000064.1_cds_WP_000942281.1_1896	28.169	213	595
WP_016560501.1	lcl|NZ_ANNL01000060.1_cds_WP_000047473.1_1635	26.471	238	595
WP_016560501.1	lcl|NZ_ANNL01000115.1_cds_WP_001161019.1_3230	30.000	220	595
WP_016560501.1	lcl|NZ_ANNL01000091.1_cds_WP_010679111.1_2581	22.568	257	595
WP_016560501.1	lcl|NZ_ANNL01000111.1_cds_WP_020783383.1_3109	29.412	238	595
WP_016560501.1	lcl|NZ_ANNL01000118.1_cds_WP_000666552.1_3339	28.049	246	595
WP_016560501.1	lcl|NZ_ANNL01000075.1_cds_WP_000603361.1_2094	28.000	225	595
WP_016560501.1	lcl|NZ_ANNL01000014.1_cds_WP_000184523.1_382	28.718	195	595
WP_016560501.1	lcl|NZ_ANNL01000040.1_cds_WP_001982953.1_1051	27.570	214	595
WP_016560501.1	lcl|NZ_ANNL01000009.1_cds_WP_000052667.1_253	26.222	225	595
WP_016560501.1	lcl|NZ_ANNL01000136.1_cds_WP_001141164.1_3782	24.576	236	595
WP_016560501.1	lcl|NZ_ANNL01000018.1_cds_WP_000590871.1_479	26.087	253	595
WP_016560501.1	lcl|NZ_ANNL01000076.1_cds_WP_010679218.1_2131	25.991	227	595
WP_016560501.1	lcl|NZ_ANNL01000076.1_cds_WP_010679218.1_2131	30.357	168	595
WP_016560501.1	lcl|NZ_ANNL01000141.1_cds_WP_000536745.1_3971	27.451	204	595
WP_016560501.1	lcl|NZ_ANNL01000122.1_cds_WP_000054171.1_3460	20.874	206	595
WP_016560501.1	lcl|NZ_ANNL01000118.1_cds_WP_000433116.1_3392	23.394	218	595
WP_016560501.1	lcl|NZ_ANNL01000123.1_cds_WP_000626137.1_3470	25.000	256	595
WP_016560501.1	lcl|NZ_ANNL01000057.1_cds_WP_010679508.1_1474	23.938	259	595
WP_016560501.1	lcl|NZ_ANNL01000111.1_cds_WP_000218838.1_3108	23.577	246	595
WP_016560501.1	lcl|NZ_ANNL01000118.1_cds_WP_001089499.1_3360	24.545	220	595
WP_016560501.1	lcl|NZ_ANNL01000132.1_cds_WP_010679004.1_3664	25.112	223	595
WP_016560501.1	lcl|NZ_ANNL01000132.1_cds_WP_010679004.1_3664	25.210	238	595
WP_016560501.1	lcl|NZ_ANNL01000103.1_cds_WP_010679004.1_2926	25.112	223	595
WP_016560501.1	lcl|NZ_ANNL01000103.1_cds_WP_010679004.1_2926	25.210	238	595
WP_016560501.1	lcl|NZ_ANNL01000082.1_cds_WP_010679004.1_2336	25.112	223	595
WP_016560501.1	lcl|NZ_ANNL01000082.1_cds_WP_010679004.1_2336	25.210	238	595
WP_016560501.1	lcl|NZ_ANNL01000020.1_cds_WP_010679004.1_498	25.112	223	595
WP_016560501.1	lcl|NZ_ANNL01000020.1_cds_WP_010679004.1_498	25.210	238	595
WP_016560501.1	lcl|NZ_ANNL01000077.1_cds_WP_000431146.1_2177	23.958	192	595
WP_016560501.1	lcl|NZ_ANNL01000057.1_cds_WP_010679523.1_1564	92.114	596	595
WP_016560501.1	lcl|NZ_ANNL01000123.1_cds_WP_000172207.1_3476	34.309	376	595
WP_016560501.1	lcl|NZ_ANNL01000074.1_cds_WP_000667645.1_2055	35.271	258	595
WP_016560501.1	lcl|NZ_ANNL01000023.1_cds_WP_000828450.1_591	33.061	245	595
WP_016560501.1	lcl|NZ_ANNL01000108.1_cds_WP_000510774.1_3047	33.937	221	595
WP_016560501.1	lcl|NZ_ANNL01000064.1_cds_WP_000942281.1_1896	28.169	213	595
WP_016560501.1	lcl|NZ_ANNL01000060.1_cds_WP_000047473.1_1635	26.471	238	595
WP_016560501.1	lcl|NZ_ANNL01000115.1_cds_WP_001161019.1_3230	30.000	220	595
WP_016560501.1	lcl|NZ_ANNL01000091.1_cds_WP_010679111.1_2581	22.568	257	595
WP_016560501.1	lcl|NZ_ANNL01000111.1_cds_WP_020783383.1_3109	29.412	238	595
WP_016560501.1	lcl|NZ_ANNL01000118.1_cds_WP_000666552.1_3339	28.049	246	595
WP_016560501.1	lcl|NZ_ANNL01000075.1_cds_WP_000603361.1_2094	28.000	225	595
WP_016560501.1	lcl|NZ_ANNL01000014.1_cds_WP_000184523.1_382	28.718	195	595
WP_016560501.1	lcl|NZ_ANNL01000040.1_cds_WP_001982953.1_1051	27.570	214	595
WP_016560501.1	lcl|NZ_ANNL01000009.1_cds_WP_000052667.1_253	26.222	225	595
WP_016560501.1	lcl|NZ_ANNL01000136.1_cds_WP_001141164.1_3782	24.576	236	595
WP_016560501.1	lcl|NZ_ANNL01000018.1_cds_WP_000590871.1_479	26.087	253	595
WP_016560501.1	lcl|NZ_ANNL01000076.1_cds_WP_010679218.1_2131	25.991	227	595
WP_016560501.1	lcl|NZ_ANNL01000076.1_cds_WP_010679218.1_2131	30.357	168	595
WP_016560501.1	lcl|NZ_ANNL01000141.1_cds_WP_000536745.1_3971	27.451	204	595
WP_016560501.1	lcl|NZ_ANNL01000122.1_cds_WP_000054171.1_3460	20.874	206	595
WP_016560501.1	lcl|NZ_ANNL01000118.1_cds_WP_000433116.1_3392	23.394	218	595
WP_016560501.1	lcl|NZ_ANNL01000123.1_cds_WP_000626137.1_3470	25.000	256	595
WP_016560501.1	lcl|NZ_ANNL01000057.1_cds_WP_010679508.1_1474	23.938	259	595
WP_016560501.1	lcl|NZ_ANNL01000111.1_cds_WP_000218838.1_3108	23.577	246	595
WP_016560501.1	lcl|NZ_ANNL01000118.1_cds_WP_001089499.1_3360	24.545	220	595
WP_016560501.1	lcl|NZ_ANNL01000132.1_cds_WP_010679004.1_3664	25.112	223	595
WP_016560501.1	lcl|NZ_ANNL01000132.1_cds_WP_010679004.1_3664	25.210	238	595
WP_016560501.1	lcl|NZ_ANNL01000103.1_cds_WP_010679004.1_2926	25.112	223	595
WP_016560501.1	lcl|NZ_ANNL01000103.1_cds_WP_010679004.1_2926	25.210	238	595
WP_016560501.1	lcl|NZ_ANNL01000082.1_cds_WP_010679004.1_2336	25.112	223	595
WP_016560501.1	lcl|NZ_ANNL01000082.1_cds_WP_010679004.1_2336	25.210	238	595
WP_016560501.1	lcl|NZ_ANNL01000020.1_cds_WP_010679004.1_498	25.112	223	595
WP_016560501.1	lcl|NZ_ANNL01000020.1_cds_WP_010679004.1_498	25.210	238	595
WP_016560501.1	lcl|NZ_ANNL01000077.1_cds_WP_000431146.1_2177	23.958	192	595
