WP_004753574.1	lcl|NZ_AKWS02000046.1_cds_WP_004462903.1_1491	93.023	86	106
WP_004755091.1	lcl|NZ_AKWS02000046.1_cds_WP_004477867.1_1490	92.675	314	314
WP_004755091.1	lcl|NZ_AKWS02000045.1_cds_WP_004461583.1_1766	24.691	324	314
WP_004755091.1	lcl|NZ_AKWS02000013.1_cds_WP_004472946.1_3149	24.398	332	314
WP_004755091.1	lcl|NZ_AKWS02000046.1_cds_WP_004490069.1_1475	21.377	276	314
WP_004755091.1	lcl|NZ_AKWS02000046.1_cds_WP_004476514.1_1399	23.239	284	314
WP_004755091.1	lcl|NZ_AKWS02000053.1_cds_WP_004490254.1_1086	22.941	170	314
WP_004766667.1	lcl|NZ_AKWS02000001.1_cds_WP_004460143.1_3787	35.714	154	185
WP_004755430.1	lcl|NZ_AKWS02000046.1_cds_WP_002178501.1_1452	32.738	336	329
WP_004755430.1	lcl|NZ_AKWS02000046.1_cds_WP_004462894.1_1486	31.214	346	329
WP_004755430.1	lcl|NZ_AKWS02000045.1_cds_WP_004461583.1_1766	29.841	315	329
WP_004755430.1	lcl|NZ_AKWS02000046.1_cds_WP_004490069.1_1475	30.769	299	329
WP_004755430.1	lcl|NZ_AKWS02000046.1_cds_WP_004476514.1_1399	31.343	335	329
WP_004755430.1	lcl|NZ_AKWS02000044.1_cds_WP_004461234.1_1885	32.476	311	329
WP_004755430.1	lcl|NZ_AKWS02000053.1_cds_WP_004490254.1_1086	27.381	336	329
WP_004755430.1	lcl|NZ_AKWS02000013.1_cds_WP_004472946.1_3149	30.154	325	329
WP_004755430.1	lcl|NZ_AKWS02000044.1_cds_WP_004467290.1_1888	28.882	322	329
WP_004755430.1	lcl|NZ_AKWS02000063.1_cds_WP_032920079.1_536	25.797	345	329
WP_004755430.1	lcl|NZ_AKWS02000046.1_cds_WP_004477867.1_1490	25.633	316	329
WP_004755430.1	lcl|NZ_AKWS02000058.1_cds_WP_004470510.1_882	27.273	264	329
WP_004755430.1	lcl|NZ_AKWS02000046.1_cds_WP_004490122.1_1431	31.481	162	329
WP_004755430.1	lcl|NZ_AKWS02000063.1_cds_WP_004472818.1_591	27.273	286	329
WP_004755430.1	lcl|NZ_AKWS02000046.1_cds_WP_002178821.1_1465	24.797	246	329
WP_004755430.1	lcl|NZ_AKWS02000045.1_cds_WP_004489949.1_1673	24.471	331	329
WP_004758405.1	lcl|NZ_AKWS02000046.1_cds_WP_004490115.1_1470	30.043	233	267
WP_004758405.1	lcl|NZ_AKWS02000035.1_cds_WP_004474348.1_2136	30.808	198	267
WP_004758405.1	lcl|NZ_AKWS02000046.1_cds_WP_000869621.1_1432	22.727	242	267
WP_004758405.1	lcl|NZ_AKWS02000046.1_cds_WP_004476528.1_1398	26.842	190	267
WP_004758405.1	lcl|NZ_AKWS02000044.1_cds_WP_016754360.1_1856	26.882	186	267
WP_004758405.1	lcl|NZ_AKWS02000053.1_cds_WP_004490253.1_1087	25.789	190	267
WP_016748627.1	lcl|NZ_AKWS02000021.1_cds_WP_004463881.1_2910	27.607	326	509
WP_016748627.1	lcl|NZ_AKWS02000021.1_cds_WP_004460640.1_2909	33.333	90	509
WP_016748627.1	lcl|NZ_AKWS02000021.1_cds_WP_004463881.1_2910	27.607	326	509
WP_016748627.1	lcl|NZ_AKWS02000021.1_cds_WP_004460640.1_2909	33.333	90	509
WP_004755319.1	lcl|NZ_AKWS02000044.1_cds_WP_004461234.1_1885	24.908	273	330
WP_004755319.1	lcl|NZ_AKWS02000046.1_cds_WP_002178501.1_1452	27.273	253	330
WP_004755319.1	lcl|NZ_AKWS02000045.1_cds_WP_004461583.1_1766	28.261	276	330
WP_004755319.1	lcl|NZ_AKWS02000046.1_cds_WP_004490069.1_1475	24.164	269	330
WP_004755319.1	lcl|NZ_AKWS02000046.1_cds_WP_004476514.1_1399	26.946	334	330
WP_004755319.1	lcl|NZ_AKWS02000046.1_cds_WP_002178821.1_1465	30.303	132	330
WP_004755319.1	lcl|NZ_AKWS02000046.1_cds_WP_004462894.1_1486	28.017	232	330
WP_004755319.1	lcl|NZ_AKWS02000063.1_cds_WP_032920079.1_536	26.126	222	330
WP_004755319.1	lcl|NZ_AKWS02000045.1_cds_WP_004489949.1_1673	24.691	243	330
WP_004755319.1	lcl|NZ_AKWS02000013.1_cds_WP_004472946.1_3149	29.675	246	330
WP_004755319.1	lcl|NZ_AKWS02000053.1_cds_WP_004490254.1_1086	27.143	140	330
WP_004755319.1	lcl|NZ_AKWS02000046.1_cds_WP_004477867.1_1490	24.332	337	330
WP_004755319.1	lcl|NZ_AKWS02000046.1_cds_WP_004490099.1_1429	24.409	254	330
WP_004755319.1	lcl|NZ_AKWS02000058.1_cds_WP_004470510.1_882	28.462	130	330
WP_004754883.1	lcl|NZ_AKWS02000046.1_cds_WP_004490093.1_1422	37.195	328	366
WP_004754883.1	lcl|NZ_AKWS02000046.1_cds_WP_004490086.1_1457	36.963	349	366
WP_004754883.1	lcl|NZ_AKWS02000046.1_cds_WP_004462146.1_1407	32.558	344	366
WP_004754883.1	lcl|NZ_AKWS02000046.1_cds_WP_004490022.1_1450	33.420	383	366
WP_004754883.1	lcl|NZ_AKWS02000035.1_cds_WP_004489750.1_2129	29.255	376	366
WP_004754883.1	lcl|NZ_AKWS02000046.1_cds_WP_004490106.1_1451	28.493	365	366
WP_004754883.1	lcl|NZ_AKWS02000025.1_cds_WP_004489513.1_2712	31.025	361	366
WP_004754883.1	lcl|NZ_AKWS02000046.1_cds_WP_004462128.1_1474	25.843	356	366
WP_004754883.1	lcl|NZ_AKWS02000063.1_cds_WP_004460480.1_537	32.447	188	366
WP_016560370.1	lcl|NZ_AKWS02000046.1_cds_WP_004490093.1_1422	37.637	364	367
WP_016560370.1	lcl|NZ_AKWS02000046.1_cds_WP_004490086.1_1457	37.604	359	367
WP_016560370.1	lcl|NZ_AKWS02000046.1_cds_WP_004462146.1_1407	35.429	350	367
WP_016560370.1	lcl|NZ_AKWS02000025.1_cds_WP_004489513.1_2712	32.982	379	367
WP_016560370.1	lcl|NZ_AKWS02000046.1_cds_WP_004490106.1_1451	31.267	371	367
WP_016560370.1	lcl|NZ_AKWS02000046.1_cds_WP_004490022.1_1450	31.302	361	367
WP_016560370.1	lcl|NZ_AKWS02000035.1_cds_WP_004489750.1_2129	30.159	378	367
