WP_004753574.1	lcl|NZ_JQPN01000125.1_cds_WP_000340715.1_2656	94.186	86	106
WP_004755091.1	lcl|NZ_JQPN01000125.1_cds_WP_000410266.1_2657	96.497	314	314
WP_004755091.1	lcl|NZ_JQPN01000032.1_cds_WP_000744698.1_992	24.471	331	314
WP_004755091.1	lcl|NZ_JQPN01000125.1_cds_WP_000646254.1_2660	26.866	268	314
WP_004755091.1	lcl|NZ_JQPN01000160.1_cds_WP_000723091.1_3167	23.264	288	314
WP_004777161.1	lcl|NZ_JQPN01000125.1_cds_WP_002132254.1_2658	93.973	365	365
WP_004766667.1	lcl|NZ_JQPN01000125.1_cds_WP_000884059.1_2659	96.757	185	185
WP_004766667.1	lcl|NZ_JQPN01000022.1_cds_WP_000351733.1_603	40.714	140	185
WP_004755430.1	lcl|NZ_JQPN01000125.1_cds_WP_000646254.1_2660	97.568	329	329
WP_004755430.1	lcl|NZ_JQPN01000032.1_cds_WP_000744698.1_992	32.381	315	329
WP_004755430.1	lcl|NZ_JQPN01000160.1_cds_WP_000723091.1_3167	30.746	335	329
WP_004755430.1	lcl|NZ_JQPN01000085.1_cds_WP_002072074.1_2113	31.613	310	329
WP_004755430.1	lcl|NZ_JQPN01000044.1_cds_WP_000649924.1_1332	29.573	328	329
WP_004755430.1	lcl|NZ_JQPN01000178.1_cds_WP_000709508.1_3337	29.231	325	329
WP_004755430.1	lcl|NZ_JQPN01000085.1_cds_WP_000688698.1_2093	29.455	275	329
WP_004755430.1	lcl|NZ_JQPN01000125.1_cds_WP_001067557.1_2663	27.541	305	329
WP_004755430.1	lcl|NZ_JQPN01000163.1_cds_WP_000475901.1_3199	27.132	258	329
WP_004755430.1	lcl|NZ_JQPN01000125.1_cds_WP_000410266.1_2657	25.786	318	329
WP_004755430.1	lcl|NZ_JQPN01000038.1_cds_WP_001074779.1_1156	28.679	265	329
WP_004755430.1	lcl|NZ_JQPN01000013.1_cds_WP_001003560.1_328	24.852	338	329
WP_004755430.1	lcl|NZ_JQPN01000121.1_cds_WP_000378097.1_2632	24.419	172	329
WP_004758405.1	lcl|NZ_JQPN01000125.1_cds_WP_000774259.1_2661	93.633	267	267
WP_004758405.1	lcl|NZ_JQPN01000160.1_cds_WP_000842260.1_3166	26.842	190	267
WP_004758405.1	lcl|NZ_JQPN01000111.1_cds_WP_000667727.1_2496	30.909	110	267
WP_004758405.1	lcl|NZ_JQPN01000043.1_cds_WP_000805357.1_1227	27.660	188	267
WP_016748627.1	lcl|NZ_JQPN01000125.1_cds_WP_000612798.1_2662	97.446	509	509
WP_016748627.1	lcl|NZ_JQPN01000031.1_cds_WP_000291581.1_950	27.469	324	509
WP_016748627.1	lcl|NZ_JQPN01000031.1_cds_WP_000364504.1_949	31.111	90	509
WP_016748627.1	lcl|NZ_JQPN01000125.1_cds_WP_000612798.1_2662	97.446	509	509
WP_016748627.1	lcl|NZ_JQPN01000031.1_cds_WP_000291581.1_950	27.469	324	509
WP_016748627.1	lcl|NZ_JQPN01000031.1_cds_WP_000364504.1_949	31.111	90	509
WP_004755319.1	lcl|NZ_JQPN01000125.1_cds_WP_001067557.1_2663	96.667	330	330
WP_004755319.1	lcl|NZ_JQPN01000125.1_cds_WP_000646254.1_2660	29.316	307	330
WP_004755319.1	lcl|NZ_JQPN01000085.1_cds_WP_002072074.1_2113	25.000	272	330
WP_004755319.1	lcl|NZ_JQPN01000032.1_cds_WP_000744698.1_992	26.582	316	330
WP_004755319.1	lcl|NZ_JQPN01000160.1_cds_WP_000723091.1_3167	24.625	333	330
WP_004755319.1	lcl|NZ_JQPN01000013.1_cds_WP_001003560.1_328	27.888	251	330
WP_004755319.1	lcl|NZ_JQPN01000044.1_cds_WP_000649924.1_1332	29.644	253	330
WP_004755319.1	lcl|NZ_JQPN01000085.1_cds_WP_000688698.1_2093	24.887	221	330
WP_004754883.1	lcl|NZ_JQPN01000125.1_cds_WP_001198107.1_2664	95.902	366	366
WP_004754883.1	lcl|NZ_JQPN01000125.1_cds_WP_000608294.1_2665	39.726	365	366
WP_004754883.1	lcl|NZ_JQPN01000163.1_cds_WP_000575181.1_3188	33.705	359	366
WP_004754883.1	lcl|NZ_JQPN01000121.1_cds_WP_000172659.1_2633	31.937	382	366
WP_004754883.1	lcl|NZ_JQPN01000090.1_cds_WP_001281953.1_2198	28.232	379	366
WP_004754883.1	lcl|NZ_JQPN01000096.1_cds_WP_000228801.1_2292	33.136	338	366
WP_004754883.1	lcl|NZ_JQPN01000197.1_cds_WP_000538755.1_3438	29.412	357	366
WP_004754883.1	lcl|NZ_JQPN01000011.1_cds_WP_001982414.1_277	31.579	190	366
WP_016560370.1	lcl|NZ_JQPN01000125.1_cds_WP_000608294.1_2665	96.730	367	367
WP_016560370.1	lcl|NZ_JQPN01000125.1_cds_WP_001198107.1_2664	39.178	365	367
WP_016560370.1	lcl|NZ_JQPN01000163.1_cds_WP_000575181.1_3188	35.772	369	367
WP_016560370.1	lcl|NZ_JQPN01000121.1_cds_WP_000172659.1_2633	31.967	366	367
WP_016560370.1	lcl|NZ_JQPN01000197.1_cds_WP_000538755.1_3438	31.649	376	367
WP_016560370.1	lcl|NZ_JQPN01000096.1_cds_WP_000228801.1_2292	33.243	367	367
WP_016560370.1	lcl|NZ_JQPN01000090.1_cds_WP_001281953.1_2198	30.423	378	367
WP_016560370.1	lcl|NZ_JQPN01000011.1_cds_WP_001982414.1_277	25.140	358	367
WP_004755296.1	lcl|NZ_JQPN01000125.1_cds_WP_061231847.1_2666	91.544	544	544
WP_004755296.1	lcl|NZ_JQPN01000125.1_cds_WP_061231847.1_2666	91.544	544	544
WP_002740998.1	lcl|NZ_JQPN01000125.1_cds_WP_000342716.1_2667	94.717	265	265
WP_002740998.1	lcl|NZ_JQPN01000257.1_cds_WP_001002662.1_3705	46.091	243	265
WP_004777170.1	lcl|NZ_JQPN01000125.1_cds_WP_001246619.1_2668	94.194	310	310
WP_004777170.1	lcl|NZ_JQPN01000054.1_cds_WP_000501205.1_1529	36.513	304	310
WP_004777170.1	lcl|NZ_JQPN01000081.1_cds_WP_001183714.1_1997	26.471	306	310
WP_004777170.1	lcl|NZ_JQPN01000059.1_cds_WP_000279896.1_1644	22.901	262	310
WP_004777170.1	lcl|NZ_JQPN01000125.1_cds_WP_001246619.1_2668	94.194	310	310
WP_004777170.1	lcl|NZ_JQPN01000054.1_cds_WP_000501205.1_1529	36.513	304	310
WP_004777170.1	lcl|NZ_JQPN01000081.1_cds_WP_001183714.1_1997	26.471	306	310
WP_004777170.1	lcl|NZ_JQPN01000059.1_cds_WP_000279896.1_1644	22.901	262	310
WP_004754589.1	lcl|NZ_JQPN01000125.1_cds_WP_000479980.1_2669	94.697	264	264
WP_002733551.1	lcl|NZ_JQPN01000125.1_cds_WP_000715958.1_2670	96.124	129	130
WP_004777167.1	lcl|NZ_JQPN01000125.1_cds_WP_001088861.1_2671	98.611	144	144
WP_004777149.1	lcl|NZ_JQPN01000125.1_cds_WP_000517242.1_2672	95.023	221	221
WP_004777149.1	lcl|NZ_JQPN01000032.1_cds_WP_001082181.1_963	29.487	78	221
WP_004777149.1	lcl|NZ_JQPN01000204.1_cds_WP_001069834.1_3475	28.440	109	221
WP_162833666.1	lcl|NZ_JQPN01000142.1_cds_WP_230666105.1_2965	90.977	133	265
WP_162833666.1	lcl|NZ_JQPN01000142.1_cds_WP_017861472.1_2964	93.548	62	265
WP_162833666.1	lcl|NZ_JQPN01000125.1_cds_WP_001018782.1_2674	84.507	71	265
WP_162833666.1	lcl|NZ_JQPN01000143.1_cds_JG81_RS22875_2994	93.548	31	265
WP_162833666.1	lcl|NZ_JQPN01000143.1_cds_JG81_RS22875_2994	80.000	15	265
WP_162833666.1	lcl|NZ_JQPN01000125.1_cds_WP_228003844.1_2673	76.471	34	265
WP_162833666.1	lcl|NZ_JQPN01000249.1_cds_JG81_RS18775_3687	38.384	99	265
WP_162833666.1	lcl|NZ_JQPN01000249.1_cds_JG81_RS22515_3686	51.163	43	265
WP_162833666.1	lcl|NZ_JQPN01000249.1_cds_JG81_RS22515_3686	45.000	20	265
WP_162833666.1	lcl|NZ_JQPN01000142.1_cds_WP_230666105.1_2965	90.977	133	265
WP_162833666.1	lcl|NZ_JQPN01000142.1_cds_WP_017861472.1_2964	93.548	62	265
WP_162833666.1	lcl|NZ_JQPN01000125.1_cds_WP_001018782.1_2674	84.507	71	265
WP_162833666.1	lcl|NZ_JQPN01000143.1_cds_JG81_RS22875_2994	93.548	31	265
WP_162833666.1	lcl|NZ_JQPN01000143.1_cds_JG81_RS22875_2994	80.000	15	265
WP_162833666.1	lcl|NZ_JQPN01000125.1_cds_WP_228003844.1_2673	76.471	34	265
WP_162833666.1	lcl|NZ_JQPN01000249.1_cds_JG81_RS18775_3687	38.384	99	265
WP_162833666.1	lcl|NZ_JQPN01000249.1_cds_JG81_RS22515_3686	51.163	43	265
WP_162833666.1	lcl|NZ_JQPN01000249.1_cds_JG81_RS22515_3686	45.000	20	265
WP_016748629.1	lcl|NZ_JQPN01000096.1_cds_WP_001256699.1_2287	97.947	682	682
WP_016748629.1	lcl|NZ_JQPN01000153.1_cds_WP_001237986.1_3106	23.836	365	682
WP_016748630.1	lcl|NZ_JQPN01000096.1_cds_WP_002072239.1_2288	95.017	301	333
WP_016748630.1	lcl|NZ_JQPN01000237.1_cds_WP_002067912.1_3625	25.778	225	333
WP_016748630.1	lcl|NZ_JQPN01000096.1_cds_WP_002072239.1_2288	95.017	301	333
WP_016748630.1	lcl|NZ_JQPN01000237.1_cds_WP_002067912.1_3625	25.778	225	333
WP_016560406.1	lcl|NZ_JQPN01000096.1_cds_WP_001046777.1_2289	99.745	392	392
WP_016560406.1	lcl|NZ_JQPN01000096.1_cds_WP_000384508.1_2291	27.520	367	392
WP_016560406.1	lcl|NZ_JQPN01000036.1_cds_WP_002097509.1_1117	28.351	194	392
WP_016560406.1	lcl|NZ_JQPN01000204.1_cds_WP_061231906.1_3474	23.926	163	392
WP_016560406.1	lcl|NZ_JQPN01000087.1_cds_WP_061231816.1_2148	23.629	237	392
WP_016560441.1	lcl|NZ_JQPN01000096.1_cds_WP_000564977.1_2290	90.805	174	174
WP_016560441.1	lcl|NZ_JQPN01000052.1_cds_WP_001206947.1_1471	32.283	127	174
WP_016560449.1	lcl|NZ_JQPN01000096.1_cds_WP_000384508.1_2291	94.815	405	405
WP_016560449.1	lcl|NZ_JQPN01000096.1_cds_WP_001046777.1_2289	28.883	367	405
WP_016560449.1	lcl|NZ_JQPN01000204.1_cds_WP_061231906.1_3474	22.010	209	405
WP_016560426.1	lcl|NZ_JQPN01000096.1_cds_WP_000228801.1_2292	96.133	362	362
WP_016560426.1	lcl|NZ_JQPN01000125.1_cds_WP_000608294.1_2665	38.760	258	362
