WP_004753574.1	lcl|NZ_AHQN01000621.1_cds_WP_000340715.1_973	94.186	86	106
WP_004755091.1	lcl|NZ_AHQN01000621.1_cds_WP_000410273.1_972	96.815	314	314
WP_004755091.1	lcl|NZ_AHQN01000522.1_cds_WP_000744700.1_1592	24.471	331	314
WP_004755091.1	lcl|NZ_AHQN01000621.1_cds_WP_000646249.1_969	27.239	268	314
WP_004755091.1	lcl|NZ_AHQN01000574.1_cds_WP_000723090.1_1235	22.917	288	314
WP_004755091.1	lcl|NZ_AHQN01000066.1_cds_WP_000600886.1_3908	24.194	186	314
WP_004755091.1	lcl|NZ_AHQN01000066.1_cds_WP_000025487.1_3914	23.841	151	314
WP_004777161.1	lcl|NZ_AHQN01000621.1_cds_WP_000604524.1_971	94.247	365	365
WP_004766667.1	lcl|NZ_AHQN01000621.1_cds_WP_000884059.1_970	96.757	185	185
WP_004766667.1	lcl|NZ_AHQN01000034.1_cds_WP_000351733.1_4302	40.714	140	185
WP_004755430.1	lcl|NZ_AHQN01000621.1_cds_WP_000646249.1_969	97.568	329	329
WP_004755430.1	lcl|NZ_AHQN01000522.1_cds_WP_000744700.1_1592	32.381	315	329
WP_004755430.1	lcl|NZ_AHQN01000574.1_cds_WP_000723090.1_1235	31.045	335	329
WP_004755430.1	lcl|NZ_AHQN01000066.1_cds_WP_000600886.1_3908	31.034	319	329
WP_004755430.1	lcl|NZ_AHQN01000510.1_cds_WP_001984071.1_1727	31.935	310	329
WP_004755430.1	lcl|NZ_AHQN01000339.1_cds_WP_000649924.1_2562	29.573	328	329
WP_004755430.1	lcl|NZ_AHQN01000378.1_cds_WP_000709511.1_2325	29.730	333	329
WP_004755430.1	lcl|NZ_AHQN01000199.1_cds_WP_000601375.1_3215	25.000	300	329
WP_004755430.1	lcl|NZ_AHQN01000121.1_cds_WP_000688696.1_3515	29.455	275	329
WP_004755430.1	lcl|NZ_AHQN01000621.1_cds_WP_001067557.1_966	27.541	305	329
WP_004755430.1	lcl|NZ_AHQN01000066.1_cds_WP_025179588.1_3912	29.889	271	329
WP_004755430.1	lcl|NZ_AHQN01000066.1_cds_WP_000025487.1_3914	25.078	319	329
WP_004755430.1	lcl|NZ_AHQN01000091.1_cds_WP_000475901.1_3696	27.132	258	329
WP_004755430.1	lcl|NZ_AHQN01000621.1_cds_WP_000410273.1_972	26.101	318	329
WP_004755430.1	lcl|NZ_AHQN01000534.1_cds_WP_001074782.1_1489	29.057	265	329
WP_004755430.1	lcl|NZ_AHQN01000511.1_cds_WP_001003557.1_1723	25.000	332	329
WP_004755430.1	lcl|NZ_AHQN01000215.1_cds_WP_000487320.1_3182	34.127	126	329
WP_004758405.1	lcl|NZ_AHQN01000621.1_cds_WP_000774260.1_968	94.007	267	267
WP_004758405.1	lcl|NZ_AHQN01000215.1_cds_WP_000859505.1_3181	26.693	251	267
WP_004758405.1	lcl|NZ_AHQN01000107.1_cds_WP_000800438.1_3586	25.630	238	267
WP_004758405.1	lcl|NZ_AHQN01000574.1_cds_WP_000842260.1_1236	26.842	190	267
WP_004758405.1	lcl|NZ_AHQN01000352.1_cds_WP_000667724.1_2449	30.909	110	267
WP_004758405.1	lcl|NZ_AHQN01000811.1_cds_WP_000805357.1_487	27.660	188	267
WP_016748627.1	lcl|NZ_AHQN01000621.1_cds_WP_000612793.1_967	96.071	509	509
WP_016748627.1	lcl|NZ_AHQN01000037.1_cds_WP_000291581.1_4254	27.469	324	509
WP_016748627.1	lcl|NZ_AHQN01000037.1_cds_WP_000364504.1_4255	31.111	90	509
WP_016748627.1	lcl|NZ_AHQN01000621.1_cds_WP_000612793.1_967	96.071	509	509
WP_016748627.1	lcl|NZ_AHQN01000037.1_cds_WP_000291581.1_4254	27.469	324	509
WP_016748627.1	lcl|NZ_AHQN01000037.1_cds_WP_000364504.1_4255	31.111	90	509
WP_004755319.1	lcl|NZ_AHQN01000621.1_cds_WP_001067557.1_966	96.667	330	330
WP_004755319.1	lcl|NZ_AHQN01000066.1_cds_WP_025179588.1_3912	29.210	291	330
WP_004755319.1	lcl|NZ_AHQN01000621.1_cds_WP_000646249.1_969	28.990	307	330
WP_004755319.1	lcl|NZ_AHQN01000066.1_cds_WP_000600886.1_3908	27.068	266	330
WP_004755319.1	lcl|NZ_AHQN01000510.1_cds_WP_001984071.1_1727	24.632	272	330
WP_004755319.1	lcl|NZ_AHQN01000522.1_cds_WP_000744700.1_1592	26.266	316	330
WP_004755319.1	lcl|NZ_AHQN01000066.1_cds_WP_000025487.1_3914	29.412	221	330
WP_004755319.1	lcl|NZ_AHQN01000511.1_cds_WP_001003557.1_1723	28.287	251	330
WP_004755319.1	lcl|NZ_AHQN01000574.1_cds_WP_000723090.1_1235	24.925	333	330
WP_004755319.1	lcl|NZ_AHQN01000339.1_cds_WP_000649924.1_2562	29.644	253	330
WP_004755319.1	lcl|NZ_AHQN01000121.1_cds_WP_000688696.1_3515	25.792	221	330
WP_004755319.1	lcl|NZ_AHQN01000199.1_cds_WP_000601375.1_3215	25.362	276	330
WP_004754883.1	lcl|NZ_AHQN01000621.1_cds_WP_001198107.1_965	95.902	366	366
WP_004754883.1	lcl|NZ_AHQN01000310.1_cds_WP_000575179.1_2912	34.262	359	366
WP_004754883.1	lcl|NZ_AHQN01000066.1_cds_WP_000575398.1_3918	33.333	354	366
WP_004754883.1	lcl|NZ_AHQN01000621.1_cds_WP_000608289.1_964	43.523	193	366
WP_004754883.1	lcl|NZ_AHQN01000400.1_cds_WP_001281953.1_2143	28.232	379	366
