WP_004753574.1	lcl|NZ_AHQO01000151.1_cds_WP_000340715.1_2127	94.186	86	106
WP_004755091.1	lcl|NZ_AHQO01000151.1_cds_WP_000410273.1_2128	96.815	314	314
WP_004755091.1	lcl|NZ_AHQO01000151.1_cds_WP_000093099.1_2148	57.143	63	314
WP_004755091.1	lcl|NZ_AHQO01000096.1_cds_WP_000744700.1_2911	24.471	331	314
WP_004755091.1	lcl|NZ_AHQO01000151.1_cds_WP_000646250.1_2131	27.239	268	314
WP_004755091.1	lcl|NZ_AHQO01000448.1_cds_WP_000723090.1_118	22.917	288	314
WP_004755091.1	lcl|NZ_AHQO01000151.1_cds_WP_000600889.1_2157	24.194	186	314
WP_004777161.1	lcl|NZ_AHQO01000151.1_cds_WP_000604524.1_2129	94.247	365	365
WP_004766667.1	lcl|NZ_AHQO01000151.1_cds_WP_000884059.1_2130	96.757	185	185
WP_004766667.1	lcl|NZ_AHQO01000304.1_cds_WP_000351733.1_786	40.714	140	185
WP_004755430.1	lcl|NZ_AHQO01000151.1_cds_WP_000646250.1_2131	97.568	329	329
WP_004755430.1	lcl|NZ_AHQO01000096.1_cds_WP_000744700.1_2911	32.381	315	329
WP_004755430.1	lcl|NZ_AHQO01000448.1_cds_WP_000723090.1_118	31.045	335	329
WP_004755430.1	lcl|NZ_AHQO01000151.1_cds_WP_000600889.1_2157	31.677	322	329
WP_004755430.1	lcl|NZ_AHQO01000288.1_cds_WP_001984071.1_900	31.935	310	329
WP_004755430.1	lcl|NZ_AHQO01000098.1_cds_WP_000649925.1_2858	29.573	328	329
WP_004755430.1	lcl|NZ_AHQO01000299.1_cds_WP_000709511.1_813	29.730	333	329
WP_004755430.1	lcl|NZ_AHQO01000151.1_cds_WP_000601375.1_2184	25.000	300	329
WP_004755430.1	lcl|NZ_AHQO01000086.1_cds_WP_000688695.1_3152	29.091	275	329
WP_004755430.1	lcl|NZ_AHQO01000151.1_cds_WP_001067557.1_2134	27.541	305	329
WP_004755430.1	lcl|NZ_AHQO01000151.1_cds_WP_000475904.1_2193	27.372	274	329
WP_004755430.1	lcl|NZ_AHQO01000151.1_cds_WP_000410273.1_2128	26.101	318	329
WP_004755430.1	lcl|NZ_AHQO01000091.1_cds_WP_001074785.1_3024	29.057	265	329
WP_004755430.1	lcl|NZ_AHQO01000106.1_cds_WP_001003555.1_2739	25.148	338	329
WP_004755430.1	lcl|NZ_AHQO01000151.1_cds_WP_000487322.1_2182	26.994	326	329
WP_004758405.1	lcl|NZ_AHQO01000151.1_cds_WP_000774262.1_2132	93.633	267	267
WP_004758405.1	lcl|NZ_AHQO01000151.1_cds_WP_000859505.1_2181	26.693	251	267
WP_004758405.1	lcl|NZ_AHQO01000151.1_cds_WP_000800438.1_2162	25.630	238	267
WP_004758405.1	lcl|NZ_AHQO01000448.1_cds_WP_000842260.1_119	26.842	190	267
WP_004758405.1	lcl|NZ_AHQO01000422.1_cds_WP_000667727.1_366	30.909	110	267
WP_004758405.1	lcl|NZ_AHQO01000139.1_cds_WP_000805357.1_2336	27.660	188	267
WP_016748627.1	lcl|NZ_AHQO01000151.1_cds_WP_000612797.1_2133	96.267	509	509
WP_016748627.1	lcl|NZ_AHQO01000007.1_cds_WP_000291591.1_3729	27.469	324	509
WP_016748627.1	lcl|NZ_AHQO01000007.1_cds_WP_000364507.1_3728	31.111	90	509
WP_016748627.1	lcl|NZ_AHQO01000151.1_cds_WP_000612797.1_2133	96.267	509	509
WP_016748627.1	lcl|NZ_AHQO01000007.1_cds_WP_000291591.1_3729	27.469	324	509
WP_016748627.1	lcl|NZ_AHQO01000007.1_cds_WP_000364507.1_3728	31.111	90	509
WP_004755319.1	lcl|NZ_AHQO01000151.1_cds_WP_001067557.1_2134	96.667	330	330
