WP_004753574.1	lcl|NZ_AFMJ01000185.1_cds_WP_000340715.1_1875	94.186	86	106
WP_004755091.1	lcl|NZ_AFMJ01000185.1_cds_WP_000410273.1_1874	96.815	314	314
WP_004755091.1	lcl|NZ_AFMJ01000185.1_cds_WP_000093099.1_1854	57.143	63	314
WP_004755091.1	lcl|NZ_AFMJ01000263.1_cds_WP_000744700.1_1181	24.471	331	314
WP_004755091.1	lcl|NZ_AFMJ01000185.1_cds_WP_000646250.1_1871	27.239	268	314
WP_004755091.1	lcl|NZ_AFMJ01000473.1_cds_WP_000723090.1_29	22.917	288	314
WP_004755091.1	lcl|NZ_AFMJ01000185.1_cds_WP_000600889.1_1845	24.194	186	314
WP_004777161.1	lcl|NZ_AFMJ01000185.1_cds_WP_000604524.1_1873	94.247	365	365
WP_004766667.1	lcl|NZ_AFMJ01000185.1_cds_WP_000884059.1_1872	96.757	185	185
WP_004766667.1	lcl|NZ_AFMJ01000095.1_cds_WP_000351733.1_3285	40.714	140	185
WP_004755430.1	lcl|NZ_AFMJ01000185.1_cds_WP_000646250.1_1871	97.568	329	329
WP_004755430.1	lcl|NZ_AFMJ01000263.1_cds_WP_000744700.1_1181	32.381	315	329
WP_004755430.1	lcl|NZ_AFMJ01000473.1_cds_WP_000723090.1_29	31.045	335	329
WP_004755430.1	lcl|NZ_AFMJ01000185.1_cds_WP_000600889.1_1845	31.677	322	329
WP_004755430.1	lcl|NZ_AFMJ01000133.1_cds_WP_001984071.1_2434	31.935	310	329
WP_004755430.1	lcl|NZ_AFMJ01000114.1_cds_WP_000649925.1_2783	29.573	328	329
WP_004755430.1	lcl|NZ_AFMJ01000106.1_cds_WP_000709511.1_2975	29.730	333	329
WP_004755430.1	lcl|NZ_AFMJ01000031.1_cds_WP_000601375.1_3546	25.000	300	329
WP_004755430.1	lcl|NZ_AFMJ01000200.1_cds_WP_000688695.1_1615	29.091	275	329
WP_004755430.1	lcl|NZ_AFMJ01000185.1_cds_WP_001067557.1_1868	27.541	305	329
WP_004755430.1	lcl|NZ_AFMJ01000156.1_cds_WP_000475904.1_2145	27.372	274	329
WP_004755430.1	lcl|NZ_AFMJ01000185.1_cds_WP_000410273.1_1874	26.101	318	329
WP_004755430.1	lcl|NZ_AFMJ01000445.1_cds_WP_001074785.1_175	29.057	265	329
WP_004755430.1	lcl|NZ_AFMJ01000206.1_cds_WP_001003555.1_1547	25.148	338	329
WP_004755430.1	lcl|NZ_AFMJ01000031.1_cds_WP_000487322.1_3548	26.994	326	329
WP_004758405.1	lcl|NZ_AFMJ01000185.1_cds_WP_000774262.1_1870	93.633	267	267
WP_004758405.1	lcl|NZ_AFMJ01000031.1_cds_WP_000859505.1_3549	26.693	251	267
WP_004758405.1	lcl|NZ_AFMJ01000185.1_cds_WP_000800438.1_1840	25.630	238	267
WP_004758405.1	lcl|NZ_AFMJ01000473.1_cds_WP_000842260.1_30	26.842	190	267
WP_004758405.1	lcl|NZ_AFMJ01000135.1_cds_WP_000667727.1_2394	30.909	110	267
WP_004758405.1	lcl|NZ_AFMJ01000017.1_cds_WP_000805357.1_3764	27.660	188	267
WP_016748627.1	lcl|NZ_AFMJ01000185.1_cds_WP_000612797.1_1869	96.267	509	509
WP_016748627.1	lcl|NZ_AFMJ01000475.1_cds_WP_000291591.1_23	27.469	324	509
WP_016748627.1	lcl|NZ_AFMJ01000475.1_cds_WP_000364507.1_22	31.111	90	509
WP_016748627.1	lcl|NZ_AFMJ01000185.1_cds_WP_000612797.1_1869	96.267	509	509
WP_016748627.1	lcl|NZ_AFMJ01000475.1_cds_WP_000291591.1_23	27.469	324	509
WP_016748627.1	lcl|NZ_AFMJ01000475.1_cds_WP_000364507.1_22	31.111	90	509
WP_004755319.1	lcl|NZ_AFMJ01000185.1_cds_WP_001067557.1_1868	96.667	330	330
WP_004755319.1	lcl|NZ_AFMJ01000185.1_cds_WP_000646250.1_1871	28.990	307	330
WP_004755319.1	lcl|NZ_AFMJ01000185.1_cds_WP_000600889.1_1845	27.068	266	330
WP_004755319.1	lcl|NZ_AFMJ01000133.1_cds_WP_001984071.1_2434	24.632	272	330
WP_004755319.1	lcl|NZ_AFMJ01000263.1_cds_WP_000744700.1_1181	26.266	316	330
WP_004755319.1	lcl|NZ_AFMJ01000206.1_cds_WP_001003555.1_1547	28.287	251	330
WP_004755319.1	lcl|NZ_AFMJ01000473.1_cds_WP_000723090.1_29	24.925	333	330
WP_004755319.1	lcl|NZ_AFMJ01000114.1_cds_WP_000649925.1_2783	29.644	253	330
WP_004755319.1	lcl|NZ_AFMJ01000200.1_cds_WP_000688695.1_1615	25.792	221	330
WP_004755319.1	lcl|NZ_AFMJ01000031.1_cds_WP_000601375.1_3546	25.362	276	330
WP_004755319.1	lcl|NZ_AFMJ01000031.1_cds_WP_000487322.1_3548	26.855	283	330
WP_004754883.1	lcl|NZ_AFMJ01000185.1_cds_WP_001198107.1_1867	95.902	366	366
WP_004754883.1	lcl|NZ_AFMJ01000185.1_cds_WP_000608295.1_1866	40.000	365	366
WP_004754883.1	lcl|NZ_AFMJ01000156.1_cds_WP_000575178.1_2156	34.262	359	366
WP_004754883.1	lcl|NZ_AFMJ01000357.1_cds_WP_001281953.1_450	28.232	379	366
WP_004754883.1	lcl|NZ_AFMJ01000185.1_cds_WP_000346036.1_1837	28.090	356	366
WP_004754883.1	lcl|NZ_AFMJ01000185.1_cds_WP_000582222.1_1856	32.958	355	366
WP_004754883.1	lcl|NZ_AFMJ01000129.1_cds_WP_000538752.1_2524	29.412	357	366
WP_004754883.1	lcl|NZ_AFMJ01000185.1_cds_WP_000947844.1_1844	26.957	345	366
WP_004754883.1	lcl|NZ_AFMJ01000150.1_cds_WP_001982414.1_2214	31.579	190	366
WP_016560370.1	lcl|NZ_AFMJ01000185.1_cds_WP_000608295.1_1866	96.458	367	367
WP_016560370.1	lcl|NZ_AFMJ01000185.1_cds_WP_001198107.1_1867	39.178	365	367
WP_016560370.1	lcl|NZ_AFMJ01000156.1_cds_WP_000575178.1_2156	36.043	369	367
WP_016560370.1	lcl|NZ_AFMJ01000129.1_cds_WP_000538752.1_2524	31.649	376	367
WP_016560370.1	lcl|NZ_AFMJ01000185.1_cds_WP_000582222.1_1856	35.692	325	367
WP_016560370.1	lcl|NZ_AFMJ01000357.1_cds_WP_001281953.1_450	30.423	378	367
WP_016560370.1	lcl|NZ_AFMJ01000185.1_cds_WP_000346036.1_1837	24.665	373	367
WP_016560370.1	lcl|NZ_AFMJ01000185.1_cds_WP_000947844.1_1844	26.404	356	367
WP_016560370.1	lcl|NZ_AFMJ01000150.1_cds_WP_001982414.1_2214	25.140	358	367
WP_004755296.1	lcl|NZ_AFMJ01000185.1_cds_WP_000689743.1_1865	91.544	544	544
WP_004755296.1	lcl|NZ_AFMJ01000185.1_cds_WP_000689743.1_1865	91.544	544	544
WP_002740998.1	lcl|NZ_AFMJ01000185.1_cds_WP_000342713.1_1864	94.340	265	265
WP_002740998.1	lcl|NZ_AFMJ01000449.1_cds_WP_001002663.1_134	46.091	243	265
WP_004777170.1	lcl|NZ_AFMJ01000185.1_cds_WP_001246624.1_1863	92.258	310	310
WP_004777170.1	lcl|NZ_AFMJ01000356.1_cds_WP_000501205.1_454	36.513	304	310
WP_004777170.1	lcl|NZ_AFMJ01000222.1_cds_WP_001183723.1_1412	26.471	306	310
WP_004777170.1	lcl|NZ_AFMJ01000099.1_cds_WP_000279894.1_3172	23.282	262	310
WP_004777170.1	lcl|NZ_AFMJ01000185.1_cds_WP_001246624.1_1863	92.258	310	310
WP_004777170.1	lcl|NZ_AFMJ01000356.1_cds_WP_000501205.1_454	36.513	304	310
WP_004777170.1	lcl|NZ_AFMJ01000222.1_cds_WP_001183723.1_1412	26.471	306	310
WP_004777170.1	lcl|NZ_AFMJ01000099.1_cds_WP_000279894.1_3172	23.282	262	310
WP_004754589.1	lcl|NZ_AFMJ01000185.1_cds_WP_000479982.1_1862	94.318	264	264
WP_002733551.1	lcl|NZ_AFMJ01000185.1_cds_WP_000715958.1_1861	96.124	129	130
WP_004777167.1	lcl|NZ_AFMJ01000185.1_cds_WP_001088866.1_1860	97.222	144	144
WP_004777149.1	lcl|NZ_AFMJ01000185.1_cds_WP_000517242.1_1859	95.023	221	221
WP_004777149.1	lcl|NZ_AFMJ01000263.1_cds_WP_001082180.1_1209	29.487	78	221
WP_004777149.1	lcl|NZ_AFMJ01000185.1_cds_WP_001206409.1_1849	30.097	103	221
WP_004777149.1	lcl|NZ_AFMJ01000268.1_cds_WP_001069834.1_1103	28.440	109	221
WP_162833666.1	lcl|NZ_AFMJ01000179.1_cds_WP_229309472.1_1919	90.226	133	265
WP_162833666.1	lcl|NZ_AFMJ01000179.1_cds_WP_042709618.1_1918	83.505	97	265
WP_162833666.1	lcl|NZ_AFMJ01000166.1_cds_LEP2GSC163_RS0110365_2022	41.860	86	265
WP_162833666.1	lcl|NZ_AFMJ01000166.1_cds_LEP2GSC163_RS1000000126490_2021	53.488	43	265
WP_162833666.1	lcl|NZ_AFMJ01000166.1_cds_LEP2GSC163_RS1000000126490_2021	45.000	20	265
WP_162833666.1	lcl|NZ_AFMJ01000179.1_cds_WP_229309472.1_1919	90.226	133	265
WP_162833666.1	lcl|NZ_AFMJ01000179.1_cds_WP_042709618.1_1918	83.505	97	265
WP_162833666.1	lcl|NZ_AFMJ01000166.1_cds_LEP2GSC163_RS0110365_2022	41.860	86	265
WP_162833666.1	lcl|NZ_AFMJ01000166.1_cds_LEP2GSC163_RS1000000126490_2021	53.488	43	265
WP_162833666.1	lcl|NZ_AFMJ01000166.1_cds_LEP2GSC163_RS1000000126490_2021	45.000	20	265
WP_016748629.1	lcl|NZ_AFMJ01000127.1_cds_WP_001237996.1_2549	23.836	365	682
WP_016748630.1	lcl|NZ_AFMJ01000124.1_cds_WP_002067912.1_2601	25.778	225	333
WP_016748630.1	lcl|NZ_AFMJ01000124.1_cds_WP_002067912.1_2601	25.778	225	333
WP_016560406.1	lcl|NZ_AFMJ01000185.1_cds_WP_001015422.1_1857	25.381	394	392
WP_016560406.1	lcl|NZ_AFMJ01000031.1_cds_WP_000661932.1_3552	25.641	156	392
WP_016560406.1	lcl|NZ_AFMJ01000185.1_cds_WP_001206409.1_1849	24.607	191	392
WP_016560406.1	lcl|NZ_AFMJ01000185.1_cds_WP_033111006.1_1833	30.476	105	392
WP_016560406.1	lcl|NZ_AFMJ01000268.1_cds_WP_000347681.1_1104	23.926	163	392
WP_016560406.1	lcl|NZ_AFMJ01000280.1_cds_WP_000402845.1_1018	23.176	233	392
WP_016560441.1	lcl|NZ_AFMJ01000185.1_cds_WP_000611594.1_1858	54.598	174	174
WP_016560441.1	lcl|NZ_AFMJ01000208.1_cds_WP_001206947.1_1506	32.283	127	174
WP_016560449.1	lcl|NZ_AFMJ01000185.1_cds_WP_001015422.1_1857	65.423	402	405
WP_016560449.1	lcl|NZ_AFMJ01000268.1_cds_WP_000347681.1_1104	22.010	209	405
WP_016560426.1	lcl|NZ_AFMJ01000185.1_cds_WP_000582222.1_1856	81.232	357	362
WP_016560426.1	lcl|NZ_AFMJ01000185.1_cds_WP_000608295.1_1866	38.760	258	362
WP_016560426.1	lcl|NZ_AFMJ01000357.1_cds_WP_001281953.1_450	29.551	379	362
WP_016560426.1	lcl|NZ_AFMJ01000185.1_cds_WP_000947844.1_1844	29.904	311	362
WP_016560426.1	lcl|NZ_AFMJ01000185.1_cds_WP_001198107.1_1867	31.014	345	362
WP_016560426.1	lcl|NZ_AFMJ01000185.1_cds_WP_000346036.1_1837	32.353	272	362
WP_016560426.1	lcl|NZ_AFMJ01000156.1_cds_WP_000575178.1_2156	32.143	280	362
WP_016560426.1	lcl|NZ_AFMJ01000150.1_cds_WP_001982414.1_2214	24.384	365	362
WP_016560426.1	lcl|NZ_AFMJ01000129.1_cds_WP_000538752.1_2524	29.457	258	362
WP_016560417.1	lcl|NZ_AFMJ01000185.1_cds_WP_000344487.1_1855	91.234	308	308
WP_016560417.1	lcl|NZ_AFMJ01000185.1_cds_WP_000344487.1_1855	91.234	308	308
WP_099046747.1	lcl|NZ_AFMJ01000179.1_cds_WP_042709618.1_1918	41.379	58	256
WP_099046747.1	lcl|NZ_AFMJ01000179.1_cds_WP_042709618.1_1918	41.379	58	256
WP_016560398.1	lcl|NZ_AFMJ01000185.1_cds_WP_001106774.1_1852	31.081	370	413
WP_016560501.1	lcl|NZ_AFMJ01000192.1_cds_WP_000172202.1_1747	34.400	375	595
WP_016560501.1	lcl|NZ_AFMJ01000185.1_cds_WP_000834715.1_1851	29.551	379	595
WP_016560501.1	lcl|NZ_AFMJ01000131.1_cds_WP_000667646.1_2477	34.884	258	595
WP_016560501.1	lcl|NZ_AFMJ01000021.1_cds_WP_000828455.1_3642	33.061	245	595
WP_016560501.1	lcl|NZ_AFMJ01000335.1_cds_WP_000510777.1_541	33.636	220	595
WP_016560501.1	lcl|NZ_AFMJ01000192.1_cds_WP_000942282.1_1761	28.169	213	595
WP_016560501.1	lcl|NZ_AFMJ01000119.1_cds_WP_001161019.1_2699	30.000	220	595
WP_016560501.1	lcl|NZ_AFMJ01000294.1_cds_WP_000666552.1_834	28.049	246	595
WP_016560501.1	lcl|NZ_AFMJ01000097.1_cds_WP_000619175.1_3213	28.992	238	595
WP_016560501.1	lcl|NZ_AFMJ01000132.1_cds_WP_000184524.1_2462	28.718	195	595
WP_016560501.1	lcl|NZ_AFMJ01000447.1_cds_WP_001982953.1_157	27.570	214	595
WP_016560501.1	lcl|NZ_AFMJ01000234.1_cds_WP_000052667.1_1318	26.222	225	595
WP_016560501.1	lcl|NZ_AFMJ01000250.1_cds_WP_001052497.1_1271	21.393	201	595
WP_016560501.1	lcl|NZ_AFMJ01000194.1_cds_WP_001141158.1_1725	24.576	236	595
WP_016560501.1	lcl|NZ_AFMJ01000215.1_cds_WP_000590867.1_1435	26.087	253	595
WP_016560501.1	lcl|NZ_AFMJ01000207.1_cds_WP_000463264.1_1521	26.794	209	595
WP_016560501.1	lcl|NZ_AFMJ01000313.1_cds_WP_000054169.1_681	20.874	206	595
WP_016560501.1	lcl|NZ_AFMJ01000443.1_cds_WP_001049204.1_187	25.551	227	595
WP_016560501.1	lcl|NZ_AFMJ01000443.1_cds_WP_001049204.1_187	30.952	168	595
WP_016560501.1	lcl|NZ_AFMJ01000095.1_cds_WP_000433117.1_3254	23.853	218	595
WP_016560501.1	lcl|NZ_AFMJ01000059.1_cds_WP_000419689.1_3428	25.269	186	595
WP_016560501.1	lcl|NZ_AFMJ01000269.1_cds_WP_000626143.1_1096	25.000	256	595
WP_016560501.1	lcl|NZ_AFMJ01000178.1_cds_WP_000675807.1_1930	23.938	259	595
WP_016560501.1	lcl|NZ_AFMJ01000097.1_cds_WP_000218838.1_3212	23.577	246	595
WP_016560501.1	lcl|NZ_AFMJ01000095.1_cds_WP_001089500.1_3286	24.545	220	595
WP_016560501.1	lcl|NZ_AFMJ01000223.1_cds_WP_000674749.1_1385	30.612	98	595
WP_016560501.1	lcl|NZ_AFMJ01000193.1_cds_WP_000481720.1_1744	25.561	223	595
WP_016560501.1	lcl|NZ_AFMJ01000193.1_cds_WP_000481720.1_1744	25.210	238	595
WP_016560501.1	lcl|NZ_AFMJ01000201.1_cds_WP_000431145.1_1589	23.958	192	595
WP_016560501.1	lcl|NZ_AFMJ01000192.1_cds_WP_000172202.1_1747	34.400	375	595
WP_016560501.1	lcl|NZ_AFMJ01000185.1_cds_WP_000834715.1_1851	29.551	379	595
WP_016560501.1	lcl|NZ_AFMJ01000131.1_cds_WP_000667646.1_2477	34.884	258	595
WP_016560501.1	lcl|NZ_AFMJ01000021.1_cds_WP_000828455.1_3642	33.061	245	595
WP_016560501.1	lcl|NZ_AFMJ01000335.1_cds_WP_000510777.1_541	33.636	220	595
WP_016560501.1	lcl|NZ_AFMJ01000192.1_cds_WP_000942282.1_1761	28.169	213	595
WP_016560501.1	lcl|NZ_AFMJ01000119.1_cds_WP_001161019.1_2699	30.000	220	595
WP_016560501.1	lcl|NZ_AFMJ01000294.1_cds_WP_000666552.1_834	28.049	246	595
WP_016560501.1	lcl|NZ_AFMJ01000097.1_cds_WP_000619175.1_3213	28.992	238	595
WP_016560501.1	lcl|NZ_AFMJ01000132.1_cds_WP_000184524.1_2462	28.718	195	595
WP_016560501.1	lcl|NZ_AFMJ01000447.1_cds_WP_001982953.1_157	27.570	214	595
WP_016560501.1	lcl|NZ_AFMJ01000234.1_cds_WP_000052667.1_1318	26.222	225	595
WP_016560501.1	lcl|NZ_AFMJ01000250.1_cds_WP_001052497.1_1271	21.393	201	595
WP_016560501.1	lcl|NZ_AFMJ01000194.1_cds_WP_001141158.1_1725	24.576	236	595
WP_016560501.1	lcl|NZ_AFMJ01000215.1_cds_WP_000590867.1_1435	26.087	253	595
WP_016560501.1	lcl|NZ_AFMJ01000207.1_cds_WP_000463264.1_1521	26.794	209	595
WP_016560501.1	lcl|NZ_AFMJ01000313.1_cds_WP_000054169.1_681	20.874	206	595
WP_016560501.1	lcl|NZ_AFMJ01000443.1_cds_WP_001049204.1_187	25.551	227	595
WP_016560501.1	lcl|NZ_AFMJ01000443.1_cds_WP_001049204.1_187	30.952	168	595
WP_016560501.1	lcl|NZ_AFMJ01000095.1_cds_WP_000433117.1_3254	23.853	218	595
WP_016560501.1	lcl|NZ_AFMJ01000059.1_cds_WP_000419689.1_3428	25.269	186	595
WP_016560501.1	lcl|NZ_AFMJ01000269.1_cds_WP_000626143.1_1096	25.000	256	595
WP_016560501.1	lcl|NZ_AFMJ01000178.1_cds_WP_000675807.1_1930	23.938	259	595
WP_016560501.1	lcl|NZ_AFMJ01000097.1_cds_WP_000218838.1_3212	23.577	246	595
WP_016560501.1	lcl|NZ_AFMJ01000095.1_cds_WP_001089500.1_3286	24.545	220	595
WP_016560501.1	lcl|NZ_AFMJ01000223.1_cds_WP_000674749.1_1385	30.612	98	595
WP_016560501.1	lcl|NZ_AFMJ01000193.1_cds_WP_000481720.1_1744	25.561	223	595
WP_016560501.1	lcl|NZ_AFMJ01000193.1_cds_WP_000481720.1_1744	25.210	238	595
WP_016560501.1	lcl|NZ_AFMJ01000201.1_cds_WP_000431145.1_1589	23.958	192	595
WP_004777131.1	lcl|NZ_AFMJ01000473.1_cds_WP_000642158.1_28	28.956	297	295
WP_004777131.1	lcl|NZ_AFMJ01000263.1_cds_WP_000744700.1_1181	47.368	38	295
WP_004754985.1	lcl|NZ_AFMJ01000357.1_cds_WP_001281953.1_450	32.564	390	392
WP_004754985.1	lcl|NZ_AFMJ01000185.1_cds_WP_000608295.1_1866	32.213	357	392
WP_004754985.1	lcl|NZ_AFMJ01000185.1_cds_WP_001198107.1_1867	32.461	382	392
WP_004754985.1	lcl|NZ_AFMJ01000185.1_cds_WP_000582222.1_1856	29.155	367	392
WP_004754985.1	lcl|NZ_AFMJ01000185.1_cds_WP_000346036.1_1837	27.926	376	392
WP_004754985.1	lcl|NZ_AFMJ01000185.1_cds_WP_000947844.1_1844	27.500	360	392
WP_004754985.1	lcl|NZ_AFMJ01000150.1_cds_WP_001982414.1_2214	25.789	380	392
WP_004754985.1	lcl|NZ_AFMJ01000156.1_cds_WP_000575178.1_2156	24.586	362	392
