WP_004753574.1	lcl|NZ_JADDVR010000007.1_cds_WP_002725873.1_3074	89.535	86	106
WP_004755091.1	lcl|NZ_JADDVR010000007.1_cds_WP_002733579.1_3075	92.994	314	314
WP_004755091.1	lcl|NZ_JADDVR010000019.1_cds_WP_002722638.1_750	22.936	327	314
WP_004755091.1	lcl|NZ_JADDVR010000007.1_cds_WP_002733534.1_3078	26.493	268	314
WP_004755091.1	lcl|NZ_JADDVR010000007.1_cds_WP_002740024.1_3169	23.843	281	314
WP_004755091.1	lcl|NZ_JADDVR010000014.1_cds_WP_002743770.1_385	22.941	170	314
WP_004755091.1	lcl|NZ_JADDVR010000008.1_cds_WP_002728309.1_3287	27.586	203	314
WP_004755091.1	lcl|NZ_JADDVR010000007.1_cds_WP_016749081.1_3107	24.503	151	314
WP_004777161.1	lcl|NZ_JADDVR010000007.1_cds_WP_026054882.1_3076	86.575	365	365
WP_004766667.1	lcl|NZ_JADDVR010000007.1_cds_WP_002733646.1_3077	96.757	185	185
WP_004766667.1	lcl|NZ_JADDVR010000003.1_cds_WP_002721790.1_1944	34.337	166	185
WP_004755430.1	lcl|NZ_JADDVR010000007.1_cds_WP_002733534.1_3078	97.872	329	329
WP_004755430.1	lcl|NZ_JADDVR010000019.1_cds_WP_002722638.1_750	30.159	315	329
WP_004755430.1	lcl|NZ_JADDVR010000007.1_cds_WP_002740024.1_3169	31.157	337	329
WP_004755430.1	lcl|NZ_JADDVR010000008.1_cds_WP_002728309.1_3287	30.868	311	329
WP_004755430.1	lcl|NZ_JADDVR010000014.1_cds_WP_002743770.1_385	27.566	341	329
WP_004755430.1	lcl|NZ_JADDVR010000008.1_cds_WP_002728316.1_3284	28.485	330	329
WP_004755430.1	lcl|NZ_JADDVR010000007.1_cds_WP_002733638.1_3115	27.941	340	329
WP_004755430.1	lcl|NZ_JADDVR010000073.1_cds_WP_002741146.1_3044	29.487	312	329
WP_004755430.1	lcl|NZ_JADDVR010000007.1_cds_WP_002733546.1_3144	26.667	270	329
WP_004755430.1	lcl|NZ_JADDVR010000007.1_cds_WP_002740721.1_3081	28.387	310	329
WP_004755430.1	lcl|NZ_JADDVR010000009.1_cds_WP_002732331.1_3380	26.254	339	329
WP_004755430.1	lcl|NZ_JADDVR010000007.1_cds_WP_002744551.1_3109	29.889	271	329
WP_004755430.1	lcl|NZ_JADDVR010000007.1_cds_WP_002733698.1_3152	26.642	274	329
WP_004755430.1	lcl|NZ_JADDVR010000007.1_cds_WP_002733579.1_3075	27.309	249	329
WP_004755430.1	lcl|NZ_JADDVR010000007.1_cds_WP_016749081.1_3107	23.975	317	329
WP_004755430.1	lcl|NZ_JADDVR010000056.1_cds_WP_002740236.1_2582	26.217	267	329
WP_004755430.1	lcl|NZ_JADDVR010000005.1_cds_WP_002721725.1_2657	25.223	337	329
WP_004755430.1	lcl|NZ_JADDVR010000005.1_cds_WP_002739935.1_2745	27.869	244	329
WP_004755430.1	lcl|NZ_JADDVR010000007.1_cds_WP_002733757.1_3142	31.034	174	329
WP_004758405.1	lcl|NZ_JADDVR010000007.1_cds_WP_002733627.1_3079	97.004	267	267
WP_004758405.1	lcl|NZ_JADDVR010000007.1_cds_WP_002738295.1_3141	24.701	251	267
WP_004758405.1	lcl|NZ_JADDVR010000007.1_cds_WP_002740926.1_3120	24.790	238	267
WP_004758405.1	lcl|NZ_JADDVR010000007.1_cds_WP_002727921.1_3170	26.455	189	267
WP_004758405.1	lcl|NZ_JADDVR010000025.1_cds_WP_002729040.1_1233	32.727	110	267
WP_004758405.1	lcl|NZ_JADDVR010000002.1_cds_WP_002766579.1_1561	26.882	186	267
WP_004758405.1	lcl|NZ_JADDVR010000014.1_cds_WP_002729513.1_384	25.806	186	267
WP_016748627.1	lcl|NZ_JADDVR010000007.1_cds_WP_002740779.1_3080	99.411	509	509
WP_016748627.1	lcl|NZ_JADDVR010000006.1_cds_WP_002728536.1_2956	27.217	327	509
WP_016748627.1	lcl|NZ_JADDVR010000006.1_cds_WP_002728534.1_2957	31.111	90	509
WP_016748627.1	lcl|NZ_JADDVR010000007.1_cds_WP_002740779.1_3080	99.411	509	509
