WP_004753574.1	lcl|NZ_AHNX02000064.1_cds_WP_000340716.1_3409	93.023	86	106
WP_004755091.1	lcl|NZ_AHNX02000064.1_cds_WP_000410266.1_3408	96.497	314	314
WP_004755091.1	lcl|NZ_AHNX02000040.1_cds_WP_000744698.1_3780	24.471	331	314
WP_004755091.1	lcl|NZ_AHNX02000064.1_cds_WP_000646254.1_3405	26.866	268	314
WP_004755091.1	lcl|NZ_AHNX02000258.1_cds_WP_000723091.1_536	23.264	288	314
WP_004777161.1	lcl|NZ_AHNX02000064.1_cds_WP_002132254.1_3407	93.973	365	365
WP_004766667.1	lcl|NZ_AHNX02000064.1_cds_WP_000884059.1_3406	96.757	185	185
WP_004766667.1	lcl|NZ_AHNX02000199.1_cds_WP_000351733.1_1338	40.714	140	185
WP_004755430.1	lcl|NZ_AHNX02000064.1_cds_WP_000646254.1_3405	97.568	329	329
WP_004755430.1	lcl|NZ_AHNX02000040.1_cds_WP_000744698.1_3780	32.381	315	329
WP_004755430.1	lcl|NZ_AHNX02000258.1_cds_WP_000723091.1_536	30.746	335	329
WP_004755430.1	lcl|NZ_AHNX02000142.1_cds_WP_002072074.1_2415	31.613	310	329
WP_004755430.1	lcl|NZ_AHNX02000180.1_cds_WP_000649924.1_1819	29.573	328	329
WP_004755430.1	lcl|NZ_AHNX02000050.1_cds_WP_000709509.1_3518	29.231	325	329
WP_004755430.1	lcl|NZ_AHNX02000225.1_cds_WP_000688698.1_899	29.455	275	329
WP_004755430.1	lcl|NZ_AHNX02000064.1_cds_WP_001067557.1_3402	27.541	305	329
WP_004755430.1	lcl|NZ_AHNX02000198.1_cds_WP_000475901.1_1397	27.132	258	329
WP_004755430.1	lcl|NZ_AHNX02000064.1_cds_WP_000410266.1_3408	25.786	318	329
WP_004755430.1	lcl|NZ_AHNX02000048.1_cds_WP_001074779.1_3633	28.679	265	329
WP_004755430.1	lcl|NZ_AHNX02000075.1_cds_WP_001003560.1_3282	24.852	338	329
WP_004755430.1	lcl|NZ_AHNX02000198.1_cds_WP_000378097.1_1363	24.419	172	329
WP_004758405.1	lcl|NZ_AHNX02000064.1_cds_WP_000774259.1_3404	93.633	267	267
WP_004758405.1	lcl|NZ_AHNX02000258.1_cds_WP_000842260.1_537	26.842	190	267
WP_004758405.1	lcl|NZ_AHNX02000225.1_cds_WP_000667727.1_877	30.909	110	267
WP_004758405.1	lcl|NZ_AHNX02000122.1_cds_WP_000805357.1_2764	27.660	188	267
WP_016748627.1	lcl|NZ_AHNX02000064.1_cds_WP_000612798.1_3403	97.446	509	509
WP_016748627.1	lcl|NZ_AHNX02000091.1_cds_WP_000291581.1_3134	27.469	324	509
WP_016748627.1	lcl|NZ_AHNX02000091.1_cds_WP_000364504.1_3135	31.111	90	509
WP_016748627.1	lcl|NZ_AHNX02000064.1_cds_WP_000612798.1_3403	97.446	509	509
WP_016748627.1	lcl|NZ_AHNX02000091.1_cds_WP_000291581.1_3134	27.469	324	509
WP_016748627.1	lcl|NZ_AHNX02000091.1_cds_WP_000364504.1_3135	31.111	90	509
WP_004755319.1	lcl|NZ_AHNX02000064.1_cds_WP_001067557.1_3402	96.667	330	330
WP_004755319.1	lcl|NZ_AHNX02000064.1_cds_WP_000646254.1_3405	29.316	307	330
WP_004755319.1	lcl|NZ_AHNX02000142.1_cds_WP_002072074.1_2415	25.000	272	330
WP_004755319.1	lcl|NZ_AHNX02000040.1_cds_WP_000744698.1_3780	26.582	316	330
WP_004755319.1	lcl|NZ_AHNX02000258.1_cds_WP_000723091.1_536	24.625	333	330
WP_004755319.1	lcl|NZ_AHNX02000075.1_cds_WP_001003560.1_3282	27.888	251	330
WP_004755319.1	lcl|NZ_AHNX02000180.1_cds_WP_000649924.1_1819	29.644	253	330
WP_004755319.1	lcl|NZ_AHNX02000225.1_cds_WP_000688698.1_899	24.887	221	330
WP_004754883.1	lcl|NZ_AHNX02000064.1_cds_WP_001198107.1_3401	95.902	366	366
WP_004754883.1	lcl|NZ_AHNX02000064.1_cds_WP_000608294.1_3400	39.726	365	366
WP_004754883.1	lcl|NZ_AHNX02000198.1_cds_WP_000575180.1_1408	33.426	359	366
WP_004754883.1	lcl|NZ_AHNX02000198.1_cds_WP_000172659.1_1364	31.937	382	366
WP_004754883.1	lcl|NZ_AHNX02000225.1_cds_WP_001281953.1_883	28.232	379	366
WP_004754883.1	lcl|NZ_AHNX02000149.1_cds_WP_000538754.1_2359	29.412	357	366
WP_004754883.1	lcl|NZ_AHNX02000092.1_cds_WP_002132462.1_3105	33.233	331	366
WP_004754883.1	lcl|NZ_AHNX02000054.1_cds_WP_002132158.1_3492	40.152	132	366
WP_004754883.1	lcl|NZ_AHNX02000146.1_cds_WP_001982414.1_2392	31.579	190	366
WP_004754883.1	lcl|NZ_AHNX02000028.1_cds_WP_002131893.1_3916	27.982	218	366
WP_016560370.1	lcl|NZ_AHNX02000064.1_cds_WP_000608294.1_3400	96.730	367	367
WP_016560370.1	lcl|NZ_AHNX02000064.1_cds_WP_001198107.1_3401	39.178	365	367
WP_016560370.1	lcl|NZ_AHNX02000198.1_cds_WP_000575180.1_1408	35.772	369	367
WP_016560370.1	lcl|NZ_AHNX02000198.1_cds_WP_000172659.1_1364	31.967	366	367
WP_016560370.1	lcl|NZ_AHNX02000149.1_cds_WP_000538754.1_2359	31.649	376	367
WP_016560370.1	lcl|NZ_AHNX02000092.1_cds_WP_002132462.1_3105	34.682	346	367
WP_016560370.1	lcl|NZ_AHNX02000225.1_cds_WP_001281953.1_883	30.423	378	367
WP_016560370.1	lcl|NZ_AHNX02000054.1_cds_WP_002132158.1_3492	44.348	115	367
WP_016560370.1	lcl|NZ_AHNX02000146.1_cds_WP_001982414.1_2392	25.140	358	367
WP_016560370.1	lcl|NZ_AHNX02000028.1_cds_WP_002131893.1_3916	28.507	221	367
WP_004755296.1	lcl|NZ_AHNX02000064.1_cds_WP_000689740.1_3399	91.728	544	544
WP_004755296.1	lcl|NZ_AHNX02000064.1_cds_WP_000689740.1_3399	91.728	544	544
WP_002740998.1	lcl|NZ_AHNX02000064.1_cds_WP_000342716.1_3398	94.717	265	265
WP_002740998.1	lcl|NZ_AHNX02000274.1_cds_WP_001002662.1_308	46.091	243	265
WP_004777170.1	lcl|NZ_AHNX02000064.1_cds_WP_001245635.1_3397	93.871	310	310
WP_004777170.1	lcl|NZ_AHNX02000277.1_cds_WP_000501205.1_253	36.513	304	310
WP_004777170.1	lcl|NZ_AHNX02000151.1_cds_WP_001183714.1_2227	26.471	306	310
WP_004777170.1	lcl|NZ_AHNX02000148.1_cds_WP_000279896.1_2374	22.901	262	310
WP_004777170.1	lcl|NZ_AHNX02000064.1_cds_WP_001245635.1_3397	93.871	310	310
WP_004777170.1	lcl|NZ_AHNX02000277.1_cds_WP_000501205.1_253	36.513	304	310
WP_004777170.1	lcl|NZ_AHNX02000151.1_cds_WP_001183714.1_2227	26.471	306	310
WP_004777170.1	lcl|NZ_AHNX02000148.1_cds_WP_000279896.1_2374	22.901	262	310
WP_004754589.1	lcl|NZ_AHNX02000064.1_cds_WP_000479980.1_3396	94.697	264	264
WP_002733551.1	lcl|NZ_AHNX02000064.1_cds_WP_000715958.1_3395	96.124	129	130
WP_004777167.1	lcl|NZ_AHNX02000064.1_cds_WP_001088861.1_3394	98.611	144	144
WP_004777149.1	lcl|NZ_AHNX02000064.1_cds_WP_000517242.1_3393	95.023	221	221
WP_004777149.1	lcl|NZ_AHNX02000171.1_cds_WP_001082181.1_1942	29.487	78	221
WP_004777149.1	lcl|NZ_AHNX02000285.1_cds_WP_001069827.1_186	28.440	109	221
WP_162833666.1	lcl|NZ_AHNX02000193.1_cds_WP_230666105.1_1524	90.977	133	265
WP_162833666.1	lcl|NZ_AHNX02000193.1_cds_WP_017861472.1_1523	93.548	62	265
WP_162833666.1	lcl|NZ_AHNX02000004.1_cds_WP_002131791.1_4328	58.140	86	265
WP_162833666.1	lcl|NZ_AHNX02000258.1_cds_WP_025184474.1_531	56.522	69	265
WP_162833666.1	lcl|NZ_AHNX02000192.1_cds_LEP1GSC112_RS0207805_1581	37.500	128	265
WP_162833666.1	lcl|NZ_AHNX02000005.1_cds_WP_002131793.1_4287	55.000	60	265
WP_162833666.1	lcl|NZ_AHNX02000141.1_cds_LEP1GSC112_RS35555_2439	93.548	31	265
WP_162833666.1	lcl|NZ_AHNX02000141.1_cds_LEP1GSC112_RS35555_2439	80.000	15	265
WP_162833666.1	lcl|NZ_AHNX02000133.1_cds_LEP1GSC112_RS18335_2503	37.607	117	265
WP_162833666.1	lcl|NZ_AHNX02000198.1_cds_LEP1GSC112_RS23910_1410	37.607	117	265
WP_162833666.1	lcl|NZ_AHNX02000064.1_cds_WP_228003844.1_3392	76.471	34	265
WP_162833666.1	lcl|NZ_AHNX02000188.1_cds_LEP1GSC112_RS34520_1600	50.000	40	265
WP_162833666.1	lcl|NZ_AHNX02000193.1_cds_WP_230666105.1_1524	90.977	133	265
WP_162833666.1	lcl|NZ_AHNX02000193.1_cds_WP_017861472.1_1523	93.548	62	265
WP_162833666.1	lcl|NZ_AHNX02000004.1_cds_WP_002131791.1_4328	58.140	86	265
WP_162833666.1	lcl|NZ_AHNX02000258.1_cds_WP_025184474.1_531	56.522	69	265
WP_162833666.1	lcl|NZ_AHNX02000192.1_cds_LEP1GSC112_RS0207805_1581	37.500	128	265
WP_162833666.1	lcl|NZ_AHNX02000005.1_cds_WP_002131793.1_4287	55.000	60	265
WP_162833666.1	lcl|NZ_AHNX02000141.1_cds_LEP1GSC112_RS35555_2439	93.548	31	265
WP_162833666.1	lcl|NZ_AHNX02000141.1_cds_LEP1GSC112_RS35555_2439	80.000	15	265
WP_162833666.1	lcl|NZ_AHNX02000133.1_cds_LEP1GSC112_RS18335_2503	37.607	117	265
WP_162833666.1	lcl|NZ_AHNX02000198.1_cds_LEP1GSC112_RS23910_1410	37.607	117	265
WP_162833666.1	lcl|NZ_AHNX02000064.1_cds_WP_228003844.1_3392	76.471	34	265
WP_162833666.1	lcl|NZ_AHNX02000188.1_cds_LEP1GSC112_RS34520_1600	50.000	40	265
WP_016748629.1	lcl|NZ_AHNX02000092.1_cds_WP_001256699.1_3100	97.947	682	682
WP_016748629.1	lcl|NZ_AHNX02000050.1_cds_WP_001237986.1_3541	23.836	365	682
WP_016748630.1	lcl|NZ_AHNX02000092.1_cds_WP_002072239.1_3101	95.017	301	333
WP_016748630.1	lcl|NZ_AHNX02000264.1_cds_WP_002067912.1_458	25.778	225	333
WP_016748630.1	lcl|NZ_AHNX02000092.1_cds_WP_002072239.1_3101	95.017	301	333
WP_016748630.1	lcl|NZ_AHNX02000264.1_cds_WP_002067912.1_458	25.778	225	333
WP_016560406.1	lcl|NZ_AHNX02000092.1_cds_WP_001046777.1_3102	99.745	392	392
WP_016560406.1	lcl|NZ_AHNX02000092.1_cds_WP_000384508.1_3104	27.520	367	392
WP_016560406.1	lcl|NZ_AHNX02000054.1_cds_LEP1GSC112_RS13570_3491	28.571	98	392
WP_016560406.1	lcl|NZ_AHNX02000054.1_cds_LEP1GSC112_RS13570_3491	24.211	95	392
WP_016560406.1	lcl|NZ_AHNX02000198.1_cds_WP_002097509.1_1386	28.351	194	392
WP_016560406.1	lcl|NZ_AHNX02000285.1_cds_WP_000347685.1_185	23.926	163	392
WP_016560406.1	lcl|NZ_AHNX02000112.1_cds_WP_000447906.1_2886	23.629	237	392
WP_016560441.1	lcl|NZ_AHNX02000092.1_cds_WP_000564977.1_3103	90.805	174	174
WP_016560441.1	lcl|NZ_AHNX02000180.1_cds_WP_001206947.1_1695	32.283	127	174
WP_016560449.1	lcl|NZ_AHNX02000092.1_cds_WP_000384508.1_3104	94.815	405	405
WP_016560449.1	lcl|NZ_AHNX02000054.1_cds_LEP1GSC112_RS13570_3491	60.417	144	405
WP_016560449.1	lcl|NZ_AHNX02000054.1_cds_LEP1GSC112_RS13570_3491	67.033	91	405
WP_016560449.1	lcl|NZ_AHNX02000092.1_cds_WP_001046777.1_3102	28.883	367	405
