WP_004753574.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000340715.1_3464	94.186	86	106
WP_004755091.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000410273.1_3465	96.815	314	314
WP_004755091.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000093099.1_3485	57.143	63	314
WP_004755091.1	lcl|NZ_JAPDQZ010000015.1_cds_WP_000744700.1_861	24.471	331	314
WP_004755091.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000646250.1_3468	27.239	268	314
WP_004755091.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000723090.1_3547	22.917	288	314
WP_004755091.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000600889.1_3494	24.194	186	314
WP_004777161.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000604524.1_3466	94.247	365	365
WP_004766667.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000884059.1_3467	96.757	185	185
WP_004766667.1	lcl|NZ_JAPDQZ010000001.1_cds_WP_000351733.1_52	40.714	140	185
WP_004755430.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000646250.1_3468	97.568	329	329
WP_004755430.1	lcl|NZ_JAPDQZ010000015.1_cds_WP_000744700.1_861	32.381	315	329
WP_004755430.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000723090.1_3547	31.045	335	329
WP_004755430.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000600889.1_3494	31.677	322	329
WP_004755430.1	lcl|NZ_JAPDQZ010000021.1_cds_WP_001984071.1_1575	31.935	310	329
WP_004755430.1	lcl|NZ_JAPDQZ010000002.1_cds_WP_000649925.1_1426	29.573	328	329
WP_004755430.1	lcl|NZ_JAPDQZ010000002.1_cds_WP_000709511.1_1360	29.730	333	329
WP_004755430.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000601375.1_3521	25.000	300	329
WP_004755430.1	lcl|NZ_JAPDQZ010000021.1_cds_WP_000688695.1_1555	29.091	275	329
WP_004755430.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_001067557.1_3471	27.541	305	329
WP_004755430.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000475904.1_3530	27.372	274	329
WP_004755430.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000410273.1_3465	26.101	318	329
WP_004755430.1	lcl|NZ_JAPDQZ010000001.1_cds_WP_001074785.1_256	29.057	265	329
WP_004755430.1	lcl|NZ_JAPDQZ010000017.1_cds_WP_001003555.1_1048	25.148	338	329
