WP_004753574.1	lcl|NZ_RQFR01000017.1_cds_WP_135594790.1_532	64.865	74	106
WP_004755091.1	lcl|NZ_RQFR01000017.1_cds_WP_135681885.1_533	82.903	310	314
WP_004755091.1	lcl|NZ_RQFR01000009.1_cds_WP_100725791.1_1082	22.840	324	314
WP_004755091.1	lcl|NZ_RQFR01000017.1_cds_WP_135638522.1_585	22.143	280	314
WP_004755091.1	lcl|NZ_RQFR01000017.1_cds_WP_135638554.1_605	26.203	187	314
WP_004755091.1	lcl|NZ_RQFR01000017.1_cds_WP_135681901.1_587	21.523	302	314
WP_004755091.1	lcl|NZ_RQFR01000022.1_cds_WP_100715920.1_1898	24.118	170	314
WP_004766667.1	lcl|NZ_RQFR01000017.1_cds_WP_135594725.1_565	32.124	193	185
WP_004766667.1	lcl|NZ_RQFR01000051.1_cds_WP_135682709.1_2663	31.783	129	185
WP_004755430.1	lcl|NZ_RQFR01000017.1_cds_WP_135638522.1_585	32.226	301	329
WP_004755430.1	lcl|NZ_RQFR01000017.1_cds_WP_135681901.1_587	30.492	305	329
WP_004755430.1	lcl|NZ_RQFR01000009.1_cds_WP_100725791.1_1082	30.255	314	329
WP_004755430.1	lcl|NZ_RQFR01000037.1_cds_WP_135682364.1_288	30.968	310	329
WP_004755430.1	lcl|NZ_RQFR01000022.1_cds_WP_100715920.1_1898	29.326	341	329
WP_004755430.1	lcl|NZ_RQFR01000017.1_cds_WP_135638554.1_605	27.492	331	329
WP_004755430.1	lcl|NZ_RQFR01000009.1_cds_WP_135681566.1_1109	30.032	313	329
WP_004755430.1	lcl|NZ_RQFR01000014.1_cds_WP_100725525.1_1434	28.125	320	329
WP_004755430.1	lcl|NZ_RQFR01000017.1_cds_WP_135681885.1_533	28.302	318	329
WP_004755430.1	lcl|NZ_RQFR01000014.1_cds_WP_100725564.1_1487	27.888	251	329
WP_004755430.1	lcl|NZ_RQFR01000017.1_cds_WP_135681897.1_578	22.097	267	329
WP_004755430.1	lcl|NZ_RQFR01000017.1_cds_WP_135594706.1_575	33.548	155	329
WP_004755430.1	lcl|NZ_RQFR01000017.1_cds_WP_135594683.1_589	26.538	260	329
WP_004755430.1	lcl|NZ_RQFR01000014.1_cds_WP_135681750.1_1479	24.275	276	329
WP_004755430.1	lcl|NZ_RQFR01000022.1_cds_WP_207762726.1_1909	26.840	231	329
WP_004755430.1	lcl|NZ_RQFR01000009.1_cds_WP_135681508.1_1030	28.226	248	329
WP_004755430.1	lcl|NZ_RQFR01000048.1_cds_WP_135682593.1_742	26.257	179	329
WP_004755430.1	lcl|NZ_RQFR01000017.1_cds_WP_135681920.1_622	24.265	272	329
WP_004758405.1	lcl|NZ_RQFR01000017.1_cds_WP_135681896.1_577	28.571	217	267
WP_004758405.1	lcl|NZ_RQFR01000017.1_cds_WP_135594689.1_586	27.350	234	267
WP_004758405.1	lcl|NZ_RQFR01000017.1_cds_WP_135681926.1_683	24.904	261	267
WP_004758405.1	lcl|NZ_RQFR01000037.1_cds_WP_135594434.1_398	28.736	174	267
WP_004758405.1	lcl|NZ_RQFR01000017.1_cds_WP_135604079.1_606	25.641	195	267
WP_004758405.1	lcl|NZ_RQFR01000022.1_cds_WP_135637818.1_1897	28.272	191	267
WP_016748627.1	lcl|NZ_RQFR01000051.1_cds_WP_100726724.1_2641	25.836	329	509
WP_016748627.1	lcl|NZ_RQFR01000051.1_cds_WP_135604374.1_2640	32.759	58	509
WP_016748627.1	lcl|NZ_RQFR01000051.1_cds_WP_100726724.1_2641	25.836	329	509
WP_016748627.1	lcl|NZ_RQFR01000051.1_cds_WP_135604374.1_2640	32.759	58	509
WP_004755319.1	lcl|NZ_RQFR01000037.1_cds_WP_135682364.1_288	24.460	278	330
WP_004755319.1	lcl|NZ_RQFR01000014.1_cds_WP_100725564.1_1487	27.547	265	330
WP_004755319.1	lcl|NZ_RQFR01000009.1_cds_WP_100725791.1_1082	27.899	276	330
WP_004755319.1	lcl|NZ_RQFR01000017.1_cds_WP_135638522.1_585	22.963	270	330
WP_004755319.1	lcl|NZ_RQFR01000009.1_cds_WP_135681566.1_1109	26.415	318	330
WP_004755319.1	lcl|NZ_RQFR01000017.1_cds_WP_135638554.1_605	24.615	325	330
WP_004755319.1	lcl|NZ_RQFR01000014.1_cds_WP_135681750.1_1479	24.242	264	330
WP_004755319.1	lcl|NZ_RQFR01000017.1_cds_WP_135681901.1_587	23.485	264	330
WP_004755319.1	lcl|NZ_RQFR01000022.1_cds_WP_100715920.1_1898	23.841	302	330
WP_004755319.1	lcl|NZ_RQFR01000009.1_cds_WP_135681508.1_1030	25.118	211	330
WP_004755319.1	lcl|NZ_RQFR01000017.1_cds_WP_135681897.1_578	26.515	132	330
WP_004755319.1	lcl|NZ_RQFR01000048.1_cds_WP_135682593.1_742	25.620	242	330
WP_004755319.1	lcl|NZ_RQFR01000017.1_cds_WP_135681885.1_533	24.749	299	330
WP_004755319.1	lcl|NZ_RQFR01000014.1_cds_WP_100725525.1_1434	28.477	151	330
WP_004754883.1	lcl|NZ_RQFR01000014.1_cds_WP_100716152.1_1550	30.208	384	366
WP_004754883.1	lcl|NZ_RQFR01000017.1_cds_WP_135681894.1_559	30.056	356	366
WP_004754883.1	lcl|NZ_RQFR01000017.1_cds_WP_135594781.1_536	30.641	359	366
WP_004754883.1	lcl|NZ_RQFR01000053.1_cds_WP_100718929.1_3445	29.577	355	366
WP_004754883.1	lcl|NZ_RQFR01000017.1_cds_WP_135673600.1_545	28.928	401	366
WP_004754883.1	lcl|NZ_RQFR01000034.1_cds_WP_135682209.1_2222	22.419	339	366
WP_016560370.1	lcl|NZ_RQFR01000017.1_cds_WP_135594781.1_536	36.571	350	367
WP_016560370.1	lcl|NZ_RQFR01000017.1_cds_WP_135673600.1_545	32.381	315	367
WP_016560370.1	lcl|NZ_RQFR01000053.1_cds_WP_100718929.1_3445	28.912	377	367
