WP_004753574.1	lcl|NZ_AOHH01000067.1_cds_WP_000340715.1_581	94.186	86	106
WP_004755091.1	lcl|NZ_AOHH01000067.1_cds_WP_004421326.1_582	96.497	314	314
WP_004755091.1	lcl|NZ_AOHH01000133.1_cds_WP_004449470.1_1462	24.458	323	314
WP_004755091.1	lcl|NZ_AOHH01000067.1_cds_WP_004448459.1_585	25.472	318	314
WP_004755091.1	lcl|NZ_AOHH01000245.1_cds_WP_004450637.1_2774	23.448	290	314
WP_004755091.1	lcl|NZ_AOHH01000272.1_cds_WP_198289136.1_3171	23.188	276	314
WP_004777161.1	lcl|NZ_AOHH01000067.1_cds_WP_004448461.1_583	92.603	365	365
WP_004766667.1	lcl|NZ_AOHH01000067.1_cds_WP_004448470.1_584	95.628	183	185
WP_004766667.1	lcl|NZ_AOHH01000044.1_cds_WP_004424034.1_352	41.429	140	185
WP_004755430.1	lcl|NZ_AOHH01000067.1_cds_WP_004448459.1_585	96.657	329	329
WP_004755430.1	lcl|NZ_AOHH01000245.1_cds_WP_004450637.1_2774	31.454	337	329
WP_004755430.1	lcl|NZ_AOHH01000133.1_cds_WP_004449470.1_1462	30.794	315	329
WP_004755430.1	lcl|NZ_AOHH01000272.1_cds_WP_198289136.1_3171	32.154	311	329
WP_004755430.1	lcl|NZ_AOHH01000308.1_cds_WP_004435813.1_3691	28.698	338	329
WP_004755430.1	lcl|NZ_AOHH01000001.1_cds_WP_002148036.1_3	30.154	325	329
WP_004755430.1	lcl|NZ_AOHH01000067.1_cds_WP_036062285.1_588	27.869	305	329
WP_004755430.1	lcl|NZ_AOHH01000200.1_cds_WP_004450153.1_2258	26.471	340	329
WP_004755430.1	lcl|NZ_AOHH01000067.1_cds_WP_004421326.1_582	24.843	318	329
WP_004755430.1	lcl|NZ_AOHH01000245.1_cds_WP_004421384.1_2757	26.642	274	329
WP_004755430.1	lcl|NZ_AOHH01000247.1_cds_WP_004450748.1_2868	27.778	270	329
WP_004755430.1	lcl|NZ_AOHH01000154.1_cds_WP_004449697.1_1777	25.869	259	329
WP_004755430.1	lcl|NZ_AOHH01000213.1_cds_WP_004450239.1_2365	27.049	244	329
WP_004755430.1	lcl|NZ_AOHH01000211.1_cds_WP_004450220.1_2344	27.160	243	329
WP_004755430.1	lcl|NZ_AOHH01000245.1_cds_WP_004450644.1_2722	25.714	175	329
WP_004758405.1	lcl|NZ_AOHH01000067.1_cds_WP_004448472.1_586	95.131	267	267
WP_004758405.1	lcl|NZ_AOHH01000245.1_cds_WP_004450666.1_2775	26.984	189	267
WP_004758405.1	lcl|NZ_AOHH01000117.1_cds_WP_004449169.1_1216	27.320	194	267
WP_004758405.1	lcl|NZ_AOHH01000017.1_cds_WP_004447938.1_120	36.047	86	267
WP_016748627.1	lcl|NZ_AOHH01000067.1_cds_WP_004448480.1_587	96.078	510	509
WP_016748627.1	lcl|NZ_AOHH01000136.1_cds_WP_004449556.1_1585	27.160	324	509
WP_016748627.1	lcl|NZ_AOHH01000136.1_cds_WP_002148203.1_1584	31.111	90	509
WP_016748627.1	lcl|NZ_AOHH01000067.1_cds_WP_004448480.1_587	96.078	510	509
WP_016748627.1	lcl|NZ_AOHH01000136.1_cds_WP_004449556.1_1585	27.160	324	509
WP_016748627.1	lcl|NZ_AOHH01000136.1_cds_WP_002148203.1_1584	31.111	90	509
WP_004755319.1	lcl|NZ_AOHH01000067.1_cds_WP_036062285.1_588	96.970	330	330
WP_004755319.1	lcl|NZ_AOHH01000067.1_cds_WP_004448459.1_585	29.316	307	330
WP_004755319.1	lcl|NZ_AOHH01000272.1_cds_WP_198289136.1_3171	25.461	271	330
WP_004755319.1	lcl|NZ_AOHH01000245.1_cds_WP_004450637.1_2774	26.934	349	330
WP_004755319.1	lcl|NZ_AOHH01000133.1_cds_WP_004449470.1_1462	27.899	276	330
WP_004755319.1	lcl|NZ_AOHH01000213.1_cds_WP_004450239.1_2365	27.888	251	330
WP_004755319.1	lcl|NZ_AOHH01000308.1_cds_WP_004435813.1_3691	28.627	255	330
WP_004755319.1	lcl|NZ_AOHH01000200.1_cds_WP_004450153.1_2258	26.432	227	330
WP_004755319.1	lcl|NZ_AOHH01000245.1_cds_WP_004450644.1_2722	28.846	156	330
WP_004755319.1	lcl|NZ_AOHH01000247.1_cds_WP_004450748.1_2868	29.677	155	330
WP_004755319.1	lcl|NZ_AOHH01000299.1_cds_WP_036064485.1_3592	56.250	32	330
WP_004754883.1	lcl|NZ_AOHH01000067.1_cds_WP_004448474.1_589	97.268	366	366
WP_004754883.1	lcl|NZ_AOHH01000067.1_cds_WP_004448477.1_590	40.000	365	366
WP_004754883.1	lcl|NZ_AOHH01000245.1_cds_WP_004450649.1_2768	34.384	349	366
WP_004754883.1	lcl|NZ_AOHH01000245.1_cds_WP_004450679.1_2723	31.937	382	366
WP_004754883.1	lcl|NZ_AOHH01000117.1_cds_WP_004419331.1_1221	27.778	378	366
WP_004754883.1	lcl|NZ_AOHH01000067.1_cds_WP_004448466.1_602	31.755	359	366
WP_004754883.1	lcl|NZ_AOHH01000094.1_cds_WP_004448823.1_948	30.641	359	366
WP_004754883.1	lcl|NZ_AOHH01000287.1_cds_WP_036064395.1_3490	32.105	190	366
WP_016560370.1	lcl|NZ_AOHH01000067.1_cds_WP_004448477.1_590	97.548	367	367
WP_016560370.1	lcl|NZ_AOHH01000067.1_cds_WP_004448474.1_589	39.726	365	367
WP_016560370.1	lcl|NZ_AOHH01000245.1_cds_WP_004450649.1_2768	35.530	349	367
WP_016560370.1	lcl|NZ_AOHH01000245.1_cds_WP_004450679.1_2723	32.961	358	367
WP_016560370.1	lcl|NZ_AOHH01000094.1_cds_WP_004448823.1_948	30.585	376	367
WP_016560370.1	lcl|NZ_AOHH01000067.1_cds_WP_004448466.1_602	41.048	229	367
WP_016560370.1	lcl|NZ_AOHH01000117.1_cds_WP_004419331.1_1221	30.933	375	367
WP_016560370.1	lcl|NZ_AOHH01000287.1_cds_WP_036064395.1_3490	24.302	358	367
WP_004755296.1	lcl|NZ_AOHH01000067.1_cds_WP_004448462.1_591	91.912	544	544
WP_004755296.1	lcl|NZ_AOHH01000067.1_cds_WP_004448462.1_591	91.912	544	544
WP_002740998.1	lcl|NZ_AOHH01000067.1_cds_WP_036062289.1_592	90.943	265	265
WP_002740998.1	lcl|NZ_AOHH01000103.1_cds_WP_004448963.1_1060	46.914	243	265
WP_004777170.1	lcl|NZ_AOHH01000067.1_cds_WP_004448469.1_593	95.161	310	310
WP_004777170.1	lcl|NZ_AOHH01000223.1_cds_WP_004450296.1_2431	36.486	296	310
WP_004777170.1	lcl|NZ_AOHH01000135.1_cds_WP_004449537.1_1554	25.817	306	310
WP_004777170.1	lcl|NZ_AOHH01000246.1_cds_WP_004450726.1_2852	23.282	262	310
WP_004777170.1	lcl|NZ_AOHH01000067.1_cds_WP_004448469.1_593	95.161	310	310
WP_004777170.1	lcl|NZ_AOHH01000223.1_cds_WP_004450296.1_2431	36.486	296	310
WP_004777170.1	lcl|NZ_AOHH01000135.1_cds_WP_004449537.1_1554	25.817	306	310
WP_004777170.1	lcl|NZ_AOHH01000246.1_cds_WP_004450726.1_2852	23.282	262	310
WP_004754589.1	lcl|NZ_AOHH01000067.1_cds_WP_004448471.1_594	96.212	264	264
WP_002733551.1	lcl|NZ_AOHH01000067.1_cds_WP_004421278.1_595	96.154	130	130
WP_004777167.1	lcl|NZ_AOHH01000067.1_cds_WP_004448460.1_596	95.652	138	144
WP_004777149.1	lcl|NZ_AOHH01000067.1_cds_WP_004448464.1_597	96.380	221	221
WP_004777149.1	lcl|NZ_AOHH01000205.1_cds_WP_004450187.1_2295	29.487	78	221
WP_004777149.1	lcl|NZ_AOHH01000284.1_cds_WP_004437382.1_3473	29.358	109	221
WP_162833666.1	lcl|NZ_AOHH01000004.1_cds_WP_198510075.1_36	90.943	265	265
WP_162833666.1	lcl|NZ_AOHH01000187.1_cds_LEP1GSC072_RS23785_2104	69.231	273	265
WP_162833666.1	lcl|NZ_AOHH01000187.1_cds_LEP1GSC072_RS23785_2104	90.141	71	265
WP_162833666.1	lcl|NZ_AOHH01000276.1_cds_LEP1GSC072_RS21810_3263	88.462	156	265
WP_162833666.1	lcl|NZ_AOHH01000276.1_cds_LEP1GSC072_RS21810_3263	89.535	86	265
WP_162833666.1	lcl|NZ_AOHH01000276.1_cds_LEP1GSC072_RS21810_3263	67.308	52	265
WP_162833666.1	lcl|NZ_AOHH01000293.1_cds_WP_004423129.1_3546	89.928	139	265
WP_162833666.1	lcl|NZ_AOHH01000201.1_cds_WP_004423129.1_2265	89.928	139	265
WP_162833666.1	lcl|NZ_AOHH01000139.1_cds_WP_004423129.1_1615	89.928	139	265
WP_162833666.1	lcl|NZ_AOHH01000232.1_cds_LEP1GSC072_RS22500_2555	80.392	51	265
WP_162833666.1	lcl|NZ_AOHH01000232.1_cds_LEP1GSC072_RS22500_2555	97.436	39	265
WP_162833666.1	lcl|NZ_AOHH01000293.1_cds_LEP1GSC072_RS23985_3547	95.000	60	265
WP_162833666.1	lcl|NZ_AOHH01000201.1_cds_LEP1GSC072_RS23800_2266	95.000	60	265
WP_162833666.1	lcl|NZ_AOHH01000139.1_cds_LEP1GSC072_RS23700_1614	95.000	60	265
WP_162833666.1	lcl|NZ_AOHH01000004.1_cds_WP_198510075.1_36	90.943	265	265
WP_162833666.1	lcl|NZ_AOHH01000187.1_cds_LEP1GSC072_RS23785_2104	69.231	273	265
WP_162833666.1	lcl|NZ_AOHH01000187.1_cds_LEP1GSC072_RS23785_2104	90.141	71	265
WP_162833666.1	lcl|NZ_AOHH01000276.1_cds_LEP1GSC072_RS21810_3263	88.462	156	265
WP_162833666.1	lcl|NZ_AOHH01000276.1_cds_LEP1GSC072_RS21810_3263	89.535	86	265
WP_162833666.1	lcl|NZ_AOHH01000276.1_cds_LEP1GSC072_RS21810_3263	67.308	52	265
WP_162833666.1	lcl|NZ_AOHH01000293.1_cds_WP_004423129.1_3546	89.928	139	265
WP_162833666.1	lcl|NZ_AOHH01000201.1_cds_WP_004423129.1_2265	89.928	139	265
WP_162833666.1	lcl|NZ_AOHH01000139.1_cds_WP_004423129.1_1615	89.928	139	265
WP_162833666.1	lcl|NZ_AOHH01000232.1_cds_LEP1GSC072_RS22500_2555	80.392	51	265
WP_162833666.1	lcl|NZ_AOHH01000232.1_cds_LEP1GSC072_RS22500_2555	97.436	39	265
WP_162833666.1	lcl|NZ_AOHH01000293.1_cds_LEP1GSC072_RS23985_3547	95.000	60	265
WP_162833666.1	lcl|NZ_AOHH01000201.1_cds_LEP1GSC072_RS23800_2266	95.000	60	265
WP_162833666.1	lcl|NZ_AOHH01000139.1_cds_LEP1GSC072_RS23700_1614	95.000	60	265
WP_016748629.1	lcl|NZ_AOHH01000212.1_cds_WP_004450224.1_2354	23.204	362	682
WP_016748630.1	lcl|NZ_AOHH01000209.1_cds_WP_004450214.1_2330	29.143	175	333
WP_016748630.1	lcl|NZ_AOHH01000209.1_cds_WP_004450214.1_2330	29.143	175	333
WP_016560406.1	lcl|NZ_AOHH01000067.1_cds_WP_004448479.1_601	25.428	409	392
WP_016560406.1	lcl|NZ_AOHH01000245.1_cds_WP_004450698.1_2740	25.328	229	392
WP_016560406.1	lcl|NZ_AOHH01000284.1_cds_WP_004437522.1_3472	23.313	163	392
WP_016560406.1	lcl|NZ_AOHH01000134.1_cds_WP_004422219.1_1500	26.347	167	392
WP_016560441.1	lcl|NZ_AOHH01000067.1_cds_WP_004421412.1_600	54.598	174	174
WP_016560441.1	lcl|NZ_AOHH01000205.1_cds_WP_004450188.1_2289	32.283	127	174
WP_016560449.1	lcl|NZ_AOHH01000067.1_cds_WP_004448479.1_601	66.667	399	405
WP_016560449.1	lcl|NZ_AOHH01000284.1_cds_WP_004437522.1_3472	22.749	211	405
WP_016560426.1	lcl|NZ_AOHH01000067.1_cds_WP_004448466.1_602	82.825	361	362
WP_016560426.1	lcl|NZ_AOHH01000117.1_cds_WP_004419331.1_1221	29.443	377	362
WP_016560426.1	lcl|NZ_AOHH01000067.1_cds_WP_004448477.1_590	38.865	229	362
WP_016560426.1	lcl|NZ_AOHH01000245.1_cds_WP_004450679.1_2723	29.491	373	362
WP_016560426.1	lcl|NZ_AOHH01000067.1_cds_WP_004448474.1_589	31.884	345	362
WP_016560426.1	lcl|NZ_AOHH01000287.1_cds_WP_036064395.1_3490	25.485	361	362
WP_016560426.1	lcl|NZ_AOHH01000245.1_cds_WP_004450649.1_2768	33.333	234	362
WP_016560426.1	lcl|NZ_AOHH01000094.1_cds_WP_004448823.1_948	30.588	255	362
WP_016560417.1	lcl|NZ_AOHH01000067.1_cds_WP_004421447.1_603	88.961	308	308
WP_016560417.1	lcl|NZ_AOHH01000067.1_cds_WP_004421447.1_603	88.961	308	308
WP_099046747.1	lcl|NZ_AOHH01000004.1_cds_WP_198510075.1_36	29.297	256	256
WP_099046747.1	lcl|NZ_AOHH01000276.1_cds_LEP1GSC072_RS21810_3263	37.500	72	256
WP_099046747.1	lcl|NZ_AOHH01000187.1_cds_LEP1GSC072_RS23785_2104	38.571	70	256
WP_099046747.1	lcl|NZ_AOHH01000293.1_cds_LEP1GSC072_RS23985_3547	37.288	59	256
WP_099046747.1	lcl|NZ_AOHH01000201.1_cds_LEP1GSC072_RS23800_2266	37.288	59	256
WP_099046747.1	lcl|NZ_AOHH01000139.1_cds_LEP1GSC072_RS23700_1614	37.288	59	256
WP_099046747.1	lcl|NZ_AOHH01000232.1_cds_LEP1GSC072_RS22500_2555	48.649	37	256
WP_099046747.1	lcl|NZ_AOHH01000004.1_cds_WP_198510075.1_36	29.297	256	256
WP_099046747.1	lcl|NZ_AOHH01000276.1_cds_LEP1GSC072_RS21810_3263	37.500	72	256
WP_099046747.1	lcl|NZ_AOHH01000187.1_cds_LEP1GSC072_RS23785_2104	38.571	70	256
WP_099046747.1	lcl|NZ_AOHH01000293.1_cds_LEP1GSC072_RS23985_3547	37.288	59	256
WP_099046747.1	lcl|NZ_AOHH01000201.1_cds_LEP1GSC072_RS23800_2266	37.288	59	256
WP_099046747.1	lcl|NZ_AOHH01000139.1_cds_LEP1GSC072_RS23700_1614	37.288	59	256
WP_099046747.1	lcl|NZ_AOHH01000232.1_cds_LEP1GSC072_RS22500_2555	48.649	37	256
WP_016560398.1	lcl|NZ_AOHH01000067.1_cds_WP_004448475.1_604	83.709	399	413
WP_016560398.1	lcl|NZ_AOHH01000067.1_cds_WP_004448468.1_605	37.500	232	413
WP_016560501.1	lcl|NZ_AOHH01000245.1_cds_WP_036063888.1_2721	96.471	595	595
WP_016560501.1	lcl|NZ_AOHH01000226.1_cds_WP_082287632.1_2474	33.244	373	595
WP_016560501.1	lcl|NZ_AOHH01000109.1_cds_WP_004449060.1_1156	34.496	258	595
WP_016560501.1	lcl|NZ_AOHH01000024.1_cds_WP_004447976.1_180	32.787	244	595
WP_016560501.1	lcl|NZ_AOHH01000087.1_cds_WP_004426570.1_848	33.182	220	595
WP_016560501.1	lcl|NZ_AOHH01000091.1_cds_WP_004419478.1_912	29.302	215	595
WP_016560501.1	lcl|NZ_AOHH01000136.1_cds_WP_036063094.1_1579	26.891	238	595
WP_016560501.1	lcl|NZ_AOHH01000282.1_cds_WP_004451265.1_3444	28.049	246	595
WP_016560501.1	lcl|NZ_AOHH01000279.1_cds_WP_004451168.1_3343	29.545	220	595
WP_016560501.1	lcl|NZ_AOHH01000049.1_cds_WP_002147909.1_421	28.000	225	595
WP_016560501.1	lcl|NZ_AOHH01000295.1_cds_WP_004451431.1_3561	29.231	195	595
WP_016560501.1	lcl|NZ_AOHH01000199.1_cds_WP_004421780.1_2245	28.745	247	595
WP_016560501.1	lcl|NZ_AOHH01000261.1_cds_WP_004450907.1_3052	22.727	264	595
WP_016560501.1	lcl|NZ_AOHH01000192.1_cds_WP_004450087.1_2174	25.333	225	595
WP_016560501.1	lcl|NZ_AOHH01000122.1_cds_WP_004449197.1_1299	28.431	204	595
WP_016560501.1	lcl|NZ_AOHH01000069.1_cds_WP_036062300.1_612	23.729	236	595
WP_016560501.1	lcl|NZ_AOHH01000033.1_cds_WP_004448059.1_273	26.906	223	595
WP_016560501.1	lcl|NZ_AOHH01000033.1_cds_WP_004448059.1_273	27.723	202	595
WP_016560501.1	lcl|NZ_AOHH01000189.1_cds_WP_004419789.1_2121	26.860	242	595
WP_016560501.1	lcl|NZ_AOHH01000277.1_cds_WP_004451115.1_3290	22.907	227	595
WP_016560501.1	lcl|NZ_AOHH01000047.1_cds_WP_004448223.1_395	23.853	218	595
WP_016560501.1	lcl|NZ_AOHH01000226.1_cds_WP_004450332.1_2470	25.000	256	595
WP_016560501.1	lcl|NZ_AOHH01000044.1_cds_WP_002148954.1_353	26.147	218	595
WP_016560501.1	lcl|NZ_AOHH01000203.1_cds_WP_004434924.1_2271	24.597	248	595
WP_016560501.1	lcl|NZ_AOHH01000199.1_cds_WP_004450130.1_2244	22.500	240	595
WP_016560501.1	lcl|NZ_AOHH01000274.1_cds_WP_036064170.1_3195	23.982	221	595
WP_016560501.1	lcl|NZ_AOHH01000274.1_cds_WP_036064170.1_3195	24.255	235	595
WP_016560501.1	lcl|NZ_AOHH01000069.1_cds_WP_085986309.1_615	23.958	192	595
WP_016560501.1	lcl|NZ_AOHH01000245.1_cds_WP_036063888.1_2721	96.471	595	595
WP_016560501.1	lcl|NZ_AOHH01000226.1_cds_WP_082287632.1_2474	33.244	373	595
WP_016560501.1	lcl|NZ_AOHH01000109.1_cds_WP_004449060.1_1156	34.496	258	595
WP_016560501.1	lcl|NZ_AOHH01000024.1_cds_WP_004447976.1_180	32.787	244	595
WP_016560501.1	lcl|NZ_AOHH01000087.1_cds_WP_004426570.1_848	33.182	220	595
WP_016560501.1	lcl|NZ_AOHH01000091.1_cds_WP_004419478.1_912	29.302	215	595
WP_016560501.1	lcl|NZ_AOHH01000136.1_cds_WP_036063094.1_1579	26.891	238	595
WP_016560501.1	lcl|NZ_AOHH01000282.1_cds_WP_004451265.1_3444	28.049	246	595
WP_016560501.1	lcl|NZ_AOHH01000279.1_cds_WP_004451168.1_3343	29.545	220	595
WP_016560501.1	lcl|NZ_AOHH01000049.1_cds_WP_002147909.1_421	28.000	225	595
WP_016560501.1	lcl|NZ_AOHH01000295.1_cds_WP_004451431.1_3561	29.231	195	595
WP_016560501.1	lcl|NZ_AOHH01000199.1_cds_WP_004421780.1_2245	28.745	247	595
WP_016560501.1	lcl|NZ_AOHH01000261.1_cds_WP_004450907.1_3052	22.727	264	595
WP_016560501.1	lcl|NZ_AOHH01000192.1_cds_WP_004450087.1_2174	25.333	225	595
WP_016560501.1	lcl|NZ_AOHH01000122.1_cds_WP_004449197.1_1299	28.431	204	595
WP_016560501.1	lcl|NZ_AOHH01000069.1_cds_WP_036062300.1_612	23.729	236	595
WP_016560501.1	lcl|NZ_AOHH01000033.1_cds_WP_004448059.1_273	26.906	223	595
WP_016560501.1	lcl|NZ_AOHH01000033.1_cds_WP_004448059.1_273	27.723	202	595
WP_016560501.1	lcl|NZ_AOHH01000189.1_cds_WP_004419789.1_2121	26.860	242	595
WP_016560501.1	lcl|NZ_AOHH01000277.1_cds_WP_004451115.1_3290	22.907	227	595
WP_016560501.1	lcl|NZ_AOHH01000047.1_cds_WP_004448223.1_395	23.853	218	595
WP_016560501.1	lcl|NZ_AOHH01000226.1_cds_WP_004450332.1_2470	25.000	256	595
WP_016560501.1	lcl|NZ_AOHH01000044.1_cds_WP_002148954.1_353	26.147	218	595
WP_016560501.1	lcl|NZ_AOHH01000203.1_cds_WP_004434924.1_2271	24.597	248	595
WP_016560501.1	lcl|NZ_AOHH01000199.1_cds_WP_004450130.1_2244	22.500	240	595
