WP_004753574.1	lcl|NZ_JQQQ01000081.1_cds_WP_000340715.1_1951	94.186	86	106
WP_004755091.1	lcl|NZ_JQQQ01000081.1_cds_WP_000410273.1_1950	96.815	314	314
WP_004755091.1	lcl|NZ_JQQQ01000041.1_cds_WP_000744700.1_1229	24.471	331	314
WP_004755091.1	lcl|NZ_JQQQ01000081.1_cds_WP_061226680.1_1947	26.866	268	314
WP_004755091.1	lcl|NZ_JQQQ01000076.1_cds_WP_000723090.1_1859	22.917	288	314
WP_004777161.1	lcl|NZ_JQQQ01000081.1_cds_WP_000604524.1_1949	94.247	365	365
WP_004766667.1	lcl|NZ_JQQQ01000081.1_cds_WP_000884059.1_1948	96.757	185	185
WP_004766667.1	lcl|NZ_JQQQ01000014.1_cds_WP_000351733.1_406	40.714	140	185
WP_004755430.1	lcl|NZ_JQQQ01000081.1_cds_WP_061226680.1_1947	98.480	329	329
WP_004755430.1	lcl|NZ_JQQQ01000041.1_cds_WP_000744700.1_1229	32.381	315	329
WP_004755430.1	lcl|NZ_JQQQ01000076.1_cds_WP_000723090.1_1859	31.045	335	329
WP_004755430.1	lcl|NZ_JQQQ01000027.1_cds_WP_002072074.1_869	31.613	310	329
WP_004755430.1	lcl|NZ_JQQQ01000053.1_cds_WP_000649924.1_1501	29.573	328	329
WP_004755430.1	lcl|NZ_JQQQ01000143.1_cds_WP_000709513.1_3053	29.730	333	329
WP_004755430.1	lcl|NZ_JQQQ01000027.1_cds_WP_000688698.1_889	29.455	275	329
WP_004755430.1	lcl|NZ_JQQQ01000081.1_cds_WP_001067557.1_1944	27.541	305	329
WP_004755430.1	lcl|NZ_JQQQ01000076.1_cds_WP_000475904.1_1842	27.372	274	329
WP_004755430.1	lcl|NZ_JQQQ01000081.1_cds_WP_000410273.1_1950	26.101	318	329
WP_004755430.1	lcl|NZ_JQQQ01000128.1_cds_WP_017858396.1_2789	29.057	265	329
WP_004755430.1	lcl|NZ_JQQQ01000102.1_cds_WP_002105505.1_2307	24.699	332	329
WP_004755430.1	lcl|NZ_JQQQ01000081.1_cds_WP_000378097.1_1927	24.419	172	329
WP_004758405.1	lcl|NZ_JQQQ01000081.1_cds_WP_000774260.1_1946	94.007	267	267
WP_004758405.1	lcl|NZ_JQQQ01000076.1_cds_WP_000842260.1_1860	26.842	190	267
WP_004758405.1	lcl|NZ_JQQQ01000141.1_cds_WP_000667727.1_3039	30.909	110	267
WP_004758405.1	lcl|NZ_JQQQ01000036.1_cds_WP_000805357.1_1105	27.660	188	267
WP_016748627.1	lcl|NZ_JQQQ01000081.1_cds_WP_000612794.1_1945	97.053	509	509
WP_016748627.1	lcl|NZ_JQQQ01000089.1_cds_WP_000291578.1_2056	27.469	324	509
WP_016748627.1	lcl|NZ_JQQQ01000089.1_cds_WP_000364507.1_2057	31.111	90	509
WP_016748627.1	lcl|NZ_JQQQ01000081.1_cds_WP_000612794.1_1945	97.053	509	509
WP_016748627.1	lcl|NZ_JQQQ01000089.1_cds_WP_000291578.1_2056	27.469	324	509
WP_016748627.1	lcl|NZ_JQQQ01000089.1_cds_WP_000364507.1_2057	31.111	90	509
WP_004755319.1	lcl|NZ_JQQQ01000081.1_cds_WP_001067557.1_1944	96.667	330	330
WP_004755319.1	lcl|NZ_JQQQ01000081.1_cds_WP_061226680.1_1947	29.316	307	330
WP_004755319.1	lcl|NZ_JQQQ01000027.1_cds_WP_002072074.1_869	25.000	272	330
WP_004755319.1	lcl|NZ_JQQQ01000041.1_cds_WP_000744700.1_1229	26.266	316	330
WP_004755319.1	lcl|NZ_JQQQ01000076.1_cds_WP_000723090.1_1859	24.925	333	330
WP_004755319.1	lcl|NZ_JQQQ01000102.1_cds_WP_002105505.1_2307	27.490	251	330
WP_004755319.1	lcl|NZ_JQQQ01000053.1_cds_WP_000649924.1_1501	29.644	253	330
WP_004755319.1	lcl|NZ_JQQQ01000027.1_cds_WP_000688698.1_889	24.887	221	330
WP_004754883.1	lcl|NZ_JQQQ01000081.1_cds_WP_001198107.1_1943	95.902	366	366
WP_004754883.1	lcl|NZ_JQQQ01000081.1_cds_WP_000608292.1_1942	39.726	365	366
WP_004754883.1	lcl|NZ_JQQQ01000076.1_cds_WP_000575178.1_1853	34.262	359	366
WP_004754883.1	lcl|NZ_JQQQ01000081.1_cds_WP_061226678.1_1926	31.937	382	366
WP_004754883.1	lcl|NZ_JQQQ01000027.1_cds_WP_001281953.1_905	28.232	379	366
WP_004754883.1	lcl|NZ_JQQQ01000081.1_cds_WP_017857903.1_1932	33.148	359	366
WP_004754883.1	lcl|NZ_JQQQ01000187.1_cds_WP_000538755.1_3490	29.412	357	366
WP_004754883.1	lcl|NZ_JQQQ01000110.1_cds_WP_001982414.1_2452	31.579	190	366
WP_016560370.1	lcl|NZ_JQQQ01000081.1_cds_WP_000608292.1_1942	96.458	367	367
WP_016560370.1	lcl|NZ_JQQQ01000081.1_cds_WP_001198107.1_1943	39.178	365	367
WP_016560370.1	lcl|NZ_JQQQ01000076.1_cds_WP_000575178.1_1853	36.043	369	367
WP_016560370.1	lcl|NZ_JQQQ01000081.1_cds_WP_061226678.1_1926	31.421	366	367
WP_016560370.1	lcl|NZ_JQQQ01000187.1_cds_WP_000538755.1_3490	31.649	376	367
WP_016560370.1	lcl|NZ_JQQQ01000081.1_cds_WP_017857903.1_1932	35.692	325	367
WP_016560370.1	lcl|NZ_JQQQ01000027.1_cds_WP_001281953.1_905	30.423	378	367
WP_016560370.1	lcl|NZ_JQQQ01000110.1_cds_WP_001982414.1_2452	25.140	358	367
WP_004755296.1	lcl|NZ_JQQQ01000081.1_cds_WP_000689747.1_1941	91.176	544	544
WP_004755296.1	lcl|NZ_JQQQ01000081.1_cds_WP_000689747.1_1941	91.176	544	544
WP_002740998.1	lcl|NZ_JQQQ01000081.1_cds_WP_000342716.1_1940	94.717	265	265
WP_002740998.1	lcl|NZ_JQQQ01000050.1_cds_WP_001002662.1_1399	46.091	243	265
WP_004777170.1	lcl|NZ_JQQQ01000081.1_cds_WP_001246618.1_1939	92.581	310	310
WP_004777170.1	lcl|NZ_JQQQ01000137.1_cds_WP_000501205.1_2972	36.513	304	310
WP_004777170.1	lcl|NZ_JQQQ01000034.1_cds_WP_001183723.1_1028	26.471	306	310
WP_004777170.1	lcl|NZ_JQQQ01000065.1_cds_WP_000279894.1_1689	23.282	262	310
WP_004777170.1	lcl|NZ_JQQQ01000081.1_cds_WP_001246618.1_1939	92.581	310	310
WP_004777170.1	lcl|NZ_JQQQ01000137.1_cds_WP_000501205.1_2972	36.513	304	310
WP_004777170.1	lcl|NZ_JQQQ01000034.1_cds_WP_001183723.1_1028	26.471	306	310
WP_004777170.1	lcl|NZ_JQQQ01000065.1_cds_WP_000279894.1_1689	23.282	262	310
WP_004754589.1	lcl|NZ_JQQQ01000081.1_cds_WP_000479982.1_1938	94.318	264	264
WP_002733551.1	lcl|NZ_JQQQ01000081.1_cds_WP_000715958.1_1937	96.124	129	130
