WP_004753574.1	lcl|NZ_RQGN01000071.1_cds_WP_100762083.1_647	91.860	86	106
WP_004755091.1	lcl|NZ_RQGN01000071.1_cds_WP_135671424.1_648	90.127	314	314
WP_004755091.1	lcl|NZ_RQGN01000013.1_cds_WP_135669626.1_460	23.006	326	314
WP_004755091.1	lcl|NZ_RQGN01000071.1_cds_WP_135671478.1_711	23.214	336	314
WP_004755091.1	lcl|NZ_RQGN01000071.1_cds_WP_135671436.1_661	23.669	169	314
WP_004755091.1	lcl|NZ_RQGN01000001.1_cds_WP_135669201.1_4074	22.353	170	314
WP_004766667.1	lcl|NZ_RQGN01000002.1_cds_WP_135669244.1_2112	35.260	173	185
WP_004755430.1	lcl|NZ_RQGN01000013.1_cds_WP_135669626.1_460	31.111	315	329
WP_004755430.1	lcl|NZ_RQGN01000071.1_cds_WP_135671478.1_711	30.838	334	329
WP_004755430.1	lcl|NZ_RQGN01000048.1_cds_WP_210413268.1_2769	32.903	310	329
WP_004755430.1	lcl|NZ_RQGN01000071.1_cds_WP_135671436.1_661	32.119	302	329
WP_004755430.1	lcl|NZ_RQGN01000010.1_cds_WP_100762933.1_1917	29.595	321	329
WP_004755430.1	lcl|NZ_RQGN01000012.1_cds_WP_100762356.1_911	29.394	330	329
WP_004755430.1	lcl|NZ_RQGN01000003.1_cds_WP_135669291.1_755	25.220	341	329
WP_004755430.1	lcl|NZ_RQGN01000108.1_cds_WP_135672657.1_1101	28.807	243	329
WP_004755430.1	lcl|NZ_RQGN01000071.1_cds_WP_135671459.1_688	22.830	311	329
WP_004755430.1	lcl|NZ_RQGN01000046.1_cds_WP_135670890.1_3932	31.111	135	329
WP_004755430.1	lcl|NZ_RQGN01000071.1_cds_WP_135671424.1_648	25.316	316	329
WP_004755430.1	lcl|NZ_RQGN01000001.1_cds_WP_135669201.1_4074	28.571	168	329
WP_004755430.1	lcl|NZ_RQGN01000110.1_cds_WP_135672734.1_2177	26.515	264	329
WP_004755430.1	lcl|NZ_RQGN01000071.1_cds_WP_100761800.1_696	26.744	172	329
