WP_004753574.1	lcl|NZ_JADDXL010000008.1_cds_WP_002725873.1_3286	89.535	86	106
WP_004755091.1	lcl|NZ_JADDXL010000008.1_cds_WP_002733579.1_3287	92.994	314	314
WP_004755091.1	lcl|NZ_JADDXL010000013.1_cds_WP_002722638.1_357	22.936	327	314
WP_004755091.1	lcl|NZ_JADDXL010000008.1_cds_WP_002733534.1_3290	26.493	268	314
WP_004755091.1	lcl|NZ_JADDXL010000008.1_cds_WP_002740024.1_3381	23.843	281	314
WP_004755091.1	lcl|NZ_JADDXL010000021.1_cds_WP_002743770.1_1255	22.941	170	314
WP_004755091.1	lcl|NZ_JADDXL010000002.1_cds_WP_002728309.1_1813	27.586	203	314
WP_004755091.1	lcl|NZ_JADDXL010000008.1_cds_WP_016749081.1_3319	24.503	151	314
WP_004777161.1	lcl|NZ_JADDXL010000008.1_cds_WP_026054882.1_3288	86.575	365	365
WP_004766667.1	lcl|NZ_JADDXL010000008.1_cds_WP_002733646.1_3289	96.757	185	185
WP_004766667.1	lcl|NZ_JADDXL010000001.1_cds_WP_002721790.1_1038	34.337	166	185
WP_004755430.1	lcl|NZ_JADDXL010000008.1_cds_WP_002733534.1_3290	97.872	329	329
WP_004755430.1	lcl|NZ_JADDXL010000013.1_cds_WP_002722638.1_357	30.159	315	329
WP_004755430.1	lcl|NZ_JADDXL010000008.1_cds_WP_002740024.1_3381	31.157	337	329
WP_004755430.1	lcl|NZ_JADDXL010000002.1_cds_WP_002728309.1_1813	30.868	311	329
WP_004755430.1	lcl|NZ_JADDXL010000021.1_cds_WP_002743770.1_1255	27.566	341	329
WP_004755430.1	lcl|NZ_JADDXL010000002.1_cds_WP_002728316.1_1810	28.485	330	329
WP_004755430.1	lcl|NZ_JADDXL010000008.1_cds_WP_002733638.1_3327	27.941	340	329
WP_004755430.1	lcl|NZ_JADDXL010000006.1_cds_WP_002741146.1_3143	29.487	312	329
WP_004755430.1	lcl|NZ_JADDXL010000008.1_cds_WP_002733546.1_3356	26.667	270	329
WP_004755430.1	lcl|NZ_JADDXL010000008.1_cds_WP_002740721.1_3293	28.387	310	329
WP_004755430.1	lcl|NZ_JADDXL010000006.1_cds_WP_002732331.1_3054	26.254	339	329
WP_004755430.1	lcl|NZ_JADDXL010000008.1_cds_WP_002744551.1_3321	29.889	271	329
WP_004755430.1	lcl|NZ_JADDXL010000008.1_cds_WP_002733698.1_3364	26.642	274	329
WP_004755430.1	lcl|NZ_JADDXL010000008.1_cds_WP_002733579.1_3287	27.309	249	329
WP_004755430.1	lcl|NZ_JADDXL010000008.1_cds_WP_016749081.1_3319	23.975	317	329
WP_004755430.1	lcl|NZ_JADDXL010000051.1_cds_WP_002740236.1_2800	26.217	267	329
