WP_004753574.1	lcl|NZ_AOGY02000051.1_cds_WP_002983174.1_1829	60.563	71	106
WP_004755091.1	lcl|NZ_AOGY02000051.1_cds_WP_002982922.1_1828	80.000	310	314
WP_004755091.1	lcl|NZ_AOGY02000007.1_cds_WP_002976093.1_3828	28.115	313	314
WP_004755091.1	lcl|NZ_AOGY02000070.1_cds_WP_002988752.1_678	22.531	324	314
WP_004755091.1	lcl|NZ_AOGY02000039.1_cds_WP_002980664.1_2330	22.680	194	314
WP_004766667.1	lcl|NZ_AOGY02000051.1_cds_WP_002982621.1_1811	29.268	164	185
WP_004766667.1	lcl|NZ_AOGY02000065.1_cds_WP_002987403.1_966	30.636	173	185
WP_004755430.1	lcl|NZ_AOGY02000051.1_cds_WP_002983227.1_1785	31.962	316	329
WP_004755430.1	lcl|NZ_AOGY02000070.1_cds_WP_002988752.1_678	31.210	314	329
WP_004755430.1	lcl|NZ_AOGY02000014.1_cds_WP_002976825.1_3574	29.677	310	329
WP_004755430.1	lcl|NZ_AOGY02000039.1_cds_WP_002980664.1_2330	29.032	341	329
WP_004755430.1	lcl|NZ_AOGY02000007.1_cds_WP_002976093.1_3828	28.435	313	329
WP_004755430.1	lcl|NZ_AOGY02000014.1_cds_WP_002976810.1_3399	26.875	320	329
WP_004755430.1	lcl|NZ_AOGY02000051.1_cds_WP_002982626.1_1800	26.296	270	329
WP_004755430.1	lcl|NZ_AOGY02000051.1_cds_WP_002982922.1_1828	26.582	316	329
WP_004755430.1	lcl|NZ_AOGY02000061.1_cds_WP_002985453.1_1322	29.249	253	329
WP_004755430.1	lcl|NZ_AOGY02000051.1_cds_WP_002982416.1_1780	25.912	274	329
WP_004755430.1	lcl|NZ_AOGY02000051.1_cds_WP_002982668.1_1779	22.353	255	329
WP_004755430.1	lcl|NZ_AOGY02000039.1_cds_WP_198288770.1_2341	26.840	231	329
WP_004755430.1	lcl|NZ_AOGY02000062.1_cds_WP_002986389.1_1205	23.622	254	329
WP_004755430.1	lcl|NZ_AOGY02000051.1_cds_WP_002982959.1_1747	24.809	262	329
WP_004755430.1	lcl|NZ_AOGY02000070.1_cds_WP_002988390.1_625	29.719	249	329
WP_004755430.1	lcl|NZ_AOGY02000051.1_cds_WP_002982783.1_1790	33.333	84	329
WP_004755430.1	lcl|NZ_AOGY02000061.1_cds_WP_002985415.1_1330	24.800	125	329
WP_004758405.1	lcl|NZ_AOGY02000051.1_cds_WP_002982350.1_1788	24.681	235	267
WP_004758405.1	lcl|NZ_AOGY02000051.1_cds_WP_002982282.1_1686	24.138	261	267
WP_004758405.1	lcl|NZ_AOGY02000051.1_cds_WP_157356625.1_1814	26.816	179	267
WP_004758405.1	lcl|NZ_AOGY02000014.1_cds_WP_083901906.1_3464	27.485	171	267
WP_004758405.1	lcl|NZ_AOGY02000039.1_cds_WP_002980730.1_2329	28.497	193	267
