WP_004753574.1	lcl|NZ_JQQU01000007.1_cds_WP_000340715.1_199	94.186	86	106
WP_004755091.1	lcl|NZ_JQQU01000007.1_cds_WP_000410273.1_200	96.815	314	314
WP_004755091.1	lcl|NZ_JQQU01000051.1_cds_WP_000744704.1_1616	23.853	327	314
WP_004755091.1	lcl|NZ_JQQU01000007.1_cds_WP_000646251.1_203	26.866	268	314
WP_004755091.1	lcl|NZ_JQQU01000007.1_cds_WP_000723086.1_270	22.917	288	314
WP_004777161.1	lcl|NZ_JQQU01000007.1_cds_WP_000604524.1_201	94.247	365	365
WP_004766667.1	lcl|NZ_JQQU01000007.1_cds_WP_000884059.1_202	96.757	185	185
WP_004766667.1	lcl|NZ_JQQU01000034.1_cds_WP_000351733.1_996	40.714	140	185
WP_004755430.1	lcl|NZ_JQQU01000007.1_cds_WP_000646251.1_203	98.176	329	329
WP_004755430.1	lcl|NZ_JQQU01000051.1_cds_WP_000744704.1_1616	32.381	315	329
WP_004755430.1	lcl|NZ_JQQU01000007.1_cds_WP_000723086.1_270	30.448	335	329
WP_004755430.1	lcl|NZ_JQQU01000085.1_cds_WP_002072074.1_2316	31.613	310	329
WP_004755430.1	lcl|NZ_JQQU01000043.1_cds_WP_000649924.1_1410	29.573	328	329
WP_004755430.1	lcl|NZ_JQQU01000127.1_cds_WP_000709513.1_3018	29.730	333	329
WP_004755430.1	lcl|NZ_JQQU01000085.1_cds_WP_000688695.1_2296	29.091	275	329
WP_004755430.1	lcl|NZ_JQQU01000007.1_cds_WP_001067557.1_206	27.541	305	329
WP_004755430.1	lcl|NZ_JQQU01000007.1_cds_WP_000475904.1_253	27.372	274	329
WP_004755430.1	lcl|NZ_JQQU01000007.1_cds_WP_000410273.1_200	26.101	318	329
WP_004755430.1	lcl|NZ_JQQU01000011.1_cds_WP_001074785.1_366	29.057	265	329
WP_004755430.1	lcl|NZ_JQQU01000003.1_cds_WP_002105505.1_126	24.699	332	329
WP_004755430.1	lcl|NZ_JQQU01000007.1_cds_WP_000378097.1_223	24.419	172	329
WP_004758405.1	lcl|NZ_JQQU01000007.1_cds_WP_000774262.1_204	93.633	267	267
WP_004758405.1	lcl|NZ_JQQU01000007.1_cds_WP_000842260.1_271	26.842	190	267
WP_004758405.1	lcl|NZ_JQQU01000176.1_cds_WP_000667727.1_3541	30.909	110	267
WP_004758405.1	lcl|NZ_JQQU01000030.1_cds_WP_000805357.1_807	27.660	188	267
WP_016748627.1	lcl|NZ_JQQU01000007.1_cds_WP_000602734.1_205	96.857	509	509
WP_016748627.1	lcl|NZ_JQQU01000037.1_cds_WP_000291581.1_1073	27.469	324	509
WP_016748627.1	lcl|NZ_JQQU01000037.1_cds_WP_000364504.1_1074	31.111	90	509
WP_016748627.1	lcl|NZ_JQQU01000007.1_cds_WP_000602734.1_205	96.857	509	509
WP_016748627.1	lcl|NZ_JQQU01000037.1_cds_WP_000291581.1_1073	27.469	324	509
WP_016748627.1	lcl|NZ_JQQU01000037.1_cds_WP_000364504.1_1074	31.111	90	509
WP_004755319.1	lcl|NZ_JQQU01000007.1_cds_WP_001067557.1_206	96.667	330	330
WP_004755319.1	lcl|NZ_JQQU01000007.1_cds_WP_000646251.1_203	29.316	307	330
WP_004755319.1	lcl|NZ_JQQU01000085.1_cds_WP_002072074.1_2316	25.000	272	330
WP_004755319.1	lcl|NZ_JQQU01000051.1_cds_WP_000744704.1_1616	26.266	316	330
WP_004755319.1	lcl|NZ_JQQU01000007.1_cds_WP_000723086.1_270	24.925	333	330
WP_004755319.1	lcl|NZ_JQQU01000003.1_cds_WP_002105505.1_126	27.490	251	330
WP_004755319.1	lcl|NZ_JQQU01000043.1_cds_WP_000649924.1_1410	29.644	253	330
WP_004755319.1	lcl|NZ_JQQU01000085.1_cds_WP_000688695.1_2296	25.792	221	330
WP_004754883.1	lcl|NZ_JQQU01000007.1_cds_WP_001198107.1_207	95.902	366	366
WP_004754883.1	lcl|NZ_JQQU01000007.1_cds_WP_000608295.1_208	40.000	365	366
WP_004754883.1	lcl|NZ_JQQU01000007.1_cds_WP_000575178.1_264	34.262	359	366
