WP_004753574.1	lcl|NZ_JADDXC010000022.1_cds_WP_002725873.1_1045	89.535	86	106
WP_004755091.1	lcl|NZ_JADDXC010000022.1_cds_WP_011669917.1_1046	92.903	310	314
WP_004755091.1	lcl|NZ_JADDXC010000023.1_cds_WP_011671202.1_1089	22.630	327	314
WP_004755091.1	lcl|NZ_JADDXC010000057.1_cds_WP_011669955.1_2453	22.302	278	314
WP_004755091.1	lcl|NZ_JADDXC010000057.1_cds_WP_011669957.1_2451	25.294	170	314
WP_004755091.1	lcl|NZ_JADDXC010000059.1_cds_WP_011669973.1_2497	23.488	281	314
WP_004755091.1	lcl|NZ_JADDXC010000092.1_cds_WP_011670813.1_3299	22.941	170	314
WP_004755091.1	lcl|NZ_JADDXC010000038.1_cds_WP_011670961.1_1721	27.586	203	314
WP_004766667.1	lcl|NZ_JADDXC010000001.1_cds_WP_002750963.1_860	34.337	166	185
WP_004766667.1	lcl|NZ_JADDXC010000022.1_cds_WP_011669938.1_1077	34.463	177	185
WP_004755430.1	lcl|NZ_JADDXC010000057.1_cds_WP_011669955.1_2453	31.153	321	329
WP_004755430.1	lcl|NZ_JADDXC010000023.1_cds_WP_011671202.1_1089	30.794	315	329
WP_004755430.1	lcl|NZ_JADDXC010000059.1_cds_WP_011669973.1_2497	31.642	335	329
WP_004755430.1	lcl|NZ_JADDXC010000038.1_cds_WP_011670961.1_1721	31.190	311	329
WP_004755430.1	lcl|NZ_JADDXC010000057.1_cds_WP_011669957.1_2451	28.852	305	329
WP_004755430.1	lcl|NZ_JADDXC010000092.1_cds_WP_011670813.1_3299	27.566	341	329
WP_004755430.1	lcl|NZ_JADDXC010000038.1_cds_WP_002754065.1_1718	28.485	330	329
WP_004755430.1	lcl|NZ_JADDXC010000021.1_cds_WP_011671143.1_999	30.351	313	329
WP_004755430.1	lcl|NZ_JADDXC010000002.1_cds_WP_011671074.1_1413	25.148	338	329
WP_004755430.1	lcl|NZ_JADDXC010000022.1_cds_WP_011669917.1_1046	27.711	249	329
WP_004755430.1	lcl|NZ_JADDXC010000011.1_cds_WP_017859386.1_217	26.217	267	329
WP_004755430.1	lcl|NZ_JADDXC010000057.1_cds_WP_011669959.1_2449	27.854	219	329
WP_004755430.1	lcl|NZ_JADDXC010000055.1_cds_WP_011669202.1_2405	24.629	337	329
WP_004758405.1	lcl|NZ_JADDXC010000057.1_cds_WP_011669956.1_2452	26.840	231	267
WP_004758405.1	lcl|NZ_JADDXC010000059.1_cds_WP_011669974.1_2496	26.455	189	267
WP_004758405.1	lcl|NZ_JADDXC010000035.1_cds_WP_011670832.1_1618	32.727	110	267
WP_004758405.1	lcl|NZ_JADDXC010000085.1_cds_WP_002766579.1_3157	26.882	186	267
WP_004758405.1	lcl|NZ_JADDXC010000092.1_cds_WP_011670812.1_3298	25.806	186	267
WP_016748627.1	lcl|NZ_JADDXC010000017.1_cds_WP_011670269.1_630	27.217	327	509
WP_016748627.1	lcl|NZ_JADDXC010000017.1_cds_WP_002751286.1_631	31.111	90	509
WP_016748627.1	lcl|NZ_JADDXC010000017.1_cds_WP_011670269.1_630	27.217	327	509
WP_016748627.1	lcl|NZ_JADDXC010000017.1_cds_WP_002751286.1_631	31.111	90	509
WP_004755319.1	lcl|NZ_JADDXC010000038.1_cds_WP_011670961.1_1721	26.007	273	330
WP_004755319.1	lcl|NZ_JADDXC010000057.1_cds_WP_011669955.1_2453	23.273	275	330
WP_004755319.1	lcl|NZ_JADDXC010000023.1_cds_WP_011671202.1_1089	28.369	282	330
