WP_004753574.1	lcl|NZ_JASEXO010000008.1_cds_WP_004462903.1_1412	93.023	86	106
WP_004755091.1	lcl|NZ_JASEXO010000008.1_cds_WP_004464977.1_1411	92.903	310	314
WP_004755091.1	lcl|NZ_JASEXO010000001.1_cds_WP_282966532.1_281	24.383	324	314
WP_004755091.1	lcl|NZ_JASEXO010000030.1_cds_WP_004464967.1_2814	23.656	279	314
WP_004755091.1	lcl|NZ_JASEXO010000002.1_cds_WP_004487738.1_399	24.398	332	314
WP_004755091.1	lcl|NZ_JASEXO010000030.1_cds_WP_004465002.1_2812	25.294	170	314
WP_004755091.1	lcl|NZ_JASEXO010000031.1_cds_WP_004472379.1_2845	25.967	181	314
WP_004766667.1	lcl|NZ_JASEXO010000003.1_cds_WP_004460143.1_813	35.714	154	185
WP_004766667.1	lcl|NZ_JASEXO010000030.1_cds_WP_004475196.1_2831	35.593	177	185
WP_004755430.1	lcl|NZ_JASEXO010000030.1_cds_WP_004464967.1_2814	32.087	321	329
WP_004755430.1	lcl|NZ_JASEXO010000002.1_cds_WP_004461234.1_633	32.476	311	329
WP_004755430.1	lcl|NZ_JASEXO010000001.1_cds_WP_282966532.1_281	29.524	315	329
WP_004755430.1	lcl|NZ_JASEXO010000031.1_cds_WP_004472379.1_2845	31.045	335	329
WP_004755430.1	lcl|NZ_JASEXO010000030.1_cds_WP_004465002.1_2812	30.164	305	329
WP_004755430.1	lcl|NZ_JASEXO010000002.1_cds_WP_004487738.1_399	30.462	325	329
WP_004755430.1	lcl|NZ_JASEXO010000002.1_cds_WP_004467290.1_636	28.882	322	329
WP_004755430.1	lcl|NZ_JASEXO010000006.1_cds_WP_004466638.1_1223	27.010	311	329
WP_004755430.1	lcl|NZ_JASEXO010000001.1_cds_WP_016754659.1_39	26.087	345	329
WP_004755430.1	lcl|NZ_JASEXO010000008.1_cds_WP_004464977.1_1411	25.633	316	329
WP_004755430.1	lcl|NZ_JASEXO010000023.1_cds_WP_282967035.1_2525	27.273	264	329
WP_004755430.1	lcl|NZ_JASEXO010000030.1_cds_WP_004465101.1_2810	27.854	219	329
WP_004755430.1	lcl|NZ_JASEXO010000001.1_cds_WP_282966514.1_186	24.773	331	329
WP_004755430.1	lcl|NZ_JASEXO010000001.1_cds_WP_061205801.1_94	26.923	286	329
WP_004758405.1	lcl|NZ_JASEXO010000030.1_cds_WP_004465114.1_2813	26.724	232	267
WP_004758405.1	lcl|NZ_JASEXO010000006.1_cds_WP_282966753.1_1190	30.808	198	267
WP_004758405.1	lcl|NZ_JASEXO010000031.1_cds_WP_004475142.1_2846	26.842	190	267
WP_004758405.1	lcl|NZ_JASEXO010000002.1_cds_WP_016754360.1_604	26.882	186	267
WP_004758405.1	lcl|NZ_JASEXO010000006.1_cds_WP_282966774.1_1224	25.789	190	267
WP_016748627.1	lcl|NZ_JASEXO010000013.1_cds_WP_004463881.1_1899	27.607	326	509
WP_016748627.1	lcl|NZ_JASEXO010000013.1_cds_WP_004460640.1_1900	33.333	90	509
WP_016748627.1	lcl|NZ_JASEXO010000013.1_cds_WP_004463881.1_1899	27.607	326	509
WP_016748627.1	lcl|NZ_JASEXO010000013.1_cds_WP_004460640.1_1900	33.333	90	509
WP_004755319.1	lcl|NZ_JASEXO010000002.1_cds_WP_004461234.1_633	24.908	273	330
WP_004755319.1	lcl|NZ_JASEXO010000030.1_cds_WP_004464967.1_2814	22.909	275	330
WP_004755319.1	lcl|NZ_JASEXO010000001.1_cds_WP_282966532.1_281	28.261	276	330
WP_004755319.1	lcl|NZ_JASEXO010000031.1_cds_WP_004472379.1_2845	27.246	334	330
WP_004755319.1	lcl|NZ_JASEXO010000001.1_cds_WP_016754659.1_39	25.909	220	330
WP_004755319.1	lcl|NZ_JASEXO010000001.1_cds_WP_282966514.1_186	24.280	243	330
WP_004755319.1	lcl|NZ_JASEXO010000002.1_cds_WP_004487738.1_399	29.482	251	330
WP_004755319.1	lcl|NZ_JASEXO010000006.1_cds_WP_004466638.1_1223	27.143	140	330
WP_004755319.1	lcl|NZ_JASEXO010000023.1_cds_WP_282967035.1_2525	28.462	130	330
WP_004754883.1	lcl|NZ_JASEXO010000031.1_cds_WP_004462146.1_2838	32.558	344	366
WP_004754883.1	lcl|NZ_JASEXO010000006.1_cds_WP_004466571.1_1183	28.989	376	366
WP_004754883.1	lcl|NZ_JASEXO010000008.1_cds_WP_282966795.1_1401	33.876	307	366
WP_004754883.1	lcl|NZ_JASEXO010000008.1_cds_WP_004465299.1_1387	29.668	391	366
WP_004754883.1	lcl|NZ_JASEXO010000012.1_cds_WP_004465893.1_1820	31.025	361	366
WP_004754883.1	lcl|NZ_JASEXO010000008.1_cds_WP_004476552.1_1404	37.379	206	366
WP_004754883.1	lcl|NZ_JASEXO010000001.1_cds_WP_004460480.1_40	32.447	188	366
WP_016560370.1	lcl|NZ_JASEXO010000031.1_cds_WP_004462146.1_2838	35.429	350	367
WP_016560370.1	lcl|NZ_JASEXO010000012.1_cds_WP_004465893.1_1820	32.982	379	367
WP_016560370.1	lcl|NZ_JASEXO010000008.1_cds_WP_004465299.1_1387	31.452	372	367
WP_016560370.1	lcl|NZ_JASEXO010000006.1_cds_WP_004466571.1_1183	30.423	378	367
WP_016560370.1	lcl|NZ_JASEXO010000008.1_cds_WP_282966795.1_1401	32.872	289	367
WP_016560370.1	lcl|NZ_JASEXO010000008.1_cds_WP_004476552.1_1404	28.249	354	367
WP_016560370.1	lcl|NZ_JASEXO010000001.1_cds_WP_004460480.1_40	26.257	358	367
WP_002740998.1	lcl|NZ_JASEXO010000063.1_cds_WP_004472620.1_3421	46.091	243	265
WP_004777170.1	lcl|NZ_JASEXO010000043.1_cds_WP_004462784.1_3140	37.627	295	310
WP_004777170.1	lcl|NZ_JASEXO010000041.1_cds_WP_004466126.1_3105	26.623	308	310
WP_004777170.1	lcl|NZ_JASEXO010000026.1_cds_WP_004462208.1_2710	24.434	221	310
WP_004777170.1	lcl|NZ_JASEXO010000043.1_cds_WP_004462784.1_3140	37.627	295	310
WP_004777170.1	lcl|NZ_JASEXO010000041.1_cds_WP_004466126.1_3105	26.623	308	310
WP_004777170.1	lcl|NZ_JASEXO010000026.1_cds_WP_004462208.1_2710	24.434	221	310
WP_004777149.1	lcl|NZ_JASEXO010000025.1_cds_WP_004472978.1_2691	27.723	101	221
WP_162833666.1	lcl|NZ_JASEXO010000160.1_cds_WP_282967377.1_3756	88.302	265	265
WP_162833666.1	lcl|NZ_JASEXO010000042.1_cds_WP_032914633.1_3127	88.696	115	265
WP_162833666.1	lcl|NZ_JASEXO010000014.1_cds_WP_032926645.1_1950	86.087	115	265
WP_162833666.1	lcl|NZ_JASEXO010000158.1_cds_WP_100221459.1_3754	46.667	255	265
WP_162833666.1	lcl|NZ_JASEXO010000066.1_cds_WP_282967251.1_2630	92.593	81	265
WP_162833666.1	lcl|NZ_JASEXO010000039.1_cds_WP_282967140.1_3057	88.608	79	265
WP_162833666.1	lcl|NZ_JASEXO010000210.1_cds_WP_282967391.1_3806	93.243	74	265
WP_162833666.1	lcl|NZ_JASEXO010000068.1_cds_WP_046690694.1_3473	85.000	80	265
WP_162833666.1	lcl|NZ_JASEXO010000018.1_cds_WP_282966968.1_2240	82.500	80	265
WP_162833666.1	lcl|NZ_JASEXO010000042.1_cds_QMM87_RS15460_3107	90.385	52	265
WP_162833666.1	lcl|NZ_JASEXO010000044.1_cds_WP_346274827.1_3148	90.244	41	265
WP_162833666.1	lcl|NZ_JASEXO010000023.1_cds_WP_282967041.1_2575	80.000	45	265
WP_162833666.1	lcl|NZ_JASEXO010000026.1_cds_QMM87_RS13330_2707	88.889	36	265
WP_162833666.1	lcl|NZ_JASEXO010000024.1_cds_QMM87_RS12895_2576	88.889	36	265
WP_162833666.1	lcl|NZ_JASEXO010000060.1_cds_QMM87_RS16820_3382	87.879	33	265
WP_162833666.1	lcl|NZ_JASEXO010000027.1_cds_QMM87_RS13655_2673	87.879	33	265
WP_162833666.1	lcl|NZ_JASEXO010000145.1_cds_QMM87_RS18640_3734	87.500	32	265
WP_162833666.1	lcl|NZ_JASEXO010000059.1_cds_QMM87_RS16815_3381	87.500	32	265
WP_162833666.1	lcl|NZ_JASEXO010000078.1_cds_QMM87_RS17630_3533	84.848	33	265
WP_162833666.1	lcl|NZ_JASEXO010000039.1_cds_QMM87_RS15085_3032	84.848	33	265
WP_162833666.1	lcl|NZ_JASEXO010000117.1_cds_QMM87_RS18340_3674	87.097	31	265
WP_162833666.1	lcl|NZ_JASEXO010000100.1_cds_QMM87_RS18145_3636	87.097	31	265
WP_162833666.1	lcl|NZ_JASEXO010000037.1_cds_QMM87_RS14970_3008	87.097	31	265
WP_162833666.1	lcl|NZ_JASEXO010000088.1_cds_QMM87_RS17880_3583	56.364	55	265
WP_162833666.1	lcl|NZ_JASEXO010000088.1_cds_QMM87_RS17880_3583	29.310	58	265
WP_162833666.1	lcl|NZ_JASEXO010000088.1_cds_QMM87_RS17880_3583	28.788	132	265
WP_162833666.1	lcl|NZ_JASEXO010000092.1_cds_QMM87_RS17975_3602	79.412	34	265
WP_162833666.1	lcl|NZ_JASEXO010000016.1_cds_QMM87_RS19140_2102	86.667	30	265
WP_162833666.1	lcl|NZ_JASEXO010000062.1_cds_QMM87_RS17010_3419	92.308	26	265
WP_162833666.1	lcl|NZ_JASEXO010000130.1_cds_QMM87_RS18480_3702	92.308	26	265
WP_162833666.1	lcl|NZ_JASEXO010000014.1_cds_QMM87_RS09980_1990	91.667	24	265
WP_162833666.1	lcl|NZ_JASEXO010000065.1_cds_WP_346274831.1_3448	32.099	81	265
WP_162833666.1	lcl|NZ_JASEXO010000025.1_cds_QMM87_RS13165_2674	92.000	25	265
WP_162833666.1	lcl|NZ_JASEXO010000024.1_cds_QMM87_RS12910_2579	43.478	69	265
WP_162833666.1	lcl|NZ_JASEXO010000132.1_cds_WP_282967355.1_3704	95.238	21	265
WP_162833666.1	lcl|NZ_JASEXO010000160.1_cds_WP_282967377.1_3756	88.302	265	265
WP_162833666.1	lcl|NZ_JASEXO010000042.1_cds_WP_032914633.1_3127	88.696	115	265
WP_162833666.1	lcl|NZ_JASEXO010000014.1_cds_WP_032926645.1_1950	86.087	115	265
WP_162833666.1	lcl|NZ_JASEXO010000158.1_cds_WP_100221459.1_3754	46.667	255	265
WP_162833666.1	lcl|NZ_JASEXO010000066.1_cds_WP_282967251.1_2630	92.593	81	265
WP_162833666.1	lcl|NZ_JASEXO010000039.1_cds_WP_282967140.1_3057	88.608	79	265
WP_162833666.1	lcl|NZ_JASEXO010000210.1_cds_WP_282967391.1_3806	93.243	74	265
WP_162833666.1	lcl|NZ_JASEXO010000068.1_cds_WP_046690694.1_3473	85.000	80	265
WP_162833666.1	lcl|NZ_JASEXO010000018.1_cds_WP_282966968.1_2240	82.500	80	265
WP_162833666.1	lcl|NZ_JASEXO010000042.1_cds_QMM87_RS15460_3107	90.385	52	265
WP_162833666.1	lcl|NZ_JASEXO010000044.1_cds_WP_346274827.1_3148	90.244	41	265
WP_162833666.1	lcl|NZ_JASEXO010000023.1_cds_WP_282967041.1_2575	80.000	45	265
WP_162833666.1	lcl|NZ_JASEXO010000026.1_cds_QMM87_RS13330_2707	88.889	36	265
WP_162833666.1	lcl|NZ_JASEXO010000024.1_cds_QMM87_RS12895_2576	88.889	36	265
WP_162833666.1	lcl|NZ_JASEXO010000060.1_cds_QMM87_RS16820_3382	87.879	33	265
WP_162833666.1	lcl|NZ_JASEXO010000027.1_cds_QMM87_RS13655_2673	87.879	33	265
WP_162833666.1	lcl|NZ_JASEXO010000145.1_cds_QMM87_RS18640_3734	87.500	32	265
WP_162833666.1	lcl|NZ_JASEXO010000059.1_cds_QMM87_RS16815_3381	87.500	32	265
WP_162833666.1	lcl|NZ_JASEXO010000078.1_cds_QMM87_RS17630_3533	84.848	33	265
WP_162833666.1	lcl|NZ_JASEXO010000039.1_cds_QMM87_RS15085_3032	84.848	33	265
WP_162833666.1	lcl|NZ_JASEXO010000117.1_cds_QMM87_RS18340_3674	87.097	31	265
WP_162833666.1	lcl|NZ_JASEXO010000100.1_cds_QMM87_RS18145_3636	87.097	31	265
WP_162833666.1	lcl|NZ_JASEXO010000037.1_cds_QMM87_RS14970_3008	87.097	31	265
WP_162833666.1	lcl|NZ_JASEXO010000088.1_cds_QMM87_RS17880_3583	56.364	55	265
WP_162833666.1	lcl|NZ_JASEXO010000088.1_cds_QMM87_RS17880_3583	29.310	58	265
WP_162833666.1	lcl|NZ_JASEXO010000088.1_cds_QMM87_RS17880_3583	28.788	132	265
WP_162833666.1	lcl|NZ_JASEXO010000092.1_cds_QMM87_RS17975_3602	79.412	34	265
WP_162833666.1	lcl|NZ_JASEXO010000016.1_cds_QMM87_RS19140_2102	86.667	30	265
WP_162833666.1	lcl|NZ_JASEXO010000062.1_cds_QMM87_RS17010_3419	92.308	26	265
WP_162833666.1	lcl|NZ_JASEXO010000130.1_cds_QMM87_RS18480_3702	92.308	26	265
WP_162833666.1	lcl|NZ_JASEXO010000014.1_cds_QMM87_RS09980_1990	91.667	24	265
WP_162833666.1	lcl|NZ_JASEXO010000065.1_cds_WP_346274831.1_3448	32.099	81	265
WP_162833666.1	lcl|NZ_JASEXO010000025.1_cds_QMM87_RS13165_2674	92.000	25	265
WP_162833666.1	lcl|NZ_JASEXO010000024.1_cds_QMM87_RS12910_2579	43.478	69	265
WP_162833666.1	lcl|NZ_JASEXO010000132.1_cds_WP_282967355.1_3704	95.238	21	265
