WP_004753574.1	lcl|NZ_JADDXF010000045.1_cds_WP_000340715.1_2804	94.186	86	106
WP_004755091.1	lcl|NZ_JADDXF010000045.1_cds_WP_000410266.1_2805	96.497	314	314
WP_004755091.1	lcl|NZ_JADDXF010000015.1_cds_WP_000744698.1_613	24.471	331	314
WP_004755091.1	lcl|NZ_JADDXF010000045.1_cds_WP_000646254.1_2808	26.866	268	314
WP_004755091.1	lcl|NZ_JADDXF010000018.1_cds_WP_000723091.1_804	23.264	288	314
WP_004755091.1	lcl|NZ_JADDXF010000756.1_cds_WP_193826158.1_3877	25.478	157	314
WP_004777161.1	lcl|NZ_JADDXF010000045.1_cds_WP_000604525.1_2806	93.699	365	365
WP_004766667.1	lcl|NZ_JADDXF010000045.1_cds_WP_000884059.1_2807	96.757	185	185
WP_004766667.1	lcl|NZ_JADDXF010000005.1_cds_WP_000351733.1_3403	40.714	140	185
WP_004755430.1	lcl|NZ_JADDXF010000045.1_cds_WP_000646254.1_2808	97.568	329	329
WP_004755430.1	lcl|NZ_JADDXF010000015.1_cds_WP_000744698.1_613	32.381	315	329
WP_004755430.1	lcl|NZ_JADDXF010000018.1_cds_WP_000723091.1_804	30.746	335	329
WP_004755430.1	lcl|NZ_JADDXF010000016.1_cds_WP_002072074.1_710	31.613	310	329
WP_004755430.1	lcl|NZ_JADDXF010000002.1_cds_WP_000649924.1_1972	29.573	328	329
WP_004755430.1	lcl|NZ_JADDXF010000016.1_cds_WP_000709508.1_720	29.231	325	329
WP_004755430.1	lcl|NZ_JADDXF010000016.1_cds_WP_000688696.1_690	29.455	275	329
WP_004755430.1	lcl|NZ_JADDXF010000045.1_cds_WP_001067557.1_2811	27.541	305	329
WP_004755430.1	lcl|NZ_JADDXF010000756.1_cds_WP_193826158.1_3877	30.625	160	329
WP_004755430.1	lcl|NZ_JADDXF010000025.1_cds_WP_000475901.1_1620	27.132	258	329
WP_004755430.1	lcl|NZ_JADDXF010000045.1_cds_WP_000410266.1_2805	25.786	318	329
WP_004755430.1	lcl|NZ_JADDXF010000007.1_cds_WP_001074779.1_3999	28.679	265	329
WP_004755430.1	lcl|NZ_JADDXF010000006.1_cds_WP_001003560.1_3720	24.852	338	329
WP_004755430.1	lcl|NZ_JADDXF010000993.1_cds_WP_193826255.1_17	30.833	120	329
WP_004755430.1	lcl|NZ_JADDXF010000794.1_cds_WP_193826172.1_4077	28.704	108	329
