WP_004753574.1	lcl|NZ_AFKN01000218.1_cds_WP_000340715.1_1218	94.186	86	106
WP_004755091.1	lcl|NZ_AFKN01000218.1_cds_WP_000410273.1_1217	96.815	314	314
WP_004755091.1	lcl|NZ_AFKN01000006.1_cds_WP_000093099.1_3731	57.143	63	314
WP_004755091.1	lcl|NZ_AFKN01000064.1_cds_WP_000744700.1_3328	24.471	331	314
WP_004755091.1	lcl|NZ_AFKN01000218.1_cds_WP_000646250.1_1214	27.239	268	314
WP_004755091.1	lcl|NZ_AFKN01000386.1_cds_WP_000723090.1_87	22.917	288	314
WP_004755091.1	lcl|NZ_AFKN01000006.1_cds_WP_000600889.1_3740	24.194	186	314
WP_004777161.1	lcl|NZ_AFKN01000218.1_cds_WP_000604524.1_1216	94.247	365	365
WP_004766667.1	lcl|NZ_AFKN01000218.1_cds_WP_000884059.1_1215	96.757	185	185
WP_004766667.1	lcl|NZ_AFKN01000368.1_cds_WP_000351733.1_214	40.714	140	185
WP_004755430.1	lcl|NZ_AFKN01000218.1_cds_WP_000646250.1_1214	97.568	329	329
WP_004755430.1	lcl|NZ_AFKN01000064.1_cds_WP_000744700.1_3328	32.381	315	329
WP_004755430.1	lcl|NZ_AFKN01000386.1_cds_WP_000723090.1_87	31.045	335	329
WP_004755430.1	lcl|NZ_AFKN01000006.1_cds_WP_000600889.1_3740	31.677	322	329
WP_004755430.1	lcl|NZ_AFKN01000392.1_cds_WP_001984071.1_54	31.935	310	329
WP_004755430.1	lcl|NZ_AFKN01000363.1_cds_WP_000709511.1_292	29.730	333	329
WP_004755430.1	lcl|NZ_AFKN01000006.1_cds_WP_000601375.1_3767	25.000	300	329
WP_004755430.1	lcl|NZ_AFKN01000103.1_cds_WP_000688695.1_2402	29.091	275	329
WP_004755430.1	lcl|NZ_AFKN01000218.1_cds_WP_001067557.1_1211	27.541	305	329
WP_004755430.1	lcl|NZ_AFKN01000004.1_cds_WP_000475904.1_3779	27.372	274	329
WP_004755430.1	lcl|NZ_AFKN01000218.1_cds_WP_000410273.1_1217	26.101	318	329
WP_004755430.1	lcl|NZ_AFKN01000360.1_cds_WP_000649921.1_342	31.765	170	329
WP_004755430.1	lcl|NZ_AFKN01000362.1_cds_WP_001074785.1_326	29.057	265	329
WP_004755430.1	lcl|NZ_AFKN01000172.1_cds_WP_000563554.1_1378	30.556	108	329
WP_004755430.1	lcl|NZ_AFKN01000069.1_cds_WP_001003555.1_3174	25.148	338	329
WP_004755430.1	lcl|NZ_AFKN01000006.1_cds_WP_000487322.1_3765	26.994	326	329
WP_004758405.1	lcl|NZ_AFKN01000218.1_cds_WP_000774262.1_1213	93.633	267	267
