WP_004753574.1	lcl|NZ_ANMW01000134.1_cds_WP_000340715.1_2937	94.186	86	106
WP_004755091.1	lcl|NZ_ANMW01000134.1_cds_WP_000410273.1_2936	96.815	314	314
WP_004755091.1	lcl|NZ_ANMW01000131.1_cds_WP_000744700.1_2859	24.471	331	314
WP_004755091.1	lcl|NZ_ANMW01000134.1_cds_WP_000646250.1_2933	27.239	268	314
WP_004755091.1	lcl|NZ_ANMW01000127.1_cds_WP_000723092.1_2686	22.837	289	314
WP_004755091.1	lcl|NZ_ANMW01000127.1_cds_WP_001033107.1_2634	21.245	273	314
WP_004777161.1	lcl|NZ_ANMW01000134.1_cds_WP_001967810.1_2935	93.973	365	365
WP_004766667.1	lcl|NZ_ANMW01000134.1_cds_WP_000884059.1_2934	96.757	185	185
WP_004766667.1	lcl|NZ_ANMW01000094.1_cds_WP_000351733.1_2116	40.714	140	185
WP_004755430.1	lcl|NZ_ANMW01000134.1_cds_WP_000646250.1_2933	97.568	329	329
WP_004755430.1	lcl|NZ_ANMW01000131.1_cds_WP_000744700.1_2859	32.381	315	329
WP_004755430.1	lcl|NZ_ANMW01000127.1_cds_WP_000723092.1_2686	30.448	335	329
WP_004755430.1	lcl|NZ_ANMW01000206.1_cds_WP_001984071.1_3988	31.935	310	329
WP_004755430.1	lcl|NZ_ANMW01000134.1_cds_WP_000699346.1_2919	29.762	336	329
WP_004755430.1	lcl|NZ_ANMW01000080.1_cds_WP_000649923.1_1638	29.573	328	329
WP_004755430.1	lcl|NZ_ANMW01000156.1_cds_WP_000709513.1_3220	29.730	333	329
WP_004755430.1	lcl|NZ_ANMW01000054.1_cds_WP_000688696.1_948	29.455	275	329
WP_004755430.1	lcl|NZ_ANMW01000134.1_cds_WP_001067556.1_2930	27.541	305	329
WP_004755430.1	lcl|NZ_ANMW01000127.1_cds_WP_000475904.1_2669	27.372	274	329
WP_004755430.1	lcl|NZ_ANMW01000134.1_cds_WP_000410273.1_2936	26.101	318	329
WP_004755430.1	lcl|NZ_ANMW01000044.1_cds_WP_001074785.1_810	29.057	265	329
WP_004755430.1	lcl|NZ_ANMW01000127.1_cds_WP_001033107.1_2634	26.045	311	329
WP_004755430.1	lcl|NZ_ANMW01000107.1_cds_WP_001003557.1_2295	25.000	332	329
WP_004758405.1	lcl|NZ_ANMW01000134.1_cds_WP_000774256.1_2932	93.633	267	267
WP_004758405.1	lcl|NZ_ANMW01000127.1_cds_WP_000842260.1_2687	26.842	190	267
WP_004758405.1	lcl|NZ_ANMW01000064.1_cds_WP_000667727.1_1179	30.909	110	267
