WP_004753574.1	lcl|NZ_AHNV02000163.1_cds_WP_000340715.1_1974	94.186	86	106
WP_004755091.1	lcl|NZ_AHNV02000163.1_cds_WP_000410273.1_1975	96.815	314	314
WP_004755091.1	lcl|NZ_AHNV02000204.1_cds_WP_000744700.1_1065	24.471	331	314
WP_004755091.1	lcl|NZ_AHNV02000163.1_cds_WP_000646251.1_1978	26.866	268	314
WP_004755091.1	lcl|NZ_AHNV02000268.1_cds_WP_025178644.1_222	23.381	278	314
WP_004755091.1	lcl|NZ_AHNV02000114.1_cds_WP_000723086.1_2796	22.917	288	314
WP_004755091.1	lcl|NZ_AHNV02000268.1_cds_WP_000567886.1_220	23.364	214	314
WP_004777161.1	lcl|NZ_AHNV02000163.1_cds_WP_000604524.1_1976	94.247	365	365
WP_004766667.1	lcl|NZ_AHNV02000163.1_cds_WP_000884059.1_1977	96.757	185	185
WP_004766667.1	lcl|NZ_AHNV02000058.1_cds_WP_000351733.1_3524	40.714	140	185
WP_004766667.1	lcl|NZ_AHNV02000105.1_cds_LEP1GSC109_RS16705_2859	40.426	141	185
WP_004755430.1	lcl|NZ_AHNV02000163.1_cds_WP_000646251.1_1978	98.176	329	329
WP_004755430.1	lcl|NZ_AHNV02000204.1_cds_WP_000744700.1_1065	32.381	315	329
WP_004755430.1	lcl|NZ_AHNV02000268.1_cds_WP_025178644.1_222	30.721	319	329
WP_004755430.1	lcl|NZ_AHNV02000114.1_cds_WP_000723086.1_2796	30.448	335	329
WP_004755430.1	lcl|NZ_AHNV02000183.1_cds_WP_001984071.1_1530	31.935	310	329
WP_004755430.1	lcl|NZ_AHNV02000268.1_cds_WP_000567886.1_220	29.180	305	329
WP_004755430.1	lcl|NZ_AHNV02000204.1_cds_WP_000649925.1_905	29.573	328	329
WP_004755430.1	lcl|NZ_AHNV02000183.1_cds_WP_000709508.1_1521	29.231	325	329
WP_004755430.1	lcl|NZ_AHNV02000183.1_cds_WP_000688696.1_1550	29.455	275	329
WP_004755430.1	lcl|NZ_AHNV02000163.1_cds_WP_001067557.1_1981	27.541	305	329
WP_004755430.1	lcl|NZ_AHNV02000035.1_cds_WP_000475904.1_4003	27.372	274	329
WP_004755430.1	lcl|NZ_AHNV02000163.1_cds_WP_000410273.1_1975	26.101	318	329
WP_004755430.1	lcl|NZ_AHNV02000268.1_cds_WP_000475907.1_217	26.667	240	329
WP_004755430.1	lcl|NZ_AHNV02000169.1_cds_WP_002130366.1_1703	29.057	265	329
WP_004755430.1	lcl|NZ_AHNV02000167.1_cds_WP_001003557.1_1774	25.000	332	329
WP_004755430.1	lcl|NZ_AHNV02000163.1_cds_WP_000378097.1_1998	24.419	172	329
WP_004758405.1	lcl|NZ_AHNV02000163.1_cds_WP_000774263.1_1979	93.633	267	267
WP_004758405.1	lcl|NZ_AHNV02000268.1_cds_WP_000043899.1_221	26.016	246	267
WP_004758405.1	lcl|NZ_AHNV02000114.1_cds_WP_000842260.1_2795	26.842	190	267
WP_004758405.1	lcl|NZ_AHNV02000128.1_cds_WP_000667727.1_2494	30.909	110	267
WP_004758405.1	lcl|NZ_AHNV02000274.1_cds_WP_000805357.1_58	27.660	188	267
WP_016748627.1	lcl|NZ_AHNV02000163.1_cds_WP_002118391.1_1980	97.446	509	509
WP_016748627.1	lcl|NZ_AHNV02000082.1_cds_WP_000291586.1_3251	27.469	324	509
WP_016748627.1	lcl|NZ_AHNV02000082.1_cds_WP_000364507.1_3252	31.111	90	509
WP_016748627.1	lcl|NZ_AHNV02000163.1_cds_WP_002118391.1_1980	97.446	509	509
WP_016748627.1	lcl|NZ_AHNV02000082.1_cds_WP_000291586.1_3251	27.469	324	509
WP_016748627.1	lcl|NZ_AHNV02000082.1_cds_WP_000364507.1_3252	31.111	90	509
WP_004755319.1	lcl|NZ_AHNV02000163.1_cds_WP_001067557.1_1981	96.667	330	330
WP_004755319.1	lcl|NZ_AHNV02000163.1_cds_WP_000646251.1_1978	29.316	307	330
WP_004755319.1	lcl|NZ_AHNV02000268.1_cds_WP_025178644.1_222	22.426	272	330
WP_004755319.1	lcl|NZ_AHNV02000183.1_cds_WP_001984071.1_1530	24.632	272	330
WP_004755319.1	lcl|NZ_AHNV02000204.1_cds_WP_000744700.1_1065	26.266	316	330
WP_004755319.1	lcl|NZ_AHNV02000167.1_cds_WP_001003557.1_1774	28.287	251	330
WP_004755319.1	lcl|NZ_AHNV02000114.1_cds_WP_000723086.1_2796	24.925	333	330
WP_004755319.1	lcl|NZ_AHNV02000204.1_cds_WP_000649925.1_905	29.644	253	330
WP_004755319.1	lcl|NZ_AHNV02000183.1_cds_WP_000688696.1_1550	25.792	221	330
WP_004754883.1	lcl|NZ_AHNV02000163.1_cds_WP_001198107.1_1982	95.902	366	366
WP_004754883.1	lcl|NZ_AHNV02000163.1_cds_WP_000608295.1_1983	40.000	365	366
WP_004754883.1	lcl|NZ_AHNV02000205.1_cds_WP_000575178.1_864	34.262	359	366
WP_004754883.1	lcl|NZ_AHNV02000163.1_cds_WP_000172660.1_1999	31.675	382	366
WP_004754883.1	lcl|NZ_AHNV02000128.1_cds_WP_001281953.1_2488	28.232	379	366
WP_004754883.1	lcl|NZ_AHNV02000006.1_cds_WP_000041235.1_4349	34.202	307	366
WP_004754883.1	lcl|NZ_AHNV02000163.1_cds_WP_000604962.1_1993	33.239	355	366
WP_004754883.1	lcl|NZ_AHNV02000051.1_cds_WP_002099944.1_3762	29.412	391	366
WP_004754883.1	lcl|NZ_AHNV02000147.1_cds_WP_000538757.1_2248	29.412	357	366
WP_004754883.1	lcl|NZ_AHNV02000006.1_cds_LEP1GSC109_RS09505_4352	37.379	206	366
WP_004754883.1	lcl|NZ_AHNV02000150.1_cds_WP_001982414.1_2193	31.579	190	366
WP_016560370.1	lcl|NZ_AHNV02000163.1_cds_WP_000608295.1_1983	96.458	367	367
WP_016560370.1	lcl|NZ_AHNV02000163.1_cds_WP_001198107.1_1982	39.178	365	367
WP_016560370.1	lcl|NZ_AHNV02000205.1_cds_WP_000575178.1_864	36.043	369	367
WP_016560370.1	lcl|NZ_AHNV02000163.1_cds_WP_000172660.1_1999	31.694	366	367
WP_016560370.1	lcl|NZ_AHNV02000051.1_cds_WP_002099944.1_3762	31.452	372	367
WP_016560370.1	lcl|NZ_AHNV02000147.1_cds_WP_000538757.1_2248	31.649	376	367
WP_016560370.1	lcl|NZ_AHNV02000163.1_cds_WP_000604962.1_1993	33.067	375	367
WP_016560370.1	lcl|NZ_AHNV02000128.1_cds_WP_001281953.1_2488	30.423	378	367
WP_016560370.1	lcl|NZ_AHNV02000006.1_cds_WP_000041235.1_4349	33.218	289	367
WP_016560370.1	lcl|NZ_AHNV02000006.1_cds_LEP1GSC109_RS09505_4352	33.475	236	367
WP_016560370.1	lcl|NZ_AHNV02000150.1_cds_WP_001982414.1_2193	25.140	358	367
WP_004755296.1	lcl|NZ_AHNV02000163.1_cds_WP_002118414.1_1984	90.993	544	544
WP_004755296.1	lcl|NZ_AHNV02000019.1_cds_WP_000584316.1_4137	30.108	93	544
