WP_004753574.1	lcl|NZ_AQCK01000126.1_cds_WP_002725873.1_2087	89.535	86	106
WP_004755091.1	lcl|NZ_AQCK01000126.1_cds_WP_011669917.1_2086	92.903	310	314
WP_004755091.1	lcl|NZ_AQCK01000112.1_cds_WP_011671202.1_1899	22.630	327	314
WP_004755091.1	lcl|NZ_AQCK01000123.1_cds_WP_011669955.1_2000	22.302	278	314
WP_004755091.1	lcl|NZ_AQCK01000123.1_cds_WP_011669957.1_1998	25.294	170	314
WP_004755091.1	lcl|NZ_AQCK01000032.1_cds_WP_011669973.1_433	23.488	281	314
WP_004755091.1	lcl|NZ_AQCK01000064.1_cds_WP_011670813.1_1165	22.941	170	314
WP_004755091.1	lcl|NZ_AQCK01000034.1_cds_WP_011670961.1_450	27.586	203	314
WP_004766667.1	lcl|NZ_AQCK01000061.1_cds_WP_002750963.1_1091	34.337	166	185
WP_004766667.1	lcl|NZ_AQCK01000126.1_cds_WP_011669938.1_2055	34.463	177	185
WP_004755430.1	lcl|NZ_AQCK01000123.1_cds_WP_011669955.1_2000	31.153	321	329
WP_004755430.1	lcl|NZ_AQCK01000112.1_cds_WP_011671202.1_1899	30.794	315	329
WP_004755430.1	lcl|NZ_AQCK01000032.1_cds_WP_011669973.1_433	31.642	335	329
WP_004755430.1	lcl|NZ_AQCK01000034.1_cds_WP_011670961.1_450	31.190	311	329
WP_004755430.1	lcl|NZ_AQCK01000123.1_cds_WP_011669957.1_1998	28.852	305	329
WP_004755430.1	lcl|NZ_AQCK01000064.1_cds_WP_011670813.1_1165	27.566	341	329
WP_004755430.1	lcl|NZ_AQCK01000185.1_cds_WP_002754065.1_3323	28.485	330	329
WP_004755430.1	lcl|NZ_AQCK01000139.1_cds_WP_011671143.1_2363	30.351	313	329
WP_004755430.1	lcl|NZ_AQCK01000140.1_cds_WP_011671074.1_2419	25.148	338	329
WP_004755430.1	lcl|NZ_AQCK01000126.1_cds_WP_011669917.1_2086	27.711	249	329
WP_004755430.1	lcl|NZ_AQCK01000047.1_cds_WP_017859386.1_766	26.217	267	329
WP_004755430.1	lcl|NZ_AQCK01000123.1_cds_WP_011669959.1_1996	27.854	219	329
WP_004755430.1	lcl|NZ_AQCK01000155.1_cds_WP_011669202.1_2750	24.629	337	329
WP_004758405.1	lcl|NZ_AQCK01000123.1_cds_WP_011669956.1_1999	26.840	231	267
WP_004758405.1	lcl|NZ_AQCK01000032.1_cds_WP_011669974.1_434	26.455	189	267
WP_004758405.1	lcl|NZ_AQCK01000044.1_cds_WP_011670832.1_622	32.727	110	267
WP_004758405.1	lcl|NZ_AQCK01000102.1_cds_WP_002766579.1_1739	26.882	186	267
WP_004758405.1	lcl|NZ_AQCK01000064.1_cds_WP_011670812.1_1166	25.806	186	267
WP_016748627.1	lcl|NZ_AQCK01000083.1_cds_WP_011670269.1_1488	27.217	327	509
WP_016748627.1	lcl|NZ_AQCK01000083.1_cds_WP_002751286.1_1487	31.111	90	509
WP_016748627.1	lcl|NZ_AQCK01000083.1_cds_WP_011670269.1_1488	27.217	327	509
WP_016748627.1	lcl|NZ_AQCK01000083.1_cds_WP_002751286.1_1487	31.111	90	509
WP_004755319.1	lcl|NZ_AQCK01000034.1_cds_WP_011670961.1_450	26.007	273	330
WP_004755319.1	lcl|NZ_AQCK01000123.1_cds_WP_011669955.1_2000	23.273	275	330
WP_004755319.1	lcl|NZ_AQCK01000112.1_cds_WP_011671202.1_1899	28.369	282	330
WP_004755319.1	lcl|NZ_AQCK01000032.1_cds_WP_011669973.1_433	26.814	317	330
WP_004755319.1	lcl|NZ_AQCK01000140.1_cds_WP_011671074.1_2419	27.074	229	330
WP_004755319.1	lcl|NZ_AQCK01000139.1_cds_WP_011671143.1_2363	27.640	322	330
WP_004755319.1	lcl|NZ_AQCK01000155.1_cds_WP_011669202.1_2750	24.898	245	330
