WP_004753574.1	lcl|NZ_JADDVE010000005.1_cds_WP_002725873.1_2799	89.535	86	106
WP_004755091.1	lcl|NZ_JADDVE010000005.1_cds_WP_002733579.1_2798	92.994	314	314
WP_004755091.1	lcl|NZ_JADDVE010000018.1_cds_WP_002722638.1_706	22.936	327	314
WP_004755091.1	lcl|NZ_JADDVE010000005.1_cds_WP_002733534.1_2795	26.493	268	314
WP_004755091.1	lcl|NZ_JADDVE010000005.1_cds_WP_002740024.1_2704	23.843	281	314
WP_004755091.1	lcl|NZ_JADDVE010000014.1_cds_WP_002743770.1_451	22.941	170	314
WP_004755091.1	lcl|NZ_JADDVE010000006.1_cds_IQA72_RS03900_3053	27.586	203	314
WP_004755091.1	lcl|NZ_JADDVE010000005.1_cds_WP_016749081.1_2766	24.503	151	314
WP_004777161.1	lcl|NZ_JADDVE010000005.1_cds_WP_026054882.1_2797	86.575	365	365
WP_004766667.1	lcl|NZ_JADDVE010000005.1_cds_WP_002733646.1_2796	96.757	185	185
WP_004766667.1	lcl|NZ_JADDVE010000003.1_cds_WP_002721790.1_2088	34.337	166	185
WP_004755430.1	lcl|NZ_JADDVE010000005.1_cds_WP_002733534.1_2795	97.872	329	329
WP_004755430.1	lcl|NZ_JADDVE010000018.1_cds_WP_002722638.1_706	30.159	315	329
WP_004755430.1	lcl|NZ_JADDVE010000005.1_cds_WP_002740024.1_2704	31.157	337	329
WP_004755430.1	lcl|NZ_JADDVE010000006.1_cds_IQA72_RS03900_3053	31.169	308	329
WP_004755430.1	lcl|NZ_JADDVE010000014.1_cds_WP_002743770.1_451	27.566	341	329
WP_004755430.1	lcl|NZ_JADDVE010000006.1_cds_WP_002728316.1_3050	28.485	330	329
WP_004755430.1	lcl|NZ_JADDVE010000005.1_cds_WP_002733638.1_2758	27.941	340	329
WP_004755430.1	lcl|NZ_JADDVE010000076.1_cds_WP_002741146.1_3109	29.487	312	329
WP_004755430.1	lcl|NZ_JADDVE010000005.1_cds_WP_002733546.1_2729	26.667	270	329
WP_004755430.1	lcl|NZ_JADDVE010000005.1_cds_IQA72_RS03310_2792	28.387	310	329
WP_004755430.1	lcl|NZ_JADDVE010000007.1_cds_WP_002732331.1_3216	26.254	339	329
WP_004755430.1	lcl|NZ_JADDVE010000005.1_cds_WP_002744551.1_2764	29.889	271	329
WP_004755430.1	lcl|NZ_JADDVE010000005.1_cds_WP_002733698.1_2721	26.642	274	329
WP_004755430.1	lcl|NZ_JADDVE010000005.1_cds_WP_002733579.1_2798	27.309	249	329
WP_004755430.1	lcl|NZ_JADDVE010000005.1_cds_WP_016749081.1_2766	23.975	317	329
WP_004755430.1	lcl|NZ_JADDVE010000059.1_cds_WP_002740236.1_2682	26.217	267	329
WP_004755430.1	lcl|NZ_JADDVE010000004.1_cds_WP_002721725.1_2384	25.223	337	329
WP_004755430.1	lcl|NZ_JADDVE010000004.1_cds_WP_002739935.1_2471	27.869	244	329
WP_004755430.1	lcl|NZ_JADDVE010000005.1_cds_WP_002733757.1_2731	31.034	174	329
