WP_004753574.1	lcl|NZ_JQQE01000003.1_cds_WP_000340715.1_88	94.186	86	106
WP_004755091.1	lcl|NZ_JQQE01000003.1_cds_WP_000410273.1_89	96.815	314	314
WP_004755091.1	lcl|NZ_JQQE01000040.1_cds_WP_000744700.1_1304	24.471	331	314
WP_004755091.1	lcl|NZ_JQQE01000003.1_cds_WP_000646251.1_92	26.866	268	314
WP_004755091.1	lcl|NZ_JQQE01000003.1_cds_WP_000723090.1_175	22.917	288	314
WP_004755091.1	lcl|NZ_JQQE01000003.1_cds_WP_061255837.1_120	24.194	186	314
WP_004777161.1	lcl|NZ_JQQE01000003.1_cds_WP_061255822.1_90	94.247	365	365
WP_004766667.1	lcl|NZ_JQQE01000003.1_cds_WP_000884059.1_91	96.757	185	185
WP_004766667.1	lcl|NZ_JQQE01000049.1_cds_WP_000351733.1_1640	40.714	140	185
WP_004755430.1	lcl|NZ_JQQE01000003.1_cds_WP_000646251.1_92	98.176	329	329
WP_004755430.1	lcl|NZ_JQQE01000040.1_cds_WP_000744700.1_1304	32.381	315	329
WP_004755430.1	lcl|NZ_JQQE01000003.1_cds_WP_000723090.1_175	31.045	335	329
WP_004755430.1	lcl|NZ_JQQE01000003.1_cds_WP_061255837.1_120	31.677	322	329
WP_004755430.1	lcl|NZ_JQQE01000042.1_cds_WP_001984071.1_1379	31.935	310	329
WP_004755430.1	lcl|NZ_JQQE01000018.1_cds_WP_000649924.1_578	29.573	328	329
WP_004755430.1	lcl|NZ_JQQE01000112.1_cds_WP_000709511.1_2792	29.730	333	329
WP_004755430.1	lcl|NZ_JQQE01000003.1_cds_WP_000601375.1_149	25.000	300	329
WP_004755430.1	lcl|NZ_JQQE01000042.1_cds_WP_000688696.1_1359	29.455	275	329
WP_004755430.1	lcl|NZ_JQQE01000003.1_cds_WP_001067556.1_95	27.541	305	329
WP_004755430.1	lcl|NZ_JQQE01000003.1_cds_WP_201028958.1_116	29.889	271	329
WP_004755430.1	lcl|NZ_JQQE01000003.1_cds_WP_000475904.1_158	27.372	274	329
WP_004755430.1	lcl|NZ_JQQE01000003.1_cds_WP_061255831.1_114	23.975	317	329
WP_004755430.1	lcl|NZ_JQQE01000003.1_cds_WP_000410273.1_89	26.101	318	329
WP_004755430.1	lcl|NZ_JQQE01000023.1_cds_WP_001074785.1_808	29.057	265	329
WP_004755430.1	lcl|NZ_JQQE01000216.1_cds_WP_061257109.1_3784	25.148	338	329
WP_004755430.1	lcl|NZ_JQQE01000003.1_cds_WP_000487322.1_147	26.994	326	329
WP_004758405.1	lcl|NZ_JQQE01000003.1_cds_WP_000774263.1_93	93.633	267	267
WP_004758405.1	lcl|NZ_JQQE01000003.1_cds_WP_000859505.1_146	26.693	251	267
WP_004758405.1	lcl|NZ_JQQE01000003.1_cds_WP_000800438.1_127	25.630	238	267
WP_004758405.1	lcl|NZ_JQQE01000003.1_cds_WP_000842260.1_176	26.842	190	267
WP_004758405.1	lcl|NZ_JQQE01000110.1_cds_WP_061256749.1_2762	30.909	110	267
WP_004758405.1	lcl|NZ_JQQE01000080.1_cds_WP_000805357.1_2271	27.660	188	267
WP_016748627.1	lcl|NZ_JQQE01000003.1_cds_WP_061255872.1_94	95.874	509	509
WP_016748627.1	lcl|NZ_JQQE01000077.1_cds_WP_000291586.1_2211	27.469	324	509
WP_016748627.1	lcl|NZ_JQQE01000077.1_cds_WP_000364507.1_2212	31.111	90	509
WP_016748627.1	lcl|NZ_JQQE01000003.1_cds_WP_061255872.1_94	95.874	509	509
WP_016748627.1	lcl|NZ_JQQE01000077.1_cds_WP_000291586.1_2211	27.469	324	509
WP_016748627.1	lcl|NZ_JQQE01000077.1_cds_WP_000364507.1_2212	31.111	90	509
WP_004755319.1	lcl|NZ_JQQE01000003.1_cds_WP_001067556.1_95	96.364	330	330
WP_004755319.1	lcl|NZ_JQQE01000003.1_cds_WP_201028958.1_116	28.179	291	330
WP_004755319.1	lcl|NZ_JQQE01000003.1_cds_WP_000646251.1_92	29.316	307	330
WP_004755319.1	lcl|NZ_JQQE01000003.1_cds_WP_061255837.1_120	27.068	266	330
WP_004755319.1	lcl|NZ_JQQE01000042.1_cds_WP_001984071.1_1379	24.632	272	330
WP_004755319.1	lcl|NZ_JQQE01000040.1_cds_WP_000744700.1_1304	26.266	316	330
WP_004755319.1	lcl|NZ_JQQE01000003.1_cds_WP_000723090.1_175	24.925	333	330
WP_004755319.1	lcl|NZ_JQQE01000003.1_cds_WP_061255831.1_114	30.769	221	330
WP_004755319.1	lcl|NZ_JQQE01000216.1_cds_WP_061257109.1_3784	28.287	251	330
WP_004755319.1	lcl|NZ_JQQE01000018.1_cds_WP_000649924.1_578	29.644	253	330
WP_004755319.1	lcl|NZ_JQQE01000042.1_cds_WP_000688696.1_1359	25.792	221	330
WP_004755319.1	lcl|NZ_JQQE01000003.1_cds_WP_000601375.1_149	25.362	276	330
WP_004755319.1	lcl|NZ_JQQE01000003.1_cds_WP_000487322.1_147	26.855	283	330
WP_004754883.1	lcl|NZ_JQQE01000003.1_cds_WP_061217456.1_169	34.540	359	366
WP_004754883.1	lcl|NZ_JQQE01000003.1_cds_WP_000575398.1_110	33.333	354	366
WP_004754883.1	lcl|NZ_JQQE01000255.1_cds_WP_001281953.1_3915	28.232	379	366
WP_004754883.1	lcl|NZ_JQQE01000003.1_cds_WP_000346036.1_130	28.090	356	366
WP_004754883.1	lcl|NZ_JQQE01000045.1_cds_WP_000538757.1_1466	29.412	357	366
WP_004754883.1	lcl|NZ_JQQE01000003.1_cds_WP_000947842.1_121	26.957	345	366
WP_004754883.1	lcl|NZ_JQQE01000104.1_cds_WP_001982414.1_2703	31.579	190	366
WP_016560370.1	lcl|NZ_JQQE01000003.1_cds_WP_000575398.1_110	40.169	356	367
WP_016560370.1	lcl|NZ_JQQE01000003.1_cds_WP_061217456.1_169	36.043	369	367
WP_016560370.1	lcl|NZ_JQQE01000045.1_cds_WP_000538757.1_1466	31.649	376	367
WP_016560370.1	lcl|NZ_JQQE01000255.1_cds_WP_001281953.1_3915	30.423	378	367
WP_016560370.1	lcl|NZ_JQQE01000003.1_cds_WP_000346036.1_130	24.665	373	367
WP_016560370.1	lcl|NZ_JQQE01000003.1_cds_WP_000947842.1_121	26.404	356	367
WP_016560370.1	lcl|NZ_JQQE01000104.1_cds_WP_001982414.1_2703	25.140	358	367
WP_004755296.1	lcl|NZ_JQQE01000003.1_cds_WP_000776640.1_96	37.912	546	544
WP_004755296.1	lcl|NZ_JQQE01000003.1_cds_WP_000776640.1_96	37.912	546	544
WP_002740998.1	lcl|NZ_JQQE01000003.1_cds_WP_000424609.1_97	67.045	264	265
WP_002740998.1	lcl|NZ_JQQE01000228.1_cds_WP_001002663.1_3817	46.091	243	265
WP_004777170.1	lcl|NZ_JQQE01000003.1_cds_WP_002074065.1_98	89.032	310	310
WP_004777170.1	lcl|NZ_JQQE01000063.1_cds_WP_000501205.1_1978	36.513	304	310
WP_004777170.1	lcl|NZ_JQQE01000072.1_cds_WP_001183723.1_2150	26.471	306	310
WP_004777170.1	lcl|NZ_JQQE01000207.1_cds_WP_000279894.1_3731	23.282	262	310
WP_004777170.1	lcl|NZ_JQQE01000003.1_cds_WP_002074065.1_98	89.032	310	310
WP_004777170.1	lcl|NZ_JQQE01000063.1_cds_WP_000501205.1_1978	36.513	304	310
