WP_004753574.1	lcl|NZ_JQOU01000004.1_cds_WP_000340715.1_24	94.186	86	106
WP_004755091.1	lcl|NZ_JQOU01000004.1_cds_WP_000410268.1_25	96.774	310	314
WP_004755091.1	lcl|NZ_JQOU01000133.1_cds_WP_000744698.1_2713	24.471	331	314
WP_004755091.1	lcl|NZ_JQOU01000004.1_cds_WP_000723079.1_79	23.656	279	314
WP_004755091.1	lcl|NZ_JQOU01000004.1_cds_WP_000723081.1_102	22.917	288	314
WP_004755091.1	lcl|NZ_JQOU01000004.1_cds_WP_000567886.1_81	23.364	214	314
WP_004766667.1	lcl|NZ_JQOU01000030.1_cds_WP_000351733.1_733	40.714	140	185
WP_004766667.1	lcl|NZ_JQOU01000004.1_cds_WP_001047906.1_58	34.463	177	185
WP_004755430.1	lcl|NZ_JQOU01000004.1_cds_WP_000723079.1_79	30.841	321	329
WP_004755430.1	lcl|NZ_JQOU01000133.1_cds_WP_000744698.1_2713	32.381	315	329
WP_004755430.1	lcl|NZ_JQOU01000004.1_cds_WP_000723081.1_102	31.045	335	329
WP_004755430.1	lcl|NZ_JQOU01000057.1_cds_WP_002072074.1_1346	31.613	310	329
WP_004755430.1	lcl|NZ_JQOU01000112.1_cds_WP_000649924.1_2387	29.573	328	329
WP_004755430.1	lcl|NZ_JQOU01000004.1_cds_WP_000567886.1_81	29.180	305	329
WP_004755430.1	lcl|NZ_JQOU01000148.1_cds_WP_000709508.1_2901	29.231	325	329
WP_004755430.1	lcl|NZ_JQOU01000057.1_cds_WP_061246301.1_1366	29.091	275	329
WP_004755430.1	lcl|NZ_JQOU01000004.1_cds_WP_000410268.1_25	26.061	330	329
WP_004755430.1	lcl|NZ_JQOU01000004.1_cds_WP_002183330.1_84	26.667	240	329
WP_004755430.1	lcl|NZ_JQOU01000031.1_cds_WP_001074779.1_764	28.679	265	329
WP_004755430.1	lcl|NZ_JQOU01000078.1_cds_WP_002105505.1_1684	24.699	332	329
WP_004758405.1	lcl|NZ_JQOU01000004.1_cds_WP_000043899.1_80	26.016	246	267
WP_004758405.1	lcl|NZ_JQOU01000004.1_cds_WP_000842260.1_103	26.842	190	267
WP_004758405.1	lcl|NZ_JQOU01000027.1_cds_WP_000667727.1_635	30.909	110	267
WP_004758405.1	lcl|NZ_JQOU01000055.1_cds_WP_000805357.1_1312	27.660	188	267
WP_016748627.1	lcl|NZ_JQOU01000129.1_cds_WP_000291581.1_2615	27.469	324	509
WP_016748627.1	lcl|NZ_JQOU01000129.1_cds_WP_000364504.1_2614	31.111	90	509
WP_016748627.1	lcl|NZ_JQOU01000129.1_cds_WP_000291581.1_2615	27.469	324	509
WP_016748627.1	lcl|NZ_JQOU01000129.1_cds_WP_000364504.1_2614	31.111	90	509
WP_004755319.1	lcl|NZ_JQOU01000004.1_cds_WP_000723079.1_79	22.545	275	330
WP_004755319.1	lcl|NZ_JQOU01000057.1_cds_WP_002072074.1_1346	25.000	272	330
WP_004755319.1	lcl|NZ_JQOU01000133.1_cds_WP_000744698.1_2713	26.582	316	330
WP_004755319.1	lcl|NZ_JQOU01000004.1_cds_WP_000723081.1_102	24.925	333	330
WP_004755319.1	lcl|NZ_JQOU01000078.1_cds_WP_002105505.1_1684	27.490	251	330
WP_004755319.1	lcl|NZ_JQOU01000112.1_cds_WP_000649924.1_2387	29.644	253	330
WP_004755319.1	lcl|NZ_JQOU01000057.1_cds_WP_061246301.1_1366	25.339	221	330
WP_004754883.1	lcl|NZ_JQOU01000004.1_cds_WP_000575181.1_96	33.705	359	366
WP_004754883.1	lcl|NZ_JQOU01000004.1_cds_WP_000041234.1_35	34.202	307	366
WP_004754883.1	lcl|NZ_JQOU01000037.1_cds_WP_001281953.1_914	28.232	379	366
WP_004754883.1	lcl|NZ_JQOU01000004.1_cds_WP_061246195.1_52	29.412	391	366
WP_004754883.1	lcl|NZ_JQOU01000197.1_cds_WP_000538754.1_3335	29.412	357	366
WP_004754883.1	lcl|NZ_JQOU01000004.1_cds_WP_001117631.1_32	37.379	206	366
WP_004754883.1	lcl|NZ_JQOU01000090.1_cds_WP_001982414.1_1950	31.579	190	366
WP_016560370.1	lcl|NZ_JQOU01000004.1_cds_WP_000575181.1_96	35.772	369	367
WP_016560370.1	lcl|NZ_JQOU01000004.1_cds_WP_061246195.1_52	31.452	372	367
WP_016560370.1	lcl|NZ_JQOU01000197.1_cds_WP_000538754.1_3335	31.649	376	367
WP_016560370.1	lcl|NZ_JQOU01000004.1_cds_WP_000041234.1_35	31.845	336	367
WP_016560370.1	lcl|NZ_JQOU01000037.1_cds_WP_001281953.1_914	30.423	378	367
WP_016560370.1	lcl|NZ_JQOU01000004.1_cds_WP_001117631.1_32	28.448	348	367
WP_016560370.1	lcl|NZ_JQOU01000090.1_cds_WP_001982414.1_1950	25.140	358	367
WP_004755296.1	lcl|NZ_JQOU01000280.1_cds_WP_000584316.1_3752	30.108	93	544
WP_004755296.1	lcl|NZ_JQOU01000280.1_cds_WP_000584316.1_3752	30.108	93	544
WP_002740998.1	lcl|NZ_JQOU01000025.1_cds_WP_001002662.1_577	46.091	243	265
WP_004777170.1	lcl|NZ_JQOU01000065.1_cds_WP_000501205.1_1499	36.513	304	310
WP_004777170.1	lcl|NZ_JQOU01000086.1_cds_WP_001183714.1_1861	26.471	306	310
WP_004777170.1	lcl|NZ_JQOU01000110.1_cds_WP_000279896.1_2349	22.901	262	310
WP_004777170.1	lcl|NZ_JQOU01000065.1_cds_WP_000501205.1_1499	36.513	304	310
WP_004777170.1	lcl|NZ_JQOU01000086.1_cds_WP_001183714.1_1861	26.471	306	310
WP_004777170.1	lcl|NZ_JQOU01000110.1_cds_WP_000279896.1_2349	22.901	262	310
WP_004777149.1	lcl|NZ_JQOU01000133.1_cds_WP_001082179.1_2684	29.487	78	221
WP_004777149.1	lcl|NZ_JQOU01000139.1_cds_WP_061246445.1_2788	28.440	109	221
WP_162833666.1	lcl|NZ_JQOU01000104.1_cds_WP_330981618.1_2209	86.709	158	265
WP_162833666.1	lcl|NZ_JQOU01000104.1_cds_WP_025180209.1_2210	83.478	115	265
WP_162833666.1	lcl|NZ_JQOU01000124.1_cds_JH03_RS23265_2546	93.548	31	265
WP_162833666.1	lcl|NZ_JQOU01000124.1_cds_JH03_RS23265_2546	80.000	15	265
WP_162833666.1	lcl|NZ_JQOU01000312.1_cds_JH03_RS19355_3809	38.384	99	265
WP_162833666.1	lcl|NZ_JQOU01000312.1_cds_JH03_RS22695_3810	51.163	43	265
WP_162833666.1	lcl|NZ_JQOU01000312.1_cds_JH03_RS22695_3810	45.000	20	265
WP_162833666.1	lcl|NZ_JQOU01000104.1_cds_WP_330981618.1_2209	86.709	158	265
WP_162833666.1	lcl|NZ_JQOU01000104.1_cds_WP_025180209.1_2210	83.478	115	265
WP_162833666.1	lcl|NZ_JQOU01000124.1_cds_JH03_RS23265_2546	93.548	31	265
WP_162833666.1	lcl|NZ_JQOU01000124.1_cds_JH03_RS23265_2546	80.000	15	265
WP_162833666.1	lcl|NZ_JQOU01000312.1_cds_JH03_RS19355_3809	38.384	99	265
WP_162833666.1	lcl|NZ_JQOU01000312.1_cds_JH03_RS22695_3810	51.163	43	265
WP_162833666.1	lcl|NZ_JQOU01000312.1_cds_JH03_RS22695_3810	45.000	20	265
WP_016748629.1	lcl|NZ_JQOU01000125.1_cds_WP_002107924.1_2559	23.836	365	682
WP_016748630.1	lcl|NZ_JQOU01000199.1_cds_WP_002067912.1_3342	25.778	225	333
WP_016748630.1	lcl|NZ_JQOU01000199.1_cds_WP_002067912.1_3342	25.778	225	333
WP_016560406.1	lcl|NZ_JQOU01000004.1_cds_WP_000661927.1_71	25.000	140	392
WP_016560406.1	lcl|NZ_JQOU01000139.1_cds_WP_000347675.1_2787	23.926	163	392
