WP_004753574.1	lcl|NZ_RQGI01000019.1_cds_WP_135594790.1_2640	64.865	74	106
WP_004755091.1	lcl|NZ_RQGI01000019.1_cds_WP_135594788.1_2641	83.226	310	314
WP_004755091.1	lcl|NZ_RQGI01000009.1_cds_WP_100725791.1_1929	22.840	324	314
WP_004755091.1	lcl|NZ_RQGI01000035.1_cds_WP_135652118.1_2398	25.668	187	314
WP_004755091.1	lcl|NZ_RQGI01000014.1_cds_WP_135688615.1_3362	23.214	280	314
WP_004755091.1	lcl|NZ_RQGI01000014.1_cds_WP_135594687.1_3360	21.523	302	314
WP_004755091.1	lcl|NZ_RQGI01000007.1_cds_WP_100715920.1_1234	24.118	170	314
WP_004766667.1	lcl|NZ_RQGI01000014.1_cds_WP_135594725.1_3382	32.124	193	185
WP_004766667.1	lcl|NZ_RQGI01000059.1_cds_WP_135591902.1_199	31.783	129	185
WP_004755430.1	lcl|NZ_RQGI01000014.1_cds_WP_135688615.1_3362	32.226	301	329
WP_004755430.1	lcl|NZ_RQGI01000014.1_cds_WP_135594687.1_3360	30.492	305	329
WP_004755430.1	lcl|NZ_RQGI01000009.1_cds_WP_100725791.1_1929	30.255	314	329
WP_004755430.1	lcl|NZ_RQGI01000054.1_cds_WP_135605246.1_2139	31.290	310	329
WP_004755430.1	lcl|NZ_RQGI01000007.1_cds_WP_100715920.1_1234	29.326	341	329
WP_004755430.1	lcl|NZ_RQGI01000035.1_cds_WP_135652118.1_2398	26.377	345	329
WP_004755430.1	lcl|NZ_RQGI01000009.1_cds_WP_135639720.1_1902	29.712	313	329
WP_004755430.1	lcl|NZ_RQGI01000022.1_cds_WP_100725525.1_1642	28.125	320	329
WP_004755430.1	lcl|NZ_RQGI01000019.1_cds_WP_135594788.1_2641	28.302	318	329
WP_004755430.1	lcl|NZ_RQGI01000022.1_cds_WP_135688711.1_1591	27.888	251	329
WP_004755430.1	lcl|NZ_RQGI01000014.1_cds_WP_135688621.1_3369	21.723	267	329
WP_004755430.1	lcl|NZ_RQGI01000014.1_cds_WP_135604041.1_3372	34.194	155	329
WP_004755430.1	lcl|NZ_RQGI01000014.1_cds_WP_135688614.1_3358	26.538	260	329
WP_004755430.1	lcl|NZ_RQGI01000022.1_cds_WP_100716212.1_1599	24.275	276	329
WP_004755430.1	lcl|NZ_RQGI01000007.1_cds_WP_210409557.1_1223	26.840	231	329
WP_004755430.1	lcl|NZ_RQGI01000042.1_cds_WP_135688910.1_3189	28.226	248	329
WP_004755430.1	lcl|NZ_RQGI01000035.1_cds_WP_135604102.1_2381	24.364	275	329
WP_004755430.1	lcl|NZ_RQGI01000027.1_cds_WP_100720563.1_956	26.257	179	329
WP_004758405.1	lcl|NZ_RQGI01000014.1_cds_WP_135594704.1_3370	28.571	217	267
WP_004758405.1	lcl|NZ_RQGI01000014.1_cds_WP_135594689.1_3361	27.350	234	267
WP_004758405.1	lcl|NZ_RQGI01000035.1_cds_WP_100727872.1_2320	24.904	261	267
WP_004758405.1	lcl|NZ_RQGI01000022.1_cds_WP_100719234.1_1709	27.811	169	267
WP_004758405.1	lcl|NZ_RQGI01000035.1_cds_WP_135604079.1_2397	25.641	195	267
WP_004758405.1	lcl|NZ_RQGI01000007.1_cds_WP_100715921.1_1235	28.272	191	267
WP_016748627.1	lcl|NZ_RQGI01000059.1_cds_WP_100726724.1_177	25.836	329	509
WP_016748627.1	lcl|NZ_RQGI01000059.1_cds_WP_135604374.1_176	32.759	58	509
WP_016748627.1	lcl|NZ_RQGI01000059.1_cds_WP_100726724.1_177	25.836	329	509
WP_016748627.1	lcl|NZ_RQGI01000059.1_cds_WP_135604374.1_176	32.759	58	509
WP_004755319.1	lcl|NZ_RQGI01000022.1_cds_WP_135688711.1_1591	27.925	265	330
WP_004755319.1	lcl|NZ_RQGI01000054.1_cds_WP_135605246.1_2139	23.741	278	330
WP_004755319.1	lcl|NZ_RQGI01000014.1_cds_WP_135688615.1_3362	23.333	270	330
WP_004755319.1	lcl|NZ_RQGI01000009.1_cds_WP_100725791.1_1929	27.899	276	330
WP_004755319.1	lcl|NZ_RQGI01000009.1_cds_WP_135639720.1_1902	27.044	318	330
WP_004755319.1	lcl|NZ_RQGI01000035.1_cds_WP_135652118.1_2398	24.923	325	330
WP_004755319.1	lcl|NZ_RQGI01000022.1_cds_WP_100716212.1_1599	24.242	264	330
WP_004755319.1	lcl|NZ_RQGI01000014.1_cds_WP_135594687.1_3360	23.485	264	330
WP_004755319.1	lcl|NZ_RQGI01000007.1_cds_WP_100715920.1_1234	23.841	302	330
WP_004755319.1	lcl|NZ_RQGI01000042.1_cds_WP_135688910.1_3189	25.118	211	330
WP_004755319.1	lcl|NZ_RQGI01000014.1_cds_WP_135688621.1_3369	26.515	132	330
WP_004755319.1	lcl|NZ_RQGI01000027.1_cds_WP_100720563.1_956	25.620	242	330
WP_004755319.1	lcl|NZ_RQGI01000019.1_cds_WP_135594788.1_2641	23.324	343	330
WP_004755319.1	lcl|NZ_RQGI01000022.1_cds_WP_100725525.1_1642	28.477	151	330
WP_004754883.1	lcl|NZ_RQGI01000022.1_cds_WP_100716152.1_1529	30.208	384	366
WP_004754883.1	lcl|NZ_RQGI01000014.1_cds_WP_135688625.1_3387	29.494	356	366
WP_004754883.1	lcl|NZ_RQGI01000019.1_cds_WP_135688238.1_2644	30.919	359	366
WP_004754883.1	lcl|NZ_RQGI01000019.1_cds_WP_135688687.1_2653	28.715	397	366
WP_004754883.1	lcl|NZ_RQGI01000006.1_cds_WP_100718929.1_2873	29.577	355	366
WP_004754883.1	lcl|NZ_RQGI01000049.1_cds_WP_135593957.1_824	21.958	337	366
WP_016560370.1	lcl|NZ_RQGI01000019.1_cds_WP_135688238.1_2644	36.571	350	367
WP_016560370.1	lcl|NZ_RQGI01000019.1_cds_WP_135688687.1_2653	32.381	315	367
WP_016560370.1	lcl|NZ_RQGI01000006.1_cds_WP_100718929.1_2873	28.912	377	367
WP_016560370.1	lcl|NZ_RQGI01000022.1_cds_WP_100716152.1_1529	28.307	378	367
WP_016560370.1	lcl|NZ_RQGI01000014.1_cds_WP_135688625.1_3387	23.077	377	367
WP_016560370.1	lcl|NZ_RQGI01000049.1_cds_WP_135593957.1_824	27.171	357	367
WP_016560370.1	lcl|NZ_RQGI01000010.1_cds_WP_100720384.1_3083	33.019	106	367
