WP_004753574.1	lcl|NZ_JADDXP010000007.1_cds_WP_002725873.1_3303	89.535	86	106
WP_004755091.1	lcl|NZ_JADDXP010000007.1_cds_WP_061209188.1_3302	93.269	312	314
WP_004755091.1	lcl|NZ_JADDXP010000092.1_cds_WP_061208146.1_3579	22.630	327	314
WP_004755091.1	lcl|NZ_JADDXP010000012.1_cds_WP_011671706.1_422	23.488	281	314
WP_004755091.1	lcl|NZ_JADDXP010000082.1_cds_WP_061209097.1_3377	22.485	169	314
WP_004755091.1	lcl|NZ_JADDXP010000100.1_cds_WP_002729504.1_4	22.941	170	314
WP_004755091.1	lcl|NZ_JADDXP010000028.1_cds_WP_061208650.1_1612	27.586	203	314
WP_004766667.1	lcl|NZ_JADDXP010000001.1_cds_WP_002750963.1_1104	34.337	166	185
WP_004755430.1	lcl|NZ_JADDXP010000007.1_cds_WP_061208754.1_3298	31.657	338	329
WP_004755430.1	lcl|NZ_JADDXP010000092.1_cds_WP_061208146.1_3579	30.794	315	329
WP_004755430.1	lcl|NZ_JADDXP010000012.1_cds_WP_011671706.1_422	31.642	335	329
WP_004755430.1	lcl|NZ_JADDXP010000082.1_cds_WP_061209097.1_3377	31.126	302	329
WP_004755430.1	lcl|NZ_JADDXP010000028.1_cds_WP_061208650.1_1612	31.190	311	329
WP_004755430.1	lcl|NZ_JADDXP010000100.1_cds_WP_002729504.1_4	27.566	341	329
WP_004755430.1	lcl|NZ_JADDXP010000068.1_cds_WP_002754065.1_3024	28.485	330	329
WP_004755430.1	lcl|NZ_JADDXP010000036.1_cds_WP_061207995.1_2060	30.032	313	329
WP_004755430.1	lcl|NZ_JADDXP010000012.1_cds_WP_061208029.1_397	26.296	270	329
WP_004755430.1	lcl|NZ_JADDXP010000012.1_cds_WP_061208022.1_405	26.642	274	329
WP_004755430.1	lcl|NZ_JADDXP010000007.1_cds_WP_061209188.1_3302	27.309	249	329
WP_004755430.1	lcl|NZ_JADDXP010000041.1_cds_WP_002751102.1_2317	26.217	267	329
WP_004755430.1	lcl|NZ_JADDXP010000004.1_cds_IQA64_RS02245_2575	29.730	148	329
WP_004755430.1	lcl|NZ_JADDXP010000049.1_cds_WP_011669202.1_2510	24.629	337	329
WP_004755430.1	lcl|NZ_JADDXP010000083.1_cds_WP_061208495.1_3391	27.600	250	329
WP_004755430.1	lcl|NZ_JADDXP010000012.1_cds_WP_061208031.1_395	30.460	174	329
WP_004758405.1	lcl|NZ_JADDXP010000082.1_cds_WP_061209102.1_3382	27.174	184	267
WP_004758405.1	lcl|NZ_JADDXP010000012.1_cds_WP_061208032.1_394	25.100	251	267
WP_004758405.1	lcl|NZ_JADDXP010000012.1_cds_WP_061208084.1_423	26.455	189	267
WP_004758405.1	lcl|NZ_JADDXP010000067.1_cds_WP_061208961.1_3019	32.727	110	267
WP_004758405.1	lcl|NZ_JADDXP010000076.1_cds_WP_002766579.1_3238	26.882	186	267
WP_004758405.1	lcl|NZ_JADDXP010000100.1_cds_WP_061209013.1_5	25.806	186	267
WP_016748627.1	lcl|NZ_JADDXP010000002.1_cds_WP_061207534.1_1739	26.727	333	509
WP_016748627.1	lcl|NZ_JADDXP010000002.1_cds_WP_002751286.1_1740	31.111	90	509
WP_016748627.1	lcl|NZ_JADDXP010000002.1_cds_WP_061207534.1_1739	26.727	333	509
WP_016748627.1	lcl|NZ_JADDXP010000002.1_cds_WP_002751286.1_1740	31.111	90	509
WP_004755319.1	lcl|NZ_JADDXP010000028.1_cds_WP_061208650.1_1612	26.007	273	330
WP_004755319.1	lcl|NZ_JADDXP010000082.1_cds_WP_061209097.1_3377	25.368	272	330
WP_004755319.1	lcl|NZ_JADDXP010000092.1_cds_WP_061208146.1_3579	28.369	282	330
WP_004755319.1	lcl|NZ_JADDXP010000012.1_cds_WP_011671706.1_422	26.814	317	330
WP_004755319.1	lcl|NZ_JADDXP010000007.1_cds_WP_061208754.1_3298	28.980	245	330
WP_004755319.1	lcl|NZ_JADDXP010000036.1_cds_WP_061207995.1_2060	26.791	321	330
WP_004755319.1	lcl|NZ_JADDXP010000049.1_cds_WP_011669202.1_2510	24.898	245	330
WP_004755319.1	lcl|NZ_JADDXP010000004.1_cds_IQA64_RS02245_2575	26.374	91	330
WP_004755319.1	lcl|NZ_JADDXP010000004.1_cds_IQA64_RS02245_2575	28.689	122	330
WP_004755319.1	lcl|NZ_JADDXP010000012.1_cds_WP_061208029.1_397	24.723	271	330
WP_004755319.1	lcl|NZ_JADDXP010000100.1_cds_WP_002729504.1_4	26.761	142	330
WP_004755319.1	lcl|NZ_JADDXP010000041.1_cds_WP_002751102.1_2317	25.417	240	330
WP_004755319.1	lcl|NZ_JADDXP010000007.1_cds_WP_061209188.1_3302	25.223	337	330
WP_004754883.1	lcl|NZ_JADDXP010000012.1_cds_WP_061208080.1_416	34.561	353	366
WP_004754883.1	lcl|NZ_JADDXP010000134.1_cds_WP_061208571.1_464	28.042	378	366
WP_004754883.1	lcl|NZ_JADDXP010000082.1_cds_WP_061209108.1_3389	33.051	354	366
WP_004754883.1	lcl|NZ_JADDXP010000003.1_cds_WP_061208059.1_2201	29.917	361	366
WP_004754883.1	lcl|NZ_JADDXP010000082.1_cds_WP_061209098.1_3378	26.124	356	366
WP_004754883.1	lcl|NZ_JADDXP010000004.1_cds_WP_061208874.1_2574	32.086	187	366
WP_016560370.1	lcl|NZ_JADDXP010000012.1_cds_WP_061208080.1_416	36.314	369	367
WP_016560370.1	lcl|NZ_JADDXP010000003.1_cds_WP_061208059.1_2201	33.773	379	367
WP_016560370.1	lcl|NZ_JADDXP010000082.1_cds_WP_061209108.1_3389	33.784	370	367
WP_016560370.1	lcl|NZ_JADDXP010000134.1_cds_WP_061208571.1_464	30.319	376	367
WP_016560370.1	lcl|NZ_JADDXP010000082.1_cds_WP_061209098.1_3378	27.083	336	367
WP_016560370.1	lcl|NZ_JADDXP010000004.1_cds_WP_061208874.1_2574	25.698	358	367
WP_002740998.1	lcl|NZ_JADDXP010000103.1_cds_WP_011669455.1_42	46.091	243	265
WP_004777170.1	lcl|NZ_JADDXP010000084.1_cds_WP_061207877.1_3403	38.158	304	310
WP_004777170.1	lcl|NZ_JADDXP010000035.1_cds_WP_011669757.1_1996	27.241	290	310
WP_004777170.1	lcl|NZ_JADDXP010000001.1_cds_WP_002727177.1_1055	24.887	221	310
WP_004777170.1	lcl|NZ_JADDXP010000084.1_cds_WP_061207877.1_3403	38.158	304	310
WP_004777170.1	lcl|NZ_JADDXP010000035.1_cds_WP_011669757.1_1996	27.241	290	310
WP_004777170.1	lcl|NZ_JADDXP010000001.1_cds_WP_002727177.1_1055	24.887	221	310
WP_004777149.1	lcl|NZ_JADDXP010000031.1_cds_WP_061208385.1_1851	28.205	78	221
WP_004777149.1	lcl|NZ_JADDXP010000116.1_cds_WP_011669877.1_236	28.037	107	221
WP_162833666.1	lcl|NZ_JADDXP010000014.1_cds_WP_228039685.1_650	88.302	265	265
WP_162833666.1	lcl|NZ_JADDXP010000213.1_cds_WP_257945369.1_1271	92.481	133	265
WP_162833666.1	lcl|NZ_JADDXP010000026.1_cds_WP_193825541.1_1557	89.683	126	265
WP_162833666.1	lcl|NZ_JADDXP010000093.1_cds_WP_257945363.1_3590	85.047	107	265
WP_162833666.1	lcl|NZ_JADDXP010000247.1_cds_WP_063124780.1_1420	84.615	104	265
WP_162833666.1	lcl|NZ_JADDXP010000213.1_cds_WP_228039715.1_1272	91.358	81	265
WP_162833666.1	lcl|NZ_JADDXP010000093.1_cds_WP_308339689.1_3589	90.476	84	265
WP_162833666.1	lcl|NZ_JADDXP010000246.1_cds_WP_228039718.1_1419	86.301	73	265
WP_162833666.1	lcl|NZ_JADDXP010000334.1_cds_WP_322621777.1_1919	79.012	81	265
WP_162833666.1	lcl|NZ_JADDXP010000031.1_cds_WP_193818842.1_1840	95.000	60	265
WP_162833666.1	lcl|NZ_JADDXP010000017.1_cds_WP_193818842.1_883	95.000	60	265
WP_162833666.1	lcl|NZ_JADDXP010000100.1_cds_WP_193818842.1_11	95.000	60	265
WP_162833666.1	lcl|NZ_JADDXP010000091.1_cds_IQA64_RS14230_3576	93.333	60	265
WP_162833666.1	lcl|NZ_JADDXP010000065.1_cds_IQA64_RS12125_2961	93.333	60	265
WP_162833666.1	lcl|NZ_JADDXP010000058.1_cds_IQA64_RS11520_2777	93.333	60	265
WP_162833666.1	lcl|NZ_JADDXP010000294.1_cds_IQA64_RS17965_1652	93.333	60	265
WP_162833666.1	lcl|NZ_JADDXP010000273.1_cds_IQA64_RS17865_1562	93.333	60	265
WP_162833666.1	lcl|NZ_JADDXP010000189.1_cds_IQA64_RS17395_907	93.333	60	265
WP_162833666.1	lcl|NZ_JADDXP010000184.1_cds_IQA64_RS17345_896	93.333	60	265
WP_162833666.1	lcl|NZ_JADDXP010000171.1_cds_IQA64_RS17135_817	93.333	60	265
