WP_004753574.1	lcl|NZ_JQOM01000078.1_cds_WP_000340715.1_2186	94.186	86	106
WP_004755091.1	lcl|NZ_JQOM01000078.1_cds_WP_000410273.1_2187	96.815	314	314
WP_004755091.1	lcl|NZ_JQOM01000021.1_cds_WP_000744698.1_424	24.471	331	314
WP_004755091.1	lcl|NZ_JQOM01000078.1_cds_WP_000646251.1_2190	26.866	268	314
WP_004755091.1	lcl|NZ_JQOM01000162.1_cds_WP_000723090.1_3472	22.917	288	314
WP_004777161.1	lcl|NZ_JQOM01000078.1_cds_WP_000604524.1_2188	94.247	365	365
WP_004766667.1	lcl|NZ_JQOM01000078.1_cds_WP_000884059.1_2189	96.757	185	185
WP_004766667.1	lcl|NZ_JQOM01000115.1_cds_WP_000351733.1_2906	40.714	140	185
WP_004755430.1	lcl|NZ_JQOM01000078.1_cds_WP_000646251.1_2190	98.176	329	329
WP_004755430.1	lcl|NZ_JQOM01000021.1_cds_WP_000744698.1_424	32.381	315	329
WP_004755430.1	lcl|NZ_JQOM01000162.1_cds_WP_000723090.1_3472	31.045	335	329
WP_004755430.1	lcl|NZ_JQOM01000058.1_cds_WP_002109435.1_1627	31.613	310	329
WP_004755430.1	lcl|NZ_JQOM01000042.1_cds_WP_061237070.1_1134	29.573	328	329
WP_004755430.1	lcl|NZ_JQOM01000182.1_cds_WP_000709511.1_3678	29.730	333	329
WP_004755430.1	lcl|NZ_JQOM01000058.1_cds_WP_000688696.1_1647	29.455	275	329
WP_004755430.1	lcl|NZ_JQOM01000078.1_cds_WP_001067557.1_2193	27.541	305	329
WP_004755430.1	lcl|NZ_JQOM01000078.1_cds_WP_000475904.1_2240	27.372	274	329
WP_004755430.1	lcl|NZ_JQOM01000078.1_cds_WP_000410273.1_2187	26.101	318	329
WP_004755430.1	lcl|NZ_JQOM01000104.1_cds_WP_001074779.1_2704	28.679	265	329
WP_004755430.1	lcl|NZ_JQOM01000039.1_cds_WP_001003558.1_1025	25.150	334	329
WP_004755430.1	lcl|NZ_JQOM01000078.1_cds_WP_000378097.1_2210	24.419	172	329
WP_004758405.1	lcl|NZ_JQOM01000078.1_cds_WP_000774262.1_2191	93.633	267	267
WP_004758405.1	lcl|NZ_JQOM01000162.1_cds_WP_000842260.1_3471	26.842	190	267
WP_004758405.1	lcl|NZ_JQOM01000164.1_cds_WP_000667727.1_3512	30.909	110	267
WP_004758405.1	lcl|NZ_JQOM01000101.1_cds_WP_000805357.1_2640	27.660	188	267
WP_016748627.1	lcl|NZ_JQOM01000078.1_cds_WP_000602734.1_2192	96.857	509	509
WP_016748627.1	lcl|NZ_JQOM01000040.1_cds_WP_061236891.1_1077	27.469	324	509
WP_016748627.1	lcl|NZ_JQOM01000040.1_cds_WP_000364504.1_1076	31.111	90	509
WP_016748627.1	lcl|NZ_JQOM01000078.1_cds_WP_000602734.1_2192	96.857	509	509
WP_016748627.1	lcl|NZ_JQOM01000040.1_cds_WP_061236891.1_1077	27.469	324	509
WP_016748627.1	lcl|NZ_JQOM01000040.1_cds_WP_000364504.1_1076	31.111	90	509
WP_004755319.1	lcl|NZ_JQOM01000078.1_cds_WP_001067557.1_2193	96.667	330	330
WP_004755319.1	lcl|NZ_JQOM01000078.1_cds_WP_000646251.1_2190	29.316	307	330
WP_004755319.1	lcl|NZ_JQOM01000058.1_cds_WP_002109435.1_1627	24.265	272	330
WP_004755319.1	lcl|NZ_JQOM01000021.1_cds_WP_000744698.1_424	26.582	316	330
WP_004755319.1	lcl|NZ_JQOM01000162.1_cds_WP_000723090.1_3472	24.925	333	330
WP_004755319.1	lcl|NZ_JQOM01000039.1_cds_WP_001003558.1_1025	28.287	251	330
WP_004755319.1	lcl|NZ_JQOM01000042.1_cds_WP_061237070.1_1134	29.644	253	330
WP_004755319.1	lcl|NZ_JQOM01000058.1_cds_WP_000688696.1_1647	25.792	221	330
