WP_004753574.1	lcl|NZ_MVIU01000017.1_cds_WP_002725873.1_1005	89.535	86	106
WP_004755091.1	lcl|NZ_MVIU01000017.1_cds_WP_002733579.1_1004	92.994	314	314
WP_004755091.1	lcl|NZ_MVIU01000007.1_cds_WP_002722638.1_3036	22.936	327	314
WP_004755091.1	lcl|NZ_MVIU01000017.1_cds_WP_002733534.1_1001	26.493	268	314
WP_004755091.1	lcl|NZ_MVIU01000029.1_cds_WP_002740024.1_2066	23.843	281	314
WP_004755091.1	lcl|NZ_MVIU01000024.1_cds_WP_002743770.1_1774	22.941	170	314
WP_004755091.1	lcl|NZ_MVIU01000006.1_cds_WP_002728309.1_3012	27.586	203	314
WP_004755091.1	lcl|NZ_MVIU01000017.1_cds_WP_016749081.1_972	24.503	151	314
WP_004777161.1	lcl|NZ_MVIU01000017.1_cds_WP_026054882.1_1003	86.575	365	365
WP_004766667.1	lcl|NZ_MVIU01000017.1_cds_WP_002733646.1_1002	96.757	185	185
WP_004766667.1	lcl|NZ_MVIU01000003.1_cds_WP_002721790.1_2200	34.337	166	185
WP_004755430.1	lcl|NZ_MVIU01000017.1_cds_WP_002733534.1_1001	97.872	329	329
WP_004755430.1	lcl|NZ_MVIU01000007.1_cds_WP_002722638.1_3036	30.159	315	329
WP_004755430.1	lcl|NZ_MVIU01000029.1_cds_WP_002740024.1_2066	31.157	337	329
WP_004755430.1	lcl|NZ_MVIU01000006.1_cds_WP_002728309.1_3012	30.868	311	329
WP_004755430.1	lcl|NZ_MVIU01000024.1_cds_WP_002743770.1_1774	27.566	341	329
WP_004755430.1	lcl|NZ_MVIU01000006.1_cds_WP_002728316.1_3009	28.485	330	329
WP_004755430.1	lcl|NZ_MVIU01000017.1_cds_WP_002733638.1_964	27.941	340	329
WP_004755430.1	lcl|NZ_MVIU01000004.1_cds_WP_002741146.1_2620	29.487	312	329
WP_004755430.1	lcl|NZ_MVIU01000029.1_cds_WP_002733546.1_2041	26.667	270	329
WP_004755430.1	lcl|NZ_MVIU01000017.1_cds_WP_002740721.1_998	28.387	310	329
WP_004755430.1	lcl|NZ_MVIU01000004.1_cds_WP_002732331.1_2531	26.254	339	329
WP_004755430.1	lcl|NZ_MVIU01000017.1_cds_WP_002744551.1_970	29.889	271	329
WP_004755430.1	lcl|NZ_MVIU01000029.1_cds_WP_002733698.1_2049	26.642	274	329
WP_004755430.1	lcl|NZ_MVIU01000017.1_cds_WP_002733579.1_1004	27.309	249	329
WP_004755430.1	lcl|NZ_MVIU01000017.1_cds_WP_016749081.1_972	23.975	317	329
WP_004755430.1	lcl|NZ_MVIU01000004.1_cds_WP_002740236.1_2445	26.217	267	329
WP_004755430.1	lcl|NZ_MVIU01000013.1_cds_WP_002721725.1_593	25.223	337	329
WP_004755430.1	lcl|NZ_MVIU01000011.1_cds_WP_002739935.1_414	27.869	244	329
WP_004755430.1	lcl|NZ_MVIU01000029.1_cds_WP_002733757.1_2039	31.034	174	329
WP_004758405.1	lcl|NZ_MVIU01000017.1_cds_WP_002733627.1_1000	97.004	267	267
WP_004758405.1	lcl|NZ_MVIU01000029.1_cds_WP_002738295.1_2038	24.701	251	267
WP_004758405.1	lcl|NZ_MVIU01000017.1_cds_WP_002740926.1_959	24.790	238	267
WP_004758405.1	lcl|NZ_MVIU01000029.1_cds_WP_002727921.1_2067	26.455	189	267
WP_004758405.1	lcl|NZ_MVIU01000006.1_cds_WP_002729040.1_2836	32.727	110	267
WP_004758405.1	lcl|NZ_MVIU01000001.1_cds_WP_002766579.1_111	26.882	186	267
WP_004758405.1	lcl|NZ_MVIU01000024.1_cds_WP_002729513.1_1775	25.806	186	267
WP_016748627.1	lcl|NZ_MVIU01000017.1_cds_WP_002740779.1_999	99.411	509	509
WP_016748627.1	lcl|NZ_MVIU01000010.1_cds_WP_002728536.1_340	27.217	327	509
WP_016748627.1	lcl|NZ_MVIU01000010.1_cds_WP_002728534.1_339	31.111	90	509
WP_016748627.1	lcl|NZ_MVIU01000017.1_cds_WP_002740779.1_999	99.411	509	509
WP_016748627.1	lcl|NZ_MVIU01000010.1_cds_WP_002728536.1_340	27.217	327	509
WP_016748627.1	lcl|NZ_MVIU01000010.1_cds_WP_002728534.1_339	31.111	90	509
WP_004755319.1	lcl|NZ_MVIU01000017.1_cds_WP_002740721.1_998	98.485	330	330
WP_004755319.1	lcl|NZ_MVIU01000017.1_cds_WP_002744551.1_970	28.522	291	330
WP_004755319.1	lcl|NZ_MVIU01000017.1_cds_WP_002733534.1_1001	29.316	307	330
WP_004755319.1	lcl|NZ_MVIU01000006.1_cds_WP_002728309.1_3012	25.641	273	330
WP_004755319.1	lcl|NZ_MVIU01000029.1_cds_WP_002740024.1_2066	26.814	317	330
WP_004755319.1	lcl|NZ_MVIU01000007.1_cds_WP_002722638.1_3036	28.369	282	330
WP_004755319.1	lcl|NZ_MVIU01000017.1_cds_WP_016749081.1_972	29.864	221	330
WP_004755319.1	lcl|NZ_MVIU01000004.1_cds_WP_002732331.1_2531	26.754	228	330
WP_004755319.1	lcl|NZ_MVIU01000004.1_cds_WP_002741146.1_2620	29.268	287	330
WP_004755319.1	lcl|NZ_MVIU01000013.1_cds_WP_002721725.1_593	24.898	245	330
WP_004755319.1	lcl|NZ_MVIU01000029.1_cds_WP_002733546.1_2041	24.723	271	330
WP_004755319.1	lcl|NZ_MVIU01000017.1_cds_WP_002733638.1_964	25.773	291	330
WP_004755319.1	lcl|NZ_MVIU01000024.1_cds_WP_002743770.1_1774	26.056	142	330
WP_004755319.1	lcl|NZ_MVIU01000017.1_cds_WP_002733579.1_1004	25.223	337	330
WP_004755319.1	lcl|NZ_MVIU01000004.1_cds_WP_002740236.1_2445	25.417	240	330
WP_004754883.1	lcl|NZ_MVIU01000017.1_cds_WP_002740826.1_997	98.907	366	366
WP_004754883.1	lcl|NZ_MVIU01000017.1_cds_WP_002740861.1_996	39.726	365	366
WP_004754883.1	lcl|NZ_MVIU01000017.1_cds_WP_002733737.1_976	33.051	354	366
WP_004754883.1	lcl|NZ_MVIU01000029.1_cds_WP_002740294.1_2060	34.278	353	366
WP_004754883.1	lcl|NZ_MVIU01000006.1_cds_WP_002728994.1_2842	28.307	378	366
WP_004754883.1	lcl|NZ_MVIU01000006.1_cds_WP_002738884.1_2964	29.917	361	366
WP_004754883.1	lcl|NZ_MVIU01000017.1_cds_WP_002733599.1_963	27.374	358	366
WP_004754883.1	lcl|NZ_MVIU01000004.1_cds_WP_002724641.1_2532	32.086	187	366
WP_016560370.1	lcl|NZ_MVIU01000017.1_cds_WP_002740861.1_996	98.910	367	367
WP_016560370.1	lcl|NZ_MVIU01000017.1_cds_WP_002740826.1_997	39.452	365	367
WP_016560370.1	lcl|NZ_MVIU01000017.1_cds_WP_002733737.1_976	40.111	359	367
WP_016560370.1	lcl|NZ_MVIU01000029.1_cds_WP_002740294.1_2060	36.043	369	367
WP_016560370.1	lcl|NZ_MVIU01000006.1_cds_WP_002738884.1_2964	33.596	381	367
WP_016560370.1	lcl|NZ_MVIU01000006.1_cds_WP_002728994.1_2842	30.319	376	367
WP_016560370.1	lcl|NZ_MVIU01000017.1_cds_WP_002733599.1_963	29.944	354	367
WP_016560370.1	lcl|NZ_MVIU01000004.1_cds_WP_002724641.1_2532	25.698	358	367
WP_004755296.1	lcl|NZ_MVIU01000017.1_cds_WP_002740729.1_995	98.897	544	544
WP_004755296.1	lcl|NZ_MVIU01000017.1_cds_WP_002740729.1_995	98.897	544	544
WP_002740998.1	lcl|NZ_MVIU01000017.1_cds_WP_002740998.1_994	100.000	265	265
WP_002740998.1	lcl|NZ_MVIU01000001.1_cds_WP_002742191.1_82	45.679	243	265
