WP_004753574.1	lcl|NZ_AHOL02000018.1_cds_WP_000340715.1_1801	94.186	86	106
WP_004755091.1	lcl|NZ_AHOL02000018.1_cds_WP_000410273.1_1800	96.815	314	314
WP_004755091.1	lcl|NZ_AHOL02000018.1_cds_WP_000093099.1_1780	57.143	63	314
WP_004755091.1	lcl|NZ_AHOL02000012.1_cds_WP_000744700.1_2876	24.471	331	314
WP_004755091.1	lcl|NZ_AHOL02000018.1_cds_WP_000646250.1_1797	27.239	268	314
WP_004755091.1	lcl|NZ_AHOL02000018.1_cds_WP_000723090.1_1718	22.917	288	314
WP_004755091.1	lcl|NZ_AHOL02000018.1_cds_WP_000600889.1_1771	24.194	186	314
WP_004777161.1	lcl|NZ_AHOL02000018.1_cds_WP_000604524.1_1799	94.247	365	365
WP_004766667.1	lcl|NZ_AHOL02000018.1_cds_WP_000884059.1_1798	96.757	185	185
WP_004766667.1	lcl|NZ_AHOL02000015.1_cds_WP_000351733.1_2733	40.714	140	185
WP_004755430.1	lcl|NZ_AHOL02000018.1_cds_WP_000646250.1_1797	97.568	329	329
WP_004755430.1	lcl|NZ_AHOL02000012.1_cds_WP_000744700.1_2876	32.381	315	329
WP_004755430.1	lcl|NZ_AHOL02000018.1_cds_WP_000723090.1_1718	31.045	335	329
WP_004755430.1	lcl|NZ_AHOL02000018.1_cds_WP_000600889.1_1771	31.677	322	329
WP_004755430.1	lcl|NZ_AHOL02000025.1_cds_WP_001984071.1_1036	31.935	310	329
WP_004755430.1	lcl|NZ_AHOL02000017.1_cds_WP_000649925.1_2000	29.573	328	329
WP_004755430.1	lcl|NZ_AHOL02000025.1_cds_WP_000709511.1_1024	29.730	333	329
WP_004755430.1	lcl|NZ_AHOL02000018.1_cds_WP_000601375.1_1744	25.000	300	329
WP_004755430.1	lcl|NZ_AHOL02000025.1_cds_WP_000688695.1_1056	29.091	275	329
WP_004755430.1	lcl|NZ_AHOL02000018.1_cds_WP_001067557.1_1794	27.541	305	329
WP_004755430.1	lcl|NZ_AHOL02000018.1_cds_WP_000475904.1_1735	27.372	274	329
WP_004755430.1	lcl|NZ_AHOL02000018.1_cds_WP_000410273.1_1800	26.101	318	329
WP_004755430.1	lcl|NZ_AHOL02000015.1_cds_WP_001074785.1_2527	29.057	265	329
WP_004755430.1	lcl|NZ_AHOL02000017.1_cds_WP_001003555.1_2094	25.148	338	329
WP_004755430.1	lcl|NZ_AHOL02000018.1_cds_WP_000487322.1_1746	26.994	326	329
WP_004758405.1	lcl|NZ_AHOL02000018.1_cds_WP_000774262.1_1796	93.633	267	267
WP_004758405.1	lcl|NZ_AHOL02000018.1_cds_WP_000859505.1_1747	26.693	251	267
WP_004758405.1	lcl|NZ_AHOL02000018.1_cds_WP_000800438.1_1766	25.630	238	267
WP_004758405.1	lcl|NZ_AHOL02000018.1_cds_WP_000842260.1_1717	26.842	190	267
WP_004758405.1	lcl|NZ_AHOL02000025.1_cds_WP_000667727.1_1079	30.909	110	267
WP_004758405.1	lcl|NZ_AHOL02000032.1_cds_WP_000805357.1_270	27.660	188	267
WP_016748627.1	lcl|NZ_AHOL02000018.1_cds_WP_000612797.1_1795	96.267	509	509
WP_016748627.1	lcl|NZ_AHOL02000015.1_cds_WP_000291591.1_2451	27.469	324	509
WP_016748627.1	lcl|NZ_AHOL02000015.1_cds_WP_000364507.1_2452	31.111	90	509
WP_016748627.1	lcl|NZ_AHOL02000018.1_cds_WP_000612797.1_1795	96.267	509	509
WP_016748627.1	lcl|NZ_AHOL02000015.1_cds_WP_000291591.1_2451	27.469	324	509
WP_016748627.1	lcl|NZ_AHOL02000015.1_cds_WP_000364507.1_2452	31.111	90	509
WP_004755319.1	lcl|NZ_AHOL02000018.1_cds_WP_001067557.1_1794	96.667	330	330
WP_004755319.1	lcl|NZ_AHOL02000018.1_cds_WP_000646250.1_1797	28.990	307	330
WP_004755319.1	lcl|NZ_AHOL02000018.1_cds_WP_000600889.1_1771	27.068	266	330
WP_004755319.1	lcl|NZ_AHOL02000025.1_cds_WP_001984071.1_1036	24.632	272	330
WP_004755319.1	lcl|NZ_AHOL02000012.1_cds_WP_000744700.1_2876	26.266	316	330
WP_004755319.1	lcl|NZ_AHOL02000017.1_cds_WP_001003555.1_2094	28.287	251	330
WP_004755319.1	lcl|NZ_AHOL02000018.1_cds_WP_000723090.1_1718	24.925	333	330
WP_004755319.1	lcl|NZ_AHOL02000017.1_cds_WP_000649925.1_2000	29.644	253	330
WP_004755319.1	lcl|NZ_AHOL02000025.1_cds_WP_000688695.1_1056	25.792	221	330
WP_004755319.1	lcl|NZ_AHOL02000018.1_cds_WP_000601375.1_1744	25.362	276	330
WP_004755319.1	lcl|NZ_AHOL02000018.1_cds_WP_000487322.1_1746	26.855	283	330
WP_004754883.1	lcl|NZ_AHOL02000018.1_cds_WP_001198107.1_1793	95.902	366	366
WP_004754883.1	lcl|NZ_AHOL02000018.1_cds_WP_000608295.1_1792	40.000	365	366
WP_004754883.1	lcl|NZ_AHOL02000018.1_cds_WP_000575178.1_1724	34.262	359	366
WP_004754883.1	lcl|NZ_AHOL02000025.1_cds_WP_001281953.1_1070	28.232	379	366
WP_004754883.1	lcl|NZ_AHOL02000018.1_cds_WP_000346036.1_1763	28.090	356	366
WP_004754883.1	lcl|NZ_AHOL02000018.1_cds_WP_000582222.1_1782	32.958	355	366
WP_004754883.1	lcl|NZ_AHOL02000027.1_cds_WP_000538752.1_761	29.412	357	366
WP_004754883.1	lcl|NZ_AHOL02000018.1_cds_WP_000947844.1_1770	26.957	345	366
WP_004754883.1	lcl|NZ_AHOL02000009.1_cds_WP_001982414.1_3064	31.579	190	366
WP_016560370.1	lcl|NZ_AHOL02000018.1_cds_WP_000608295.1_1792	96.458	367	367
WP_016560370.1	lcl|NZ_AHOL02000018.1_cds_WP_001198107.1_1793	39.178	365	367
WP_016560370.1	lcl|NZ_AHOL02000018.1_cds_WP_000575178.1_1724	36.043	369	367
WP_016560370.1	lcl|NZ_AHOL02000027.1_cds_WP_000538752.1_761	31.649	376	367
WP_016560370.1	lcl|NZ_AHOL02000018.1_cds_WP_000582222.1_1782	35.692	325	367
WP_016560370.1	lcl|NZ_AHOL02000025.1_cds_WP_001281953.1_1070	30.423	378	367
WP_016560370.1	lcl|NZ_AHOL02000018.1_cds_WP_000346036.1_1763	24.665	373	367
WP_016560370.1	lcl|NZ_AHOL02000018.1_cds_WP_000947844.1_1770	26.404	356	367
WP_016560370.1	lcl|NZ_AHOL02000009.1_cds_WP_001982414.1_3064	25.140	358	367
WP_004755296.1	lcl|NZ_AHOL02000018.1_cds_WP_000689743.1_1791	91.544	544	544
WP_004755296.1	lcl|NZ_AHOL02000018.1_cds_WP_000689743.1_1791	91.544	544	544
WP_002740998.1	lcl|NZ_AHOL02000018.1_cds_WP_000342713.1_1790	94.340	265	265
WP_002740998.1	lcl|NZ_AHOL02000035.1_cds_WP_001002663.1_159	46.091	243	265
WP_004777170.1	lcl|NZ_AHOL02000018.1_cds_WP_001246618.1_1789	92.581	310	310
WP_004777170.1	lcl|NZ_AHOL02000028.1_cds_WP_000501205.1_617	36.513	304	310
WP_004777170.1	lcl|NZ_AHOL02000020.1_cds_WP_001183723.1_1462	26.471	306	310
WP_004777170.1	lcl|NZ_AHOL02000022.1_cds_WP_000279894.1_1257	23.282	262	310
WP_004777170.1	lcl|NZ_AHOL02000018.1_cds_WP_001246618.1_1789	92.581	310	310
WP_004777170.1	lcl|NZ_AHOL02000028.1_cds_WP_000501205.1_617	36.513	304	310
WP_004777170.1	lcl|NZ_AHOL02000020.1_cds_WP_001183723.1_1462	26.471	306	310
WP_004777170.1	lcl|NZ_AHOL02000022.1_cds_WP_000279894.1_1257	23.282	262	310
WP_004754589.1	lcl|NZ_AHOL02000018.1_cds_WP_000479982.1_1788	94.318	264	264
WP_002733551.1	lcl|NZ_AHOL02000018.1_cds_WP_000715958.1_1787	96.124	129	130
