WP_004753574.1	lcl|NZ_AHMY02000059.1_cds_WP_004753574.1_776	100.000	86	106
WP_004755091.1	lcl|NZ_AHMY02000059.1_cds_WP_004766657.1_775	97.771	314	314
WP_004755091.1	lcl|NZ_AHMY02000010.1_cds_WP_004753565.1_3578	24.471	331	314
WP_004755091.1	lcl|NZ_AHMY02000059.1_cds_WP_004766629.1_772	26.866	268	314
WP_004755091.1	lcl|NZ_AHMY02000059.1_cds_WP_004766668.1_705	23.132	281	314
WP_004777161.1	lcl|NZ_AHMY02000059.1_cds_WP_004766736.1_774	98.630	365	365
WP_004766667.1	lcl|NZ_AHMY02000059.1_cds_WP_004766667.1_773	100.000	185	185
WP_004766667.1	lcl|NZ_AHMY02000051.1_cds_WP_004752075.1_1266	41.429	140	185
WP_004755430.1	lcl|NZ_AHMY02000059.1_cds_WP_004766629.1_772	99.088	329	329
WP_004755430.1	lcl|NZ_AHMY02000010.1_cds_WP_004753565.1_3578	31.746	315	329
WP_004755430.1	lcl|NZ_AHMY02000059.1_cds_WP_004766668.1_705	31.045	335	329
WP_004755430.1	lcl|NZ_AHMY02000058.1_cds_WP_004766600.1_796	32.686	309	329
WP_004755430.1	lcl|NZ_AHMY02000010.1_cds_WP_004764138.1_3732	30.218	321	329
WP_004755430.1	lcl|NZ_AHMY02000058.1_cds_WP_004766610.1_785	30.154	325	329
WP_004755430.1	lcl|NZ_AHMY02000058.1_cds_WP_004766589.1_817	27.566	341	329
WP_004755430.1	lcl|NZ_AHMY02000059.1_cds_WP_004766696.1_769	27.869	305	329
WP_004755430.1	lcl|NZ_AHMY02000059.1_cds_WP_004766741.1_722	27.007	274	329
WP_004755430.1	lcl|NZ_AHMY02000059.1_cds_WP_004766657.1_775	24.843	318	329
WP_004755430.1	lcl|NZ_AHMY02000047.1_cds_WP_004765661.1_1834	30.000	180	329
WP_004755430.1	lcl|NZ_AHMY02000051.1_cds_WP_004766127.1_1469	28.839	267	329
WP_004755430.1	lcl|NZ_AHMY02000056.1_cds_WP_004766563.1_942	26.255	259	329
WP_004755430.1	lcl|NZ_AHMY02000074.1_cds_WP_004767258.1_8	27.984	243	329
WP_004755430.1	lcl|NZ_AHMY02000059.1_cds_WP_000378097.1_752	24.419	172	329
WP_004758405.1	lcl|NZ_AHMY02000059.1_cds_WP_004766673.1_771	94.382	267	267
WP_004758405.1	lcl|NZ_AHMY02000059.1_cds_WP_004766678.1_704	26.455	189	267
WP_004758405.1	lcl|NZ_AHMY02000050.1_cds_WP_004765965.1_1561	27.807	187	267
WP_004758405.1	lcl|NZ_AHMY02000022.1_cds_WP_016761591.1_2989	36.047	86	267
WP_016748627.1	lcl|NZ_AHMY02000059.1_cds_WP_000602734.1_770	96.857	509	509
WP_016748627.1	lcl|NZ_AHMY02000051.1_cds_WP_004766085.1_1540	25.816	337	509
WP_016748627.1	lcl|NZ_AHMY02000051.1_cds_WP_004766128.1_1539	31.111	90	509
WP_016748627.1	lcl|NZ_AHMY02000059.1_cds_WP_000602734.1_770	96.857	509	509
WP_016748627.1	lcl|NZ_AHMY02000051.1_cds_WP_004766085.1_1540	25.816	337	509
WP_016748627.1	lcl|NZ_AHMY02000051.1_cds_WP_004766128.1_1539	31.111	90	509
WP_004755319.1	lcl|NZ_AHMY02000059.1_cds_WP_004766696.1_769	96.364	330	330
WP_004755319.1	lcl|NZ_AHMY02000059.1_cds_WP_004766629.1_772	28.618	304	330
WP_004755319.1	lcl|NZ_AHMY02000058.1_cds_WP_004766600.1_796	25.461	271	330
WP_004755319.1	lcl|NZ_AHMY02000059.1_cds_WP_004766668.1_705	26.048	334	330
