WP_004753574.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002725873.1_2686	89.535	86	106
WP_004755091.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002733579.1_2687	92.994	314	314
WP_004755091.1	lcl|NZ_JADDVJ010000018.1_cds_WP_002722638.1_694	22.936	327	314
WP_004755091.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002733534.1_2690	26.493	268	314
WP_004755091.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002740024.1_2781	23.843	281	314
WP_004755091.1	lcl|NZ_JADDVJ010000029.1_cds_WP_002743770.1_1413	22.941	170	314
WP_004755091.1	lcl|NZ_JADDVJ010000006.1_cds_WP_002728309.1_2938	27.586	203	314
WP_004755091.1	lcl|NZ_JADDVJ010000005.1_cds_WP_016749081.1_2719	24.503	151	314
WP_004755091.1	lcl|NZ_JADDVJ010000094.1_cds_WP_193819167.1_3324	29.204	113	314
WP_004777161.1	lcl|NZ_JADDVJ010000005.1_cds_WP_026054882.1_2688	86.575	365	365
WP_004766667.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002733646.1_2689	96.757	185	185
WP_004766667.1	lcl|NZ_JADDVJ010000003.1_cds_WP_002721790.1_1947	34.337	166	185
WP_004755430.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002733534.1_2690	97.872	329	329
WP_004755430.1	lcl|NZ_JADDVJ010000018.1_cds_WP_002722638.1_694	30.159	315	329
WP_004755430.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002740024.1_2781	31.157	337	329
WP_004755430.1	lcl|NZ_JADDVJ010000006.1_cds_WP_002728309.1_2938	30.868	311	329
WP_004755430.1	lcl|NZ_JADDVJ010000029.1_cds_WP_002743770.1_1413	27.566	341	329
WP_004755430.1	lcl|NZ_JADDVJ010000006.1_cds_WP_002728316.1_2941	28.485	330	329
WP_004755430.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002733638.1_2727	27.941	340	329
WP_004755430.1	lcl|NZ_JADDVJ010000076.1_cds_WP_002741146.1_3107	29.487	312	329
WP_004755430.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002733546.1_2756	26.667	270	329
WP_004755430.1	lcl|NZ_JADDVJ010000094.1_cds_WP_193819167.1_3324	31.818	176	329
WP_004755430.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002740721.1_2693	28.387	310	329
WP_004755430.1	lcl|NZ_JADDVJ010000007.1_cds_WP_002732331.1_3207	26.254	339	329
WP_004755430.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002744551.1_2721	29.889	271	329
WP_004755430.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002733698.1_2764	26.642	274	329
WP_004755430.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002733579.1_2687	27.309	249	329
WP_004755430.1	lcl|NZ_JADDVJ010000005.1_cds_WP_016749081.1_2719	23.975	317	329
WP_004755430.1	lcl|NZ_JADDVJ010000060.1_cds_WP_002740236.1_2790	26.217	267	329
WP_004755430.1	lcl|NZ_JADDVJ010000004.1_cds_WP_002721725.1_2366	25.223	337	329
WP_004755430.1	lcl|NZ_JADDVJ010000004.1_cds_WP_002739935.1_2454	27.869	244	329
WP_004755430.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002733757.1_2754	31.034	174	329
WP_004758405.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002733627.1_2691	97.004	267	267
WP_004758405.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002738295.1_2753	24.701	251	267
WP_004758405.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002740926.1_2732	24.790	238	267
WP_004758405.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002727921.1_2782	26.455	189	267
WP_004758405.1	lcl|NZ_JADDVJ010000051.1_cds_WP_002729040.1_2502	32.727	110	267
WP_004758405.1	lcl|NZ_JADDVJ010000002.1_cds_WP_002766579.1_1552	26.882	186	267
WP_004758405.1	lcl|NZ_JADDVJ010000029.1_cds_WP_002729513.1_1412	25.806	186	267
WP_016748627.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002740779.1_2692	99.411	509	509
WP_016748627.1	lcl|NZ_JADDVJ010000010.1_cds_WP_002728536.1_41	27.217	327	509
WP_016748627.1	lcl|NZ_JADDVJ010000010.1_cds_WP_002728534.1_42	31.111	90	509
WP_016748627.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002740779.1_2692	99.411	509	509
WP_016748627.1	lcl|NZ_JADDVJ010000010.1_cds_WP_002728536.1_41	27.217	327	509
WP_016748627.1	lcl|NZ_JADDVJ010000010.1_cds_WP_002728534.1_42	31.111	90	509
WP_004755319.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002740721.1_2693	98.485	330	330
WP_004755319.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002744551.1_2721	28.522	291	330
WP_004755319.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002733534.1_2690	29.316	307	330
WP_004755319.1	lcl|NZ_JADDVJ010000006.1_cds_WP_002728309.1_2938	25.641	273	330
WP_004755319.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002740024.1_2781	26.814	317	330
WP_004755319.1	lcl|NZ_JADDVJ010000018.1_cds_WP_002722638.1_694	28.369	282	330
WP_004755319.1	lcl|NZ_JADDVJ010000005.1_cds_WP_016749081.1_2719	29.864	221	330
WP_004755319.1	lcl|NZ_JADDVJ010000007.1_cds_WP_002732331.1_3207	26.754	228	330
WP_004755319.1	lcl|NZ_JADDVJ010000076.1_cds_WP_002741146.1_3107	29.268	287	330
WP_004755319.1	lcl|NZ_JADDVJ010000004.1_cds_WP_002721725.1_2366	24.898	245	330
WP_004755319.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002733546.1_2756	24.723	271	330
WP_004755319.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002733638.1_2727	25.773	291	330
WP_004755319.1	lcl|NZ_JADDVJ010000029.1_cds_WP_002743770.1_1413	26.056	142	330
WP_004755319.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002733579.1_2687	25.223	337	330
WP_004755319.1	lcl|NZ_JADDVJ010000060.1_cds_WP_002740236.1_2790	25.417	240	330
WP_004754883.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002740826.1_2694	98.907	366	366
WP_004754883.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002740861.1_2695	39.726	365	366
WP_004754883.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002733737.1_2715	33.051	354	366
WP_004754883.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002740294.1_2775	34.278	353	366
WP_004754883.1	lcl|NZ_JADDVJ010000051.1_cds_WP_002728994.1_2508	28.307	378	366
WP_004754883.1	lcl|NZ_JADDVJ010000006.1_cds_WP_002738884.1_2989	29.917	361	366
WP_004754883.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002733599.1_2728	27.374	358	366
WP_004754883.1	lcl|NZ_JADDVJ010000007.1_cds_WP_002724641.1_3206	32.086	187	366
WP_016560370.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002740861.1_2695	98.910	367	367
WP_016560370.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002740826.1_2694	39.452	365	367
WP_016560370.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002733737.1_2715	40.111	359	367
WP_016560370.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002740294.1_2775	36.043	369	367
WP_016560370.1	lcl|NZ_JADDVJ010000006.1_cds_WP_002738884.1_2989	33.596	381	367
WP_016560370.1	lcl|NZ_JADDVJ010000051.1_cds_WP_002728994.1_2508	30.319	376	367
WP_016560370.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002733599.1_2728	29.944	354	367
WP_016560370.1	lcl|NZ_JADDVJ010000007.1_cds_WP_002724641.1_3206	25.698	358	367
WP_004755296.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002740729.1_2696	98.897	544	544
WP_004755296.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002740729.1_2696	98.897	544	544
WP_002740998.1	lcl|NZ_JADDVJ010000005.1_cds_WP_002740998.1_2697	100.000	265	265
WP_002740998.1	lcl|NZ_JADDVJ010000002.1_cds_WP_002742191.1_1583	45.679	243	265
