WP_004753574.1	lcl|NZ_AFJO01000478.1_cds_WP_000340715.1_1383	94.186	86	106
WP_004755091.1	lcl|NZ_AFJO01000478.1_cds_WP_000410273.1_1382	96.815	314	314
WP_004755091.1	lcl|NZ_AFJO01000437.1_cds_WP_000744704.1_1762	23.853	327	314
WP_004755091.1	lcl|NZ_AFJO01000478.1_cds_WP_000646251.1_1379	26.866	268	314
WP_004755091.1	lcl|NZ_AFJO01000706.1_cds_WP_000723086.1_579	22.917	288	314
WP_004777161.1	lcl|NZ_AFJO01000478.1_cds_WP_000604527.1_1381	93.973	365	365
WP_004766667.1	lcl|NZ_AFJO01000478.1_cds_WP_000884059.1_1380	96.757	185	185
WP_004766667.1	lcl|NZ_AFJO01000250.1_cds_WP_000351733.1_2918	40.714	140	185
WP_004755430.1	lcl|NZ_AFJO01000478.1_cds_WP_000646251.1_1379	98.176	329	329
WP_004755430.1	lcl|NZ_AFJO01000437.1_cds_WP_000744704.1_1762	32.381	315	329
WP_004755430.1	lcl|NZ_AFJO01000706.1_cds_WP_000723086.1_579	30.448	335	329
WP_004755430.1	lcl|NZ_AFJO01000320.1_cds_WP_001984071.1_2406	31.935	310	329
WP_004755430.1	lcl|NZ_AFJO01000242.1_cds_WP_000649924.1_3079	29.573	328	329
WP_004755430.1	lcl|NZ_AFJO01000812.1_cds_WP_000709511.1_26	29.730	333	329
WP_004755430.1	lcl|NZ_AFJO01000073.1_cds_WP_000688696.1_3942	29.455	275	329
WP_004755430.1	lcl|NZ_AFJO01000478.1_cds_WP_001067557.1_1376	27.541	305	329
WP_004755430.1	lcl|NZ_AFJO01000033.1_cds_WP_000475900.1_4199	27.372	274	329
WP_004755430.1	lcl|NZ_AFJO01000478.1_cds_WP_000410273.1_1382	26.101	318	329
WP_004755430.1	lcl|NZ_AFJO01000365.1_cds_WP_001074785.1_2130	29.057	265	329
WP_004755430.1	lcl|NZ_AFJO01000445.1_cds_WP_001003557.1_1703	25.000	332	329
WP_004755430.1	lcl|NZ_AFJO01000717.1_cds_WP_000378097.1_482	24.419	172	329
WP_004758405.1	lcl|NZ_AFJO01000478.1_cds_WP_000774262.1_1378	93.633	267	267
WP_004758405.1	lcl|NZ_AFJO01000706.1_cds_WP_000842260.1_580	26.842	190	267
