WP_004753574.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000340715.1_848	94.186	86	106
WP_004755091.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000410273.1_849	96.815	314	314
WP_004755091.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000093099.1_869	57.143	63	314
WP_004755091.1	lcl|NZ_JAGGCG010000006.1_cds_WP_000744700.1_1020	24.471	331	314
WP_004755091.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000646250.1_852	27.239	268	314
WP_004755091.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000723090.1_931	22.917	288	314
WP_004755091.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000600889.1_878	24.194	186	314
WP_004777161.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000604524.1_850	94.247	365	365
WP_004766667.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000884059.1_851	96.757	185	185
WP_004766667.1	lcl|NZ_JAGGCG010000002.1_cds_WP_000351733.1_435	40.714	140	185
WP_004755430.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000646250.1_852	97.568	329	329
WP_004755430.1	lcl|NZ_JAGGCG010000006.1_cds_WP_000744700.1_1020	32.381	315	329
WP_004755430.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000723090.1_931	31.045	335	329
WP_004755430.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000600889.1_878	31.677	322	329
WP_004755430.1	lcl|NZ_JAGGCG010000029.1_cds_WP_001984071.1_2904	31.935	310	329
WP_004755430.1	lcl|NZ_JAGGCG010000009.1_cds_WP_000649925.1_1436	29.573	328	329
WP_004755430.1	lcl|NZ_JAGGCG010000060.1_cds_WP_000709511.1_3678	29.730	333	329
WP_004755430.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000601375.1_905	25.000	300	329
WP_004755430.1	lcl|NZ_JAGGCG010000029.1_cds_WP_000688695.1_2924	29.091	275	329
WP_004755430.1	lcl|NZ_JAGGCG010000005.1_cds_WP_001067557.1_855	27.541	305	329
WP_004755430.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000475904.1_914	27.372	274	329
WP_004755430.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000410273.1_849	26.101	318	329
WP_004755430.1	lcl|NZ_JAGGCG010000018.1_cds_WP_001074785.1_2258	29.057	265	329
WP_004755430.1	lcl|NZ_JAGGCG010000020.1_cds_WP_001003555.1_2420	25.148	338	329
WP_004755430.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000487322.1_903	26.994	326	329
WP_004758405.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000774262.1_853	93.633	267	267
WP_004758405.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000859505.1_902	26.693	251	267
WP_004758405.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000800438.1_883	25.630	238	267
WP_004758405.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000842260.1_932	26.842	190	267
WP_004758405.1	lcl|NZ_JAGGCG010000026.1_cds_WP_000667727.1_2795	30.909	110	267
WP_004758405.1	lcl|NZ_JAGGCG010000023.1_cds_WP_000805357.1_2617	27.660	188	267
WP_016748627.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000612797.1_854	96.267	509	509
WP_016748627.1	lcl|NZ_JAGGCG010000021.1_cds_WP_000291591.1_2483	27.469	324	509
WP_016748627.1	lcl|NZ_JAGGCG010000021.1_cds_WP_000364507.1_2482	31.111	90	509
WP_016748627.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000612797.1_854	96.267	509	509
WP_016748627.1	lcl|NZ_JAGGCG010000021.1_cds_WP_000291591.1_2483	27.469	324	509
WP_016748627.1	lcl|NZ_JAGGCG010000021.1_cds_WP_000364507.1_2482	31.111	90	509
WP_004755319.1	lcl|NZ_JAGGCG010000005.1_cds_WP_001067557.1_855	96.667	330	330
WP_004755319.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000646250.1_852	28.990	307	330
WP_004755319.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000600889.1_878	27.068	266	330
WP_004755319.1	lcl|NZ_JAGGCG010000029.1_cds_WP_001984071.1_2904	24.632	272	330
WP_004755319.1	lcl|NZ_JAGGCG010000006.1_cds_WP_000744700.1_1020	26.266	316	330
WP_004755319.1	lcl|NZ_JAGGCG010000020.1_cds_WP_001003555.1_2420	28.287	251	330
WP_004755319.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000723090.1_931	24.925	333	330
WP_004755319.1	lcl|NZ_JAGGCG010000009.1_cds_WP_000649925.1_1436	29.644	253	330
WP_004755319.1	lcl|NZ_JAGGCG010000029.1_cds_WP_000688695.1_2924	25.792	221	330
WP_004755319.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000601375.1_905	25.362	276	330
WP_004755319.1	lcl|NZ_JAGGCG010000005.1_cds_WP_000487322.1_903	26.855	283	330
WP_004754883.1	lcl|NZ_JAGGCG010000005.1_cds_WP_001198107.1_856	95.902	366	366
