WP_004753574.1	lcl|NZ_JQRO01000045.1_cds_WP_002614501.1_1719	91.860	86	106
WP_004755091.1	lcl|NZ_JQRO01000045.1_cds_WP_004494857.1_1720	92.581	310	314
WP_004755091.1	lcl|NZ_JQRO01000090.1_cds_WP_061219382.1_2853	23.022	278	314
WP_004755091.1	lcl|NZ_JQRO01000066.1_cds_WP_002615921.1_2327	24.691	324	314
WP_004755091.1	lcl|NZ_JQRO01000030.1_cds_WP_004498401.1_1098	25.526	333	314
WP_004755091.1	lcl|NZ_JQRO01000011.1_cds_WP_016759276.1_526	23.843	281	314
WP_004755091.1	lcl|NZ_JQRO01000090.1_cds_WP_002614506.1_2855	24.699	166	314
WP_004755091.1	lcl|NZ_JQRO01000122.1_cds_WP_061219479.1_3127	26.601	203	314
WP_004766667.1	lcl|NZ_JQRO01000011.1_cds_WP_002630958.1_418	35.065	154	185
WP_004766667.1	lcl|NZ_JQRO01000090.1_cds_WP_004498097.1_2832	34.463	177	185
WP_004755430.1	lcl|NZ_JQRO01000090.1_cds_WP_061219382.1_2853	31.464	321	329
WP_004755430.1	lcl|NZ_JQRO01000011.1_cds_WP_016759276.1_526	30.655	336	329
WP_004755430.1	lcl|NZ_JQRO01000066.1_cds_WP_002615921.1_2327	30.794	315	329
WP_004755430.1	lcl|NZ_JQRO01000122.1_cds_WP_061219479.1_3127	31.190	311	329
WP_004755430.1	lcl|NZ_JQRO01000090.1_cds_WP_002614506.1_2855	29.508	305	329
WP_004755430.1	lcl|NZ_JQRO01000090.1_cds_WP_061219379.1_2847	26.298	289	329
WP_004755430.1	lcl|NZ_JQRO01000081.1_cds_WP_061219308.1_2677	26.866	335	329
WP_004755430.1	lcl|NZ_JQRO01000030.1_cds_WP_004498401.1_1098	29.781	319	329
WP_004755430.1	lcl|NZ_JQRO01000049.1_cds_WP_004495465.1_1812	28.882	322	329
WP_004755430.1	lcl|NZ_JQRO01000033.1_cds_WP_002619620.1_1152	26.036	338	329
WP_004755430.1	lcl|NZ_JQRO01000045.1_cds_WP_004494857.1_1720	28.030	264	329
WP_004755430.1	lcl|NZ_JQRO01000090.1_cds_WP_002614509.1_2858	27.536	276	329
WP_004755430.1	lcl|NZ_JQRO01000034.1_cds_WP_004496193.1_1208	27.376	263	329
WP_004755430.1	lcl|NZ_JQRO01000067.1_cds_WP_002615392.1_2366	24.169	331	329
WP_004755430.1	lcl|NZ_JQRO01000088.1_cds_WP_004495316.1_2808	27.459	244	329
WP_004755430.1	lcl|NZ_JQRO01000090.1_cds_WP_002632185.1_2845	33.929	112	329
WP_004758405.1	lcl|NZ_JQRO01000090.1_cds_WP_020781937.1_2854	26.016	246	267
WP_004758405.1	lcl|NZ_JQRO01000090.1_cds_WP_002632186.1_2844	26.744	258	267
WP_004758405.1	lcl|NZ_JQRO01000074.1_cds_WP_061219264.1_2537	30.653	199	267
WP_004758405.1	lcl|NZ_JQRO01000011.1_cds_WP_002620407.1_525	26.842	190	267
WP_004758405.1	lcl|NZ_JQRO01000081.1_cds_WP_004495535.1_2676	25.946	185	267
WP_004758405.1	lcl|NZ_JQRO01000002.1_cds_WP_026054267.1_51	32.710	107	267
WP_016748627.1	lcl|NZ_JQRO01000034.1_cds_WP_004503246.1_1278	26.911	327	509
WP_016748627.1	lcl|NZ_JQRO01000034.1_cds_WP_061216517.1_1277	30.000	90	509
WP_016748627.1	lcl|NZ_JQRO01000034.1_cds_WP_004503246.1_1278	26.911	327	509
WP_016748627.1	lcl|NZ_JQRO01000034.1_cds_WP_061216517.1_1277	30.000	90	509
WP_004755319.1	lcl|NZ_JQRO01000122.1_cds_WP_061219479.1_3127	26.007	273	330
WP_004755319.1	lcl|NZ_JQRO01000090.1_cds_WP_061219382.1_2853	22.993	274	330
WP_004755319.1	lcl|NZ_JQRO01000066.1_cds_WP_002615921.1_2327	27.899	276	330
WP_004755319.1	lcl|NZ_JQRO01000011.1_cds_WP_016759276.1_526	25.826	333	330
WP_004755319.1	lcl|NZ_JQRO01000033.1_cds_WP_002619620.1_1152	28.070	228	330
WP_004755319.1	lcl|NZ_JQRO01000067.1_cds_WP_002615392.1_2366	23.755	261	330
WP_004755319.1	lcl|NZ_JQRO01000030.1_cds_WP_004498401.1_1098	30.830	253	330
WP_004755319.1	lcl|NZ_JQRO01000081.1_cds_WP_061219308.1_2677	26.761	142	330
WP_004755319.1	lcl|NZ_JQRO01000034.1_cds_WP_004496193.1_1208	26.639	244	330
WP_004755319.1	lcl|NZ_JQRO01000045.1_cds_WP_004494857.1_1720	24.390	328	330
WP_004754883.1	lcl|NZ_JQRO01000011.1_cds_WP_004499131.1_532	34.463	354	366
WP_004754883.1	lcl|NZ_JQRO01000074.1_cds_WP_061219262.1_2532	27.968	379	366
WP_004754883.1	lcl|NZ_JQRO01000045.1_cds_WP_061219014.1_1730	34.853	307	366
WP_004754883.1	lcl|NZ_JQRO01000090.1_cds_WP_002630753.1_2826	29.412	391	366
WP_004754883.1	lcl|NZ_JQRO01000002.1_cds_WP_002615575.1_110	31.405	363	366
WP_004754883.1	lcl|NZ_JQRO01000045.1_cds_WP_020782191.1_1727	37.379	206	366
WP_004754883.1	lcl|NZ_JQRO01000033.1_cds_WP_002619618.1_1153	32.620	187	366
WP_016560370.1	lcl|NZ_JQRO01000011.1_cds_WP_004499131.1_532	37.568	370	367
WP_016560370.1	lcl|NZ_JQRO01000002.1_cds_WP_002615575.1_110	32.982	379	367
WP_016560370.1	lcl|NZ_JQRO01000090.1_cds_WP_002630753.1_2826	31.183	372	367
WP_016560370.1	lcl|NZ_JQRO01000074.1_cds_WP_061219262.1_2532	30.585	376	367
WP_016560370.1	lcl|NZ_JQRO01000045.1_cds_WP_061219014.1_1730	33.218	289	367
WP_016560370.1	lcl|NZ_JQRO01000045.1_cds_WP_020782191.1_1727	33.475	236	367
WP_016560370.1	lcl|NZ_JQRO01000033.1_cds_WP_002619618.1_1153	25.419	358	367
WP_002740998.1	lcl|NZ_JQRO01000002.1_cds_WP_004496886.1_105	46.091	243	265
WP_004777170.1	lcl|NZ_JQRO01000051.1_cds_WP_061219052.1_1860	38.158	304	310
WP_004777170.1	lcl|NZ_JQRO01000061.1_cds_WP_002619450.1_2205	27.036	307	310
WP_004777170.1	lcl|NZ_JQRO01000083.1_cds_JF95_RS14105_2726	25.564	133	310
WP_004777170.1	lcl|NZ_JQRO01000051.1_cds_WP_061219052.1_1860	38.158	304	310
WP_004777170.1	lcl|NZ_JQRO01000061.1_cds_WP_002619450.1_2205	27.036	307	310
WP_004777170.1	lcl|NZ_JQRO01000083.1_cds_JF95_RS14105_2726	25.564	133	310
WP_004777149.1	lcl|NZ_JQRO01000066.1_cds_WP_061219203.1_2300	26.923	78	221
WP_004777149.1	lcl|NZ_JQRO01000064.1_cds_WP_016758852.1_2267	28.713	101	221
WP_162833666.1	lcl|NZ_JQRO01000056.1_cds_JF95_RS21605_1997	41.401	157	265
WP_162833666.1	lcl|NZ_JQRO01000056.1_cds_JF95_RS21605_1997	46.789	109	265
WP_162833666.1	lcl|NZ_JQRO01000157.1_cds_WP_235596355.1_3401	31.276	243	265
WP_162833666.1	lcl|NZ_JQRO01000004.1_cds_JF95_RS19590_158	88.462	52	265
WP_162833666.1	lcl|NZ_JQRO01000099.1_cds_WP_235596336.1_2927	75.000	64	265
WP_162833666.1	lcl|NZ_JQRO01000099.1_cds_WP_235596336.1_2927	88.889	18	265
WP_162833666.1	lcl|NZ_JQRO01000218.1_cds_WP_155717514.1_3647	33.058	121	265
WP_162833666.1	lcl|NZ_JQRO01000052.1_cds_WP_155722400.1_1938	60.000	50	265
WP_162833666.1	lcl|NZ_JQRO01000025.1_cds_JF95_RS19870_808	63.415	41	265
WP_162833666.1	lcl|NZ_JQRO01000242.1_cds_JF95_RS21260_3699	86.667	30	265
WP_162833666.1	lcl|NZ_JQRO01000001.1_cds_JF95_RS21315_1	86.667	30	265
WP_162833666.1	lcl|NZ_JQRO01000185.1_cds_JF95_RS23590_3546	85.185	27	265
WP_162833666.1	lcl|NZ_JQRO01000298.1_cds_JF95_RS23620_3786	88.462	26	265
WP_162833666.1	lcl|NZ_JQRO01000274.1_cds_JF95_RS23615_3754	88.462	26	265
WP_162833666.1	lcl|NZ_JQRO01000238.1_cds_JF95_RS23605_3690	88.462	26	265
WP_162833666.1	lcl|NZ_JQRO01000186.1_cds_JF95_RS23595_3557	88.462	26	265
WP_162833666.1	lcl|NZ_JQRO01000176.1_cds_JF95_RS23570_3499	88.462	26	265
WP_162833666.1	lcl|NZ_JQRO01000150.1_cds_JF95_RS23550_3351	88.462	26	265
WP_162833666.1	lcl|NZ_JQRO01000137.1_cds_JF95_RS23545_3236	88.462	26	265
WP_162833666.1	lcl|NZ_JQRO01000099.1_cds_JF95_RS23530_2941	88.462	26	265
WP_162833666.1	lcl|NZ_JQRO01000099.1_cds_JF95_RS23520_2923	88.462	26	265
WP_162833666.1	lcl|NZ_JQRO01000081.1_cds_JF95_RS23505_2684	88.462	26	265
WP_162833666.1	lcl|NZ_JQRO01000078.1_cds_JF95_RS23495_2657	88.462	26	265
WP_162833666.1	lcl|NZ_JQRO01000070.1_cds_JF95_RS23475_2401	88.462	26	265
WP_162833666.1	lcl|NZ_JQRO01000019.1_cds_JF95_RS23405_612	88.462	26	265
WP_162833666.1	lcl|NZ_JQRO01000119.1_cds_JF95_RS23000_3121	43.137	51	265
WP_162833666.1	lcl|NZ_JQRO01000119.1_cds_JF95_RS23000_3121	50.000	40	265
WP_162833666.1	lcl|NZ_JQRO01000119.1_cds_JF95_RS23000_3121	29.060	117	265
WP_162833666.1	lcl|NZ_JQRO01000045.1_cds_JF95_RS21570_1736	39.024	82	265
WP_162833666.1	lcl|NZ_JQRO01000134.1_cds_JF95_RS22500_3205	52.273	44	265
WP_162833666.1	lcl|NZ_JQRO01000240.1_cds_WP_061219663.1_3692	52.273	44	265
WP_162833666.1	lcl|NZ_JQRO01000255.1_cds_JF95_RS21275_3723	62.500	32	265
WP_162833666.1	lcl|NZ_JQRO01000255.1_cds_JF95_RS21275_3723	45.000	20	265
WP_162833666.1	lcl|NZ_JQRO01000002.1_cds_JF95_RS21330_56	41.304	46	265
WP_162833666.1	lcl|NZ_JQRO01000025.1_cds_JF95_RS22665_807	69.565	23	265
WP_162833666.1	lcl|NZ_JQRO01000056.1_cds_JF95_RS21605_1997	41.401	157	265
WP_162833666.1	lcl|NZ_JQRO01000056.1_cds_JF95_RS21605_1997	46.789	109	265
WP_162833666.1	lcl|NZ_JQRO01000157.1_cds_WP_235596355.1_3401	31.276	243	265
WP_162833666.1	lcl|NZ_JQRO01000004.1_cds_JF95_RS19590_158	88.462	52	265
WP_162833666.1	lcl|NZ_JQRO01000099.1_cds_WP_235596336.1_2927	75.000	64	265
WP_162833666.1	lcl|NZ_JQRO01000099.1_cds_WP_235596336.1_2927	88.889	18	265
WP_162833666.1	lcl|NZ_JQRO01000218.1_cds_WP_155717514.1_3647	33.058	121	265
WP_162833666.1	lcl|NZ_JQRO01000052.1_cds_WP_155722400.1_1938	60.000	50	265
WP_162833666.1	lcl|NZ_JQRO01000025.1_cds_JF95_RS19870_808	63.415	41	265
WP_162833666.1	lcl|NZ_JQRO01000242.1_cds_JF95_RS21260_3699	86.667	30	265
WP_162833666.1	lcl|NZ_JQRO01000001.1_cds_JF95_RS21315_1	86.667	30	265
WP_162833666.1	lcl|NZ_JQRO01000185.1_cds_JF95_RS23590_3546	85.185	27	265
WP_162833666.1	lcl|NZ_JQRO01000298.1_cds_JF95_RS23620_3786	88.462	26	265
WP_162833666.1	lcl|NZ_JQRO01000274.1_cds_JF95_RS23615_3754	88.462	26	265
WP_162833666.1	lcl|NZ_JQRO01000238.1_cds_JF95_RS23605_3690	88.462	26	265
WP_162833666.1	lcl|NZ_JQRO01000186.1_cds_JF95_RS23595_3557	88.462	26	265
WP_162833666.1	lcl|NZ_JQRO01000176.1_cds_JF95_RS23570_3499	88.462	26	265
WP_162833666.1	lcl|NZ_JQRO01000150.1_cds_JF95_RS23550_3351	88.462	26	265
