WP_004753574.1	lcl|NZ_AFLY02000029.1_cds_WP_004421256.1_2860	93.023	86	106
WP_004755091.1	lcl|NZ_AFLY02000029.1_cds_WP_004421326.1_2859	96.497	314	314
WP_004755091.1	lcl|NZ_AFLY02000016.1_cds_WP_004419974.1_3365	24.923	325	314
WP_004755091.1	lcl|NZ_AFLY02000029.1_cds_WP_004421375.1_2856	25.472	318	314
WP_004755091.1	lcl|NZ_AFLY02000029.1_cds_WP_004421482.1_2776	23.448	290	314
WP_004755091.1	lcl|NZ_AFLY02000067.1_cds_WP_004425902.1_521	23.188	276	314
WP_004777161.1	lcl|NZ_AFLY02000029.1_cds_WP_004421179.1_2858	92.329	365	365
WP_004766667.1	lcl|NZ_AFLY02000029.1_cds_WP_004421442.1_2857	95.135	185	185
WP_004766667.1	lcl|NZ_AFLY02000057.1_cds_WP_004424034.1_1481	41.429	140	185
WP_004755430.1	lcl|NZ_AFLY02000029.1_cds_WP_004421375.1_2856	97.264	329	329
WP_004755430.1	lcl|NZ_AFLY02000016.1_cds_WP_004419974.1_3365	31.111	315	329
WP_004755430.1	lcl|NZ_AFLY02000029.1_cds_WP_004421482.1_2776	31.454	337	329
WP_004755430.1	lcl|NZ_AFLY02000067.1_cds_WP_004425902.1_521	31.833	311	329
WP_004755430.1	lcl|NZ_AFLY02000016.1_cds_WP_004419871.1_3520	28.402	338	329
WP_004755430.1	lcl|NZ_AFLY02000067.1_cds_WP_002148036.1_512	30.154	325	329
WP_004755430.1	lcl|NZ_AFLY02000029.1_cds_WP_004421253.1_2853	27.541	305	329
WP_004755430.1	lcl|NZ_AFLY02000067.1_cds_WP_002155619.1_542	26.686	341	329
WP_004755430.1	lcl|NZ_AFLY02000029.1_cds_WP_004421326.1_2859	24.843	318	329
WP_004755430.1	lcl|NZ_AFLY02000029.1_cds_WP_004421384.1_2793	26.642	274	329
WP_004755430.1	lcl|NZ_AFLY02000063.1_cds_WP_004425490.1_836	25.228	329	329
WP_004755430.1	lcl|NZ_AFLY02000057.1_cds_WP_004424129.1_1279	28.090	267	329
WP_004755430.1	lcl|NZ_AFLY02000069.1_cds_WP_039940253.1_399	25.869	259	329
WP_004755430.1	lcl|NZ_AFLY02000045.1_cds_WP_004422676.1_2082	27.160	243	329
WP_004755430.1	lcl|NZ_AFLY02000029.1_cds_WP_004421464.1_2834	25.714	175	329
WP_004758405.1	lcl|NZ_AFLY02000029.1_cds_WP_004421408.1_2855	94.757	267	267
WP_004758405.1	lcl|NZ_AFLY02000029.1_cds_WP_004421125.1_2775	26.984	189	267
WP_004758405.1	lcl|NZ_AFLY02000040.1_cds_WP_004422352.1_2243	26.804	194	267
WP_004758405.1	lcl|NZ_AFLY02000055.1_cds_WP_002146975.1_1803	36.047	86	267
WP_016748627.1	lcl|NZ_AFLY02000029.1_cds_WP_004420971.1_2854	95.882	510	509
WP_016748627.1	lcl|NZ_AFLY02000057.1_cds_WP_004423689.1_1204	27.469	324	509
WP_016748627.1	lcl|NZ_AFLY02000057.1_cds_WP_002148203.1_1205	31.111	90	509
WP_016748627.1	lcl|NZ_AFLY02000029.1_cds_WP_004420971.1_2854	95.882	510	509
WP_016748627.1	lcl|NZ_AFLY02000057.1_cds_WP_004423689.1_1204	27.469	324	509
WP_016748627.1	lcl|NZ_AFLY02000057.1_cds_WP_002148203.1_1205	31.111	90	509
WP_004755319.1	lcl|NZ_AFLY02000029.1_cds_WP_004421253.1_2853	96.667	330	330
