WP_004753574.1	lcl|NZ_AOVS01000009.1_cds_WP_000340715.1_171	94.186	86	106
WP_004755091.1	lcl|NZ_AOVS01000009.1_cds_WP_000410273.1_170	96.815	314	314
WP_004755091.1	lcl|NZ_AOVS01000009.1_cds_WP_000093099.1_150	57.143	63	314
WP_004755091.1	lcl|NZ_AOVS01000044.1_cds_WP_000744700.1_825	24.471	331	314
WP_004755091.1	lcl|NZ_AOVS01000009.1_cds_WP_000646250.1_167	27.239	268	314
WP_004755091.1	lcl|NZ_AOVS01000018.1_cds_WP_000723090.1_354	22.917	288	314
WP_004755091.1	lcl|NZ_AOVS01000009.1_cds_WP_000723090.1_88	22.917	288	314
WP_004755091.1	lcl|NZ_AOVS01000009.1_cds_WP_000600889.1_141	24.194	186	314
WP_004777161.1	lcl|NZ_AOVS01000009.1_cds_WP_000604524.1_169	94.247	365	365
WP_004766667.1	lcl|NZ_AOVS01000009.1_cds_WP_000884059.1_168	96.757	185	185
WP_004766667.1	lcl|NZ_AOVS01000099.1_cds_WP_000351733.1_2073	40.714	140	185
WP_004755430.1	lcl|NZ_AOVS01000009.1_cds_WP_000646250.1_167	97.568	329	329
WP_004755430.1	lcl|NZ_AOVS01000044.1_cds_WP_000744700.1_825	32.381	315	329
WP_004755430.1	lcl|NZ_AOVS01000018.1_cds_WP_000723090.1_354	31.045	335	329
WP_004755430.1	lcl|NZ_AOVS01000009.1_cds_WP_000723090.1_88	31.045	335	329
WP_004755430.1	lcl|NZ_AOVS01000009.1_cds_WP_000600889.1_141	31.677	322	329
WP_004755430.1	lcl|NZ_AOVS01000051.1_cds_WP_001984071.1_992	31.935	310	329
WP_004755430.1	lcl|NZ_AOVS01000144.1_cds_WP_000649925.1_3734	29.573	328	329
WP_004755430.1	lcl|NZ_AOVS01000027.1_cds_WP_000709511.1_618	29.730	333	329
WP_004755430.1	lcl|NZ_AOVS01000009.1_cds_WP_000601375.1_114	25.000	300	329
WP_004755430.1	lcl|NZ_AOVS01000062.1_cds_WP_000688695.1_1210	29.091	275	329
WP_004755430.1	lcl|NZ_AOVS01000009.1_cds_WP_001067557.1_164	27.541	305	329
WP_004755430.1	lcl|NZ_AOVS01000009.1_cds_WP_000475904.1_105	27.372	274	329
WP_004755430.1	lcl|NZ_AOVS01000009.1_cds_WP_000410273.1_170	26.101	318	329
WP_004755430.1	lcl|NZ_AOVS01000096.1_cds_WP_001074785.1_1989	29.057	265	329
WP_004755430.1	lcl|NZ_AOVS01000109.1_cds_WP_001003555.1_2448	25.148	338	329
