WP_004753574.1	lcl|NZ_AHME02000036.1_cds_WP_000340715.1_1723	94.186	86	106
WP_004755091.1	lcl|NZ_AHME02000036.1_cds_WP_000712242.1_1722	96.497	314	314
WP_004755091.1	lcl|NZ_AHME02000061.1_cds_WP_000744700.1_573	24.471	331	314
WP_004755091.1	lcl|NZ_AHME02000036.1_cds_WP_000646251.1_1719	26.866	268	314
WP_004755091.1	lcl|NZ_AHME02000036.1_cds_WP_000723092.1_1638	22.837	289	314
WP_004755091.1	lcl|NZ_AHME02000036.1_cds_WP_000600890.1_1689	24.194	186	314
WP_004755091.1	lcl|NZ_AHME02000036.1_cds_WP_000025485.1_1695	21.672	323	314
WP_004777161.1	lcl|NZ_AHME02000036.1_cds_WP_000604524.1_1721	94.247	365	365
WP_004766667.1	lcl|NZ_AHME02000036.1_cds_WP_000884059.1_1720	96.757	185	185
WP_004766667.1	lcl|NZ_AHME02000031.1_cds_WP_000351733.1_2448	40.714	140	185
WP_004755430.1	lcl|NZ_AHME02000036.1_cds_WP_000646251.1_1719	98.176	329	329
WP_004755430.1	lcl|NZ_AHME02000061.1_cds_WP_000744700.1_573	32.381	315	329
WP_004755430.1	lcl|NZ_AHME02000036.1_cds_WP_000723092.1_1638	30.448	335	329
WP_004755430.1	lcl|NZ_AHME02000036.1_cds_WP_000600890.1_1689	31.034	319	329
WP_004755430.1	lcl|NZ_AHME02000047.1_cds_WP_001984071.1_1140	31.935	310	329
WP_004755430.1	lcl|NZ_AHME02000061.1_cds_WP_000649925.1_414	29.573	328	329
WP_004755430.1	lcl|NZ_AHME02000024.1_cds_WP_000709511.1_2939	29.730	333	329
WP_004755430.1	lcl|NZ_AHME02000036.1_cds_WP_000601375.1_1663	25.000	300	329
WP_004755430.1	lcl|NZ_AHME02000047.1_cds_WP_000688694.1_1160	29.091	275	329
WP_004755430.1	lcl|NZ_AHME02000036.1_cds_WP_001067557.1_1716	27.541	305	329
WP_004755430.1	lcl|NZ_AHME02000036.1_cds_WP_000025485.1_1695	25.552	317	329
WP_004755430.1	lcl|NZ_AHME02000036.1_cds_WP_002079020.1_1693	29.889	271	329
WP_004755430.1	lcl|NZ_AHME02000036.1_cds_WP_000475904.1_1655	27.372	274	329
WP_004755430.1	lcl|NZ_AHME02000036.1_cds_WP_000712242.1_1722	26.101	318	329
WP_004755430.1	lcl|NZ_AHME02000031.1_cds_WP_001074784.1_2240	29.057	265	329
WP_004755430.1	lcl|NZ_AHME02000061.1_cds_WP_001003556.1_701	25.602	332	329
WP_004755430.1	lcl|NZ_AHME02000036.1_cds_WP_000487322.1_1665	26.994	326	329
WP_004758405.1	lcl|NZ_AHME02000036.1_cds_WP_000774260.1_1718	94.007	267	267
WP_004758405.1	lcl|NZ_AHME02000036.1_cds_WP_000859505.1_1666	26.693	251	267
WP_004758405.1	lcl|NZ_AHME02000036.1_cds_WP_000800438.1_1684	25.630	238	267
WP_004758405.1	lcl|NZ_AHME02000036.1_cds_WP_000842260.1_1637	26.842	190	267
WP_004758405.1	lcl|NZ_AHME02000047.1_cds_WP_000667727.1_1182	30.909	110	267
WP_004758405.1	lcl|NZ_AHME02000034.1_cds_WP_000805357.1_2049	27.660	188	267
WP_016748627.1	lcl|NZ_AHME02000036.1_cds_WP_000612792.1_1717	96.071	509	509
WP_016748627.1	lcl|NZ_AHME02000026.1_cds_WP_000291586.1_2564	27.469	324	509
WP_016748627.1	lcl|NZ_AHME02000026.1_cds_WP_000364507.1_2565	31.111	90	509
WP_016748627.1	lcl|NZ_AHME02000036.1_cds_WP_000612792.1_1717	96.071	509	509
WP_016748627.1	lcl|NZ_AHME02000026.1_cds_WP_000291586.1_2564	27.469	324	509
WP_016748627.1	lcl|NZ_AHME02000026.1_cds_WP_000364507.1_2565	31.111	90	509
WP_004755319.1	lcl|NZ_AHME02000036.1_cds_WP_001067557.1_1716	96.667	330	330
WP_004755319.1	lcl|NZ_AHME02000036.1_cds_WP_002079020.1_1693	29.210	291	330
WP_004755319.1	lcl|NZ_AHME02000036.1_cds_WP_000646251.1_1719	29.316	307	330
WP_004755319.1	lcl|NZ_AHME02000036.1_cds_WP_000600890.1_1689	27.068	266	330
WP_004755319.1	lcl|NZ_AHME02000047.1_cds_WP_001984071.1_1140	24.632	272	330
WP_004755319.1	lcl|NZ_AHME02000061.1_cds_WP_000744700.1_573	26.266	316	330
WP_004755319.1	lcl|NZ_AHME02000036.1_cds_WP_000025485.1_1695	29.412	221	330
WP_004755319.1	lcl|NZ_AHME02000036.1_cds_WP_000723092.1_1638	24.925	333	330
