WP_004753574.1	lcl|NZ_AHOB02000017.1_cds_WP_002725873.1_843	89.535	86	106
WP_004755091.1	lcl|NZ_AHOB02000017.1_cds_WP_002733579.1_842	92.994	314	314
WP_004755091.1	lcl|NZ_AHOB02000003.1_cds_WP_002722638.1_2862	22.936	327	314
WP_004755091.1	lcl|NZ_AHOB02000017.1_cds_WP_002733534.1_839	26.493	268	314
WP_004755091.1	lcl|NZ_AHOB02000014.1_cds_WP_002740024.1_1823	23.843	281	314
WP_004755091.1	lcl|NZ_AHOB02000016.1_cds_WP_002743770.1_1318	22.941	170	314
WP_004755091.1	lcl|NZ_AHOB02000002.1_cds_WP_002728309.1_3064	27.586	203	314
WP_004755091.1	lcl|NZ_AHOB02000017.1_cds_WP_016749081.1_810	24.503	151	314
WP_004777161.1	lcl|NZ_AHOB02000017.1_cds_WP_026054882.1_841	86.575	365	365
WP_004766667.1	lcl|NZ_AHOB02000017.1_cds_WP_002733646.1_840	96.757	185	185
WP_004766667.1	lcl|NZ_AHOB02000020.1_cds_WP_002721790.1_134	34.337	166	185
WP_004755430.1	lcl|NZ_AHOB02000017.1_cds_WP_002733534.1_839	97.872	329	329
WP_004755430.1	lcl|NZ_AHOB02000003.1_cds_WP_002722638.1_2862	30.159	315	329
WP_004755430.1	lcl|NZ_AHOB02000014.1_cds_WP_002740024.1_1823	31.157	337	329
WP_004755430.1	lcl|NZ_AHOB02000002.1_cds_WP_002728309.1_3064	30.868	311	329
WP_004755430.1	lcl|NZ_AHOB02000016.1_cds_WP_002743770.1_1318	27.566	341	329
WP_004755430.1	lcl|NZ_AHOB02000002.1_cds_WP_002728316.1_3061	28.485	330	329
WP_004755430.1	lcl|NZ_AHOB02000017.1_cds_WP_002733638.1_802	27.941	340	329
WP_004755430.1	lcl|NZ_AHOB02000018.1_cds_WP_002741146.1_502	29.487	312	329
WP_004755430.1	lcl|NZ_AHOB02000014.1_cds_WP_002733546.1_1798	26.667	270	329
WP_004755430.1	lcl|NZ_AHOB02000017.1_cds_WP_002740721.1_836	28.387	310	329
WP_004755430.1	lcl|NZ_AHOB02000018.1_cds_WP_002732331.1_591	26.254	339	329
WP_004755430.1	lcl|NZ_AHOB02000017.1_cds_WP_002744551.1_808	29.889	271	329
WP_004755430.1	lcl|NZ_AHOB02000014.1_cds_WP_002733698.1_1806	26.642	274	329
WP_004755430.1	lcl|NZ_AHOB02000017.1_cds_WP_002733579.1_842	27.309	249	329
WP_004755430.1	lcl|NZ_AHOB02000017.1_cds_WP_016749081.1_810	23.975	317	329
WP_004755430.1	lcl|NZ_AHOB02000014.1_cds_WP_002740236.1_2032	26.217	267	329
WP_004755430.1	lcl|NZ_AHOB02000011.1_cds_WP_002721725.1_2234	25.223	337	329
WP_004755430.1	lcl|NZ_AHOB02000011.1_cds_WP_002739935.1_2153	27.869	244	329
WP_004755430.1	lcl|NZ_AHOB02000014.1_cds_WP_002733757.1_1796	31.034	174	329
WP_004758405.1	lcl|NZ_AHOB02000017.1_cds_WP_002733627.1_838	97.004	267	267
WP_004758405.1	lcl|NZ_AHOB02000014.1_cds_WP_002738295.1_1795	24.701	251	267
WP_004758405.1	lcl|NZ_AHOB02000017.1_cds_WP_002740926.1_797	24.790	238	267
WP_004758405.1	lcl|NZ_AHOB02000014.1_cds_WP_002727921.1_1824	26.455	189	267
WP_004758405.1	lcl|NZ_AHOB02000015.1_cds_WP_002729040.1_1726	32.727	110	267
WP_004758405.1	lcl|NZ_AHOB02000016.1_cds_WP_002766579.1_1132	26.882	186	267
WP_004758405.1	lcl|NZ_AHOB02000016.1_cds_WP_002729513.1_1319	25.806	186	267
WP_016748627.1	lcl|NZ_AHOB02000017.1_cds_WP_002740779.1_837	99.411	509	509
WP_016748627.1	lcl|NZ_AHOB02000014.1_cds_WP_002728536.1_1957	27.217	327	509
WP_016748627.1	lcl|NZ_AHOB02000014.1_cds_WP_002728534.1_1958	31.111	90	509
WP_016748627.1	lcl|NZ_AHOB02000017.1_cds_WP_002740779.1_837	99.411	509	509
WP_016748627.1	lcl|NZ_AHOB02000014.1_cds_WP_002728536.1_1957	27.217	327	509
WP_016748627.1	lcl|NZ_AHOB02000014.1_cds_WP_002728534.1_1958	31.111	90	509
WP_004755319.1	lcl|NZ_AHOB02000017.1_cds_WP_002740721.1_836	98.485	330	330
WP_004755319.1	lcl|NZ_AHOB02000017.1_cds_WP_002744551.1_808	28.522	291	330
WP_004755319.1	lcl|NZ_AHOB02000017.1_cds_WP_002733534.1_839	29.316	307	330
WP_004755319.1	lcl|NZ_AHOB02000002.1_cds_WP_002728309.1_3064	25.641	273	330
WP_004755319.1	lcl|NZ_AHOB02000014.1_cds_WP_002740024.1_1823	26.814	317	330
WP_004755319.1	lcl|NZ_AHOB02000003.1_cds_WP_002722638.1_2862	28.369	282	330
WP_004755319.1	lcl|NZ_AHOB02000017.1_cds_WP_016749081.1_810	29.864	221	330
WP_004755319.1	lcl|NZ_AHOB02000018.1_cds_WP_002732331.1_591	26.754	228	330
WP_004755319.1	lcl|NZ_AHOB02000018.1_cds_WP_002741146.1_502	29.268	287	330
WP_004755319.1	lcl|NZ_AHOB02000011.1_cds_WP_002721725.1_2234	24.898	245	330
WP_004755319.1	lcl|NZ_AHOB02000014.1_cds_WP_002733546.1_1798	24.723	271	330
WP_004755319.1	lcl|NZ_AHOB02000017.1_cds_WP_002733638.1_802	25.773	291	330
WP_004755319.1	lcl|NZ_AHOB02000016.1_cds_WP_002743770.1_1318	26.056	142	330
WP_004755319.1	lcl|NZ_AHOB02000017.1_cds_WP_002733579.1_842	25.223	337	330
WP_004755319.1	lcl|NZ_AHOB02000014.1_cds_WP_002740236.1_2032	25.417	240	330
WP_004754883.1	lcl|NZ_AHOB02000017.1_cds_WP_002740826.1_835	98.907	366	366
WP_004754883.1	lcl|NZ_AHOB02000017.1_cds_WP_002740861.1_834	39.726	365	366
WP_004754883.1	lcl|NZ_AHOB02000017.1_cds_WP_002733737.1_814	33.051	354	366
WP_004754883.1	lcl|NZ_AHOB02000014.1_cds_WP_002740294.1_1817	34.278	353	366
WP_004754883.1	lcl|NZ_AHOB02000015.1_cds_WP_002728994.1_1732	28.307	378	366
WP_004754883.1	lcl|NZ_AHOB02000002.1_cds_WP_002738884.1_3017	29.917	361	366
WP_004754883.1	lcl|NZ_AHOB02000017.1_cds_WP_002733599.1_801	27.374	358	366
WP_004754883.1	lcl|NZ_AHOB02000018.1_cds_WP_002724641.1_590	32.086	187	366
WP_016560370.1	lcl|NZ_AHOB02000017.1_cds_WP_002740861.1_834	98.910	367	367
WP_016560370.1	lcl|NZ_AHOB02000017.1_cds_WP_002740826.1_835	39.452	365	367
WP_016560370.1	lcl|NZ_AHOB02000017.1_cds_WP_002733737.1_814	40.111	359	367
WP_016560370.1	lcl|NZ_AHOB02000014.1_cds_WP_002740294.1_1817	36.043	369	367
WP_016560370.1	lcl|NZ_AHOB02000002.1_cds_WP_002738884.1_3017	33.596	381	367
