WP_004753574.1	lcl|NZ_AHOH02000001.1_cds_WP_004462903.1_3520	93.023	86	106
WP_004755091.1	lcl|NZ_AHOH02000001.1_cds_WP_004472299.1_3521	92.903	310	314
WP_004755091.1	lcl|NZ_AHOH02000014.1_cds_WP_004461583.1_1602	24.691	324	314
WP_004755091.1	lcl|NZ_AHOH02000001.1_cds_WP_004479538.1_3524	25.157	318	314
WP_004755091.1	lcl|NZ_AHOH02000001.1_cds_WP_004479686.1_3555	25.397	189	314
WP_004755091.1	lcl|NZ_AHOH02000014.1_cds_WP_004480590.1_1493	24.398	332	314
WP_004755091.1	lcl|NZ_AHOH02000001.1_cds_WP_004476514.1_3632	23.239	284	314
WP_004755091.1	lcl|NZ_AHOH02000019.1_cds_WP_004468319.1_1238	22.941	170	314
WP_004755091.1	lcl|NZ_AHOH02000001.1_cds_WP_004479739.1_3549	26.282	156	314
WP_004777161.1	lcl|NZ_AHOH02000001.1_cds_WP_004479563.1_3522	83.288	365	365
WP_004766667.1	lcl|NZ_AHOH02000001.1_cds_WP_004472170.1_3523	94.054	185	185
WP_004766667.1	lcl|NZ_AHOH02000045.1_cds_WP_004460143.1_239	35.714	154	185
WP_004755430.1	lcl|NZ_AHOH02000001.1_cds_WP_004479538.1_3524	93.293	328	329
WP_004755430.1	lcl|NZ_AHOH02000001.1_cds_WP_004479686.1_3555	31.661	319	329
WP_004755430.1	lcl|NZ_AHOH02000014.1_cds_WP_004461583.1_1602	29.841	315	329
WP_004755430.1	lcl|NZ_AHOH02000001.1_cds_WP_004476514.1_3632	31.343	335	329
WP_004755430.1	lcl|NZ_AHOH02000012.1_cds_WP_004461234.1_2154	32.476	311	329
WP_004755430.1	lcl|NZ_AHOH02000019.1_cds_WP_004468319.1_1238	27.381	336	329
WP_004755430.1	lcl|NZ_AHOH02000014.1_cds_WP_004480590.1_1493	30.154	325	329
WP_004755430.1	lcl|NZ_AHOH02000012.1_cds_WP_004461242.1_2151	28.882	322	329
WP_004755430.1	lcl|NZ_AHOH02000001.1_cds_WP_004479634.1_3595	24.907	269	329
