WP_004753574.1	lcl|NZ_AFKT01000033.1_cds_WP_000340715.1_3122	94.186	86	106
WP_004755091.1	lcl|NZ_AFKT01000033.1_cds_WP_000410273.1_3123	96.815	314	314
WP_004755091.1	lcl|NZ_AFKT01000033.1_cds_WP_000093099.1_3143	57.143	63	314
WP_004755091.1	lcl|NZ_AFKT01000029.1_cds_WP_000744700.1_3284	24.471	331	314
WP_004755091.1	lcl|NZ_AFKT01000033.1_cds_WP_000646250.1_3126	27.239	268	314
WP_004755091.1	lcl|NZ_AFKT01000336.1_cds_WP_000723090.1_100	22.917	288	314
WP_004755091.1	lcl|NZ_AFKT01000033.1_cds_WP_000600889.1_3152	24.194	186	314
WP_004777161.1	lcl|NZ_AFKT01000033.1_cds_WP_000604524.1_3124	94.247	365	365
WP_004766667.1	lcl|NZ_AFKT01000033.1_cds_WP_000884059.1_3125	96.757	185	185
WP_004766667.1	lcl|NZ_AFKT01000121.1_cds_WP_000351733.1_1619	40.714	140	185
WP_004755430.1	lcl|NZ_AFKT01000033.1_cds_WP_000646250.1_3126	97.568	329	329
WP_004755430.1	lcl|NZ_AFKT01000029.1_cds_WP_000744700.1_3284	32.381	315	329
WP_004755430.1	lcl|NZ_AFKT01000336.1_cds_WP_000723090.1_100	31.045	335	329
WP_004755430.1	lcl|NZ_AFKT01000033.1_cds_WP_000600889.1_3152	31.677	322	329
WP_004755430.1	lcl|NZ_AFKT01000239.1_cds_WP_001984071.1_505	31.935	310	329
WP_004755430.1	lcl|NZ_AFKT01000042.1_cds_WP_000649925.1_2981	29.573	328	329
WP_004755430.1	lcl|NZ_AFKT01000209.1_cds_WP_000709511.1_825	29.730	333	329
WP_004755430.1	lcl|NZ_AFKT01000033.1_cds_WP_000601375.1_3179	25.000	300	329
WP_004755430.1	lcl|NZ_AFKT01000175.1_cds_WP_000688695.1_1160	29.091	275	329
WP_004755430.1	lcl|NZ_AFKT01000033.1_cds_WP_001067557.1_3129	27.541	305	329
WP_004755430.1	lcl|NZ_AFKT01000033.1_cds_WP_000475904.1_3188	27.372	274	329
WP_004755430.1	lcl|NZ_AFKT01000033.1_cds_WP_000410273.1_3123	26.101	318	329
WP_004755430.1	lcl|NZ_AFKT01000051.1_cds_WP_001074785.1_2699	29.057	265	329
WP_004755430.1	lcl|NZ_AFKT01000202.1_cds_WP_001003555.1_891	25.148	338	329
WP_004755430.1	lcl|NZ_AFKT01000033.1_cds_WP_000487322.1_3177	26.994	326	329
WP_004758405.1	lcl|NZ_AFKT01000033.1_cds_WP_000774262.1_3127	93.633	267	267
WP_004758405.1	lcl|NZ_AFKT01000033.1_cds_WP_000859505.1_3176	26.693	251	267
WP_004758405.1	lcl|NZ_AFKT01000033.1_cds_WP_000800438.1_3157	25.630	238	267
WP_004758405.1	lcl|NZ_AFKT01000336.1_cds_WP_000842260.1_101	26.842	190	267
WP_004758405.1	lcl|NZ_AFKT01000161.1_cds_WP_000667727.1_1179	30.909	110	267
WP_004758405.1	lcl|NZ_AFKT01000022.1_cds_WP_000805357.1_3552	27.660	188	267
WP_016748627.1	lcl|NZ_AFKT01000033.1_cds_WP_000612797.1_3128	96.267	509	509
WP_016748627.1	lcl|NZ_AFKT01000048.1_cds_WP_000291591.1_2733	27.469	324	509
WP_016748627.1	lcl|NZ_AFKT01000048.1_cds_WP_000364507.1_2734	31.111	90	509
WP_016748627.1	lcl|NZ_AFKT01000033.1_cds_WP_000612797.1_3128	96.267	509	509
WP_016748627.1	lcl|NZ_AFKT01000048.1_cds_WP_000291591.1_2733	27.469	324	509
WP_016748627.1	lcl|NZ_AFKT01000048.1_cds_WP_000364507.1_2734	31.111	90	509
WP_004755319.1	lcl|NZ_AFKT01000033.1_cds_WP_001067557.1_3129	96.667	330	330
WP_004755319.1	lcl|NZ_AFKT01000033.1_cds_WP_000646250.1_3126	28.990	307	330
WP_004755319.1	lcl|NZ_AFKT01000033.1_cds_WP_000600889.1_3152	27.068	266	330
WP_004755319.1	lcl|NZ_AFKT01000239.1_cds_WP_001984071.1_505	24.632	272	330
WP_004755319.1	lcl|NZ_AFKT01000029.1_cds_WP_000744700.1_3284	26.266	316	330
WP_004755319.1	lcl|NZ_AFKT01000202.1_cds_WP_001003555.1_891	28.287	251	330
WP_004755319.1	lcl|NZ_AFKT01000336.1_cds_WP_000723090.1_100	24.925	333	330
WP_004755319.1	lcl|NZ_AFKT01000042.1_cds_WP_000649925.1_2981	29.644	253	330
WP_004755319.1	lcl|NZ_AFKT01000175.1_cds_WP_000688695.1_1160	25.792	221	330
WP_004755319.1	lcl|NZ_AFKT01000033.1_cds_WP_000601375.1_3179	25.362	276	330
WP_004755319.1	lcl|NZ_AFKT01000033.1_cds_WP_000487322.1_3177	26.855	283	330
WP_004754883.1	lcl|NZ_AFKT01000033.1_cds_WP_001198107.1_3130	95.902	366	366
WP_004754883.1	lcl|NZ_AFKT01000033.1_cds_WP_000608295.1_3131	40.000	365	366
WP_004754883.1	lcl|NZ_AFKT01000251.1_cds_WP_000575178.1_441	34.262	359	366
WP_004754883.1	lcl|NZ_AFKT01000211.1_cds_WP_001281953.1_799	28.232	379	366
WP_004754883.1	lcl|NZ_AFKT01000033.1_cds_WP_000346036.1_3160	28.090	356	366
WP_004754883.1	lcl|NZ_AFKT01000033.1_cds_WP_000582222.1_3141	32.958	355	366
WP_004754883.1	lcl|NZ_AFKT01000097.1_cds_WP_000538752.1_1842	29.412	357	366
WP_004754883.1	lcl|NZ_AFKT01000033.1_cds_WP_000947844.1_3153	26.957	345	366
WP_004754883.1	lcl|NZ_AFKT01000057.1_cds_WP_001982414.1_2523	31.579	190	366
WP_016560370.1	lcl|NZ_AFKT01000033.1_cds_WP_000608295.1_3131	96.458	367	367
WP_016560370.1	lcl|NZ_AFKT01000033.1_cds_WP_001198107.1_3130	39.178	365	367
WP_016560370.1	lcl|NZ_AFKT01000251.1_cds_WP_000575178.1_441	36.043	369	367
WP_016560370.1	lcl|NZ_AFKT01000097.1_cds_WP_000538752.1_1842	31.649	376	367
WP_016560370.1	lcl|NZ_AFKT01000033.1_cds_WP_000582222.1_3141	35.692	325	367
WP_016560370.1	lcl|NZ_AFKT01000211.1_cds_WP_001281953.1_799	30.423	378	367
WP_016560370.1	lcl|NZ_AFKT01000033.1_cds_WP_000346036.1_3160	24.665	373	367
WP_016560370.1	lcl|NZ_AFKT01000033.1_cds_WP_000947844.1_3153	26.404	356	367
WP_016560370.1	lcl|NZ_AFKT01000057.1_cds_WP_001982414.1_2523	25.140	358	367
WP_004755296.1	lcl|NZ_AFKT01000033.1_cds_WP_000689743.1_3132	91.544	544	544
WP_004755296.1	lcl|NZ_AFKT01000033.1_cds_WP_000689743.1_3132	91.544	544	544
WP_002740998.1	lcl|NZ_AFKT01000033.1_cds_WP_000342713.1_3133	94.340	265	265
WP_002740998.1	lcl|NZ_AFKT01000328.1_cds_WP_001002663.1_187	46.091	243	265
WP_004777170.1	lcl|NZ_AFKT01000033.1_cds_WP_001246618.1_3134	92.581	310	310
WP_004777170.1	lcl|NZ_AFKT01000242.1_cds_WP_000501205.1_484	36.513	304	310
WP_004777170.1	lcl|NZ_AFKT01000023.1_cds_WP_001183723.1_3522	26.471	306	310
WP_004777170.1	lcl|NZ_AFKT01000052.1_cds_WP_000279894.1_2651	23.282	262	310
WP_004777170.1	lcl|NZ_AFKT01000033.1_cds_WP_001246618.1_3134	92.581	310	310
WP_004777170.1	lcl|NZ_AFKT01000242.1_cds_WP_000501205.1_484	36.513	304	310
WP_004777170.1	lcl|NZ_AFKT01000023.1_cds_WP_001183723.1_3522	26.471	306	310
WP_004777170.1	lcl|NZ_AFKT01000052.1_cds_WP_000279894.1_2651	23.282	262	310
WP_004754589.1	lcl|NZ_AFKT01000033.1_cds_WP_000479982.1_3135	94.318	264	264
WP_002733551.1	lcl|NZ_AFKT01000033.1_cds_WP_000715958.1_3136	96.124	129	130
WP_004777167.1	lcl|NZ_AFKT01000033.1_cds_WP_001088866.1_3137	97.222	144	144
WP_004777149.1	lcl|NZ_AFKT01000033.1_cds_WP_000517242.1_3138	95.023	221	221
WP_004777149.1	lcl|NZ_AFKT01000136.1_cds_WP_001082180.1_1370	29.487	78	221
WP_004777149.1	lcl|NZ_AFKT01000033.1_cds_WP_001206409.1_3148	30.097	103	221
WP_004777149.1	lcl|NZ_AFKT01000036.1_cds_WP_001069834.1_3102	28.440	109	221
WP_162833666.1	lcl|NZ_AFKT01000067.1_cds_WP_229309472.1_2293	90.226	133	265
WP_162833666.1	lcl|NZ_AFKT01000067.1_cds_WP_042709618.1_2294	83.505	97	265
WP_162833666.1	lcl|NZ_AFKT01000119.1_cds_LEP2GSC129_RS0111945_1660	41.860	86	265
WP_162833666.1	lcl|NZ_AFKT01000119.1_cds_LEP2GSC129_RS1000000126190_1661	53.488	43	265
WP_162833666.1	lcl|NZ_AFKT01000119.1_cds_LEP2GSC129_RS1000000126190_1661	45.000	20	265
WP_162833666.1	lcl|NZ_AFKT01000067.1_cds_WP_229309472.1_2293	90.226	133	265
WP_162833666.1	lcl|NZ_AFKT01000067.1_cds_WP_042709618.1_2294	83.505	97	265
WP_162833666.1	lcl|NZ_AFKT01000119.1_cds_LEP2GSC129_RS0111945_1660	41.860	86	265
WP_162833666.1	lcl|NZ_AFKT01000119.1_cds_LEP2GSC129_RS1000000126190_1661	53.488	43	265
WP_162833666.1	lcl|NZ_AFKT01000119.1_cds_LEP2GSC129_RS1000000126190_1661	45.000	20	265
WP_016748629.1	lcl|NZ_AFKT01000072.1_cds_WP_001237996.1_2214	23.836	365	682
WP_016748630.1	lcl|NZ_AFKT01000294.1_cds_WP_002067912.1_267	25.778	225	333
WP_016748630.1	lcl|NZ_AFKT01000294.1_cds_WP_002067912.1_267	25.778	225	333
WP_016560406.1	lcl|NZ_AFKT01000033.1_cds_WP_001015422.1_3140	25.381	394	392
WP_016560406.1	lcl|NZ_AFKT01000033.1_cds_WP_002082140.1_3164	28.767	146	392
WP_016560406.1	lcl|NZ_AFKT01000033.1_cds_WP_000661932.1_3173	25.641	156	392
WP_016560406.1	lcl|NZ_AFKT01000033.1_cds_WP_001206409.1_3148	24.607	191	392
WP_016560406.1	lcl|NZ_AFKT01000036.1_cds_WP_000347681.1_3101	23.926	163	392
WP_016560406.1	lcl|NZ_AFKT01000046.1_cds_WP_000402845.1_2824	23.176	233	392
WP_016560441.1	lcl|NZ_AFKT01000033.1_cds_WP_000611594.1_3139	54.598	174	174
WP_016560441.1	lcl|NZ_AFKT01000074.1_cds_WP_001206947.1_2192	32.283	127	174
WP_016560449.1	lcl|NZ_AFKT01000033.1_cds_WP_001015422.1_3140	65.423	402	405
WP_016560449.1	lcl|NZ_AFKT01000036.1_cds_WP_000347681.1_3101	22.010	209	405
WP_016560426.1	lcl|NZ_AFKT01000033.1_cds_WP_000582222.1_3141	81.232	357	362
WP_016560426.1	lcl|NZ_AFKT01000033.1_cds_WP_000608295.1_3131	38.760	258	362
WP_016560426.1	lcl|NZ_AFKT01000211.1_cds_WP_001281953.1_799	29.551	379	362
WP_016560426.1	lcl|NZ_AFKT01000033.1_cds_WP_000947844.1_3153	29.904	311	362
WP_016560426.1	lcl|NZ_AFKT01000033.1_cds_WP_001198107.1_3130	31.014	345	362
WP_016560426.1	lcl|NZ_AFKT01000033.1_cds_WP_000346036.1_3160	32.353	272	362
WP_016560426.1	lcl|NZ_AFKT01000251.1_cds_WP_000575178.1_441	32.143	280	362
WP_016560426.1	lcl|NZ_AFKT01000057.1_cds_WP_001982414.1_2523	24.384	365	362
WP_016560426.1	lcl|NZ_AFKT01000097.1_cds_WP_000538752.1_1842	29.457	258	362
WP_016560417.1	lcl|NZ_AFKT01000033.1_cds_WP_000344487.1_3142	91.234	308	308
WP_016560417.1	lcl|NZ_AFKT01000033.1_cds_WP_000344487.1_3142	91.234	308	308
WP_099046747.1	lcl|NZ_AFKT01000067.1_cds_WP_042709618.1_2294	41.379	58	256
WP_099046747.1	lcl|NZ_AFKT01000067.1_cds_WP_042709618.1_2294	41.379	58	256
WP_016560398.1	lcl|NZ_AFKT01000033.1_cds_WP_001106774.1_3145	31.081	370	413
WP_016560501.1	lcl|NZ_AFKT01000070.1_cds_WP_000172202.1_2237	34.400	375	595
WP_016560501.1	lcl|NZ_AFKT01000033.1_cds_WP_000834715.1_3146	29.551	379	595
WP_016560501.1	lcl|NZ_AFKT01000059.1_cds_WP_000667646.1_2446	34.884	258	595
WP_016560501.1	lcl|NZ_AFKT01000002.1_cds_WP_000828455.1_3737	33.061	245	595
WP_016560501.1	lcl|NZ_AFKT01000231.1_cds_WP_000510777.1_603	33.636	220	595
WP_016560501.1	lcl|NZ_AFKT01000070.1_cds_WP_000942282.1_2251	28.169	213	595
WP_016560501.1	lcl|NZ_AFKT01000048.1_cds_WP_000047473.1_2739	26.471	238	595
WP_016560501.1	lcl|NZ_AFKT01000024.1_cds_WP_001161019.1_3487	30.000	220	595
WP_016560501.1	lcl|NZ_AFKT01000062.1_cds_WP_001052498.1_2408	22.179	257	595
WP_016560501.1	lcl|NZ_AFKT01000155.1_cds_WP_000666552.1_1229	28.049	246	595
WP_016560501.1	lcl|NZ_AFKT01000238.1_cds_WP_000603361.1_513	28.000	225	595
WP_016560501.1	lcl|NZ_AFKT01000086.1_cds_WP_000619175.1_1968	28.992	238	595
WP_016560501.1	lcl|NZ_AFKT01000197.1_cds_WP_000184524.1_944	28.718	195	595
WP_016560501.1	lcl|NZ_AFKT01000130.1_cds_WP_001982953.1_1430	27.570	214	595
WP_016560501.1	lcl|NZ_AFKT01000126.1_cds_WP_000052667.1_1518	26.222	225	595
WP_016560501.1	lcl|NZ_AFKT01000257.1_cds_WP_001141158.1_404	24.576	236	595
WP_016560501.1	lcl|NZ_AFKT01000247.1_cds_WP_000590867.1_466	26.087	253	595
