WP_004753574.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000340715.1_367	94.186	86	106
WP_004755091.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000410273.1_368	96.815	314	314
WP_004755091.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000093099.1_388	57.143	63	314
WP_004755091.1	lcl|NZ_JAGGCD010000009.1_cds_WP_000744700.1_1427	24.471	331	314
WP_004755091.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000646250.1_371	27.239	268	314
WP_004755091.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000723090.1_450	22.917	288	314
WP_004755091.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000600889.1_397	24.194	186	314
WP_004777161.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000604524.1_369	94.247	365	365
WP_004766667.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000884059.1_370	96.757	185	185
WP_004766667.1	lcl|NZ_JAGGCD010000027.1_cds_WP_000351733.1_2789	40.714	140	185
WP_004755430.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000646250.1_371	97.568	329	329
WP_004755430.1	lcl|NZ_JAGGCD010000009.1_cds_WP_000744700.1_1427	32.381	315	329
WP_004755430.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000723090.1_450	31.045	335	329
WP_004755430.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000600889.1_397	31.677	322	329
WP_004755430.1	lcl|NZ_JAGGCD010000028.1_cds_WP_001984071.1_2877	31.935	310	329
WP_004755430.1	lcl|NZ_JAGGCD010000011.1_cds_WP_000649925.1_1654	29.573	328	329
WP_004755430.1	lcl|NZ_JAGGCD010000061.1_cds_WP_000709511.1_3678	29.730	333	329
WP_004755430.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000601375.1_424	25.000	300	329
WP_004755430.1	lcl|NZ_JAGGCD010000028.1_cds_WP_000688695.1_2857	29.091	275	329
WP_004755430.1	lcl|NZ_JAGGCD010000002.1_cds_WP_001067557.1_374	27.541	305	329
WP_004755430.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000475904.1_433	27.372	274	329
WP_004755430.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000410273.1_368	26.101	318	329
WP_004755430.1	lcl|NZ_JAGGCD010000004.1_cds_WP_001074785.1_714	29.057	265	329
WP_004755430.1	lcl|NZ_JAGGCD010000018.1_cds_WP_001003555.1_2315	25.148	338	329
WP_004755430.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000487322.1_422	26.994	326	329
WP_004758405.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000774262.1_372	93.633	267	267
WP_004758405.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000859505.1_421	26.693	251	267
WP_004758405.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000800438.1_402	25.630	238	267
WP_004758405.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000842260.1_451	26.842	190	267
WP_004758405.1	lcl|NZ_JAGGCD010000025.1_cds_WP_000667727.1_2728	30.909	110	267
WP_004758405.1	lcl|NZ_JAGGCD010000020.1_cds_WP_000805357.1_2426	27.660	188	267
WP_016748627.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000612797.1_373	96.267	509	509
WP_016748627.1	lcl|NZ_JAGGCD010000004.1_cds_WP_000291591.1_790	27.469	324	509
WP_016748627.1	lcl|NZ_JAGGCD010000004.1_cds_WP_000364507.1_789	31.111	90	509
WP_016748627.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000612797.1_373	96.267	509	509
WP_016748627.1	lcl|NZ_JAGGCD010000004.1_cds_WP_000291591.1_790	27.469	324	509
WP_016748627.1	lcl|NZ_JAGGCD010000004.1_cds_WP_000364507.1_789	31.111	90	509
WP_004755319.1	lcl|NZ_JAGGCD010000002.1_cds_WP_001067557.1_374	96.667	330	330
WP_004755319.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000646250.1_371	28.990	307	330
WP_004755319.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000600889.1_397	27.068	266	330
WP_004755319.1	lcl|NZ_JAGGCD010000028.1_cds_WP_001984071.1_2877	24.632	272	330
WP_004755319.1	lcl|NZ_JAGGCD010000009.1_cds_WP_000744700.1_1427	26.266	316	330
WP_004755319.1	lcl|NZ_JAGGCD010000018.1_cds_WP_001003555.1_2315	28.287	251	330
WP_004755319.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000723090.1_450	24.925	333	330
WP_004755319.1	lcl|NZ_JAGGCD010000011.1_cds_WP_000649925.1_1654	29.644	253	330
WP_004755319.1	lcl|NZ_JAGGCD010000028.1_cds_WP_000688695.1_2857	25.792	221	330
WP_004755319.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000601375.1_424	25.362	276	330
WP_004755319.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000487322.1_422	26.855	283	330
WP_004754883.1	lcl|NZ_JAGGCD010000002.1_cds_WP_001198107.1_375	95.902	366	366
WP_004754883.1	lcl|NZ_JAGGCD010000002.1_cds_WP_000608295.1_376	40.000	365	366
