WP_004753574.1	lcl|NZ_AOWJ01000112.1_cds_WP_000340715.1_1880	94.186	86	106
WP_004755091.1	lcl|NZ_AOWJ01000112.1_cds_WP_000410273.1_1879	96.815	314	314
WP_004755091.1	lcl|NZ_AOWJ01000097.1_cds_WP_000744695.1_1393	24.471	331	314
WP_004755091.1	lcl|NZ_AOWJ01000112.1_cds_WP_000646255.1_1876	27.239	268	314
WP_004755091.1	lcl|NZ_AOWJ01000155.1_cds_WP_000723081.1_3192	22.917	288	314
WP_004755091.1	lcl|NZ_AOWJ01000117.1_cds_WP_000649929.1_2100	26.911	327	314
WP_004755091.1	lcl|NZ_AOWJ01000155.1_cds_WP_000600891.1_3140	24.194	186	314
WP_004777161.1	lcl|NZ_AOWJ01000112.1_cds_WP_000604524.1_1878	94.247	365	365
WP_004766667.1	lcl|NZ_AOWJ01000112.1_cds_WP_000884059.1_1877	96.757	185	185
WP_004766667.1	lcl|NZ_AOWJ01000103.1_cds_WP_000351733.1_1613	40.714	140	185
WP_004755430.1	lcl|NZ_AOWJ01000112.1_cds_WP_000646255.1_1876	97.264	329	329
WP_004755430.1	lcl|NZ_AOWJ01000097.1_cds_WP_000744695.1_1393	32.381	315	329
WP_004755430.1	lcl|NZ_AOWJ01000155.1_cds_WP_000600891.1_3140	31.988	322	329
WP_004755430.1	lcl|NZ_AOWJ01000155.1_cds_WP_000723081.1_3192	31.045	335	329
WP_004755430.1	lcl|NZ_AOWJ01000052.1_cds_WP_002064390.1_787	31.613	310	329
WP_004755430.1	lcl|NZ_AOWJ01000117.1_cds_WP_000649929.1_2100	29.573	328	329
WP_004755430.1	lcl|NZ_AOWJ01000068.1_cds_WP_000709511.1_951	29.730	333	329
WP_004755430.1	lcl|NZ_AOWJ01000155.1_cds_WP_000601375.1_3167	25.000	300	329
WP_004755430.1	lcl|NZ_AOWJ01000052.1_cds_WP_000688698.1_767	29.455	275	329
WP_004755430.1	lcl|NZ_AOWJ01000112.1_cds_WP_001067557.1_1873	27.541	305	329
WP_004755430.1	lcl|NZ_AOWJ01000155.1_cds_WP_000475897.1_3175	27.372	274	329
WP_004755430.1	lcl|NZ_AOWJ01000112.1_cds_WP_000410273.1_1879	26.101	318	329
WP_004755430.1	lcl|NZ_AOWJ01000129.1_cds_WP_001074779.1_2441	28.679	265	329
WP_004755430.1	lcl|NZ_AOWJ01000147.1_cds_WP_001003563.1_2961	26.378	254	329
WP_004755430.1	lcl|NZ_AOWJ01000155.1_cds_WP_000487319.1_3165	27.301	326	329
WP_004758405.1	lcl|NZ_AOWJ01000112.1_cds_WP_000774259.1_1875	93.633	267	267
WP_004758405.1	lcl|NZ_AOWJ01000155.1_cds_WP_000859505.1_3164	26.693	251	267
