WP_004753574.1	lcl|NZ_AFJW02000154.1_cds_WP_000340715.1_43	94.186	86	106
WP_004755091.1	lcl|NZ_AFJW02000154.1_cds_WP_000410273.1_44	96.815	314	314
WP_004755091.1	lcl|NZ_AFJW02000154.1_cds_WP_000093099.1_64	57.143	63	314
WP_004755091.1	lcl|NZ_AFJW02000073.1_cds_WP_000744700.1_2506	24.471	331	314
WP_004755091.1	lcl|NZ_AFJW02000154.1_cds_WP_000646252.1_47	27.239	268	314
WP_004755091.1	lcl|NZ_AFJW02000154.1_cds_WP_000723090.1_126	22.917	288	314
WP_004755091.1	lcl|NZ_AFJW02000154.1_cds_WP_000600889.1_73	24.194	186	314
WP_004777161.1	lcl|NZ_AFJW02000154.1_cds_WP_000604524.1_45	94.247	365	365
WP_004766667.1	lcl|NZ_AFJW02000154.1_cds_WP_000884059.1_46	96.757	185	185
WP_004766667.1	lcl|NZ_AFJW02000120.1_cds_WP_000351733.1_1361	40.714	140	185
WP_004755430.1	lcl|NZ_AFJW02000154.1_cds_WP_000646252.1_47	97.264	329	329
WP_004755430.1	lcl|NZ_AFJW02000073.1_cds_WP_000744700.1_2506	32.381	315	329
WP_004755430.1	lcl|NZ_AFJW02000154.1_cds_WP_000723090.1_126	31.045	335	329
WP_004755430.1	lcl|NZ_AFJW02000154.1_cds_WP_000600889.1_73	31.677	322	329
WP_004755430.1	lcl|NZ_AFJW02000006.1_cds_WP_001984071.1_3771	31.935	310	329
WP_004755430.1	lcl|NZ_AFJW02000047.1_cds_WP_000649925.1_3124	29.573	328	329
WP_004755430.1	lcl|NZ_AFJW02000020.1_cds_WP_000709511.1_3573	29.730	333	329
WP_004755430.1	lcl|NZ_AFJW02000154.1_cds_WP_000601375.1_100	25.000	300	329
WP_004755430.1	lcl|NZ_AFJW02000072.1_cds_WP_000688695.1_2553	29.091	275	329
WP_004755430.1	lcl|NZ_AFJW02000154.1_cds_WP_001067557.1_50	27.541	305	329
WP_004755430.1	lcl|NZ_AFJW02000154.1_cds_WP_000475904.1_109	27.372	274	329
WP_004755430.1	lcl|NZ_AFJW02000154.1_cds_WP_000410273.1_44	26.101	318	329
WP_004755430.1	lcl|NZ_AFJW02000024.1_cds_WP_001074785.1_3488	29.057	265	329
WP_004755430.1	lcl|NZ_AFJW02000096.1_cds_WP_001003555.1_2024	25.148	338	329
WP_004755430.1	lcl|NZ_AFJW02000154.1_cds_WP_000487322.1_98	26.994	326	329
WP_004758405.1	lcl|NZ_AFJW02000154.1_cds_WP_000774262.1_48	93.633	267	267
WP_004758405.1	lcl|NZ_AFJW02000154.1_cds_WP_000859505.1_97	26.693	251	267
WP_004758405.1	lcl|NZ_AFJW02000154.1_cds_WP_000800438.1_78	25.630	238	267
WP_004758405.1	lcl|NZ_AFJW02000154.1_cds_WP_000842260.1_127	26.842	190	267
WP_004758405.1	lcl|NZ_AFJW02000082.1_cds_WP_000667727.1_2317	30.909	110	267
WP_004758405.1	lcl|NZ_AFJW02000007.1_cds_WP_000805357.1_3734	27.660	188	267
WP_016748627.1	lcl|NZ_AFJW02000154.1_cds_WP_000612797.1_49	96.267	509	509
WP_016748627.1	lcl|NZ_AFJW02000133.1_cds_WP_000291591.1_860	27.469	324	509
WP_016748627.1	lcl|NZ_AFJW02000133.1_cds_WP_000364507.1_861	31.111	90	509
WP_016748627.1	lcl|NZ_AFJW02000154.1_cds_WP_000612797.1_49	96.267	509	509
WP_016748627.1	lcl|NZ_AFJW02000133.1_cds_WP_000291591.1_860	27.469	324	509
WP_016748627.1	lcl|NZ_AFJW02000133.1_cds_WP_000364507.1_861	31.111	90	509
WP_004755319.1	lcl|NZ_AFJW02000154.1_cds_WP_001067557.1_50	96.667	330	330
WP_004755319.1	lcl|NZ_AFJW02000154.1_cds_WP_000646252.1_47	28.990	307	330
WP_004755319.1	lcl|NZ_AFJW02000154.1_cds_WP_000600889.1_73	27.068	266	330
WP_004755319.1	lcl|NZ_AFJW02000006.1_cds_WP_001984071.1_3771	24.632	272	330
WP_004755319.1	lcl|NZ_AFJW02000073.1_cds_WP_000744700.1_2506	26.266	316	330
WP_004755319.1	lcl|NZ_AFJW02000096.1_cds_WP_001003555.1_2024	28.287	251	330
WP_004755319.1	lcl|NZ_AFJW02000154.1_cds_WP_000723090.1_126	24.925	333	330
WP_004755319.1	lcl|NZ_AFJW02000047.1_cds_WP_000649925.1_3124	29.644	253	330
WP_004755319.1	lcl|NZ_AFJW02000072.1_cds_WP_000688695.1_2553	25.792	221	330
WP_004755319.1	lcl|NZ_AFJW02000154.1_cds_WP_000601375.1_100	25.362	276	330
WP_004755319.1	lcl|NZ_AFJW02000154.1_cds_WP_000487322.1_98	26.855	283	330
WP_004754883.1	lcl|NZ_AFJW02000154.1_cds_WP_001198107.1_51	95.902	366	366
WP_004754883.1	lcl|NZ_AFJW02000154.1_cds_WP_000608295.1_52	40.000	365	366
WP_004754883.1	lcl|NZ_AFJW02000154.1_cds_WP_000575178.1_120	34.262	359	366
WP_004754883.1	lcl|NZ_AFJW02000134.1_cds_WP_001281953.1_848	28.232	379	366
WP_004754883.1	lcl|NZ_AFJW02000154.1_cds_WP_000346036.1_81	28.090	356	366
WP_004754883.1	lcl|NZ_AFJW02000154.1_cds_WP_000582222.1_62	32.958	355	366
WP_004754883.1	lcl|NZ_AFJW02000120.1_cds_WP_000538752.1_1391	29.412	357	366
WP_004754883.1	lcl|NZ_AFJW02000154.1_cds_WP_000947844.1_74	26.957	345	366
