WP_004753574.1	lcl|NZ_AHPZ01000029.1_cds_WP_004753574.1_2910	100.000	86	106
WP_004755091.1	lcl|NZ_AHPZ01000029.1_cds_WP_004761722.1_2909	99.682	314	314
WP_004755091.1	lcl|NZ_AHPZ01000017.1_cds_WP_004753565.1_3346	24.471	331	314
WP_004755091.1	lcl|NZ_AHPZ01000029.1_cds_WP_004755430.1_2906	25.472	318	314
WP_004755091.1	lcl|NZ_AHPZ01000096.1_cds_WP_004755262.1_1754	23.132	281	314
WP_004777161.1	lcl|NZ_AHPZ01000029.1_cds_WP_004777161.1_2908	99.726	365	365
WP_004766667.1	lcl|NZ_AHPZ01000029.1_cds_WP_004753627.1_2907	99.459	185	185
WP_004766667.1	lcl|NZ_AHPZ01000086.1_cds_WP_004752075.1_2002	41.429	140	185
WP_004755430.1	lcl|NZ_AHPZ01000029.1_cds_WP_004755430.1_2906	100.000	329	329
WP_004755430.1	lcl|NZ_AHPZ01000017.1_cds_WP_004753565.1_3346	31.746	315	329
WP_004755430.1	lcl|NZ_AHPZ01000096.1_cds_WP_004755262.1_1754	30.861	337	329
WP_004755430.1	lcl|NZ_AHPZ01000002.1_cds_WP_004751543.1_3501	32.362	309	329
WP_004755430.1	lcl|NZ_AHPZ01000179.1_cds_WP_004755135.1_427	30.154	325	329
WP_004755430.1	lcl|NZ_AHPZ01000002.1_cds_WP_004751412.1_3491	30.154	325	329
WP_004755430.1	lcl|NZ_AHPZ01000049.1_cds_WP_004754991.1_2439	27.729	339	329
WP_004755430.1	lcl|NZ_AHPZ01000029.1_cds_WP_004755319.1_2903	28.710	310	329
WP_004755430.1	lcl|NZ_AHPZ01000029.1_cds_WP_004761722.1_2909	26.866	268	329
WP_004755430.1	lcl|NZ_AHPZ01000096.1_cds_WP_002733698.1_1771	26.642	274	329
WP_004755430.1	lcl|NZ_AHPZ01000043.1_cds_WP_004755140.1_2534	30.000	180	329
WP_004755430.1	lcl|NZ_AHPZ01000135.1_cds_WP_004751780.1_943	28.839	267	329
WP_004755430.1	lcl|NZ_AHPZ01000109.1_cds_WP_004750263.1_1429	26.255	259	329
WP_004755430.1	lcl|NZ_AHPZ01000098.1_cds_WP_004755281.1_1706	27.984	243	329
WP_004758405.1	lcl|NZ_AHPZ01000029.1_cds_WP_004754505.1_2905	99.251	267	267
WP_004758405.1	lcl|NZ_AHPZ01000096.1_cds_WP_004754191.1_1753	26.455	189	267
WP_004758405.1	lcl|NZ_AHPZ01000018.1_cds_WP_004760150.1_3314	33.036	112	267
WP_004758405.1	lcl|NZ_AHPZ01000033.1_cds_WP_004758210.1_2798	27.660	188	267
WP_016748627.1	lcl|NZ_AHPZ01000029.1_cds_WP_004777106.1_2904	99.607	509	509
WP_016748627.1	lcl|NZ_AHPZ01000084.1_cds_WP_004751764.1_2039	26.364	330	509
WP_016748627.1	lcl|NZ_AHPZ01000084.1_cds_WP_004752264.1_2040	31.111	90	509
WP_016748627.1	lcl|NZ_AHPZ01000029.1_cds_WP_004777106.1_2904	99.607	509	509
WP_016748627.1	lcl|NZ_AHPZ01000084.1_cds_WP_004751764.1_2039	26.364	330	509
WP_016748627.1	lcl|NZ_AHPZ01000084.1_cds_WP_004752264.1_2040	31.111	90	509
WP_004755319.1	lcl|NZ_AHPZ01000029.1_cds_WP_004755319.1_2903	99.697	330	330
