WP_004753574.1	lcl|NZ_AFLZ02000005.1_cds_WP_000340715.1_3777	94.186	86	106
WP_004755091.1	lcl|NZ_AFLZ02000005.1_cds_WP_002079029.1_3776	96.497	314	314
WP_004755091.1	lcl|NZ_AFLZ02000024.1_cds_WP_000744700.1_1752	24.471	331	314
WP_004755091.1	lcl|NZ_AFLZ02000005.1_cds_WP_000646249.1_3773	27.239	268	314
WP_004755091.1	lcl|NZ_AFLZ02000005.1_cds_WP_000723090.1_3691	22.917	288	314
WP_004755091.1	lcl|NZ_AFLZ02000005.1_cds_WP_000600886.1_3743	24.194	186	314
WP_004755091.1	lcl|NZ_AFLZ02000005.1_cds_WP_000025487.1_3749	23.841	151	314
WP_004777161.1	lcl|NZ_AFLZ02000005.1_cds_WP_000604524.1_3775	94.247	365	365
WP_004766667.1	lcl|NZ_AFLZ02000005.1_cds_WP_000884059.1_3774	96.757	185	185
WP_004766667.1	lcl|NZ_AFLZ02000006.1_cds_WP_000351733.1_3568	40.714	140	185
WP_004755430.1	lcl|NZ_AFLZ02000005.1_cds_WP_000646249.1_3773	97.568	329	329
WP_004755430.1	lcl|NZ_AFLZ02000024.1_cds_WP_000744700.1_1752	32.381	315	329
WP_004755430.1	lcl|NZ_AFLZ02000005.1_cds_WP_000723090.1_3691	31.045	335	329
WP_004755430.1	lcl|NZ_AFLZ02000005.1_cds_WP_000600886.1_3743	31.034	319	329
WP_004755430.1	lcl|NZ_AFLZ02000024.1_cds_WP_001984071.1_1545	31.935	310	329
WP_004755430.1	lcl|NZ_AFLZ02000024.1_cds_WP_000649924.1_1910	29.573	328	329
WP_004755430.1	lcl|NZ_AFLZ02000024.1_cds_WP_000709511.1_1556	29.730	333	329
WP_004755430.1	lcl|NZ_AFLZ02000005.1_cds_WP_000601375.1_3717	25.000	300	329
WP_004755430.1	lcl|NZ_AFLZ02000024.1_cds_WP_000688696.1_1525	29.455	275	329
WP_004755430.1	lcl|NZ_AFLZ02000005.1_cds_WP_001067557.1_3770	27.541	305	329
WP_004755430.1	lcl|NZ_AFLZ02000005.1_cds_WP_000025487.1_3749	25.078	319	329
WP_004755430.1	lcl|NZ_AFLZ02000005.1_cds_WP_002079020.1_3747	29.889	271	329
WP_004755430.1	lcl|NZ_AFLZ02000005.1_cds_WP_000475901.1_3708	27.132	258	329
WP_004755430.1	lcl|NZ_AFLZ02000005.1_cds_WP_002079029.1_3776	25.705	319	329
WP_004755430.1	lcl|NZ_AFLZ02000006.1_cds_WP_001074785.1_3360	29.057	265	329
WP_004755430.1	lcl|NZ_AFLZ02000024.1_cds_WP_001003557.1_1622	25.000	332	329
WP_004755430.1	lcl|NZ_AFLZ02000005.1_cds_WP_000487322.1_3719	26.994	326	329
WP_004758405.1	lcl|NZ_AFLZ02000005.1_cds_WP_000774260.1_3772	94.007	267	267
WP_004758405.1	lcl|NZ_AFLZ02000005.1_cds_WP_000859505.1_3720	26.693	251	267
WP_004758405.1	lcl|NZ_AFLZ02000005.1_cds_WP_000800438.1_3738	25.630	238	267
WP_004758405.1	lcl|NZ_AFLZ02000005.1_cds_WP_000842260.1_3690	26.842	190	267
WP_004758405.1	lcl|NZ_AFLZ02000024.1_cds_WP_000667727.1_1501	30.909	110	267
WP_004758405.1	lcl|NZ_AFLZ02000026.1_cds_WP_000805360.1_1301	28.191	188	267
WP_016748627.1	lcl|NZ_AFLZ02000005.1_cds_WP_000612793.1_3771	96.071	509	509
WP_016748627.1	lcl|NZ_AFLZ02000006.1_cds_WP_000291581.1_3287	27.469	324	509
WP_016748627.1	lcl|NZ_AFLZ02000006.1_cds_WP_000364504.1_3288	31.111	90	509
WP_016748627.1	lcl|NZ_AFLZ02000005.1_cds_WP_000612793.1_3771	96.071	509	509
WP_016748627.1	lcl|NZ_AFLZ02000006.1_cds_WP_000291581.1_3287	27.469	324	509
WP_016748627.1	lcl|NZ_AFLZ02000006.1_cds_WP_000364504.1_3288	31.111	90	509
WP_004755319.1	lcl|NZ_AFLZ02000005.1_cds_WP_001067557.1_3770	96.667	330	330
WP_004755319.1	lcl|NZ_AFLZ02000005.1_cds_WP_002079020.1_3747	29.210	291	330
WP_004755319.1	lcl|NZ_AFLZ02000005.1_cds_WP_000646249.1_3773	28.990	307	330
WP_004755319.1	lcl|NZ_AFLZ02000005.1_cds_WP_000600886.1_3743	27.068	266	330
WP_004755319.1	lcl|NZ_AFLZ02000024.1_cds_WP_001984071.1_1545	24.632	272	330
WP_004755319.1	lcl|NZ_AFLZ02000024.1_cds_WP_000744700.1_1752	26.266	316	330
WP_004755319.1	lcl|NZ_AFLZ02000005.1_cds_WP_000025487.1_3749	29.412	221	330
WP_004755319.1	lcl|NZ_AFLZ02000024.1_cds_WP_001003557.1_1622	28.287	251	330
WP_004755319.1	lcl|NZ_AFLZ02000005.1_cds_WP_000723090.1_3691	24.925	333	330
WP_004755319.1	lcl|NZ_AFLZ02000024.1_cds_WP_000649924.1_1910	29.644	253	330
WP_004755319.1	lcl|NZ_AFLZ02000024.1_cds_WP_000688696.1_1525	25.792	221	330
WP_004755319.1	lcl|NZ_AFLZ02000005.1_cds_WP_000601375.1_3717	25.362	276	330
WP_004755319.1	lcl|NZ_AFLZ02000005.1_cds_WP_000487322.1_3719	26.855	283	330
WP_004754883.1	lcl|NZ_AFLZ02000005.1_cds_WP_001198107.1_3769	95.902	366	366
WP_004754883.1	lcl|NZ_AFLZ02000005.1_cds_WP_000608292.1_3768	39.726	365	366
WP_004754883.1	lcl|NZ_AFLZ02000005.1_cds_WP_000575179.1_3697	34.262	359	366
WP_004754883.1	lcl|NZ_AFLZ02000005.1_cds_WP_000575398.1_3753	33.333	354	366
WP_004754883.1	lcl|NZ_AFLZ02000024.1_cds_WP_001281953.1_1508	28.232	379	366
WP_004754883.1	lcl|NZ_AFLZ02000005.1_cds_WP_000346038.1_3735	28.090	356	366
WP_004754883.1	lcl|NZ_AFLZ02000021.1_cds_WP_000538750.1_2389	29.412	357	366
WP_004754883.1	lcl|NZ_AFLZ02000005.1_cds_WP_000947840.1_3742	26.957	345	366
WP_004754883.1	lcl|NZ_AFLZ02000033.1_cds_WP_001982414.1_916	31.579	190	366
WP_016560370.1	lcl|NZ_AFLZ02000005.1_cds_WP_000608292.1_3768	96.458	367	367
WP_016560370.1	lcl|NZ_AFLZ02000005.1_cds_WP_001198107.1_3769	39.178	365	367
WP_016560370.1	lcl|NZ_AFLZ02000005.1_cds_WP_000575398.1_3753	40.169	356	367
WP_016560370.1	lcl|NZ_AFLZ02000005.1_cds_WP_000575179.1_3697	36.043	369	367
WP_016560370.1	lcl|NZ_AFLZ02000021.1_cds_WP_000538750.1_2389	31.649	376	367
WP_016560370.1	lcl|NZ_AFLZ02000024.1_cds_WP_001281953.1_1508	30.423	378	367
WP_016560370.1	lcl|NZ_AFLZ02000005.1_cds_WP_000346038.1_3735	24.665	373	367
WP_016560370.1	lcl|NZ_AFLZ02000005.1_cds_WP_000947840.1_3742	26.567	335	367
WP_016560370.1	lcl|NZ_AFLZ02000033.1_cds_WP_001982414.1_916	25.140	358	367
WP_004755296.1	lcl|NZ_AFLZ02000005.1_cds_WP_000689746.1_3767	91.360	544	544
WP_004755296.1	lcl|NZ_AFLZ02000005.1_cds_WP_000689746.1_3767	91.360	544	544
WP_002740998.1	lcl|NZ_AFLZ02000005.1_cds_WP_000342716.1_3766	94.717	265	265
WP_002740998.1	lcl|NZ_AFLZ02000023.1_cds_WP_001002663.1_2144	46.091	243	265
WP_004777170.1	lcl|NZ_AFLZ02000005.1_cds_WP_001246620.1_3765	93.871	310	310
WP_004777170.1	lcl|NZ_AFLZ02000035.1_cds_WP_000501205.1_751	36.513	304	310
WP_004777170.1	lcl|NZ_AFLZ02000020.1_cds_WP_001183723.1_2490	26.471	306	310
