WP_004753574.1	lcl|NZ_AOHJ01000104.1_cds_WP_000340715.1_2107	94.186	86	106
WP_004755091.1	lcl|NZ_AOHJ01000104.1_cds_WP_000410266.1_2108	96.497	314	314
WP_004755091.1	lcl|NZ_AOHJ01000112.1_cds_WP_000744698.1_2359	24.471	331	314
WP_004755091.1	lcl|NZ_AOHJ01000104.1_cds_WP_000646254.1_2111	26.866	268	314
WP_004755091.1	lcl|NZ_AOHJ01000145.1_cds_WP_000723091.1_3139	23.264	288	314
WP_004777161.1	lcl|NZ_AOHJ01000104.1_cds_WP_000604525.1_2109	93.699	365	365
WP_004766667.1	lcl|NZ_AOHJ01000104.1_cds_WP_000884059.1_2110	96.757	185	185
WP_004766667.1	lcl|NZ_AOHJ01000018.1_cds_WP_000351733.1_382	40.714	140	185
WP_004755430.1	lcl|NZ_AOHJ01000104.1_cds_WP_000646254.1_2111	97.568	329	329
WP_004755430.1	lcl|NZ_AOHJ01000112.1_cds_WP_000744698.1_2359	32.381	315	329
WP_004755430.1	lcl|NZ_AOHJ01000145.1_cds_WP_000723091.1_3139	30.746	335	329
WP_004755430.1	lcl|NZ_AOHJ01000038.1_cds_WP_002072074.1_847	31.613	310	329
WP_004755430.1	lcl|NZ_AOHJ01000135.1_cds_WP_000649924.1_2864	29.573	328	329
WP_004755430.1	lcl|NZ_AOHJ01000056.1_cds_WP_000709508.1_1210	29.231	325	329
WP_004755430.1	lcl|NZ_AOHJ01000038.1_cds_WP_000688696.1_867	29.455	275	329
WP_004755430.1	lcl|NZ_AOHJ01000104.1_cds_WP_001067557.1_2114	27.541	305	329
WP_004755430.1	lcl|NZ_AOHJ01000064.1_cds_WP_000475901.1_1383	27.132	258	329
WP_004755430.1	lcl|NZ_AOHJ01000104.1_cds_WP_000410266.1_2108	25.786	318	329
WP_004755430.1	lcl|NZ_AOHJ01000031.1_cds_WP_001074779.1_711	28.679	265	329
WP_004755430.1	lcl|NZ_AOHJ01000147.1_cds_WP_001003560.1_3201	24.852	338	329
WP_004755430.1	lcl|NZ_AOHJ01000150.1_cds_WP_000378097.1_3326	24.419	172	329
