WP_004753574.1	lcl|NZ_JADDXO010000032.1_cds_WP_002725873.1_2287	89.535	86	106
WP_004755091.1	lcl|NZ_JADDXO010000032.1_cds_WP_061209188.1_2286	93.269	312	314
WP_004755091.1	lcl|NZ_JADDXO010000080.1_cds_WP_061208146.1_3094	22.630	327	314
WP_004755091.1	lcl|NZ_JADDXO010000056.1_cds_WP_011671706.1_2611	23.488	281	314
WP_004755091.1	lcl|NZ_JADDXO010000142.1_cds_WP_061209097.1_563	22.485	169	314
WP_004755091.1	lcl|NZ_JADDXO010000029.1_cds_WP_002729504.1_2234	22.941	170	314
WP_004755091.1	lcl|NZ_JADDXO010000174.1_cds_WP_061208650.1_1079	27.586	203	314
WP_004766667.1	lcl|NZ_JADDXO010000073.1_cds_WP_002750963.1_2901	34.337	166	185
WP_004755430.1	lcl|NZ_JADDXO010000032.1_cds_WP_061208754.1_2282	31.657	338	329
WP_004755430.1	lcl|NZ_JADDXO010000080.1_cds_WP_061208146.1_3094	30.794	315	329
WP_004755430.1	lcl|NZ_JADDXO010000056.1_cds_WP_011671706.1_2611	31.642	335	329
WP_004755430.1	lcl|NZ_JADDXO010000142.1_cds_WP_061209097.1_563	31.126	302	329
WP_004755430.1	lcl|NZ_JADDXO010000174.1_cds_WP_061208650.1_1079	31.190	311	329
WP_004755430.1	lcl|NZ_JADDXO010000029.1_cds_WP_002729504.1_2234	27.566	341	329
WP_004755430.1	lcl|NZ_JADDXO010000174.1_cds_WP_002754065.1_1076	28.485	330	329
WP_004755430.1	lcl|NZ_JADDXO010000076.1_cds_WP_061207995.1_3027	30.032	313	329
WP_004755430.1	lcl|NZ_JADDXO010000054.1_cds_WP_061208029.1_2579	26.296	270	329
WP_004755430.1	lcl|NZ_JADDXO010000054.1_cds_WP_061208022.1_2587	26.642	274	329
WP_004755430.1	lcl|NZ_JADDXO010000032.1_cds_WP_061209188.1_2286	27.309	249	329
WP_004755430.1	lcl|NZ_JADDXO010000206.1_cds_WP_002751102.1_1524	26.217	267	329
WP_004755430.1	lcl|NZ_JADDXO010000016.1_cds_IQA74_RS00840_983	29.730	148	329
WP_004755430.1	lcl|NZ_JADDXO010000179.1_cds_WP_011669202.1_1140	24.629	337	329
WP_004755430.1	lcl|NZ_JADDXO010000083.1_cds_WP_061208495.1_3133	27.600	250	329
WP_004755430.1	lcl|NZ_JADDXO010000054.1_cds_WP_061208031.1_2577	30.460	174	329
WP_004758405.1	lcl|NZ_JADDXO010000142.1_cds_WP_061209102.1_558	27.174	184	267
WP_004758405.1	lcl|NZ_JADDXO010000054.1_cds_WP_061208032.1_2576	25.100	251	267
WP_004758405.1	lcl|NZ_JADDXO010000056.1_cds_WP_061208084.1_2610	26.455	189	267
WP_004758405.1	lcl|NZ_JADDXO010000040.1_cds_WP_061208961.1_2388	32.727	110	267
WP_004758405.1	lcl|NZ_JADDXO010000018.1_cds_WP_002766579.1_1268	26.882	186	267
WP_004758405.1	lcl|NZ_JADDXO010000029.1_cds_WP_061209013.1_2235	25.806	186	267
WP_016748627.1	lcl|NZ_JADDXO010000212.1_cds_WP_061207534.1_1588	26.727	333	509
WP_016748627.1	lcl|NZ_JADDXO010000212.1_cds_WP_002751286.1_1589	31.111	90	509
WP_016748627.1	lcl|NZ_JADDXO010000212.1_cds_WP_061207534.1_1588	26.727	333	509
WP_016748627.1	lcl|NZ_JADDXO010000212.1_cds_WP_002751286.1_1589	31.111	90	509
WP_004755319.1	lcl|NZ_JADDXO010000174.1_cds_WP_061208650.1_1079	26.007	273	330
WP_004755319.1	lcl|NZ_JADDXO010000142.1_cds_WP_061209097.1_563	25.368	272	330
WP_004755319.1	lcl|NZ_JADDXO010000080.1_cds_WP_061208146.1_3094	28.369	282	330
WP_004755319.1	lcl|NZ_JADDXO010000056.1_cds_WP_011671706.1_2611	26.814	317	330
WP_004755319.1	lcl|NZ_JADDXO010000032.1_cds_WP_061208754.1_2282	28.980	245	330
WP_004755319.1	lcl|NZ_JADDXO010000076.1_cds_WP_061207995.1_3027	26.791	321	330
WP_004755319.1	lcl|NZ_JADDXO010000179.1_cds_WP_011669202.1_1140	24.898	245	330
WP_004755319.1	lcl|NZ_JADDXO010000016.1_cds_IQA74_RS00840_983	26.966	89	330
