WP_004753574.1	lcl|NZ_AHPV01000249.1_cds_WP_000340715.1_453	94.186	86	106
WP_004755091.1	lcl|NZ_AHPV01000249.1_cds_WP_000712240.1_452	96.178	314	314
WP_004755091.1	lcl|NZ_AHPV01000080.1_cds_WP_000744700.1_2402	24.471	331	314
WP_004755091.1	lcl|NZ_AHPV01000249.1_cds_WP_000646251.1_449	26.866	268	314
WP_004755091.1	lcl|NZ_AHPV01000249.1_cds_WP_000723084.1_362	23.264	288	314
WP_004755091.1	lcl|NZ_AHPV01000249.1_cds_WP_000600886.1_418	24.194	186	314
WP_004755091.1	lcl|NZ_AHPV01000249.1_cds_WP_000025488.1_424	23.179	151	314
WP_004777161.1	lcl|NZ_AHPV01000249.1_cds_WP_000604524.1_451	94.247	365	365
WP_004766667.1	lcl|NZ_AHPV01000249.1_cds_WP_000884057.1_450	96.216	185	185
WP_004766667.1	lcl|NZ_AHPV01000006.1_cds_WP_000351733.1_3740	40.714	140	185
WP_004755430.1	lcl|NZ_AHPV01000249.1_cds_WP_000646251.1_449	98.176	329	329
WP_004755430.1	lcl|NZ_AHPV01000080.1_cds_WP_000744700.1_2402	32.381	315	329
WP_004755430.1	lcl|NZ_AHPV01000249.1_cds_WP_000723084.1_362	31.157	337	329
WP_004755430.1	lcl|NZ_AHPV01000249.1_cds_WP_000600886.1_418	31.034	319	329
WP_004755430.1	lcl|NZ_AHPV01000055.1_cds_WP_001984071.1_2933	31.935	310	329
WP_004755430.1	lcl|NZ_AHPV01000146.1_cds_WP_000649927.1_1413	29.573	328	329
WP_004755430.1	lcl|NZ_AHPV01000059.1_cds_WP_000709512.1_2804	30.030	333	329
WP_004755430.1	lcl|NZ_AHPV01000249.1_cds_WP_000601375.1_389	25.000	300	329
WP_004755430.1	lcl|NZ_AHPV01000249.1_cds_WP_001067556.1_446	27.541	305	329
WP_004755430.1	lcl|NZ_AHPV01000055.1_cds_WP_000688700.1_2913	29.091	275	329
WP_004755430.1	lcl|NZ_AHPV01000249.1_cds_WP_000025488.1_424	25.392	319	329
WP_004755430.1	lcl|NZ_AHPV01000249.1_cds_WP_000707057.1_422	29.670	273	329
WP_004755430.1	lcl|NZ_AHPV01000249.1_cds_WP_000475906.1_379	26.642	274	329
WP_004755430.1	lcl|NZ_AHPV01000249.1_cds_WP_000712240.1_452	25.786	318	329
WP_004755430.1	lcl|NZ_AHPV01000134.1_cds_WP_001074785.1_1605	29.057	265	329
WP_004755430.1	lcl|NZ_AHPV01000127.1_cds_WP_001003550.1_1775	25.526	333	329
WP_004755430.1	lcl|NZ_AHPV01000249.1_cds_WP_000487324.1_391	27.301	326	329
WP_004758405.1	lcl|NZ_AHPV01000249.1_cds_WP_000774258.1_448	93.258	267	267
WP_004758405.1	lcl|NZ_AHPV01000249.1_cds_WP_000859505.1_392	26.693	251	267
WP_004758405.1	lcl|NZ_AHPV01000249.1_cds_WP_000800436.1_413	25.630	238	267
WP_004758405.1	lcl|NZ_AHPV01000249.1_cds_WP_000842260.1_361	26.842	190	267
WP_004758405.1	lcl|NZ_AHPV01000149.1_cds_WP_000667727.1_1295	30.909	110	267
WP_004758405.1	lcl|NZ_AHPV01000257.1_cds_WP_000805358.1_213	27.660	188	267
WP_016748627.1	lcl|NZ_AHPV01000249.1_cds_WP_000602735.1_447	95.874	509	509
WP_016748627.1	lcl|NZ_AHPV01000008.1_cds_WP_000291595.1_3681	27.778	324	509
WP_016748627.1	lcl|NZ_AHPV01000008.1_cds_WP_000364507.1_3680	31.111	90	509
WP_016748627.1	lcl|NZ_AHPV01000249.1_cds_WP_000602735.1_447	95.874	509	509
WP_016748627.1	lcl|NZ_AHPV01000008.1_cds_WP_000291595.1_3681	27.778	324	509
WP_016748627.1	lcl|NZ_AHPV01000008.1_cds_WP_000364507.1_3680	31.111	90	509
WP_004755319.1	lcl|NZ_AHPV01000249.1_cds_WP_001067556.1_446	96.364	330	330
WP_004755319.1	lcl|NZ_AHPV01000249.1_cds_WP_000707057.1_422	28.866	291	330
WP_004755319.1	lcl|NZ_AHPV01000249.1_cds_WP_000646251.1_449	29.316	307	330
WP_004755319.1	lcl|NZ_AHPV01000249.1_cds_WP_000600886.1_418	27.068	266	330
WP_004755319.1	lcl|NZ_AHPV01000055.1_cds_WP_001984071.1_2933	24.632	272	330
WP_004755319.1	lcl|NZ_AHPV01000249.1_cds_WP_000723084.1_362	25.526	333	330
WP_004755319.1	lcl|NZ_AHPV01000080.1_cds_WP_000744700.1_2402	26.266	316	330
WP_004755319.1	lcl|NZ_AHPV01000249.1_cds_WP_000025488.1_424	29.412	221	330
WP_004755319.1	lcl|NZ_AHPV01000127.1_cds_WP_001003550.1_1775	28.287	251	330
WP_004755319.1	lcl|NZ_AHPV01000146.1_cds_WP_000649927.1_1413	29.644	253	330
WP_004755319.1	lcl|NZ_AHPV01000055.1_cds_WP_000688700.1_2913	25.792	221	330
WP_004755319.1	lcl|NZ_AHPV01000249.1_cds_WP_000601375.1_389	25.362	276	330
WP_004755319.1	lcl|NZ_AHPV01000249.1_cds_WP_000487324.1_391	26.855	283	330
WP_004754883.1	lcl|NZ_AHPV01000249.1_cds_WP_000575184.1_368	34.262	359	366
WP_004754883.1	lcl|NZ_AHPV01000249.1_cds_WP_000575397.1_431	33.051	354	366
WP_004754883.1	lcl|NZ_AHPV01000136.1_cds_WP_001281953.1_1561	28.232	379	366
WP_004754883.1	lcl|NZ_AHPV01000249.1_cds_WP_000346036.1_408	28.090	356	366
WP_004754883.1	lcl|NZ_AHPV01000072.1_cds_WP_000538750.1_2538	29.412	357	366
WP_004754883.1	lcl|NZ_AHPV01000249.1_cds_WP_000947842.1_417	26.957	345	366
WP_004754883.1	lcl|NZ_AHPV01000057.1_cds_WP_001982414.1_2837	31.579	190	366
WP_016560370.1	lcl|NZ_AHPV01000249.1_cds_WP_000575397.1_431	40.169	356	367
WP_016560370.1	lcl|NZ_AHPV01000249.1_cds_WP_000575184.1_368	36.043	369	367
WP_016560370.1	lcl|NZ_AHPV01000072.1_cds_WP_000538750.1_2538	31.649	376	367
WP_016560370.1	lcl|NZ_AHPV01000136.1_cds_WP_001281953.1_1561	30.423	378	367
WP_016560370.1	lcl|NZ_AHPV01000249.1_cds_WP_000346036.1_408	24.665	373	367
WP_016560370.1	lcl|NZ_AHPV01000249.1_cds_WP_000947842.1_417	26.404	356	367
WP_016560370.1	lcl|NZ_AHPV01000057.1_cds_WP_001982414.1_2837	25.140	358	367
WP_004755296.1	lcl|NZ_AHPV01000249.1_cds_WP_000776640.1_445	37.912	546	544
WP_004755296.1	lcl|NZ_AHPV01000249.1_cds_WP_000776640.1_445	37.912	546	544
WP_002740998.1	lcl|NZ_AHPV01000249.1_cds_WP_000424610.1_444	66.667	264	265
WP_002740998.1	lcl|NZ_AHPV01000253.1_cds_WP_001002665.1_284	46.502	243	265
WP_004777170.1	lcl|NZ_AHPV01000249.1_cds_WP_025176350.1_443	88.065	310	310
WP_004777170.1	lcl|NZ_AHPV01000151.1_cds_WP_000501205.1_1225	36.513	304	310
WP_004777170.1	lcl|NZ_AHPV01000041.1_cds_WP_001183723.1_3356	26.471	306	310
WP_004777170.1	lcl|NZ_AHPV01000040.1_cds_WP_000279897.1_3454	23.282	262	310
WP_004777170.1	lcl|NZ_AHPV01000249.1_cds_WP_025176350.1_443	88.065	310	310
WP_004777170.1	lcl|NZ_AHPV01000151.1_cds_WP_000501205.1_1225	36.513	304	310
WP_004777170.1	lcl|NZ_AHPV01000041.1_cds_WP_001183723.1_3356	26.471	306	310
WP_004777170.1	lcl|NZ_AHPV01000040.1_cds_WP_000279897.1_3454	23.282	262	310
WP_004754589.1	lcl|NZ_AHPV01000249.1_cds_WP_000479982.1_442	94.318	264	264
WP_002733551.1	lcl|NZ_AHPV01000249.1_cds_WP_000715958.1_441	96.124	129	130
WP_004777167.1	lcl|NZ_AHPV01000249.1_cds_WP_001088861.1_440	98.611	144	144
WP_004777149.1	lcl|NZ_AHPV01000249.1_cds_WP_000517242.1_439	95.023	221	221
WP_004777149.1	lcl|NZ_AHPV01000080.1_cds_WP_001082180.1_2372	29.487	78	221
WP_004777149.1	lcl|NZ_AHPV01000120.1_cds_WP_001069832.1_1932	28.440	109	221
WP_162833666.1	lcl|NZ_AHPV01000040.1_cds_WP_232397640.1_3393	95.161	62	265
WP_162833666.1	lcl|NZ_AHPV01000040.1_cds_LEP2GSC005_RS1000000127965_3391	91.304	46	265
WP_162833666.1	lcl|NZ_AHPV01000007.1_cds_LEP2GSC005_RS1000000127905_3696	96.875	32	265
WP_162833666.1	lcl|NZ_AHPV01000040.1_cds_WP_268766506.1_3392	85.714	35	265
WP_162833666.1	lcl|NZ_AHPV01000068.1_cds_LEP2GSC005_RS1000000124695_2587	40.698	86	265
WP_162833666.1	lcl|NZ_AHPV01000068.1_cds_LEP2GSC005_RS1000000127540_2586	53.488	43	265
WP_162833666.1	lcl|NZ_AHPV01000068.1_cds_LEP2GSC005_RS1000000127540_2586	45.000	20	265
WP_162833666.1	lcl|NZ_AHPV01000040.1_cds_WP_232397640.1_3393	95.161	62	265
WP_162833666.1	lcl|NZ_AHPV01000040.1_cds_LEP2GSC005_RS1000000127965_3391	91.304	46	265
WP_162833666.1	lcl|NZ_AHPV01000007.1_cds_LEP2GSC005_RS1000000127905_3696	96.875	32	265
WP_162833666.1	lcl|NZ_AHPV01000040.1_cds_WP_268766506.1_3392	85.714	35	265
WP_162833666.1	lcl|NZ_AHPV01000068.1_cds_LEP2GSC005_RS1000000124695_2587	40.698	86	265
WP_162833666.1	lcl|NZ_AHPV01000068.1_cds_LEP2GSC005_RS1000000127540_2586	53.488	43	265
WP_162833666.1	lcl|NZ_AHPV01000068.1_cds_LEP2GSC005_RS1000000127540_2586	45.000	20	265
WP_016748629.1	lcl|NZ_AHPV01000067.1_cds_WP_001237987.1_2597	24.309	362	682
WP_016748630.1	lcl|NZ_AHPV01000050.1_cds_WP_010679700.1_3026	25.778	225	333
WP_016748630.1	lcl|NZ_AHPV01000050.1_cds_WP_010679700.1_3026	25.778	225	333
WP_016560406.1	lcl|NZ_AHPV01000249.1_cds_WP_000815072.1_432	26.870	361	392
WP_016560406.1	lcl|NZ_AHPV01000249.1_cds_WP_033108475.1_404	28.767	146	392
WP_016560406.1	lcl|NZ_AHPV01000249.1_cds_WP_000661930.1_395	25.641	156	392
WP_016560406.1	lcl|NZ_AHPV01000249.1_cds_WP_232422862.1_436	27.972	143	392
WP_016560406.1	lcl|NZ_AHPV01000120.1_cds_WP_000347686.1_1933	23.926	163	392
WP_016560406.1	lcl|NZ_AHPV01000142.1_cds_WP_000402846.1_1459	23.629	237	392
WP_016560441.1	lcl|NZ_AHPV01000250.1_cds_WP_001206947.1_352	32.283	127	174
WP_016560449.1	lcl|NZ_AHPV01000249.1_cds_WP_000815072.1_432	31.234	381	405
WP_016560449.1	lcl|NZ_AHPV01000120.1_cds_WP_000347686.1_1933	22.488	209	405
WP_016560426.1	lcl|NZ_AHPV01000136.1_cds_WP_001281953.1_1561	29.551	379	362
WP_016560426.1	lcl|NZ_AHPV01000249.1_cds_WP_000575397.1_431	35.216	301	362
WP_016560426.1	lcl|NZ_AHPV01000249.1_cds_WP_000947842.1_417	30.225	311	362
WP_016560426.1	lcl|NZ_AHPV01000249.1_cds_WP_000575184.1_368	32.143	280	362
WP_016560426.1	lcl|NZ_AHPV01000249.1_cds_WP_000346036.1_408	32.353	272	362
WP_016560426.1	lcl|NZ_AHPV01000057.1_cds_WP_001982414.1_2837	24.384	365	362
WP_016560426.1	lcl|NZ_AHPV01000072.1_cds_WP_000538750.1_2538	29.457	258	362
WP_099046747.1	lcl|NZ_AHPV01000040.1_cds_WP_232397640.1_3393	40.678	59	256
WP_099046747.1	lcl|NZ_AHPV01000040.1_cds_WP_232397640.1_3393	40.678	59	256
WP_016560398.1	lcl|NZ_AHPV01000249.1_cds_WP_000667981.1_433	30.790	367	413
WP_016560501.1	lcl|NZ_AHPV01000089.1_cds_WP_000172199.1_2198	34.309	376	595
WP_016560501.1	lcl|NZ_AHPV01000249.1_cds_WP_000797355.1_420	36.364	231	595
WP_016560501.1	lcl|NZ_AHPV01000156.1_cds_WP_000667645.1_1120	35.271	258	595
WP_016560501.1	lcl|NZ_AHPV01000146.1_cds_WP_000828451.1_1344	33.061	245	595
WP_016560501.1	lcl|NZ_AHPV01000085.1_cds_WP_000510774.1_2270	33.937	221	595
WP_016560501.1	lcl|NZ_AHPV01000089.1_cds_WP_000942282.1_2212	28.169	213	595
WP_016560501.1	lcl|NZ_AHPV01000008.1_cds_WP_000047473.1_3675	26.471	238	595
WP_016560501.1	lcl|NZ_AHPV01000131.1_cds_WP_001161019.1_1682	30.000	220	595
WP_016560501.1	lcl|NZ_AHPV01000061.1_cds_WP_001052492.1_2768	22.568	257	595
WP_016560501.1	lcl|NZ_AHPV01000006.1_cds_WP_000666552.1_3719	28.049	246	595
WP_016560501.1	lcl|NZ_AHPV01000192.1_cds_WP_000619178.1_644	29.412	238	595
WP_016560501.1	lcl|NZ_AHPV01000255.1_cds_WP_000603361.1_244	28.000	225	595
WP_016560501.1	lcl|NZ_AHPV01000063.1_cds_WP_000184524.1_2696	28.718	195	595
WP_016560501.1	lcl|NZ_AHPV01000044.1_cds_WP_001982953.1_3256	27.570	214	595
WP_016560501.1	lcl|NZ_AHPV01000174.1_cds_WP_000052667.1_805	26.222	225	595
WP_016560501.1	lcl|NZ_AHPV01000198.1_cds_WP_001141161.1_596	24.576	236	595
WP_016560501.1	lcl|NZ_AHPV01000049.1_cds_WP_000590871.1_3042	26.087	253	595
WP_016560501.1	lcl|NZ_AHPV01000177.1_cds_WP_001049209.1_765	25.991	227	595
WP_016560501.1	lcl|NZ_AHPV01000177.1_cds_WP_001049209.1_765	30.357	168	595
WP_016560501.1	lcl|NZ_AHPV01000160.1_cds_WP_000536745.1_1019	27.451	204	595
WP_016560501.1	lcl|NZ_AHPV01000267.1_cds_WP_000054168.1_58	20.874	206	595
WP_016560501.1	lcl|NZ_AHPV01000006.1_cds_WP_000433115.1_3771	23.853	218	595
WP_016560501.1	lcl|NZ_AHPV01000223.1_cds_WP_000626143.1_470	25.000	256	595
WP_016560501.1	lcl|NZ_AHPV01000126.1_cds_WP_000651459.1_1776	23.938	259	595
WP_016560501.1	lcl|NZ_AHPV01000192.1_cds_WP_000218838.1_645	23.577	246	595
WP_016560501.1	lcl|NZ_AHPV01000006.1_cds_WP_001089501.1_3739	24.545	220	595
WP_016560501.1	lcl|NZ_AHPV01000128.1_cds_WP_000481714.1_1748	25.112	223	595
WP_016560501.1	lcl|NZ_AHPV01000128.1_cds_WP_000481714.1_1748	24.790	238	595
WP_016560501.1	lcl|NZ_AHPV01000054.1_cds_WP_000431141.1_2936	23.958	192	595
WP_016560501.1	lcl|NZ_AHPV01000089.1_cds_WP_000172199.1_2198	34.309	376	595
WP_016560501.1	lcl|NZ_AHPV01000249.1_cds_WP_000797355.1_420	36.364	231	595
WP_016560501.1	lcl|NZ_AHPV01000156.1_cds_WP_000667645.1_1120	35.271	258	595
WP_016560501.1	lcl|NZ_AHPV01000146.1_cds_WP_000828451.1_1344	33.061	245	595
WP_016560501.1	lcl|NZ_AHPV01000085.1_cds_WP_000510774.1_2270	33.937	221	595
WP_016560501.1	lcl|NZ_AHPV01000089.1_cds_WP_000942282.1_2212	28.169	213	595
WP_016560501.1	lcl|NZ_AHPV01000008.1_cds_WP_000047473.1_3675	26.471	238	595
