WP_004753574.1	lcl|NZ_AOVW01000110.1_cds_WP_000340715.1_1875	94.186	86	106
WP_004755091.1	lcl|NZ_AOVW01000110.1_cds_WP_000410273.1_1876	96.815	314	314
WP_004755091.1	lcl|NZ_AOVW01000110.1_cds_WP_000093099.1_1896	57.143	63	314
WP_004755091.1	lcl|NZ_AOVW01000056.1_cds_WP_000744700.1_903	24.471	331	314
WP_004755091.1	lcl|NZ_AOVW01000110.1_cds_WP_000646250.1_1879	27.239	268	314
WP_004755091.1	lcl|NZ_AOVW01000110.1_cds_WP_000723090.1_1958	22.917	288	314
WP_004755091.1	lcl|NZ_AOVW01000110.1_cds_WP_000600889.1_1905	24.194	186	314
WP_004777161.1	lcl|NZ_AOVW01000110.1_cds_WP_000604524.1_1877	94.247	365	365
WP_004766667.1	lcl|NZ_AOVW01000110.1_cds_WP_000884059.1_1878	96.757	185	185
WP_004766667.1	lcl|NZ_AOVW01000144.1_cds_WP_000351733.1_3295	40.714	140	185
WP_004755430.1	lcl|NZ_AOVW01000110.1_cds_WP_000646250.1_1879	97.568	329	329
WP_004755430.1	lcl|NZ_AOVW01000056.1_cds_WP_000744700.1_903	32.381	315	329
WP_004755430.1	lcl|NZ_AOVW01000110.1_cds_WP_000723090.1_1958	31.045	335	329
WP_004755430.1	lcl|NZ_AOVW01000110.1_cds_WP_000600889.1_1905	31.677	322	329
WP_004755430.1	lcl|NZ_AOVW01000045.1_cds_WP_001984071.1_751	31.935	310	329
WP_004755430.1	lcl|NZ_AOVW01000133.1_cds_WP_000649925.1_2924	29.573	328	329
WP_004755430.1	lcl|NZ_AOVW01000038.1_cds_WP_000709511.1_605	29.730	333	329
WP_004755430.1	lcl|NZ_AOVW01000110.1_cds_WP_000601375.1_1932	25.000	300	329
WP_004755430.1	lcl|NZ_AOVW01000150.1_cds_WP_000688695.1_3510	29.091	275	329
WP_004755430.1	lcl|NZ_AOVW01000110.1_cds_WP_001067557.1_1882	27.541	305	329
WP_004755430.1	lcl|NZ_AOVW01000110.1_cds_WP_000475904.1_1941	27.372	274	329
WP_004755430.1	lcl|NZ_AOVW01000110.1_cds_WP_000410273.1_1876	26.101	318	329
