WP_004753574.1	lcl|NZ_VCHJ01000018.1_cds_WP_002725873.1_903	89.535	86	106
WP_004755091.1	lcl|NZ_VCHJ01000018.1_cds_WP_011669917.1_902	92.903	310	314
WP_004755091.1	lcl|NZ_VCHJ01000071.1_cds_WP_011671202.1_2845	22.630	327	314
WP_004755091.1	lcl|NZ_VCHJ01000056.1_cds_WP_011669955.1_2416	22.302	278	314
WP_004755091.1	lcl|NZ_VCHJ01000056.1_cds_WP_011669957.1_2414	25.294	170	314
WP_004755091.1	lcl|NZ_VCHJ01000057.1_cds_WP_011669973.1_2436	23.488	281	314
WP_004755091.1	lcl|NZ_VCHJ01000102.1_cds_WP_011670813.1_211	22.941	170	314
WP_004755091.1	lcl|NZ_VCHJ01000074.1_cds_WP_011670961.1_2902	27.586	203	314
WP_004766667.1	lcl|NZ_VCHJ01000002.1_cds_WP_002750963.1_1036	34.337	166	185
WP_004766667.1	lcl|NZ_VCHJ01000018.1_cds_WP_011669938.1_871	34.463	177	185
WP_004755430.1	lcl|NZ_VCHJ01000056.1_cds_WP_011669955.1_2416	31.153	321	329
WP_004755430.1	lcl|NZ_VCHJ01000071.1_cds_WP_011671202.1_2845	30.794	315	329
WP_004755430.1	lcl|NZ_VCHJ01000057.1_cds_WP_011669973.1_2436	31.642	335	329
WP_004755430.1	lcl|NZ_VCHJ01000074.1_cds_WP_011670961.1_2902	31.190	311	329
WP_004755430.1	lcl|NZ_VCHJ01000056.1_cds_WP_011669957.1_2414	28.852	305	329
WP_004755430.1	lcl|NZ_VCHJ01000102.1_cds_WP_011670813.1_211	27.566	341	329
WP_004755430.1	lcl|NZ_VCHJ01000074.1_cds_WP_002754065.1_2899	28.485	330	329
WP_004755430.1	lcl|NZ_VCHJ01000017.1_cds_WP_011671143.1_833	30.351	313	329
WP_004755430.1	lcl|NZ_VCHJ01000005.1_cds_WP_011671074.1_2221	25.148	338	329
WP_004755430.1	lcl|NZ_VCHJ01000018.1_cds_WP_011669917.1_902	27.711	249	329
WP_004755430.1	lcl|NZ_VCHJ01000008.1_cds_WP_017859386.1_3018	26.217	267	329
WP_004755430.1	lcl|NZ_VCHJ01000056.1_cds_WP_011669959.1_2412	27.854	219	329
WP_004755430.1	lcl|NZ_VCHJ01000081.1_cds_WP_011669202.1_3063	24.629	337	329
